Time (s)	Load (N)	Displacement (mm)
2,249	-1,5	-0,766
2,273	-2,04	-0,886
2,297	-2,62	-1,006
2,321	-3,16	-1,131
2,345	-4,28	-1,246
2,369	-4,8	-1,366
2,393	-5,3	-1,481
2,417	-5,3	-1,606
2,441	-6,3	-1,726
2,465	-7,3	-1,846
2,489	-7,82	-1,966
2,513	-8,36	-2,086
2,537	-8,9	-2,206
2,561	-9,46	-2,326
2,585	-10,6	-2,446
2,609	-11,18	-2,566
2,633	-11,78	-2,686
2,657	-12,4	-2,806
2,681	-13	-2,926
2,705	-14,26	-3,046
2,729	-14,26	-3,166
2,753	-15,6	-3,271
2,777	-16,28	-3,343
2,801	-16,94	-3,392
2,825	-18	-3,426
2,849	-18,34	-3,449
2,873	-18,56	-3,464
2,897	-18,7	-3,476
2,921	-18,8	-3,483
2,946	-18,88	-3,488
2,969	-18,88	-3,492
2,993	-18,88	-3,494
3,017	-18,86	-3,496
3,041	-18,84	-3,498
3,065	-18,78	-3,498
3,089	-18,74	-3,499
3,113	-18,72	-3,499
3,137	-18,68	-3,5
3,161	-18,66	-3,494
3,185	-18,6	-3,368
3,209	-18,52	-3,237
3,233	-17,9	-3,115
3,257	-17,16	-2,994
3,281	-17,16	-2,874
3,305	-14,48	-2,754
3,329	-13,76	-2,633
3,353	-12,96	-2,513
3,377	-12,28	-2,393
3,401	-11,58	-2,273
3,425	-10,26	-2,154
3,449	-9,58	-2,033
3,473	-8,98	-1,913
3,497	-8,36	-1,788
3,521	-7,78	-1,673
3,545	-6,66	-1,553
3,569	-6,14	-1,433
3,593	-5,6	-1,313
3,617	-5,1	-1,193
3,641	-4,6	-1,073
3,665	-3,62	-0,953
3,689	-3,16	-0,833
3,714	-2,7	-0,713
3,737	-2,24	-0,593
3,761	-1,82	-0,474
3,785	-0,96	-0,354
3,809	-0,54	-0,242
3,833	-0,14	-0,166
3,857	0,22	-0,115
3,881	0,52	-0,079
3,906	0,96	-0,055
3,929	1,06	-0,038
3,953	1,14	-0,026
3,977	1,2	-0,018
4,001	1,22	-0,012
4,025	1,24	-0,009
4,049	1,24	-0,006
4,073	1,24	-0,004
4,097	1,24	-0,003
4,121	1,22	-0,002
4,145	1,2	-0,002
4,169	1,2	-0,001
4,193	1,18	-0,001
4,217	1,16	-0,012
4,241	1,16	-0,143
4,265	0,92	-0,269
4,289	0,56	-0,391
4,313	0,08	-0,512
4,337	-0,5	-0,632
4,361	-1,1	-0,752
4,385	-2,22	-0,872
4,409	-2,74	-0,987
4,433	-3,32	-1,112
4,457	-3,84	-1,232
4,481	-4,34	-1,352
4,505	-5,32	-1,472
4,529	-5,8	-1,592
4,553	-6,28	-1,718
4,578	-6,78	-1,832
4,601	-7,28	-1,952
4,625	-8,34	-2,072
4,649	-8,34	-2,193
4,673	-9,44	-2,313
4,697	-9,98	-2,432
4,721	-10,52	-2,552
4,745	-11,12	-2,672
4,769	-12,32	-2,792
4,793	-12,92	-2,912
4,817	-13,56	-3,037
4,841	-13,56	-3,152
4,865	-15,54	-3,261
4,889	-16,24	-3,336
4,913	-16,84	-3,387
4,937	-16,84	-3,422
4,961	-17,34	-3,446
4,985	-18,14	-3,463
5,009	-18,24	-3,475
5,033	-18,24	-3,483
5,057	-18,32	-3,488
5,081	-18,38	-3,492
5,105	-18,38	-3,494
5,129	-18,38	-3,496
5,153	-18,36	-3,497
5,177	-18,36	-3,498
5,201	-18,32	-3,499
5,225	-18,26	-3,499
5,25	-18,24	-3,499
5,273	-18,22	-3,5
5,297	-18,2	-3,4
5,321	-18,16	-3,268
5,345	-17,56	-3,146
5,369	-16,82	-3,025
5,393	-15,82	-2,904
5,417	-15,02	-2,784
5,441	-13,5	-2,634
5,471	-12,72	-2,514
5,495	-12,02	-2,394
5,519	-11,34	-2,274
5,543	-10,66	-2,154
5,567	-9,36	-2,034
5,591	-8,76	-1,914
5,615	-8,18	-1,794
5,639	-7,62	-1,674
5,663	-6,52	-1,554
5,687	-6,02	-1,434
5,711	-5,5	-1,314
5,735	-5	-1,194
5,759	-4,5	-1,074
5,783	-4,04	-0,954
5,807	-3,08	-0,834
5,832	-2,62	-0,714
5,855	-2,18	-0,594
5,879	-1,76	-0,474
5,903	-1,34	-0,354
5,927	-0,5	-0,243
5,951	-0,08	-0,167
5,975	0,28	-0,115
5,999	0,58	-0,079
6,023	1,02	-0,055
6,047	1,14	-0,038
6,071	1,22	-0,026
6,095	1,28	-0,018
6,119	1,3	-0,012
6,144	1,34	-0,009
6,167	1,34	-0,006
6,191	1,34	-0,004
6,215	1,32	-0,003
6,239	1,32	-0,002
6,263	1,3	-0,002
6,287	1,28	-0,001
6,311	1,28	-0,001
6,335	1,26	-0,003
6,359	1,26	-0,12
6,383	1,04	-0,248
6,407	0,68	-0,369
6,431	0,28	-0,49
6,455	-0,32	-0,61
6,479	-0,84	-0,73
6,503	-1,4	-0,85
6,527	-2,48	-0,97
6,551	-2,98	-1,09
6,575	-3,5	-1,21
6,599	-4	-1,33
6,623	-4,46	-1,45
6,647	-5,36	-1,57
6,671	-5,84	-1,69
6,695	-6,3	-1,81
6,719	-6,8	-1,93
6,743	-7,84	-2,05
6,767	-8,36	-2,17
6,791	-8,9	-2,29
6,815	-9,44	-2,41
6,839	-10	-2,53
6,863	-10,56	-2,65
6,887	-11,76	-2,77
6,911	-12,34	-2,89
6,935	-12,98	-3,01
6,959	-13,58	-3,13
6,983	-14,92	-3,244
7,007	-15,6	-3,324
7,031	-15,6	-3,38
7,055	-16,76	-3,417
7,079	-17,24	-3,442
7,103	-17,74	-3,46
7,127	-17,86	-3,473
7,151	-17,96	-3,481
7,175	-18	-3,487
7,199	-18,04	-3,491
7,223	-18,06	-3,494
7,247	-18,04	-3,496
7,271	-18,04	-3,497
7,295	-18	-3,498
7,319	-17,98	-3,499
7,343	-17,98	-3,499
7,367	-17,94	-3,499
7,391	-17,9	-3,489
7,415	-17,88	-3,358
7,439	-17,86	-3,23
7,463	-17,86	-3,109
7,487	-15,6	-2,988
7,511	-14,78	-2,868
7,535	-13,98	-2,748
7,559	-13,98	-2,628
7,583	-11,8	-2,508
7,607	-11,12	-2,388
7,631	-10,48	-2,268
7,655	-10,48	-2,148
7,679	-9,84	-2,028
7,703	-8,64	-1,908
7,727	-7,5	-1,788
7,751	-7,5	-1,673
7,775	-6,98	-1,548
7,8	-5,9	-1,428
7,823	-5,4	-1,308
7,847	-4,44	-1,188
7,871	-3,96	-1,068
7,895	-3,46	-0,948
7,919	-3	-0,833
7,943	-2,1	-0,713
7,967	-1,68	-0,588
7,992	-1,26	-0,468
8,015	-0,84	-0,348
8,039	-0,42	-0,238
8,063	0	-0,164
8,087	0,64	-0,113
8,111	0,9	-0,078
8,135	1,08	-0,054
8,159	1,22	-0,037
8,183	1,36	-0,026
8,207	1,38	-0,017
8,231	1,4	-0,012
8,255	1,42	-0,009
8,279	1,42	-0,006
8,303	1,4	-0,004
8,327	1,4	-0,003
8,351	1,4	-0,002
8,375	1,38	-0,002
8,399	1,38	-0,001
8,423	1,36	0
8,447	1,34	-0,059
8,471	1,32	-0,196
8,495	1,32	-0,314
8,519	0,56	-0,44
8,543	-0,48	-0,561
8,567	-1,04	-0,681
8,591	-1,56	-0,801
8,615	-2,1	-0,921
8,639	-2,6	-1,041
8,663	-3,6	-1,161
8,687	-4,08	-1,282
8,711	-4,52	-1,402
8,735	-4,98	-1,522
8,759	-4,98	-1,642
8,783	-6,38	-1,761
8,807	-6,88	-1,882
8,831	-7,38	-2,002
8,855	-7,38	-2,121
8,879	-7,9	-2,241
8,903	-9,5	-2,361
8,927	-10,06	-2,481
8,951	-10,64	-2,601
8,975	-11,2	-2,721
8,999	-11,8	-2,841
9,023	-13,04	-2,962
9,047	-13,04	-3,082
9,071	-13,66	-3,21
9,095	-15	-3,296
9,119	-15,66	-3,36
9,143	-16,22	-3,403
9,167	-16,76	-3,433
9,191	-17,12	-3,454
9,215	-17,4	-3,468
9,239	-17,56	-3,478
9,263	-17,66	-3,485
9,287	-17,78	-3,489
9,311	-17,78	-3,492
9,335	-17,8	-3,495
9,359	-17,78	-3,496
9,383	-17,78	-3,498
9,407	-17,74	-3,498
9,431	-17,72	-3,499
9,455	-17,72	-3,499
9,479	-17,7	-3,5
9,503	-17,66	-3,419
9,527	-17,62	-3,282
9,551	-17,22	-3,159
9,575	-16,52	-3,038
9,599	-15,64	-2,917
9,623	-14,76	-2,797
9,647	-13,24	-2,677
9,671	-12,54	-2,557
9,695	-11,82	-2,437
9,719	-11,14	-2,317
9,743	-10,52	-2,197
9,767	-9,28	-2,077
9,791	-8,68	-1,957
9,815	-8,12	-1,837
9,839	-7,56	-1,717
9,863	-7	-1,597
9,887	-5,96	-1,477
9,911	-5,46	-1,357
9,935	-4,94	-1,237
9,959	-4,46	-1,117
9,983	-4	-0,997
10,007	-3,04	-0,877
10,031	-2,6	-0,757
10,055	-2,14	-0,637
10,079	-1,72	-0,517
10,103	-0,9	-0,397
10,127	-0,48	-0,278
10,151	-0,08	-0,191
10,175	0,3	-0,131
10,199	0,62	-0,09
10,223	0,9	-0,062
10,247	1,26	-0,043
10,271	1,34	-0,03
10,295	1,42	-0,02
10,319	1,46	-0,014
10,343	1,48	-0,01
10,367	1,48	-0,007
10,391	1,48	-0,005
10,415	1,48	-0,004
10,439	1,48	-0,003
10,463	1,48	-0,002
10,487	1,44	-0,001
10,511	1,42	-0,001
10,535	1,42	0
10,559	1,4	-0,019
10,583	1,38	-0,152
10,607	1	-0,278
10,631	0,72	-0,399
10,655	0,5	-0,519
10,679	-0,12	-0,64
10,703	-1,18	-0,76
10,727	-1,7	-0,88
10,751	-2,2	-1
10,775	-2,7	-1,12
10,799	-3,2	-1,24
10,823	-3,2	-1,36
10,847	-4,58	-1,48
10,871	-5,06	-1,6
10,895	-5,52	-1,725
10,919	-5,98	-1,84
10,943	-6,48	-1,96
10,967	-7,48	-2,08
10,991	-8,02	-2,2
11,015	-8,54	-2,32
11,039	-9,08	-2,44
11,063	-10,2	-2,56
11,087	-10,82	-2,68
11,111	-11,4	-2,8
11,135	-12	-2,92
11,159	-12,62	-3,04
11,183	-13,9	-3,159
11,207	-14,58	-3,266
11,231	-15,24	-3,34
11,255	-15,86	-3,39
11,279	-16,36	-3,424
11,303	-16,82	-3,448
11,327	-17,28	-3,464
11,351	-17,28	-3,476
11,375	-17,28	-3,483
11,399	-17,28	-3,488
11,423	-17,6	-3,492
11,447	-17,6	-3,494
11,471	-17,6	-3,496
11,495	-17,6	-3,497
11,519	-17,56	-3,498
11,543	-17,54	-3,499
11,567	-17,54	-3,499
11,591	-17,5	-3,5
11,615	-17,48	-3,494
11,639	-17,46	-3,37
11,663	-17,42	-3,242
11,687	-16,3	-3,12
11,711	-15,5	-3
11,735	-14,6	-2,879
11,759	-13,84	-2,759
11,783	-13,84	-2,639
11,807	-11,7	-2,519
11,831	-11,04	-2,399
11,855	-10,4	-2,279
11,879	-10,4	-2,159
11,903	-9,78	-2,039
11,927	-8,02	-1,919
11,951	-7,46	-1,799
11,975	-7,46	-1,679
11,999	-6,92	-1,559
12,023	-5,88	-1,439
12,047	-4,88	-1,319
12,071	-4,38	-1,199
12,095	-3,92	-1,079
12,119	-3,42	-0,959
12,143	-2,52	-0,839
12,167	-2,08	-0,719
12,191	-1,66	-0,599
12,215	-1,24	-0,479
12,239	-0,84	-0,359
12,263	-0,02	-0,247
12,287	0,36	-0,17
12,311	0,68	-0,117
12,335	0,96	-0,081
12,359	1,18	-0,056
12,383	1,32	-0,038
12,407	1,48	-0,027
12,431	1,5	-0,018
12,455	1,54	-0,013
12,479	1,56	-0,009
12,503	1,56	-0,006
12,527	1,54	-0,004
12,551	1,54	-0,003
12,575	1,52	-0,002
12,599	1,52	-0,002
12,623	1,5	-0,001
12,647	1,48	-0,001
12,671	1,46	-0,016
12,695	1,46	-0,148
12,719	1,44	-0,274
12,743	1,1	-0,395
12,767	0,08	-0,516
12,791	-0,4	-0,636
12,815	-0,96	-0,756
12,839	-1,48	-0,876
12,863	-1,98	-0,996
12,887	-2,96	-1,116
12,911	-3,46	-1,236
12,935	-3,92	-1,356
12,959	-4,38	-1,476
12,983	-4,38	-1,596
13,007	-5,8	-1,716
13,031	-6,26	-1,836
13,055	-6,76	-1,956
13,079	-6,76	-2,076
13,103	-8,3	-2,196
13,127	-8,82	-2,316
13,151	-9,34	-2,436
13,175	-9,34	-2,556
13,199	-9,9	-2,676
13,223	-11,04	-2,796
13,247	-12,24	-2,916
13,271	-12,24	-3,036
13,295	-12,86	-3,156
13,319	-14,16	-3,264
13,343	-14,84	-3,338
13,367	-15,46	-3,388
13,391	-16,12	-3,423
13,415	-16,6	-3,447
13,439	-16,9	-3,463
13,463	-17,1	-3,475
13,487	-17,32	-3,483
13,511	-17,38	-3,488
13,535	-17,42	-3,492
13,559	-17,44	-3,494
13,583	-17,44	-3,496
13,607	-17,42	-3,497
13,631	-17,42	-3,498
13,655	-17,4	-3,499
13,679	-17,38	-3,499
13,703	-17,36	-3,5
13,727	-17,32	-3,498
13,751	-17,3	-3,388
13,775	-17,28	-3,257
13,799	-16,94	-3,135
13,823	-16,22	-3,014
13,847	-14,58	-2,894
13,871	-13,78	-2,774
13,895	-13,06	-2,654
13,919	-12,3	-2,534
13,943	-11,66	-2,414
13,967	-10,38	-2,294
13,991	-9,76	-2,174
14,015	-9,14	-2,054
14,039	-8,56	-1,934
14,063	-8	-1,814
14,087	-6,9	-1,694
14,111	-6,36	-1,574
14,135	-5,84	-1,454
14,159	-5,34	-1,334
14,183	-4,84	-1,214
14,207	-3,9	-1,094
14,231	-3,42	-0,974
14,255	-2,96	-0,854
14,279	-2,52	-0,734
14,303	-2,08	-0,614
14,327	-1,24	-0,494
14,351	-0,82	-0,374
14,375	-0,42	-0,259
14,399	0	-0,178
14,423	0,38	-0,122
14,447	0,96	-0,084
14,471	1,2	-0,058
14,495	1,34	-0,04
14,519	1,44	-0,028
14,543	1,56	-0,019
14,567	1,58	-0,013
14,591	1,6	-0,009
14,615	1,6	-0,007
14,639	1,6	-0,005
14,663	1,6	-0,003
14,687	1,58	-0,002
14,711	1,58	-0,002
14,735	1,56	-0,001
14,759	1,56	0
14,783	1,54	-0,023
14,807	1,5	-0,156
14,831	1,26	-0,281
14,855	0,96	-0,402
14,879	0,6	-0,522
14,903	0	-0,642
14,927	-1,02	-0,762
14,951	-1,52	-0,883
14,975	-2	-1,003
14,999	-2,48	-1,123
15,023	-3,44	-1,243
15,047	-3,92	-1,363
15,071	-4,36	-1,483
15,095	-4,8	-1,603
15,119	-5,24	-1,723
15,143	-5,7	-1,843
15,167	-6,66	-1,963
15,191	-7,16	-2,083
15,215	-7,68	-2,203
15,239	-8,2	-2,323
15,263	-8,74	-2,443
15,287	-9,82	-2,563
15,311	-10,4	-2,683
15,335	-10,98	-2,802
15,359	-11,56	-2,918
15,383	-12,18	-3,042
15,407	-13,44	-3,162
15,431	-14,1	-3,269
15,455	-14,76	-3,341
15,479	-15,38	-3,391
15,503	-15,9	-3,424
15,527	-16,7	-3,449
15,551	-16,92	-3,464
15,575	-17,06	-3,475
15,599	-17,16	-3,483
15,623	-17,24	-3,488
15,647	-17,28	-3,492
15,671	-17,3	-3,494
15,695	-17,3	-3,496
15,719	-17,3	-3,497
15,743	-17,26	-3,498
15,767	-17,24	-3,499
15,791	-17,24	-3,499
15,815	-17,22	-3,499
15,839	-17,22	-3,48
15,863	-17,18	-3,344
15,887	-17,18	-3,218
15,911	-16,74	-3,097
15,935	-15,16	-2,976
15,959	-14,32	-2,856
15,983	-12,84	-2,736
16,007	-12,14	-2,616
16,031	-11,5	-2,496
16,055	-10,84	-2,376
16,079	-10,22	-2,256
16,103	-10,22	-2,136
16,127	-8,42	-2,016
16,151	-7,86	-1,896
16,175	-7,3	-1,766
16,2	-7,3	-1,656
16,223	-5,7	-1,536
16,247	-5,2	-1,416
16,271	-4,72	-1,296
16,295	-4,24	-1,176
16,319	-3,76	-1,056
16,343	-2,84	-0,936
16,367	-2,38	-0,816
16,39	-1,96	-0,696
16,415	-1,54	-0,576
16,438	-1,12	-0,456
16,463	-0,32	-0,336
16,487	0,06	-0,229
16,511	0,46	-0,158
16,535	0,78	-0,109
16,559	1,04	-0,075
16,583	1,26	-0,052
16,607	1,5	-0,036
16,631	1,58	-0,025
16,655	1,6	-0,016
16,679	1,64	-0,012
16,702	1,66	-0,008
16,727	1,66	-0,006
16,751	1,66	-0,004
16,775	1,64	-0,003
16,799	1,62	-0,002
16,823	1,62	-0,001
16,847	1,6	-0,001
16,87	1,58	0
16,895	1,56	-0,042
16,918	1,56	-0,18
16,943	1,12	-0,305
16,967	0,74	-0,426
16,991	0,08	-0,546
17,014	-0,4	-0,667
17,039	-0,9	-0,787
17,063	-1,88	-0,907
17,087	-2,38	-1,027
17,111	-2,86	-1,142
17,135	-3,36	-1,267
17,159	-3,8	-1,387
17,183	-3,8	-1,507
17,206	-4,7	-1,628
17,231	-5,6	-1,747
17,255	-6,08	-1,867
17,279	-6,56	-1,987
17,303	-7,06	-2,107
17,327	-8,08	-2,228
17,351	-8,62	-2,347
17,375	-9,16	-2,467
17,399	-9,16	-2,587
17,422	-10,84	-2,707
17,447	-11,42	-2,827
17,47	-12,02	-2,947
17,494	-12,02	-3,067
17,519	-12,02	-3,187
17,543	-13,94	-3,286
17,567	-15,24	-3,353
17,59	-15,24	-3,399
17,615	-15,78	-3,429
17,639	-16,26	-3,452
17,663	-16,84	-3,466
17,686	-16,98	-3,477
17,711	-17,06	-3,484
17,735	-17,12	-3,489
17,758	-17,16	-3,492
17,783	-17,18	-3,495
17,806	-17,18	-3,496
17,831	-17,16	-3,498
17,855	-17,16	-3,498
17,879	-17,14	-3,499
17,903	-17,12	-3,499
17,927	-17,08	-3,5
17,951	-17,06	-3,406
17,975	-17,04	-3,274
17,999	-16,84	-3,152
18,022	-16,26	-3,03
18,047	-14,54	-2,91
18,071	-13,76	-2,79
18,095	-13,02	-2,67
18,118	-13,02	-2,55
18,142	-10,98	-2,43
18,167	-10,34	-2,31
18,191	-9,72	-2,19
18,215	-9,12	-2,07
18,239	-8,52	-1,95
18,263	-7,4	-1,83
18,287	-6,84	-1,705
18,311	-6,32	-1,59
18,335	-5,8	-1,47
18,359	-5,3	-1,35
18,383	-4,8	-1,225
18,407	-3,84	-1,11
18,43	-3,36	-0,99
18,454	-2,92	-0,87
18,478	-2,46	-0,755
18,502	-1,62	-0,635
18,527	-1,2	-0,51
18,55	-0,8	-0,39
18,574	-0,8	-0,273
18,598	0	-0,187
18,622	0,72	-0,129
18,647	1	-0,089
18,67	1,24	-0,061
18,694	1,42	-0,042
18,718	1,54	-0,029
18,742	1,6	-0,02
18,766	1,68	-0,014
18,79	1,7	-0,01
18,814	1,7	-0,007
18,838	1,68	-0,005
18,862	1,68	-0,004
18,886	1,68	-0,002
18,91	1,66	-0,002
18,934	1,66	-0,001
18,958	1,64	0
18,982	1,62	-0,071
19,006	1,6	-0,206
19,03	1,36	-0,329
19,054	0,98	-0,45
19,078	0,5	-0,57
19,102	-0,54	-0,69
19,126	-1	-0,81
19,15	-1,52	-0,93
19,175	-2	-1,05
19,198	-2,52	-1,17
19,222	-3,48	-1,29
19,246	-3,92	-1,41
19,27	-4,36	-1,53
19,294	-4,8	-1,651
19,318	-5,24	-1,77
19,342	-6,2	-1,891
19,366	-6,7	-2,01
19,39	-7,18	-2,13
19,414	-7,68	-2,25
19,438	-8,22	-2,37
19,462	-9,3	-2,49
19,486	-9,88	-2,61
19,51	-10,44	-2,73
19,534	-11,04	-2,85
19,558	-11,66	-2,97
19,582	-12,88	-3,09
19,606	-13,48	-3,21
19,63	-14,18	-3,301
19,654	-14,84	-3,363
19,678	-15,42	-3,406
19,702	-15,92	-3,435
19,726	-16,58	-3,455
19,75	-16,76	-3,469
19,774	-16,88	-3,479
19,798	-16,94	-3,486
19,822	-16,94	-3,49
19,846	-17,06	-3,493
19,87	-17,06	-3,495
19,894	-17,06	-3,497
19,918	-17,06	-3,498
19,942	-17,02	-3,498
19,966	-17	-3,499
19,99	-16,98	-3,499
20,014	-16,98	-3,494
20,038	-16,96	-3,371
20,062	-16,5	-3,243
20,086	-15,84	-3,121
20,11	-15,84	-3,001
20,134	-15,04	-2,88
20,159	-13,4	-2,76
20,182	-12,7	-2,64
20,206	-11,36	-2,525
20,23	-10,7	-2,4
20,254	-10,1	-2,28
20,278	-9,5	-2,16
20,302	-9,5	-2,04
20,326	-8,32	-1,92
20,35	-7,18	-1,8
20,374	-6,64	-1,68
20,398	-6,12	-1,56
20,422	-5,6	-1,44
20,446	-4,62	-1,32
20,47	-4,14	-1,2
20,494	-3,64	-1,08
20,518	-3,18	-0,96
20,542	-2,28	-0,84
20,566	-1,86	-0,72
20,59	-1,44	-0,6
20,614	-1,04	-0,48
20,638	-0,62	-0,36
20,662	0,14	-0,248
20,686	0,52	-0,17
20,71	0,84	-0,119
20,734	1,12	-0,081
20,758	1,34	-0,056
20,782	1,58	-0,038
20,806	1,66	-0,027
20,83	1,68	-0,018
20,854	1,72	-0,013
20,878	1,72	-0,009
20,902	1,72	-0,006
20,926	1,72	-0,004
20,95	1,72	-0,003
20,974	1,7	-0,002
20,998	1,68	-0,002
21,022	1,68	-0,001
21,046	1,66	-0,001
21,07	1,66	-0,012
21,094	1,64	-0,148
21,118	1,62	-0,273
21,142	0,96	-0,39
21,166	0,34	-0,515
21,19	-0,16	-0,636
21,214	-0,66	-0,756
21,238	-1,12	-0,876
21,262	-2,12	-0,996
21,286	-2,62	-1,116
21,31	-3,08	-1,236
21,334	-3,54	-1,356
21,358	-4,02	-1,476
21,382	-4,92	-1,596
21,406	-4,92	-1,716
21,43	-5,38	-1,861
21,46	-6,32	-1,986
21,484	-7,32	-2,106
21,508	-7,82	-2,226
21,532	-8,38	-2,346
21,556	-8,88	-2,465
21,58	-9,44	-2,586
21,604	-9,44	-2,7
21,628	-10,58	-2,825
21,652	-11,78	-2,946
21,676	-12,38	-3,065
21,7	-13,02	-3,186
21,724	-13,66	-3,285
21,748	-14,36	-3,352
21,772	-15,1	-3,398
21,796	-15,64	-3,43
21,82	-16,08	-3,452
21,844	-16,6	-3,466
21,868	-16,74	-3,477
21,892	-16,84	-3,484
21,916	-16,9	-3,489
21,94	-16,94	-3,492
21,964	-16,96	-3,495
21,988	-16,96	-3,496
22,012	-16,96	-3,498
22,036	-16,94	-3,498
22,06	-16,92	-3,499
22,084	-16,9	-3,499
22,108	-16,88	-3,5
22,132	-16,86	-3,411
22,156	-16,84	-3,278
22,18	-16,68	-3,156
22,204	-15,42	-3,035
22,228	-14,48	-2,915
22,252	-13,68	-2,795
22,276	-12,94	-2,674
22,3	-12,26	-2,554
22,324	-10,92	-2,434
22,348	-10,26	-2,314
22,372	-9,66	-2,194
22,396	-9,06	-2,074
22,42	-8,46	-1,954
22,444	-7,32	-1,834
22,468	-6,78	-1,714
22,492	-6,26	-1,594
22,516	-5,74	-1,474
22,54	-5,22	-1,354
22,564	-4,26	-1,234
22,588	-3,78	-1,114
22,612	-3,3	-0,994
22,636	-2,86	-0,874
22,661	-2,4	-0,754
22,684	-1,56	-0,634
22,709	-1,14	-0,514
22,732	-0,76	-0,394
22,756	-0,34	-0,276
22,78	0,04	-0,189
22,804	0,78	-0,13
22,828	1,06	-0,09
22,852	1,06	-0,062
22,876	1,46	-0,042
22,9	1,58	-0,03
22,924	1,66	-0,02
22,948	1,74	-0,014
22,972	1,76	-0,01
22,996	1,76	-0,007
23,02	1,76	-0,005
23,044	1,76	-0,004
23,068	1,74	-0,002
23,092	1,74	-0,002
23,116	1,72	-0,001
23,14	1,72	-0,001
23,164	1,68	-0,006
23,189	1,68	-0,134
23,212	1,68	-0,264
23,236	1,22	-0,386
23,26	1,14	-0,506
23,284	0,02	-0,627
23,308	-0,48	-0,747
23,332	-0,96	-0,867
23,356	-1,46	-0,987
23,38	-1,94	-1,107
23,404	-2,9	-1,227
23,428	-3,36	-1,347
23,452	-3,8	-1,467
23,476	-4,26	-1,592
23,5	-4,7	-1,707
23,525	-5,64	-1,827
23,548	-6,14	-1,947
23,572	-6,62	-2,067
23,596	-7,12	-2,187
23,62	-7,64	-2,307
23,644	-8,72	-2,427
23,668	-9,28	-2,547
23,692	-9,84	-2,667
23,716	-10,42	-2,787
23,74	-10,98	-2,912
23,764	-12,24	-3,027
23,788	-12,86	-3,147
23,812	-13,48	-3,258
23,836	-14,14	-3,334
23,86	-14,84	-3,387
23,884	-15,88	-3,421
23,908	-16,18	-3,445
23,932	-16,44	-3,462
23,956	-16,44	-3,474
23,98	-16,72	-3,482
24,004	-16,84	-3,488
24,028	-16,84	-3,491
24,052	-16,86	-3,494
24,076	-16,88	-3,496
24,1	-16,88	-3,497
24,124	-16,88	-3,498
24,148	-16,84	-3,499
24,172	-16,82	-3,499
24,196	-16,8	-3,5
24,22	-16,78	-3,46
24,244	-16,76	-3,32
24,268	-16,22	-3,196
24,292	-15,58	-3,069
24,316	-14,7	-2,954
24,34	-14,7	-2,834
24,364	-12,44	-2,714
24,388	-11,76	-2,593
24,412	-11,76	-2,473
24,436	-10,46	-2,353
24,46	-9,84	-2,233
24,484	-8,64	-2,113
