Time (s)	Load (N)	Displacement (mm)
7,775	-20	-2,222
7,799	-18,04	-2,102
7,823	-17,1	-1,977
7,848	-16,14	-1,832
7,877	-14,18	-1,712
7,901	-13,26	-1,592
7,925	-12,34	-1,472
7,949	-11,44	-1,352
7,973	-10,48	-1,232
7,997	-8,72	-1,112
8,021	-7,84	-0,992
8,045	-7	-0,872
8,069	-6,14	-0,752
8,093	-5,32	-0,632
8,117	-3,66	-0,512
8,141	-2,86	-0,392
8,165	-2,06	-0,274
8,189	-1,26	-0,188
8,213	-0,48	-0,13
8,237	0,8	-0,089
8,261	1,24	-0,062
8,285	1,54	-0,043
8,309	1,74	-0,029
8,333	1,86	-0,02
8,357	2,04	-0,014
8,381	2,08	-0,01
8,405	2,08	-0,006
8,429	2,08	-0,004
8,453	2,1	-0,003
8,477	2,08	-0,002
8,501	2,06	-0,002
8,525	2,04	-0,001
8,549	2,02	-0,001
8,573	2,02	0
8,597	1,96	-0,014
8,621	1,94	-0,147
8,645	1,92	-0,273
8,669	1,48	-0,395
8,693	0,78	-0,515
8,717	-1,2	-0,635
8,741	-2,18	-0,755
8,765	-3,04	-0,875
8,789	-4	-0,996
8,813	-4,86	-1,116
8,838	-6,64	-1,23
8,861	-7,52	-1,356
8,885	-8,4	-1,476
8,909	-9,26	-1,596
8,933	-10,12	-1,715
8,957	-11,94	-1,835
8,981	-12,82	-1,955
9,005	-13,7	-2,075
9,029	-14,62	-2,195
9,053	-15,5	-2,315
9,077	-17,38	-2,435
9,101	-18,34	-2,555
9,125	-19,3	-2,675
9,149	-19,3	-2,795
9,173	-19,3	-2,915
9,197	-23,14	-3,035
9,221	-23,14	-3,155
9,245	-23,14	-3,264
9,269	-24,98	-3,338
9,293	-26,98	-3,388
9,317	-28,44	-3,423
9,341	-28,44	-3,447
9,365	-28,9	-3,463
9,389	-29,46	-3,475
9,413	-29,6	-3,482
9,437	-29,6	-3,488
9,461	-29,76	-3,492
9,485	-29,78	-3,494
9,509	-29,8	-3,496
9,533	-29,78	-3,497
9,557	-29,76	-3,498
9,581	-29,74	-3,499
9,605	-29,72	-3,499
9,629	-29,68	-3,499
9,653	-29,66	-3,5
9,677	-29,58	-3,456
9,701	-29,58	-3,316
9,725	-29,46	-3,191
9,749	-28,64	-3,07
9,773	-27,56	-2,949
9,797	-25,1	-2,829
9,821	-24	-2,709
9,845	-23,06	-2,589
9,869	-22,06	-2,469
9,893	-21,02	-2,349
9,917	-19,04	-2,229
9,941	-18,08	-2,109
9,965	-17,14	-1,989
9,989	-17,14	-1,869
10,013	-15,14	-1,749
10,037	-13,28	-1,629
10,061	-12,36	-1,509
10,085	-11,4	-1,389
10,109	-10,52	-1,269
10,133	-9,62	-1,149
10,157	-7,86	-1,029
10,181	-7,02	-0,909
10,206	-6,16	-0,789
10,229	-5,32	-0,669
10,253	-4,5	-0,549
10,277	-2,88	-0,43
10,301	-2,06	-0,31
10,325	-1,26	-0,212
10,349	-0,48	-0,146
10,373	0,22	-0,1
10,397	1,34	-0,069
10,421	1,66	-0,048
10,445	1,88	-0,033
10,469	2,04	-0,023
10,493	2,14	-0,016
10,517	2,24	-0,011
10,541	2,26	-0,007
10,565	2,26	-0,005
10,589	2,26	-0,004
10,613	2,26	-0,002
10,637	2,24	-0,002
10,661	2,22	-0,001
10,685	2,22	-0,001
10,709	2,2	-0,001
10,733	2,18	-0,002
10,757	2,14	-0,114
10,781	2,16	-0,244
10,805	1,6	-0,366
10,829	1,16	-0,487
10,853	0,12	-0,607
10,877	-1,7	-0,727
10,901	-1,7	-0,847
10,925	-3,48	-0,967
10,949	-4,38	-1,087
10,973	-5,28	-1,207
10,997	-7,08	-1,327
11,021	-7,94	-1,447
11,045	-8,84	-1,567
11,069	-9,7	-1,687
11,093	-10,6	-1,807
11,117	-12,36	-1,927
11,141	-13,28	-2,042
11,165	-14,2	-2,167
11,189	-15,14	-2,287
11,213	-16,04	-2,407
11,237	-17,92	-2,527
11,261	-18,9	-2,647
11,285	-19,92	-2,767
11,309	-20,86	-2,887
11,333	-20,86	-3,007
11,357	-23,66	-3,127
11,381	-24,66	-3,242
11,405	-25,62	-3,322
11,429	-26,58	-3,378
11,453	-27,42	-3,416
11,477	-27,42	-3,442
11,501	-28,96	-3,46
11,525	-29,22	-3,472
11,553	-29,4	-3,482
11,579	-29,5	-3,488
11,603	-29,6	-3,492
11,627	-29,62	-3,495
11,651	-29,62	-3,496
11,675	-29,6	-3,497
11,699	-29,58	-3,498
11,723	-29,54	-3,499
11,747	-29,52	-3,499
11,771	-29,52	-3,499
11,795	-29,5	-3,5
11,819	-29,42	-3,44
11,843	-29,4	-3,301
11,867	-29,4	-3,178
11,891	-28,84	-3,057
11,915	-26,5	-2,937
11,939	-24,3	-2,817
11,963	-24,3	-2,696
11,987	-24,3	-2,576
12,011	-22,26	-2,456
12,035	-20,28	-2,336
12,059	-20,28	-2,216
12,083	-18,3	-2,096
12,107	-17,3	-1,976
12,131	-16,16	-1,856
12,155	-15,22	-1,736
12,179	-13,32	-1,616
12,203	-12,32	-1,496
12,227	-11,4	-1,376
12,251	-11,4	-1,256
12,275	-9,6	-1,136
12,299	-7,84	-1,017
12,323	-7	-0,896
12,347	-6,16	-0,776
12,372	-5,32	-0,657
12,395	-4,5	-0,537
12,419	-2,86	-0,417
12,443	-2,86	-0,302
12,467	-1,26	-0,203
12,491	-0,46	-0,14
12,515	0,26	-0,096
12,539	1,4	-0,067
12,563	1,76	-0,046
12,587	2	-0,031
12,611	2,16	-0,022
12,635	2,28	-0,015
12,659	2,38	-0,01
12,683	2,42	-0,007
12,707	2,42	-0,005
12,731	2,44	-0,004
12,755	2,44	-0,002
12,779	2,4	-0,002
12,803	2,38	-0,001
12,827	2,36	-0,001
12,851	2,36	0
12,875	2,34	-0,022
12,899	2,3	-0,159
12,923	2,3	-0,285
12,947	1,82	-0,406
12,971	1,3	-0,527
12,995	0,28	-0,647
13,019	-1,54	-0,767
13,043	-2,46	-0,887
13,067	-3,38	-1,007
13,091	-4,26	-1,127
13,115	-5,18	-1,247
13,139	-6,98	-1,372
13,163	-7,84	-1,487
13,187	-8,72	-1,607
13,211	-9,62	-1,727
13,235	-10,5	-1,847
13,259	-12,28	-1,967
13,283	-13,16	-2,087
13,307	-14,12	-2,207
13,331	-15	-2,327
13,355	-15,94	-2,447
13,379	-17,8	-2,567
13,403	-18,82	-2,687
13,427	-19,8	-2,807
13,451	-20,74	-2,922
13,475	-21,66	-3,047
13,499	-23,6	-3,167
13,523	-24,56	-3,269
13,547	-25,48	-3,341
13,571	-26,44	-3,392
13,595	-27,26	-3,426
13,619	-28,46	-3,449
13,643	-28,82	-3,464
13,667	-29,08	-3,476
13,691	-29,24	-3,483
13,715	-29,34	-3,488
13,739	-29,44	-3,492
13,763	-29,44	-3,494
13,787	-29,46	-3,496
13,811	-29,44	-3,498
13,835	-29,44	-3,498
13,859	-29,4	-3,499
13,883	-29,36	-3,499
13,907	-29,32	-3,499
13,931	-29,32	-3,5
13,955	-29,28	-3,479
13,979	-29,24	-3,342
14,003	-28,94	-3,215
14,027	-28	-3,094
14,051	-26,92	-2,973
14,075	-25,5	-2,853
14,099	-24,54	-2,733
14,123	-22,42	-2,613
14,147	-21,44	-2,492
14,171	-20,46	-2,373
14,195	-20,46	-2,253
14,219	-17,44	-2,133
14,243	-16,48	-2,013
14,267	-15,5	-1,893
14,291	-15,5	-1,772
14,315	-12,64	-1,653
14,339	-11,72	-1,533
14,363	-10,82	-1,413
14,387	-10,82	-1,293
14,411	-9,92	-1,173
14,435	-9,92	-1,053
14,459	-6,44	-0,933
14,483	-6,44	-0,813
14,507	-5,6	-0,693
14,531	-3,98	-0,573
14,555	-3,14	-0,454
14,579	-1,54	-0,334
14,603	-0,76	-0,228
14,627	0,04	-0,157
14,651	0,72	-0,108
14,675	1,3	-0,074
14,699	2,02	-0,051
14,723	2,24	-0,035
14,747	2,38	-0,024
14,771	2,46	-0,017
14,795	2,52	-0,012
14,819	2,58	-0,008
14,843	2,58	-0,005
14,867	2,58	-0,004
14,891	2,56	-0,003
14,915	2,56	-0,002
14,939	2,52	-0,002
14,963	2,5	-0,001
14,987	2,48	0
15,011	2,46	-0,03
15,035	2,44	-0,17
15,059	2,46	-0,295
15,083	1,46	-0,417
15,107	0,44	-0,537
15,131	-0,48	-0,658
15,155	-1,4	-0,778
15,179	-3,18	-0,898
15,203	-4,06	-1,018
15,227	-4,94	-1,138
15,251	-5,84	-1,258
15,274	-6,74	-1,378
15,299	-7,6	-1,498
15,323	-9,36	-1,618
15,347	-10,24	-1,738
15,371	-11,14	-1,858
15,395	-12,02	-1,978
15,419	-13,82	-2,098
15,442	-13,82	-2,218
15,467	-15,64	-2,338
15,491	-16,56	-2,458
15,515	-17,52	-2,578
15,539	-19,42	-2,728
15,569	-20,4	-2,848
15,592	-21,32	-2,967
15,617	-22,28	-3,088
15,641	-24,18	-3,207
15,665	-25,1	-3,299
15,689	-26,04	-3,362
15,713	-26,92	-3,405
15,737	-27,62	-3,434
15,761	-28,56	-3,455
15,785	-28,56	-3,469
15,809	-28,84	-3,478
15,833	-29,16	-3,485
15,857	-29,24	-3,49
15,881	-29,28	-3,493
15,905	-29,3	-3,495
15,929	-29,3	-3,497
15,953	-29,3	-3,498
15,976	-29,26	-3,498
16,001	-29,24	-3,499
16,025	-29,2	-3,499
16,048	-29,18	-3,5
16,073	-29,18	-3,492
16,096	-29,1	-3,366
16,121	-29,1	-3,238
16,145	-28,32	-3,116
16,168	-27,26	-2,996
16,193	-25,92	-2,876
16,217	-23,74	-2,756
16,241	-22,78	-2,636
16,265	-21,78	-2,516
16,288	-20,8	-2,396
16,312	-19,76	-2,275
16,337	-17,76	-2,155
16,361	-16,78	-2,035
16,385	-15,8	-1,916
16,409	-14,86	-1,796
16,433	-13,86	-1,676
16,457	-12	-1,555
16,481	-11,08	-1,435
16,505	-10,18	-1,316
16,529	-9,24	-1,196
16,552	-8,38	-1,075
16,576	-6,64	-0,955
16,601	-5,82	-0,835
16,625	-4,98	-0,716
16,649	-4,14	-0,596
16,673	-3,32	-0,476
16,696	-1,72	-0,355
16,721	-0,94	-0,244
16,744	-0,14	-0,168
16,768	0,58	-0,115
16,793	1,22	-0,08
16,816	2,04	-0,055
16,841	2,28	-0,038
16,865	2,28	-0,026
16,889	2,54	-0,018
16,913	2,62	-0,012
16,937	2,7	-0,008
16,961	2,7	-0,006
16,985	2,7	-0,004
17,008	2,7	-0,003
17,033	2,7	-0,002
17,057	2,66	-0,002
17,081	2,64	-0,001
17,105	2,62	-0,001
17,129	2,6	0
17,153	2,58	-0,103
17,176	2,54	-0,234
17,201	2,06	-0,357
17,225	1,3	-0,478
17,249	0,26	-0,598
17,273	-0,68	-0,718
17,297	-2,48	-0,838
17,32	-3,4	-0,958
17,345	-4,26	-1,078
17,369	-5,16	-1,198
17,392	-6,02	-1,318
17,417	-7,76	-1,438
17,44	-8,64	-1,558
17,464	-9,5	-1,678
17,488	-10,34	-1,798
17,512	-11,24	-1,918
17,536	-13,04	-2,038
17,56	-13,94	-2,158
17,584	-14,8	-2,278
17,608	-15,72	-2,398
17,632	-16,72	-2,518
17,656	-18,62	-2,638
17,68	-19,6	-2,758
17,704	-19,6	-2,878
17,728	-19,6	-2,998
17,752	-22,5	-3,118
17,776	-24,38	-3,239
17,8	-24,38	-3,318
17,824	-25,28	-3,375
17,848	-27,08	-3,414
17,872	-27,78	-3,44
17,896	-27,78	-3,459
17,92	-28,58	-3,472
17,945	-28,96	-3,48
17,968	-29,06	-3,486
17,992	-29,14	-3,49
18,016	-29,16	-3,494
18,04	-29,18	-3,496
18,064	-29,16	-3,497
18,088	-29,16	-3,498
18,112	-29,16	-3,498
18,136	-29,12	-3,499
18,16	-29,06	-3,499
18,184	-29,04	-3,5
18,208	-29,02	-3,484
18,232	-29	-3,35
18,256	-28,82	-3,223
18,28	-28	-3,102
18,304	-26,9	-2,981
18,328	-25,46	-2,856
18,352	-24,44	-2,741
18,376	-22,46	-2,621
18,4	-21,38	-2,506
18,424	-20,42	-2,381
18,448	-20,42	-2,261
18,473	-18,4	-2,141
18,496	-16,42	-2,021
18,52	-15,44	-1,901
18,544	-14,46	-1,781
18,568	-13,52	-1,661
18,593	-12,56	-1,541
18,616	-11,66	-1,421
18,64	-9,82	-1,301
18,664	-8,92	-1,181
18,688	-8,04	-1,061
18,713	-7,2	-0,941
18,736	-5,5	-0,821
18,76	-4,66	-0,701
18,784	-3,86	-0,581
18,808	-3,02	-0,461
18,832	-2,22	-0,341
18,856	-0,64	-0,233
18,88	0,12	-0,16
18,904	0,84	-0,11
18,928	1,44	-0,076
18,952	1,9	-0,052
18,976	2,44	-0,036
19	2,44	-0,025
19,024	2,7	-0,018
19,048	2,76	-0,012
19,072	2,8	-0,008
19,096	2,84	-0,006
19,12	2,82	-0,004
19,144	2,82	-0,003
19,168	2,8	-0,002
19,192	2,78	-0,002
19,216	2,76	-0,001
19,24	2,74	-0,001
19,264	2,74	0
19,288	2,7	-0,083
19,312	2,68	-0,222
19,336	2,22	-0,345
19,36	1,54	-0,476
19,384	0,46	-0,586
19,408	-0,42	-0,707
19,432	-1,42	-0,827
19,456	-3,16	-0,947
19,48	-4,1	-1,067
19,504	-4,96	-1,187
19,529	-5,88	-1,307
19,552	-6,74	-1,427
19,576	-8,46	-1,547
19,6	-9,32	-1,667
19,624	-10,2	-1,787
19,648	-11,12	-1,907
19,672	-11,98	-2,027
19,696	-13,74	-2,147
19,72	-14,64	-2,267
19,744	-15,6	-2,387
19,768	-16,54	-2,507
19,792	-17,48	-2,627
19,816	-19,42	-2,747
19,84	-20,44	-2,867
19,864	-21,38	-2,987
19,888	-22,32	-3,107
19,912	-23,26	-3,225
19,936	-25,18	-3,311
19,96	-26,12	-3,37
19,984	-26,92	-3,41
20,008	-27,64	-3,438
20,032	-27,64	-3,457
20,056	-28,68	-3,471
20,08	-28,84	-3,48
20,104	-28,94	-3,486
20,129	-28,94	-3,49
20,152	-29	-3,494
20,176	-29,06	-3,496
20,2	-29,06	-3,497
20,224	-29,06	-3,498
20,248	-29,04	-3,498
20,272	-28,98	-3,499
20,296	-28,94	-3,499
20,32	-28,92	-3,499
20,344	-28,88	-3,5
20,368	-28,86	-3,42
20,392	-28,84	-3,284
20,416	-28,84	-3,161
20,44	-27,66	-3,04
20,464	-25,1	-2,92
20,488	-24,12	-2,8
20,512	-23,04	-2,68
20,536	-22,14	-2,56
20,56	-20,08	-2,44
20,584	-19,08	-2,32
20,608	-18,08	-2,2
20,632	-18,08	-2,08
20,656	-16,08	-1,96
20,68	-14,92	-1,84
20,704	-13,98	-1,72
20,728	-13,02	-1,599
20,752	-12,1	-1,48
20,776	-10,18	-1,36
20,8	-9,28	-1,24
20,824	-8,4	-1,12
20,848	-7,54	-1
20,872	-6,7	-0,88
20,896	-5	-0,76
20,92	-4,2	-0,64
20,944	-3,36	-0,52
20,968	-2,56	-0,4
20,992	-1,76	-0,281
21,016	-0,2	-0,192
21,04	0,56	-0,132
21,064	1,22	-0,092
21,088	1,78	-0,063
21,112	2,18	-0,044
21,136	2,62	-0,03
21,16	2,74	-0,021
21,184	2,84	-0,015
21,208	2,88	-0,01
21,232	2,92	-0,006
21,256	2,94	-0,004
21,28	2,94	-0,003
21,304	2,94	-0,002
21,328	2,9	-0,002
21,352	2,88	-0,001
21,376	2,86	-0,001
21,4	2,84	0
21,424	2,82	-0,011
21,448	2,8	-0,148
21,472	2,78	-0,274
21,496	1,92	-0,396
21,52	1,34	-0,516
21,544	0,3	-0,636
21,568	-0,58	-0,756
21,592	-0,58	-0,876
21,616	-3,24	-0,996
21,64	-4,14	-1,117
21,664	-5,02	-1,237
21,688	-5,9	-1,362
21,712	-7,64	-1,476
21,736	-8,5	-1,597
21,76	-9,4	-1,716
21,784	-10,28	-1,836
21,808	-11,2	-1,957
21,832	-12,08	-2,077
21,856	-13,9	-2,196
21,88	-14,8	-2,316
21,904	-15,72	-2,437
21,928	-16,64	-2,556
21,952	-17,58	-2,676
21,977	-19,58	-2,797
22	-20,52	-2,916
22,024	-21,5	-3,036
22,048	-22,44	-3,157
22,073	-23,44	-3,265
22,096	-25,3	-3,338
22,12	-26,22	-3,388
22,144	-27,02	-3,423
22,168	-27,7	-3,447
22,192	-28,12	-3,463
22,216	-28,62	-3,475
22,24	-28,76	-3,482
22,264	-28,86	-3,488
22,288	-28,86	-3,492
22,312	-28,94	-3,494
22,336	-28,96	-3,496
22,36	-28,94	-3,497
22,384	-28,94	-3,498
22,408	-28,9	-3,499
22,432	-28,88	-3,499
22,456	-28,82	-3,499
22,48	-28,8	-3,5
22,504	-28,78	-3,451
22,528	-28,76	-3,309
22,552	-28,62	-3,184
22,576	-26,66	-3,064
22,6	-25,24	-2,943
22,624	-24,22	-2,823
22,648	-24,22	-2,703
22,672	-23,18	-2,583
22,696	-20,16	-2,462
22,72	-19,14	-2,343
22,744	-19,14	-2,223
22,768	-18,16	-2,102
22,792	-16,16	-1,983
22,816	-14,24	-1,863
22,84	-13,3	-1,743
22,864	-12,36	-1,622
22,888	-11,44	-1,503
22,912	-10,52	-1,383
22,936	-10,52	-1,263
22,96	-8,74	-1,142
22,984	-7	-1,022
23,008	-6,14	-0,902
23,032	-5,3	-0,782
23,056	-3,66	-0,662
23,08	-2,86	-0,542
23,104	-2,06	-0,422
23,128	-2,06	-0,302
23,152	-0,48	-0,206
23,176	1	-0,142
23,2	1,6	-0,098
23,224	2,08	-0,068
23,248	2,4	-0,047
23,272	2,64	-0,032
23,296	2,9	-0,023
23,32	2,96	-0,016
23,344	3	-0,01
23,368	3,04	-0,007
23,392	3,04	-0,005
23,416	3,02	-0,004
23,44	3,02	-0,002
23,464	3	-0,002
23,488	2,98	-0,001
23,512	2,96	-0,001
23,536	2,92	0
23,56	2,9	-0,04
23,584	2,88	-0,181
23,608	2,58	-0,306
23,632	2,04	-0,427
23,656	0,42	-0,548
23,68	-0,46	-0,668
23,704	-1,36	-0,788
23,728	-2,26	-0,908
23,752	-3,16	-1,028
23,776	-4,92	-1,148
23,8	-5,84	-1,268
23,824	-6,72	-1,388
23,848	-6,72	-1,508
23,872	-7,58	-1,628
23,896	-10,2	-1,753
23,92	-11,12	-1,868
23,944	-11,12	-1,988
23,968	-12	-2,108
23,992	-13,84	-2,228
24,016	-15,62	-2,348
24,04	-15,62	-2,468
24,064	-16,56	-2,588
24,088	-18,52	-2,708
24,112	-19,52	-2,828
24,136	-21,42	-2,948
24,16	-22,36	-3,068
24,184	-23,28	-3,188
24,208	-24,22	-3,287
24,232	-25,18	-3,354
24,256	-26,92	-3,4
24,28	-27,56	-3,431
24,304	-28	-3,452
24,328	-28,3	-3,467
24,352	-28,52	-3,477
24,376	-28,76	-3,484
24,4	-28,8	-3,489
24,424	-28,84	-3,492
24,448	-28,86	-3,495
24,472	-28,86	-3,497
24,496	-28,84	-3,498
24,52	-28,82	-3,498
24,544	-28,8	-3,499
