load
41,500	0,428
40,000	1,433
38,500	2,439
38,000	3,456
38,000	4,473
38,000	5,490
37,500	6,507
37,000	7,536
37,000	8,564
37,000	9,581
37,000	10,587
36,500	11,615
36,500	12,644
36,500	13,672
36,500	14,701
36,000	15,718
36,000	16,724
36,000	17,741
36,000	18,755
36,000	19,784
36,000	20,800
36,000	21,818
35,500	22,835
35,500	23,852
35,500	24,872
35,500	25,900
35,500	26,906
35,500	27,900
35,500	28,917
35,500	29,926
35,500	30,946
35,500	31,974
35,000	32,991
35,000	34,023
35,000	35,040
35,000	36,060
35,000	37,077
35,000	38,097
35,000	39,125
34,500	40,157
35,000	41,182
34,500	42,191
34,500	43,211
34,500	44,242
34,500	45,262
34,500	46,279
34,500	47,299
34,500	48,322
34,500	49,339
34,500	50,379
34,500	51,399
34,000	52,428
34,500	53,439
34,000	54,450
34,000	55,476
34,000	56,507
34,000	57,513
34,000	58,544
34,000	59,567
34,000	60,587
34,000	61,618
33,500	62,647
33,500	63,675
34,000	64,704
34,000	65,724
34,000	66,752
33,500	67,772
33,500	68,804
33,500	69,827
33,500	70,843
33,000	71,858
33,500	72,889
33,500	73,918
33,500	74,938
33,000	75,966
33,000	76,989
33,000	78,009
33,000	79,037
33,000	80,046
33,000	81,063
33,000	82,091
33,000	83,109
33,000	84,149
33,000	85,183
33,000	86,209
32,500	87,220
33,000	88,274
32,500	89,297
33,000	90,320
32,500	91,357
32,500	92,357
32,500	93,385
32,500	94,408
32,500	95,441
32,500	96,470
32,500	97,493
32,000	98,525
32,000	99,565
32,500	100,568
32,500	101,619
32,000	102,656
32,000	103,690
32,500	104,730
32,000	105,761
32,000	106,790
31,500	107,767
32,000	108,893
32,000	109,921
32,000	110,944
32,000	111,970
32,000	112,998
32,000	114,032
32,000	115,055
32,000	116,075
32,000	117,101
32,000	118,132
31,500	119,150
32,000	120,180
32,000	121,200
32,000	122,243
31,500	123,255
32,000	124,295
31,500	125,318
31,500	126,352
31,500	127,372
32,000	128,403
32,000	129,426
31,500	130,451
31,500	131,477
31,500	132,506
31,500	133,537
31,500	134,566
31,500	135,586
31,500	136,611
31,500	137,637
31,500	138,660
31,500	139,680
31,500	140,697
31,500	141,705
31,500	142,734
31,500	143,768
31,500	144,788
31,500	145,819
31,500	146,842
31,500	147,876
31,500	148,896
31,500	149,916
31,500	150,933
31,500	151,956
31,500	152,984
31,500	154,004
31,000	155,021
31,500	156,056
31,500	157,061
31,500	158,073
31,500	159,090
31,000	160,107
31,500	161,124
31,500	162,138
31,500	163,158
31,500	164,161
31,500	165,181
31,000	166,210
31,000	167,232
31,000	168,250
31,000	169,292
31,000	170,300
31,000	171,318
31,000	172,338
31,000	173,355
31,000	174,378
31,000	175,400
31,000	176,429
31,000	177,438
31,000	178,469
31,000	179,486
31,000	180,503
31,000	181,526
31,000	182,560
31,000	183,577
31,000	184,597
31,000	185,617
31,000	186,651
30,500	187,671
31,000	188,691
31,000	189,728
30,500	190,748
31,000	191,780
30,500	192,800
30,500	193,831
30,500	194,850
30,500	195,885
31,000	196,916
30,500	197,948
30,500	198,982
30,500	200,016
30,500	201,036
30,500	202,068
30,500	203,081
30,500	204,104
30,500	205,124
30,500	206,156
30,500	207,181
30,000	208,204
30,000	209,227
30,000	210,244
30,500	211,278
30,000	212,295
30,000	213,327
30,500	214,347
30,000	215,381
30,500	216,404
30,000	217,424
30,000	218,447
30,500	219,455
30,500	220,455
30,500	221,472
30,000	222,489
30,500	223,520
30,000	224,552
30,000	225,575
30,000	226,606
30,500	227,618
30,000	228,649
30,500	229,680
30,000	230,700
30,000	231,720
30,000	232,751
30,000	233,780
30,000	234,811
30,000	235,831
30,000	236,854
30,500	237,877
30,000	238,897
30,000	239,905
30,000	240,925
30,000	241,934
30,000	242,960
30,000	243,968
30,000	244,993
30,000	246,013
30,000	247,039
30,000	248,048
30,000	249,068
30,000	250,096
30,000	251,099
30,000	252,119
30,000	253,139
30,000	254,159
30,000	255,161
30,000	256,181
30,000	257,204
30,000	258,233
30,000	259,244
30,000	260,270
30,000	261,293
30,000	262,307
29,500	263,318
30,000	264,341
30,000	265,361
30,000	266,381
29,500	267,415
30,000	268,435
29,500	269,458
30,000	270,466
30,000	271,486
30,000	272,498
29,500	273,512
29,500	274,532
29,500	275,543
29,500	276,555
29,500	277,578
29,500	278,594
30,000	279,609
29,500	280,620
30,000	281,631
29,500	282,651
29,500	283,660
29,500	284,680
29,500	285,691
29,500	286,702
29,500	287,714
29,500	288,725
29,500	289,737
29,500	290,748
29,500	291,760
29,500	292,780
29,500	293,788
29,500	294,799
29,000	295,816
29,000	296,830
29,500	297,842
29,000	298,870
29,000	299,882
29,000	300,905
29,000	301,908
29,500	302,919
29,000	303,941
29,000	304,950
29,000	305,961
29,500	306,993
29,500	308,019
29,500	309,033
29,500	310,079
29,500	311,093
29,500	312,110
29,500	313,127
29,000	314,158
29,500	315,184
29,000	316,195
29,000	317,212
29,500	318,221
29,000	319,238
29,000	320,260
29,500	321,272
29,500	322,295
29,500	323,298
29,500	324,326
29,000	325,352
29,500	326,372
29,500	327,406
29,000	328,437
29,000	329,474
29,000	330,506
29,000	331,520
29,000	332,554
29,000	333,600
29,000	334,640
29,000	335,677
29,000	336,688
29,000	337,708
29,000	338,728
29,000	339,751
29,000	340,794
29,000	341,820
29,000	342,857
29,000	343,882
29,000	344,913
29,000	345,942
29,000	346,956
29,000	347,990
29,000	349,025
29,000	350,048
29,000	351,073
29,000	352,116
29,000	353,136
28,500	354,164
29,000	355,193
29,000	356,204
29,000	357,241
29,000	358,256
29,000	359,281
29,000	360,287
29,000	361,301
29,000	362,332
29,000	363,355
29,000	364,370
29,000	365,390
28,500	366,424
29,000	367,447
28,500	368,481
29,000	369,500
29,000	370,549
29,000	371,583
29,000	372,603
29,000	373,638
28,500	374,655
29,000	375,686
28,500	376,700
29,000	377,720
28,500	378,743
29,000	379,774
28,500	380,809
28,500	381,846
29,000	382,866
28,500	383,889
28,500	384,911
28,500	385,945
28,500	386,980
28,500	388,011
28,500	389,057
28,500	390,105
28,500	391,134
28,500	392,180
28,500	393,211
28,500	394,245
28,500	395,276
28,500	396,310
28,500	397,342
28,500	398,376
28,500	399,408
28,500	400,453
28,500	401,488
28,500	402,510
28,500	403,533
28,500	404,564
28,500	405,587
28,500	406,610
28,500	407,619
28,500	408,641
28,500	409,687
28,500	410,719
28,500	411,752
28,500	412,784
28,500	413,807
28,500	414,841
28,500	415,872
28,500	416,901
28,500	417,924
28,500	418,944
28,500	419,972
28,500	420,995
28,500	422,026
28,500	423,060
28,500	424,075
28,500	425,118
28,500	426,138
28,500	427,172
28,500	428,206
28,500	429,237
28,500	430,260
28,500	431,291
28,500	432,320
28,500	433,354
28,500	434,389
28,500	435,409
28,500	436,431
28,500	437,462
28,500	438,491
28,500	439,537
28,500	440,557
28,500	441,577
28,500	442,620
28,500	443,665
28,500	444,696
28,500	445,739
28,500	446,773
28,500	447,816
28,500	448,870
28,500	449,913
28,500	450,956
28,500	452,010
28,500	453,053
28,500	454,099
28,500	455,127
28,500	456,176
28,500	457,216
28,500	458,264
28,000	459,296
28,000	460,321
28,000	461,364
28,000	462,392
28,000	463,424
28,500	464,458
28,000	465,490
28,000	466,521
28,000	467,555
28,000	468,590
28,000	469,635
28,000	470,669
28,000	471,692
28,000	472,712
28,000	473,758
28,500	474,800
28,500	475,835
28,500	476,869
28,000	477,900
28,000	478,934
28,000	479,974
28,000	481,000
28,000	482,046
28,500	483,089
28,000	484,146
28,000	485,180
28,000	486,222
28,000	487,257
28,000	488,277
28,000	489,314
28,000	490,337
28,000	491,371
28,000	492,417
27,500	493,448
27,500	494,482
28,000	495,516
28,000	496,559
27,500	497,590
28,000	498,625
28,000	499,656
28,000	500,713
28,000	501,733
28,000	502,770
28,000	503,819
27,500	504,850
28,000	505,887
28,000	506,941
28,000	507,967
27,500	509,010
27,500	510,041
27,500	511,072
27,500	512,104
27,500	513,138
28,000	514,172
27,500	515,195
27,500	516,230
28,000	517,250
27,500	518,287
27,500	519,326
27,500	520,346
27,500	521,380
28,000	522,415
27,500	523,446
27,500	524,466
27,500	525,503
27,500	526,546
27,500	527,569
27,500	528,591
27,500	529,623
27,500	530,666
27,500	531,709
27,500	532,743
27,500	533,786
27,500	534,829
27,500	535,883
27,500	536,922
27,500	537,957
27,500	539,008
27,500	540,048
27,500	541,082
27,500	542,117
27,500	543,151
27,500	544,188
27,500	545,230
27,500	546,262
27,500	547,293
27,000	548,339
27,500	549,359
27,500	550,393
27,500	551,430
27,500	552,462
27,500	553,499
27,500	554,541
27,500	555,576
27,500	556,621
27,500	557,656
27,500	558,690
27,500	559,724
27,500	560,767
27,500	561,790
27,500	562,821
27,500	563,855
27,500	564,901
27,500	565,938
27,500	566,970
27,500	567,990
27,500	569,035
27,500	570,058
27,500	571,103
27,500	572,146
27,500	573,180
27,000	574,226
27,000	575,258
27,000	576,289
27,000	577,332
27,000	578,354
27,500	579,400
27,000	580,431
27,000	581,480
27,000	582,523
27,000	583,566
27,500	584,603
27,500	585,649
27,000	586,680
27,000	587,702
27,000	588,734
27,000	589,780
27,500	590,802
27,500	591,837
27,000	592,860
27,500	593,894
27,000	594,925
27,000	595,962
27,500	596,993
27,000	598,028
27,500	599,062
27,000	600,105
27,500	601,150
27,000	602,185
27,000	603,216
27,000	604,236
27,500	605,267
27,000	606,293
27,000	607,324
27,000	608,344
27,000	609,384
27,000	610,404
27,000	611,427
27,000	612,455
27,000	613,487
27,000	614,518
27,000	615,550
27,000	616,584
27,000	617,615
27,000	618,635
27,000	619,672
27,000	620,715
27,000	621,735
27,000	622,769
27,000	623,803
27,000	624,846
27,000	625,880
27,000	626,909
27,000	627,954
27,000	628,986
27,000	630,029
27,000	631,051
27,000	632,103
27,000	633,134
27,000	634,180
27,000	635,211
27,000	636,242
27,000	637,288
27,000	638,320
27,000	639,342
27,000	640,388
27,000	641,425
27,000	642,445
27,000	643,468
27,000	644,510
27,000	645,545
27,000	646,588
27,000	647,622
27,000	648,653
27,000	649,679
27,000	650,699
27,000	651,722
27,000	652,768
27,000	653,799
26,500	654,830
27,000	655,876
27,000	656,896
27,000	657,933
27,000	658,967
27,000	659,999
27,000	661,021
27,000	662,044
27,000	663,087
27,000	664,115
27,000	665,141
27,000	666,172
27,000	667,207
27,000	668,227
27,000	669,261
27,000	670,292
27,000	671,318
27,000	672,349
27,000	673,372
27,000	674,420
27,000	675,455
27,000	676,498
27,000	677,543
27,000	678,574
27,000	679,603
27,000	680,634
27,000	681,677
27,000	682,709
27,000	683,746
27,000	684,777
26,500	685,814
26,500	686,848
27,000	687,857
27,000	688,894
27,000	689,928
27,000	690,960
27,000	692,002
27,000	693,028
27,000	694,051
27,000	695,070
27,000	696,105
27,000	697,139
27,000	698,173
27,000	699,216
27,000	700,253
26,500	701,285
26,500	702,316
27,000	703,359
27,000	704,401
27,000	705,433
26,500	706,476
27,000	707,524
27,000	708,556
26,500	709,590
26,500	710,619
26,500	711,650
26,500	712,692
26,500	713,724
26,500	714,755
26,500	715,787
26,500	716,810
26,500	717,832
26,500	718,875
26,500	719,898
26,500	720,929
26,500	721,963
26,500	722,995
26,500	724,020
26,500	725,052
26,500	726,078
26,500	727,112
26,500	728,143
26,500	729,166
26,500	730,197
27,000	731,223
26,500	732,231
26,500	733,274
26,500	734,306
26,500	735,351
26,500	736,382
26,500	737,402
26,500	738,437
26,500	739,468
26,500	740,491
26,500	741,525
26,500	742,565
26,500	743,577
26,500	744,622
26,500	745,645
26,500	746,676
26,500	747,708
26,500	748,739
26,500	749,759
26,500	750,793
26,500	751,825
26,500	752,844
26,500	753,879
26,500	754,901
26,500	755,924
26,500	756,947
26,500	757,979
27,000	759,001
26,500	760,024
26,500	761,055
26,500	762,064
26,500	763,095
26,500	764,130
26,500	765,152
26,000	766,187
26,500	767,215
26,000	768,238
26,500	769,281
26,500	770,300
26,500	771,332
26,500	772,366
26,000	773,380
26,000	774,412
26,000	775,446
26,000	776,478
26,000	777,494
26,000	778,520
26,000	779,551
26,000	780,563
26,500	781,583
26,000	782,609
26,000	783,651
26,000	784,674
26,000	785,714
26,000	786,737
26,000	787,771
26,000	788,782
26,000	789,802
26,000	790,837
26,000	791,860
26,000	792,880
25,500	793,905
26,000	794,936
26,000	795,973
26,000	797,005
26,000	798,036
25,500	799,062
26,000	800,070
25,500	801,093
26,000	802,113
26,000	803,136
25,500	804,167
25,500	805,187
26,000	806,221
26,000	807,233
26,000	808,267
26,000	809,299
25,500	810,310
26,000	811,341
25,500	812,352
25,500	813,375
25,500	814,407
25,500	815,430
25,500	816,450
26,000	817,472
25,500	818,507
25,500	819,538
25,500	820,560
25,500	821,589
25,500	822,638
25,500	823,658
25,500	824,700
25,500	825,723
25,500	826,755
25,500	827,789
25,500	828,809
25,500	829,840
25,500	830,874
25,500	831,894
25,500	832,926
25,500	833,957
25,500	834,991
25,500	836,025
26,000	837,060
25,500	838,100
25,500	839,131
25,500	840,174
25,500	841,205
25,500	842,237
25,500	843,265
25,500	844,308
25,500	845,333
25,500	846,365
25,500	847,399
25,500	848,442
25,000	849,453
25,000	850,488
25,500	851,521
25,500	852,568
25,500	853,599
25,500	854,633
25,000	855,664
25,000	856,707
25,500	857,747
25,000	858,773
25,000	859,804
25,000	860,839
25,000	861,870
25,000	862,890
25,000	863,921
25,000	864,952
25,000	865,987
24,500	867,018
25,000	868,052
25,000	869,087
25,000	870,129
25,000	871,160
25,000	872,192
25,000	873,229
25,000	874,252
25,000	875,286
25,000	876,320
25,000	877,363
24,500	878,397
25,000	879,431
24,500	880,463
25,000	881,497
25,000	882,529
25,000	883,560
24,500	884,591
25,000	885,623
25,000	886,657
24,500	887,702
24,500	888,745
24,500	889,800
25,000	890,834
25,000	891,877
25,000	892,902
25,000	893,945
24,500	894,976
24,500	896,022
24,500	897,065
24,500	898,113
24,500	899,145
24,500	900,190
24,500	901,233
24,500	902,279
24,500	903,321
24,500	904,356
24,000	905,399
24,000	906,430
24,000	907,476
24,000	908,519
24,000	909,553
24,000	910,596
24,000	911,638
24,000	912,675
24,000	913,721
