Time (s)	Load (N)	Displacement (mm)
5,865	-4,5	-0,718
5,889	-3,5	-0,598
5,913	-3	-0,478
5,937	-2,5	-0,358
5,961	-2	-0,25
5,985	-1,5	-0,169
6,009	-0,5	-0,116
6,033	0	-0,08
6,057	0	-0,055
6,081	0	-0,038
6,105	0	-0,026
6,129	0	-0,018
6,153	0,5	-0,013
6,177	0,5	-0,009
6,201	0,5	-0,006
6,225	0,5	-0,004
6,249	0,5	-0,002
6,273	0,5	-0,002
6,297	0,5	-0,001
6,321	0,5	-0,001
6,345	0,5	0
6,369	0,5	-0,012
6,393	0,5	-0,147
6,417	0	-0,272
6,441	0	-0,394
6,465	0	-0,515
6,489	-1,5	-0,64
6,513	-2,5	-0,755
6,537	-3	-0,87
6,561	-3,5	-0,995
6,585	-5	-1,115
6,609	-5,5	-1,235
6,633	-6	-1,355
6,657	-6,5	-1,475
6,681	-7,5	-1,595
6,705	-8	-1,715
6,729	-9	-1,835
6,753	-9,5	-1,955
6,777	-10,5	-2,075
6,801	-11	-2,195
6,825	-12	-2,315
6,849	-13,5	-2,435
6,873	-14	-2,555
6,897	-15	-2,675
6,921	-15,5	-2,795
6,945	-16	-2,915
6,969	-18	-3,045
6,993	-19	-3,155
7,017	-19,5	-3,264
7,041	-20,5	-3,335
7,065	-21,5	-3,388
7,089	-22,5	-3,423
7,113	-23	-3,447
7,137	-23	-3,464
7,161	-23,5	-3,475
7,185	-23,5	-3,483
7,209	-24	-3,488
7,233	-24	-3,492
7,257	-24	-3,494
7,281	-24	-3,496
7,305	-24	-3,497
7,329	-24	-3,498
7,353	-24	-3,498
7,377	-24	-3,499
7,401	-24	-3,499
7,425	-24	-3,5
7,449	-24	-3,5
7,473	-24	-3,404
7,497	-24	-3,275
7,521	-24	-3,152
7,545	-22,5	-3,032
7,569	-21	-2,911
7,593	-20	-2,791
7,617	-19,5	-2,671
7,641	-18,5	-2,551
7,665	-17,5	-2,431
7,689	-15,5	-2,311
7,713	-15	-2,191
7,737	-14,5	-2,071
7,761	-13,5	-1,951
7,785	-12,5	-1,831
7,809	-11	-1,711
7,833	-10,5	-1,591
7,857	-9,5	-1,47
7,881	-9	-1,351
7,905	-8	-1,231
7,929	-6,5	-1,111
7,953	-6	-0,991
7,977	-5,5	-0,871
8,001	-5	-0,751
8,025	-4	-0,626
8,049	-3	-0,511
8,073	-2,5	-0,391
8,097	-1,5	-0,274
8,121	-1	-0,187
8,145	-0,5	-0,129
8,169	0	-0,089
8,193	0	-0,061
8,217	0	-0,042
8,241	0	-0,029
8,265	0,5	-0,02
8,289	0,5	-0,014
8,313	0,5	-0,01
8,337	0,5	-0,007
8,361	0,5	-0,004
8,385	0,5	-0,003
8,409	0,5	-0,002
8,433	0,5	-0,001
8,457	0,5	-0,001
8,481	0,5	0
8,505	0,5	-0,027
8,529	0,5	-0,163
8,553	0	-0,288
8,577	0	-0,409
8,601	0	-0,529
8,625	-1	-0,649
8,649	-2,5	-0,769
8,673	-3	-0,889
8,697	-3,5	-1,01
8,721	-4,5	-1,13
8,745	-5	-1,25
8,769	-6	-1,37
8,793	-6,5	-1,49
8,817	-7,5	-1,61
8,842	-8	-1,73
8,865	-8,5	-1,85
8,889	-10	-1,97
8,913	-10,5	-2,09
8,937	-11	-2,21
8,961	-12	-2,33
8,985	-12,5	-2,45
9,009	-14,5	-2,57
9,033	-15	-2,689
9,057	-15	-2,809
9,081	-16,5	-2,93
9,105	-17	-3,05
9,129	-19	-3,17
9,153	-19,5	-3,274
9,177	-20,5	-3,345
9,201	-21,5	-3,393
9,225	-22,5	-3,426
9,249	-23	-3,449
9,273	-23	-3,465
9,297	-23	-3,476
9,321	-23,5	-3,484
9,345	-23,5	-3,489
9,369	-23,5	-3,492
9,393	-23,5	-3,494
9,417	-23,5	-3,496
9,441	-23,5	-3,497
9,465	-24	-3,498
9,489	-24	-3,498
9,513	-23,5	-3,499
9,537	-24	-3,499
9,561	-24	-3,5
9,586	-24	-3,465
9,609	-23,5	-3,324
9,633	-23,5	-3,199
9,657	-22,5	-3,078
9,681	-22	-2,957
9,705	-20,5	-2,837
9,729	-19	-2,717
9,753	-18	-2,597
9,777	-17	-2,476
9,801	-16,5	-2,356
9,825	-15,5	-2,236
9,849	-14	-2,116
9,873	-13,5	-1,997
9,897	-12,5	-1,877
9,921	-11,5	-1,757
9,945	-11	-1,637
9,969	-9,5	-1,517
9,993	-8,5	-1,397
10,017	-8	-1,277
10,041	-7,5	-1,157
10,065	-6,5	-1,036
10,089	-5	-0,916
10,113	-4,5	-0,797
10,137	-4	-0,677
10,161	-3,5	-0,557
10,185	-3	-0,437
10,209	-1,5	-0,317
10,233	-1	-0,216
10,257	-0,5	-0,148
10,281	0	-0,102
10,305	0	-0,069
10,329	0	-0,048
10,353	0	-0,034
10,377	0,5	-0,023
10,401	0,5	-0,016
10,425	0,5	-0,011
10,449	0,5	-0,008
10,473	0,5	-0,005
10,497	0,5	-0,003
10,521	0,5	-0,002
10,545	0,5	-0,001
10,569	0,5	-0,001
10,593	0,5	-0,001
10,617	0,5	0
10,641	0,5	-0,059
10,665	0,5	-0,196
10,689	0	-0,319
10,713	0	-0,44
10,737	-0,5	-0,566
10,761	-1,5	-0,681
10,785	-2	-0,801
10,809	-3	-0,921
10,833	-4	-1,041
10,857	-5	-1,161
10,881	-5,5	-1,281
10,905	-5,5	-1,401
10,929	-7	-1,521
10,953	-7,5	-1,641
10,977	-8	-1,761
11,001	-9	-1,881
11,025	-9,5	-2,001
11,049	-10,5	-2,121
11,073	-11,5	-2,241
11,097	-12	-2,361
11,121	-13	-2,481
11,145	-14,5	-2,601
11,169	-15	-2,721
11,193	-15,5	-2,841
11,217	-16,5	-2,961
11,241	-17,5	-3,081
11,265	-18,5	-3,201
11,289	-20	-3,295
11,313	-21	-3,36
11,337	-21,5	-3,403
11,361	-22,5	-3,434
11,385	-23	-3,454
11,409	-23	-3,468
11,433	-23	-3,478
11,457	-23,5	-3,485
11,481	-23,5	-3,49
11,505	-23,5	-3,493
11,529	-23,5	-3,495
11,553	-23,5	-3,496
11,577	-23,5	-3,497
11,601	-23,5	-3,498
11,625	-23,5	-3,499
11,649	-23,5	-3,499
11,673	-23,5	-3,5
11,697	-23,5	-3,491
11,721	-23,5	-3,366
11,745	-23,5	-3,241
11,769	-22,5	-3,119
11,793	-21,5	-2,999
11,817	-21,5	-2,878
11,841	-19,5	-2,758
11,865	-19	-2,638
11,889	-17,5	-2,518
11,913	-16,5	-2,398
11,937	-15	-2,278
11,961	-14,5	-2,158
11,985	-13	-2,038
12,009	-12	-1,918
12,033	-11,5	-1,798
12,057	-10,5	-1,678
12,081	-10	-1,558
12,105	-9	-1,438
12,129	-8	-1,318
12,153	-7	-1,198
12,176	-6	-1,078
12,201	-5,5	-0,958
12,225	-5	-0,838
12,249	-4	-0,718
12,273	-3	-0,598
12,297	-2,5	-0,478
12,321	-2	-0,358
12,345	-1,5	-0,247
12,369	-0,5	-0,169
12,393	0	-0,116
12,417	0	-0,08
12,441	0	-0,055
12,465	0,5	-0,038
12,489	0,5	-0,026
12,513	0,5	-0,017
12,536	0,5	-0,013
12,561	0,5	-0,009
12,585	0,5	-0,006
12,609	0,5	-0,004
12,633	0,5	-0,002
12,657	0,5	-0,002
12,681	1	-0,001
12,704	0,5	-0,001
12,729	1	0
12,753	1	-0,048
12,777	1	-0,186
12,801	0,5	-0,31
12,825	0	-0,431
12,849	-0,5	-0,546
12,873	-1,5	-0,672
12,897	-2	-0,792
12,921	-3	-0,907
12,944	-4	-1,032
12,969	-4,5	-1,152
12,993	-5,5	-1,272
13,017	-6	-1,392
13,041	-6	-1,512
13,065	-7	-1,632
13,089	-8	-1,752
13,113	-9	-1,872
13,137	-9,5	-1,992
13,16	-10	-2,112
13,184	-10,5	-2,232
13,208	-12	-2,352
13,233	-13	-2,472
13,257	-13,5	-2,592
13,281	-14,5	-2,712
13,305	-15	-2,832
13,329	-16,5	-2,952
13,353	-17,5	-3,072
13,377	-18,5	-3,192
13,4	-19,5	-3,292
13,425	-20	-3,355
13,449	-21,5	-3,4
13,472	-22,5	-3,432
13,497	-22,5	-3,453
13,521	-22,5	-3,468
13,544	-22,5	-3,478
13,569	-23	-3,485
13,593	-23	-3,49
13,617	-23,5	-3,493
13,641	-23,5	-3,495
13,665	-23,5	-3,496
13,689	-23,5	-3,497
13,713	-23,5	-3,498
13,737	-23	-3,499
13,76	-23,5	-3,499
13,785	-23	-3,5
13,809	-23	-3,5
13,833	-23	-3,422
13,857	-23,5	-3,289
13,881	-23	-3,166
13,905	-22,5	-3,045
13,928	-20,5	-2,925
13,953	-19,5	-2,804
13,977	-19	-2,684
14,001	-18	-2,564
14,025	-17	-2,444
14,049	-15	-2,324
14,072	-14,5	-2,204
14,096	-13,5	-2,084
14,121	-13	-1,964
14,144	-11,5	-1,844
14,168	-10,5	-1,724
14,192	-10	-1,604
14,216	-9	-1,484
14,24	-8,5	-1,364
14,264	-7	-1,244
14,288	-6	-1,124
14,312	-5,5	-1,004
14,337	-5	-0,884
14,36	-4,5	-0,764
14,384	-3	-0,644
14,408	-3	-0,524
14,432	-2	-0,404
14,457	-1,5	-0,286
14,48	-1	-0,195
14,504	-0,5	-0,134
14,528	0	-0,092
14,552	0	-0,064
14,576	0,5	-0,044
14,6	0,5	-0,03
14,624	0,5	-0,02
14,648	0,5	-0,014
14,672	0,5	-0,01
14,696	1	-0,007
14,72	0,5	-0,004
14,744	0,5	-0,003
14,768	0,5	-0,002
14,792	0,5	-0,001
14,816	0,5	-0,001
14,84	0,5	0
14,864	0,5	-0,012
14,888	1	-0,142
14,912	0,5	-0,268
14,936	0	-0,39
14,96	0	-0,51
14,984	-0,5	-0,631
15,008	-2	-0,751
15,032	-2,5	-0,871
15,056	-3,5	-0,991
15,08	-4	-1,111
15,104	-5,5	-1,231
15,128	-5,5	-1,351
15,152	-6	-1,471
15,176	-6,5	-1,591
15,2	-7,5	-1,711
15,224	-8,5	-1,831
15,248	-9	-1,956
15,272	-10	-2,101
15,302	-10,5	-2,221
15,326	-12	-2,341
15,35	-13	-2,46
15,374	-13,5	-2,581
15,398	-14,5	-2,701
15,422	-15	-2,821
15,446	-16,5	-2,941
15,47	-17,5	-3,061
15,494	-18	-3,181
15,518	-19	-3,282
15,542	-20	-3,351
15,566	-21,5	-3,397
15,59	-22	-3,429
15,614	-22,5	-3,451
15,638	-22,5	-3,467
15,662	-22,5	-3,477
15,686	-23	-3,484
15,71	-23	-3,49
15,734	-23	-3,492
15,758	-23	-3,495
15,782	-23	-3,496
15,806	-23	-3,497
15,83	-23	-3,498
15,854	-23	-3,499
15,878	-23	-3,499
15,902	-23	-3,499
15,926	-23	-3,5
15,95	-23	-3,474
15,974	-23	-3,339
15,998	-23	-3,21
16,022	-22,5	-3,104
16,047	-20,5	-2,974
16,07	-19,5	-2,853
16,094	-19	-2,733
16,118	-18	-2,613
16,142	-17	-2,493
16,166	-15	-2,373
16,19	-14,5	-2,253
16,214	-14	-2,133
16,238	-13	-2,013
16,262	-12	-1,893
16,286	-10,5	-1,773
16,31	-10	-1,653
16,334	-9	-1,533
16,358	-8,5	-1,413
16,382	-7,5	-1,298
16,406	-6	-1,173
16,432	-5,5	-1,053
16,454	-5	-0,933
16,478	-4,5	-0,813
16,502	-4	-0,693
16,526	-2,5	-0,573
16,55	-2	-0,453
16,574	-1,5	-0,333
16,598	-1,5	-0,228
16,622	-1	-0,156
16,646	0	-0,108
16,67	0	-0,074
16,694	0,5	-0,051
16,718	0,5	-0,035
16,742	0,5	-0,024
16,766	0,5	-0,017
16,79	0,5	-0,012
16,814	1	-0,008
16,838	1	-0,005
16,862	0,5	-0,003
16,886	1	-0,002
16,91	1	-0,002
16,934	1	-0,001
16,958	1	-0,001
16,982	1	0
17,006	1	-0,026
17,03	1	-0,163
17,054	0,5	-0,282
17,078	0	-0,409
17,102	0	-0,53
17,126	-1,5	-0,65
17,15	-2	-0,77
17,174	-3	-0,89
17,198	-3,5	-1,01
17,222	-4	-1,13
17,246	-5	-1,25
17,27	-5,5	-1,37
17,294	-6	-1,49
17,318	-6,5	-1,61
17,342	-7,5	-1,73
17,366	-8,5	-1,85
17,39	-9	-1,97
17,414	-9	-2,09
17,438	-10,5	-2,21
17,462	-11	-2,33
17,486	-12,5	-2,48
17,516	-13,5	-2,6
17,54	-14	-2,72
17,564	-15	-2,84
17,588	-16	-2,96
17,612	-17,5	-3,08
17,636	-18	-3,2
17,66	-19	-3,295
17,684	-19,5	-3,359
17,708	-21,5	-3,401
17,732	-22	-3,433
17,756	-22	-3,454
17,78	-22,5	-3,468
17,804	-22,5	-3,478
17,828	-22,5	-3,485
17,852	-22,5	-3,49
17,876	-22,5	-3,493
17,9	-23	-3,495
17,924	-23	-3,496
17,948	-23	-3,498
17,972	-23	-3,498
17,996	-23	-3,499
18,02	-23	-3,499
18,044	-23	-3,5
18,068	-23	-3,497
18,092	-23	-3,381
18,116	-23	-3,253
18,14	-22,5	-3,131
18,164	-21	-3,015
18,188	-20	-2,89
18,212	-19	-2,77
18,236	-18	-2,65
18,26	-17,5	-2,529
18,284	-16,5	-2,409
18,308	-15	-2,289
18,332	-14	-2,169
18,356	-13	-2,049
18,38	-12	-1,929
18,404	-11,5	-1,809
18,428	-10	-1,689
18,452	-9,5	-1,569
18,476	-8,5	-1,449
18,5	-8	-1,329
18,524	-6	-1,209
18,548	-5,5	-1,089
18,572	-5	-0,969
18,596	-4,5	-0,849
18,62	-4	-0,729
18,644	-3,5	-0,61
18,668	-2,5	-0,49
18,692	-1,5	-0,37
18,716	-1	-0,256
18,74	-1	-0,175
18,764	-1	-0,121
18,788	0	-0,083
18,812	0	-0,057
18,836	0,5	-0,04
18,86	0,5	-0,027
18,884	0,5	-0,018
18,908	1	-0,013
18,932	1	-0,009
18,956	1	-0,006
18,98	1	-0,004
19,004	0,5	-0,002
19,028	1	-0,002
19,052	1	-0,001
19,076	1	-0,001
19,1	1	-0,001
19,124	1	-0,001
19,148	1	-0,109
19,172	1	-0,237
19,196	0,5	-0,36
19,22	0	-0,48
19,244	0	-0,6
19,268	-1,5	-0,72
19,292	-2,5	-0,841
19,316	-3	-0,961
19,342	-4	-1,08
19,364	-4,5	-1,2
19,388	-5,5	-1,32
19,412	-6	-1,44
19,436	-6,5	-1,56
19,46	-7	-1,68
19,484	-7,5	-1,8
19,508	-9	-1,92
19,532	-9,5	-2,045
19,556	-10	-2,16
19,58	-10,5	-2,28
19,604	-11,5	-2,4
19,628	-13	-2,52
19,652	-14	-2,64
19,676	-14,5	-2,76
19,7	-15	-2,88
19,724	-16,5	-3
19,748	-17,5	-3,12
19,772	-18,5	-3,236
19,796	-19,5	-3,319
19,82	-20,5	-3,376
19,844	-20,5	-3,415
19,868	-22	-3,441
19,892	-22,5	-3,46
19,916	-22,5	-3,472
19,94	-22,5	-3,48
19,964	-22,5	-3,487
19,988	-22,5	-3,491
20,012	-23	-3,494
20,036	-23	-3,496
20,06	-23	-3,497
20,084	-22,5	-3,498
20,108	-23	-3,498
20,132	-23	-3,499
20,156	-23	-3,499
20,18	-23	-3,5
20,204	-23	-3,5
20,228	-23	-3,399
20,252	-23	-3,27
20,276	-22,5	-3,148
20,3	-22	-3,027
20,324	-21	-2,907
20,348	-19	-2,787
20,372	-18	-2,667
20,396	-17	-2,536
20,42	-16,5	-2,426
20,444	-14,5	-2,306
20,468	-14	-2,192
20,492	-13,5	-2,066
20,516	-13,5	-1,946
20,54	-11,5	-1,826
20,564	-10,5	-1,706
20,588	-9	-1,586
20,612	-8,5	-1,466
20,636	-7,5	-1,346
20,66	-7	-1,226
20,684	-6	-1,106
20,708	-5	-0,986
20,732	-4,5	-0,866
20,756	-4	-0,746
20,78	-3	-0,626
20,804	-2,5	-0,506
20,828	-1,5	-0,386
20,852	-1	-0,27
20,876	-0,5	-0,185
20,9	0	-0,127
20,924	0	-0,088
20,948	0,5	-0,061
20,972	0,5	-0,041
20,996	0,5	-0,029
21,02	1	-0,02
21,044	1	-0,014
21,068	1	-0,01
21,092	1	-0,006
21,116	1	-0,004
21,14	1	-0,003
21,164	1	-0,002
21,188	1	-0,001
21,212	1	-0,001
21,236	1	0
21,26	1	0
21,284	1	-0,102
21,308	0,5	-0,232
21,332	0,5	-0,354
21,356	0	-0,475
21,38	-0,5	-0,595
21,404	-1	-0,715
21,428	-2,5	-0,835
21,452	-3	-0,955
21,476	-4	-1,105
21,506	-5	-1,225
21,53	-5,5	-1,345
21,554	-5,5	-1,465
21,578	-6,5	-1,585
21,602	-7	-1,705
21,626	-8,5	-1,825
21,65	-9	-1,945
21,674	-9,5	-2,065
21,698	-10,5	-2,184
21,722	-11	-2,305
21,746	-12	-2,425
21,77	-13	-2,545
21,794	-14	-2,665
21,818	-14,5	-2,785
21,842	-15	-2,905
21,866	-17	-3,025
21,89	-17,5	-3,145
21,914	-18,5	-3,256
21,938	-19,5	-3,332
21,962	-20	-3,385
21,986	-21,5	-3,42
22,01	-22	-3,445
22,034	-22,5	-3,462
22,058	-22,5	-3,474
22,082	-22,5	-3,482
22,106	-22,5	-3,488
22,13	-22,5	-3,492
22,154	-22,5	-3,494
22,178	-22,5	-3,496
22,202	-23	-3,497
22,226	-22,5	-3,498
22,25	-23	-3,498
22,274	-22,5	-3,499
22,298	-22,5	-3,499
22,322	-22,5	-3,5
22,346	-22,5	-3,5
22,37	-22,5	-3,41
22,394	-22,5	-3,279
22,418	-22,5	-3,156
22,442	-21,5	-3,035
22,466	-19,5	-2,914
22,49	-19	-2,794
22,514	-18	-2,674
22,538	-17	-2,554
22,562	-16,5	-2,434
22,586	-15	-2,314
22,61	-14	-2,194
22,634	-13	-2,074
22,658	-12,5	-1,954
22,682	-11,5	-1,834
22,706	-10	-1,714
22,73	-9	-1,594
22,754	-8,5	-1,474
22,778	-7,5	-1,354
22,802	-7	-1,234
22,826	-5,5	-1,114
22,85	-5	-0,994
22,874	-4,5	-0,874
22,898	-4	-0,754
22,922	-3	-0,634
22,946	-2	-0,514
22,97	-1,5	-0,394
22,994	-1	-0,276
23,018	-0,5	-0,189
23,042	0	-0,13
23,066	0	-0,091
23,09	0	-0,062
23,114	0,5	-0,042
23,138	0,5	-0,029
23,162	1	-0,02
23,186	1	-0,014
23,21	1	-0,01
23,234	1	-0,007
23,258	1	-0,004
23,282	1	-0,003
23,306	1	-0,002
23,33	1	-0,001
23,354	1	-0,001
23,378	1	-0,001
23,402	1	-0,002
23,426	1	-0,116
23,45	1	-0,255
23,474	0	-0,367
23,498	0	-0,488
23,522	-0,5	-0,608
23,546	-2	-0,728
23,57	-2,5	-0,848
23,594	-3	-0,968
23,618	-3,5	-1,088
23,642	-4,5	-1,208
23,666	-5,5	-1,328
23,69	-5,5	-1,448
23,714	-6	-1,568
23,738	-7	-1,688
23,762	-7,5	-1,808
23,786	-9	-1,928
23,81	-9,5	-2,043
23,834	-10	-2,168
23,858	-10,5	-2,288
23,882	-11,5	-2,408
23,906	-13	-2,528
23,93	-13,5	-2,648
23,954	-14,5	-2,768
23,978	-15	-2,888
24,002	-15,5	-3,008
24,026	-18	-3,128
24,05	-18,5	-3,242
24,074	-19,5	-3,323
24,098	-20,5	-3,378
24,122	-21	-3,416
24,146	-22	-3,442
24,17	-22,5	-3,46
24,194	-22,5	-3,473
24,218	-22,5	-3,481
24,242	-22,5	-3,488
24,266	-22,5	-3,491
24,29	-22,5	-3,494
24,314	-22,5	-3,496
24,338	-22,5	-3,497
24,362	-22,5	-3,498
24,386	-22,5	-3,498
24,41	-22,5	-3,499
24,434	-22,5	-3,499
24,458	-22,5	-3,5
24,482	-22,5	-3,491
24,506	-22,5	-3,364
24,53	-22,5	-3,237
24,554	-22	-3,115
24,578	-21,5	-2,994
24,602	-20	-2,874
24,626	-18,5	-2,754
24,65	-17,5	-2,633
24,674	-16,5	-2,513
24,698	-15,5	-2,393
24,722	-15	-2,273
24,746	-13,5	-2,153
24,77	-12,5	-2,033
24,794	-11,5	-1,913
24,818	-10,5	-1,793
24,842	-10	-1,673
24,866	-8,5	-1,553
24,89	-8	-1,433
24,914	-7,5	-1,313
24,938	-6,5	-1,193
24,962	-5,5	-1,073
24,986	-4,5	-0,953
25,01	-4	-0,833
25,034	-3,5	-0,713
25,058	-3	-0,593
25,082	-2,5	-0,473
25,106	-1,5	-0,353
25,13	-1	-0,242
25,154	-0,5	-0,166
25,178	0	-0,115
25,202	0	-0,079
25,226	0,5	-0,055
25,25	0,5	-0,038
25,274	0,5	-0,026
25,298	1	-0,018
25,322	1	-0,012
25,346	1	-0,009
25,37	1	-0,006
25,394	1	-0,004
25,418	1	-0,002
25,442	1	-0,001
25,466	1	-0,001
25,49	1	-0,001
25,514	1	0
25,538	1	-0,102
25,562	1	-0,231
25,586	0,5	-0,353
25,61	0	-0,474
25,634	-0,5	-0,594
25,658	-1,5	-0,714
25,682	-2	-0,834
25,706	-3,5	-0,954
25,73	-4	-1,074
25,754	-4,5	-1,194
25,778	-5	-1,314
25,802	-5,5	-1,434
25,826	-6,5	-1,554
25,85	-7	-1,674
25,874	-7,5	-1,794
25,898	-8	-1,914
25,922	-9	-2,029
25,946	-10	-2,154
25,97	-11	-2,274
25,994	-11,5	-2,394
26,018	-12,5	-2,514
26,042	-13,5	-2,634
26,066	-14,5	-2,764
26,09	-15	-2,874
26,114	-16	-2,994
26,138	-17	-3,114
26,162	-18	-3,231
26,186	-19,5	-3,316
26,21	-20	-3,374
26,234	-21	-3,413
26,258	-21,5	-3,44
26,282	-22	-3,459
26,306	-22,5	-3,472
26,33	-22,5	-3,48
