Time (s)	Load (N)	Displacement (mm)
3,173	-20,5	-3,499
3,197	-20,5	-3,5
3,226	-20,5	-3,394
3,25	-20,5	-3,264
3,274	-20,5	-3,142
3,298	-19,5	-3,021
3,322	-18	-2,896
3,346	-17	-2,78
3,37	-16	-2,655
3,394	-15,5	-2,54
3,418	-14	-2,39
3,451	-13,5	-2,27
3,472	-12,5	-2,15
3,496	-11	-2,03
3,52	-10,5	-1,91
3,544	-10	-1,775
3,568	-9	-1,67
3,592	-8,5	-1,525
3,622	-7	-1,37
3,652	-6	-1,245
3,676	-5	-1,13
3,7	-5	-1
3,724	-4,5	-0,89
3,748	-3,5	-0,77
3,772	-3	-0,62
3,802	-2	-0,5
3,826	-1,5	-0,374
3,851	-1	-0,248
3,88	0	-0,15
3,912	0	-0,097
3,94	0,5	-0,065
3,964	0,5	-0,045
3,988	0,5	-0,032
4,012	1	-0,021
4,036	1	-0,015
4,06	1	-0,01
4,084	1	-0,007
4,114	1	-0,005
4,138	1	-0,003
4,162	1	-0,002
4,186	1	-0,001
4,21	1	-0,001
4,234	1	0
4,258	1	-0,121
4,293	1	-0,269
4,318	0	-0,406
4,342	0	-0,541
4,372	-0,5	-0,661
4,396	-2	-0,781
4,42	-2,5	-0,902
4,444	-3	-1,022
4,468	-3,5	-1,142
4,492	-4,5	-1,272
4,516	-5	-1,382
4,54	-5,5	-1,506
4,564	-6	-1,622
4,588	-6,5	-1,742
4,612	-7,5	-1,892
4,646	-8,5	-2,042
4,672	-9	-2,192
4,702	-9,5	-2,311
4,729	-10,5	-2,436
4,75	-11,5	-2,552
4,78	-12	-2,701
4,804	-12	-2,821
4,833	-14	-2,972
4,863	-15	-3,121
4,888	-16	-3,237
4,912	-16,5	-3,336
4,942	-18,5	-3,387
4,966	-19	-3,429
4,996	-19,5	-3,451
5,02	-20	-3,466
5,044	-20	-3,477
5,068	-20	-3,484
5,092	-20	-3,49
5,116	-20	-3,493
5,146	-20,5	-3,495
5,17	-20	-3,496
5,194	-20,5	-3,498
5,218	-20	-3,306
5,386	-20	-3,177
5,41	-19,5	-3,056
5,441	-18	-2,906
5,464	-17	-2,781
5,488	-16	-2,661
5,512	-15	-2,546
5,536	-14	-2,421
5,56	-13	-2,276
5,59	-12	-2,156
5,614	-11,5	-2,03
5,638	-10	-1,915
5,662	-9,5	-1,796
5,686	-9	-1,676
5,71	-8	-1,55
5,734	-7	-1,406
5,764	-6	-1,286
5,788	-5,5	-1,17
5,812	-5	-1,046
5,836	-4	-0,926
5,86	-3,5	-0,8
5,884	-3	-0,685
5,908	-2,5	-0,56
5,932	-2	-0,445
5,956	-1,5	-0,326
5,98	-0,5	-0,202
6,013	0	-0,139
6,034	0	-0,087
6,064	0	-0,06
6,088	0	-0,041
6,112	0,5	-0,029
6,136	1	-0,019
6,16	1	-0,013
6,184	1	-0,01
6,213	1	-0,006
6,238	1	-0,004
6,262	1	-0,003
6,286	1	-0,002
6,31	1	-0,001
6,334	1	-0,001
6,358	1	0
6,382	1	-0,016
6,406	1	-0,152
6,43	1	-0,279
6,454	1	-0,4
6,478	0	-0,521
6,502	-0,5	-0,672
6,532	-1	-0,792
6,556	-2,5	-0,931
6,586	-3	-1,061
6,61	-3,5	-1,182
6,635	-4,5	-1,301
6,658	-5	-1,422
6,682	-5,5	-1,542
6,706	-6	-1,671
6,73	-6,5	-1,781
6,756	-7	-1,901
6,78	-8	-2,021
6,802	-9	-2,141
6,83	-9,5	-2,292
6,856	-10,5	-2,411
6,886	-11	-2,561
6,91	-12	-2,682
6,934	-12,5	-2,802
6,958	-14	-2,922
6,983	-15	-3,046
7,006	-15	-3,162
7,03	-15,5	-3,289
7,064	-17,5	-3,355
7,084	-18	-3,4
7,108	-19	-3,431
7,132	-19,5	-3,452
7,156	-20	-3,467
7,18	-20	-3,478
7,204	-20	-3,485
7,228	-20	-3,489
7,252	-20	-3,493
7,282	-20	-3,495
7,307	-20	-3,496
7,33	-20	-3,498
7,354	-20	-3,498
7,378	-20	-3,499
7,402	-20	-3,499
7,426	-20	-3,499
7,45	-20	-3,5
7,474	-20	-3,391
7,498	-20	-3,254
7,522	-19,5	-3,141
7,547	-19	-3,02
7,57	-18	-2,87
7,6	-16	-2,75
7,624	-15	-2,629
7,648	-15	-2,479
7,681	-13	-2,359
7,702	-12,5	-2,239
7,731	-11,5	-2,089
7,756	-10,5	-1,969
7,78	-9,5	-1,849
7,807	-9	-1,729
7,828	-8,5	-1,604
7,852	-7,5	-1,49
7,876	-6	-0,77
8,02	-2,5	-0,63
8,048	-2	-0,5
8,074	-1,5	-0,38
8,098	-0,5	-0,264
8,122	0	-0,181
8,146	0	-0,122
8,17	0	-0,086
8,194	0,5	-0,057
8,218	0,5	-0,04
8,242	1	-0,028
8,266	1	-0,019
8,29	1	-0,014
8,314	1	-0,01
8,338	1	-0,007
8,362	1	-0,005
8,386	1	-0,003
8,41	1	-0,002
8,44	1	-0,001
8,464	1	-0,001
8,488	1	0
8,512	1	-0,019
8,536	1	-0,154
8,56	0,5	-0,274
8,584	0,5	-0,401
8,608	0	-0,522
8,632	0	-0,641
8,656	-1,5	-0,761
8,68	-2	-0,912
8,71	-3	-1,032
8,734	-3,5	-1,152
8,758	-4,5	-1,272
8,782	-5	-1,392
8,806	-5,5	-1,541
8,836	-6	-1,691
8,866	-6,5	-1,841
8,898	-7,5	-1,961
8,92	-8,5	-2,141
8,956	-9,5	-2,302
8,986	-10	-2,411
9,01	-10,5	-2,531
9,034	-11,5	-2,651
9,058	-12,5	-2,821
9,094	-13,5	-2,951
9,118	-15	-3,101
9,148	-15	-3,22
9,172	-16	-3,308
9,196	-17,5	-3,368
9,22	-18,5	-3,413
9,244	-19	-3,443
9,277	-19,5	-3,461
9,298	-19,5	-3,473
9,322	-20	-3,483
9,352	-20	-3,488
9,376	-20	-3,492
9,405	-20	-3,497
9,478	-20	-3,498
9,502	-20	-3,498
9,526	-20	-3,499
9,552	-20	-3,499
9,574	-20	-3,5
9,599	-20	-3,451
9,622	-20	-3,317
9,646	-19,5	-3,192
9,67	-19,5	-3,07
9,695	-18,5	-2,955
9,72	-16,5	-2,8
9,748	-15,5	-2,68
9,772	-15	-2,56
9,796	-13,5	-2,419
9,826	-12,5	-2,29
9,85	-12	-2,139
9,882	-10,5	-2,019
9,904	-10	-1,899
9,928	-9,5	-1,75
9,958	-8	-1,629
9,982	-7,5	-1,509
10,006	-6,5	-1,39
10,03	-6	-1,26
10,055	-5,5	-1,149
10,082	-4,5	-0,999
10,11	-4	-0,879
10,132	-3	-0,759
10,156	-2,5	-0,639
10,181	-2	-0,519
10,204	-1,5	-0,379
10,234	-1	-0,256
10,259	0	-0,175
10,282	0	-0,121
10,306	0	-0,084
10,33	0,5	-0,058
10,354	0,5	-0,039
10,38	1	-0,027
10,402	1	-0,018
10,426	1	-0,013
10,45	1	-0,009
10,474	1	-0,007
10,501	1	-0,004
10,522	1,5	-0,003
10,546	1,5	-0,002
10,57	1	-0,001
10,6	1	-0,001
10,625	1	0
10,651	1	-0,028
10,672	1	-0,159
10,696	1	-0,284
10,72	0,5	-0,406
10,744	0	-0,526
10,768	0	-0,646
10,792	-1	-0,767
10,816	-2	-0,887
10,84	-3	-1,007
10,864	-3,5	-1,132
10,888	-4	-1,247
10,912	-4,5	-1,367
10,936	-5,5	-1,487
10,96	-5,5	-1,607
10,984	-6	-1,727
11,008	-6,5	-1,847
11,032	-7,5	-1,967
11,056	-8,5	-2,087
11,08	-8,5	-2,207
11,108	-9,5	-2,357
11,134	-10	-2,477
11,158	-11,5	-2,597
11,182	-12	-2,717
11,206	-12,5	-2,837
11,23	-13,5	-2,967
11,254	-14,5	-3,112
11,284	-15	-3,225
11,308	-16	-3,311
11,332	-17	-3,372
11,356	-18,5	-3,411
11,38	-19	-3,44
11,404	-19,5	-3,458
11,428	-19,5	-3,47
11,452	-19,5	-3,484
11,488	-19,5	-3,489
11,512	-19,5	-3,492
11,536	-20	-3,494
11,567	-20	-3,498
11,626	-20	-3,498
11,65	-20	-3,499
11,674	-20	-3,499
11,698	-19,5	-3,5
11,722	-19,5	-3,491
11,746	-19,5	-3,365
11,77	-19,5	-3,238
11,795	-19,5	-3,11
11,818	-18	-2,995
11,842	-17	-2,88
11,866	-16	-2,754
11,89	-15	-2,634
11,914	-15	-2,504
11,94	-13	-2,394
11,962	-12,5	-2,274
11,986	-11,5	-2,124
12,017	-10	-1,999
12,04	-9,5	-1,884
12,064	-8,5	-1,764
12,088	-8	-1,644
12,112	-7,5	-1,494
12,142	-6	-1,374
12,167	-5,5	-1,259
12,19	-5	-1,129
12,217	-4,5	-1,014
12,238	-3,5	-0,889
12,262	-3	-0,774
12,286	-2,5	-0,654
12,314	-1,5	-0,499
12,34	-1	-0,384
12,364	-0,5	-0,268
12,388	0	-0,167
12,418	0	-0,113
12,442	0,5	-0,079
12,467	0,5	-0,055
12,492	1	-0,038
12,515	1	-0,026
12,537	1	-0,018
12,565	1	-0,013
12,586	1,5	-0,009
12,61	1,5	-0,006
12,634	1,5	-0,004
12,659	1	-0,003
12,682	1	-0,002
12,706	1	-0,001
12,73	1	-0,001
12,754	1	0
12,778	1	-0,079
12,802	1	-0,212
12,826	1	-0,334
12,85	0,5	-0,455
12,874	0	-0,575
12,898	-1	-0,696
12,922	-1,5	-0,816
12,946	-2	-0,94
12,97	-3	-1,061
12,994	-3	-1,176
13,02	-4,5	-1,296
13,042	-5	-1,416
13,066	-5,5	-1,566
13,096	-6	-1,686
13,12	-6,5	-1,806
13,144	-7,5	-1,926
13,168	-7,5	-2,076
13,202	-9	-2,241
13,228	-9,5	-2,361
13,251	-10	-2,471
13,276	-11,5	-2,596
13,299	-12	-2,706
13,324	-12,5	-2,841
13,347	-13,5	-2,946
13,372	-14	-3,066
13,395	-15	-3,186
13,42	-16	-3,285
13,444	-17	-3,352
13,468	-17,5	-3,406
13,498	-19	-3,438
13,522	-19	-3,456
13,547	-19,5	-3,47
13,57	-19,5	-3,479
13,594	-19,5	-3,486
13,618	-19,5	-3,49
13,641	-20	-3,493
13,665	-19,5	-3,495
13,689	-19,5	-3,496
13,717	-19,5	-3,498
13,738	-19,5	-3,498
13,762	-19,5	-3,499
13,786	-20	-3,499
13,81	-19,5	-3,499
13,834	-19,5	-3,5
13,857	-19,5	-3,4
13,888	-19,5	-3,27
13,911	-19,5	-3,148
13,935	-18	-3,017
13,96	-17	-2,907
13,984	-16	-2,772
14,007	-15	-2,667
14,031	-15	-2,517
14,063	-13	-2,397
14,085	-12,5	-2,282
14,11	-11,5	-2,157
14,134	-10,5	-2,037
14,157	-9,5	-1,917
14,185	-9	-1,797
14,206	-8,5	-1,677
14,229	-7,5	-1,552
14,253	-7	-1,437
14,277	-5,5	-1,322
14,302	-5	-1,197
14,326	-4,5	-1,077
14,349	-4	-0,927
14,38	-3	-0,807
14,403	-2,5	-0,687
14,427	-2	-0,567
14,451	-1,5	-0,447
14,476	-1	-0,307
14,505	-1	-0,204
14,53	0	-0,126
14,56	0,5	-0,088
14,583	0,5	-0,061
14,609	0,5	-0,042
14,64	1	-0,026
14,661	1	-0,018
14,685	1	-0,012
14,719	1,5	-0,008
14,74	1	-0,006
14,763	1	-0,004
14,788	1	-0,002
14,811	1,5	-0,002
14,835	1,5	-0,001
14,859	1	0
14,884	1	-0,001
14,91	1	-0,105
14,932	1	-0,234
14,956	0,5	-0,357
14,98	0	-0,492
15,003	0	-0,602
15,027	-0,5	-0,733
15,051	-1,5	-0,838
15,076	-3	-0,958
15,099	-3	-1,098
15,13	-3,5	-1,228
15,155	-4,5	-1,348
15,178	-5	-1,468
15,201	-5,5	-1,588
15,225	-6	-1,728
15,249	-6,5	-1,828
15,273	-7	-1,948
15,297	-8	-2,068
15,321	-8	-2,188
15,345	-9	-2,308
15,369	-9,5	-2,428
15,393	-10,5	-2,543
15,418	-11,5	-2,683
15,441	-12,5	-2,788
15,475	-13	-3,098
15,526	-15	-3,221
15,549	-15,5	-3,306
15,573	-16,5	-3,362
15,597	-18	-3,405
15,621	-18,5	-3,434
15,645	-19	-3,456
15,669	-19,5	-3,469
15,693	-19,5	-3,479
15,717	-19,5	-3,487
15,747	-19,5	-3,492
15,777	-20	-3,494
15,801	-20	-3,496
15,825	-20	-3,497
15,849	-20	-3,498
15,873	-19,5	-3,498
15,897	-19,5	-3,499
15,925	-19,5	-3,499
15,945	-19,5	-3,5
15,969	-19,5	-3,47
15,993	-19,5	-3,33
16,017	-19,5	-3,204
16,041	-19	-3,083
16,065	-18	-2,962
16,09	-17	-2,842
16,114	-16	-2,717
16,138	-14,5	-2,602
16,161	-13,5	-2,482
16,186	-13	-2,357
16,21	-12,5	-2,232
16,233	-11,5	-2,122
16,257	-10	-2,002
16,281	-9,5	-1,882
16,306	-8,5	-1,757
16,329	-8	-1,642
16,353	-7,5	-1,517
16,377	-6	-1,402
16,402	-5,5	-1,282
16,425	-5	-1,162
16,452	-4,5	-1,042
16,474	-3,5	-0,922
16,497	-3	-0,802
16,521	-2,5	-0,682
16,545	-2	-0,562
16,57	-1,5	-0,442
16,596	-1	-0,298
16,623	0	-0,2
16,647	0	-0,127
16,677	0,5	-0,086
16,701	0,5	-0,059
16,725	1	-0,041
16,754	1	-0,026
16,779	1	-0,018
16,803	1	-0,012
16,827	1	-0,009
16,851	1	-0,006
16,875	1,5	-0,004
16,899	1,5	-0,002
16,923	1	-0,002
16,947	1	-0,001
16,977	1	-0,001
17,001	1	0
17,025	1	-0,032
17,055	1	-0,186
17,079	0,5	-0,295
17,103	0	-0,416
17,127	0	-0,537
17,151	0	-0,656
17,175	-1,5	-0,777
17,199	-2	-0,902
17,223	-3	-1,042
17,253	-3,5	-1,167
17,277	-4,5	-1,292
17,301	-5	-1,412
17,325	-5	-1,552
17,355	-6	-1,677
17,379	-6,5	-1,826
17,409	-7	-1,946
17,436	-7,5	-2,066
17,457	-8,5	-2,187
17,481	-9	-2,307
17,505	-10	-2,432
17,529	-10,5	-2,547
17,553	-11	-2,667
17,577	-12,5	-2,787
17,606	-13	-2,937
17,631	-14	-3,057
17,655	-15	-3,177
17,679	-15,5	-3,279
17,703	-16,5	-3,356
17,727	-17,5	-3,399
17,751	-18	-3,428
17,775	-19	-3,45
17,808	-19	-3,469
17,829	-19,5	-3,48
17,853	-19,5	-3,486
17,877	-19,5	-3,49
17,901	-19,5	-3,493
17,925	-19,5	-3,496
17,955	-19,5	-3,497
17,979	-19,5	-3,498
18,003	-19,5	-3,498
18,033	-19,5	-3,499
18,092	-19,5	-3,498
18,117	-19,5	-3,386
18,141	-19,5	-3,256
18,165	-19	-3,133
18,189	-18,5	-3,008
18,213	-17,5	-2,892
18,237	-15,5	-2,772
18,261	-15	-2,652
18,288	-14	-2,532
18,309	-13,5	-2,412
18,333	-12,5	-2,292
18,357	-11	-2,172
18,381	-10,5	-2,052
18,405	-9,5	-1,902
18,438	-8,5	-1,778
18,459	-7,5	-1,658
18,483	-7	-1,538
18,507	-6	-1,422
18,531	-5,5	-1,308
18,555	-4,5	-1,152
18,588	-4,5	-1,032
18,612	-3,5	-0,912
18,633	-3	-0,792
18,657	-2	-0,673
18,681	-2	-0,523
18,711	-1	-0,403
18,735	-0,5	-0,284
18,76	0	-0,195
18,783	0	-0,128
18,807	0	-0,092
18,834	0,5	-0,064
18,855	1	-0,044
18,882	1	-0,03
18,903	1	-0,021
18,927	1	-0,014
18,951	1,5	-0,01
18,975	1	-0,007
18,999	1,5	-0,005
19,027	1,5	-0,002
19,059	1,5	-0,002
19,083	1,5	-0,001
19,107	1,5	-0,001
19,131	1,5	0
19,155	1	0
19,179	1	-0,073
19,203	1	-0,226
19,227	1	-0,328
19,251	0,5	-0,449
19,275	0	-0,574
19,299	-0,5	-0,69
19,323	-1,5	-0,81
19,347	-2	-0,93
19,376	-3	-1,08
19,406	-4	-1,23
19,431	-4,5	-1,35
19,455	-5	-1,47
19,479	-5,5	-1,59
19,506	-6	-1,71
19,527	-6	-1,83
19,551	-7	-1,965
19,575	-8	-2,07
19,599	-8,5	-2,19
19,623	-9	-2,31
19,647	-9,5	-2,43
19,671	-10,5	-2,57
19,695	-11,5	-2,67
19,722	-12	-2,79
19,743	-13	-2,91
19,767	-13,5	-3,03
19,791	-14,5	-3,15
19,815	-15,5	-3,26
19,839	-16,5	-3,35
19,869	-17	-3,398
19,893	-18	-3,432
19,917	-18,5	-3,451
19,942	-19	-3,466
19,965	-19	-3,477
19,992	-19	-3,484
20,013	-19,5	-3,489
20,039	-19,5	-3,493
20,061	-19,5	-3,494
20,085	-19,5	-3,496
20,109	-19,5	-3,497
20,133	-19,5	-3,498
20,16	-19,5	-3,499
20,181	-19,5	-3,499
20,206	-19,5	-3,499
20,235	-19,5	-3,5
20,259	-19,5	-3,411
20,283	-19,5	-3,28
20,307	-19	-3,127
20,337	-17,5	-3,006
20,361	-16,5	-2,886
20,385	-15,5	-2,766
20,409	-15	-2,646
20,433	-14,5	-2,526
20,457	-12,5	-2,406
20,481	-12	-2,286
20,505	-11	-2,166
20,529	-10,5	-2,041
20,553	-9,5	-1,926
20,577	-8,5	-1,806
20,601	-7,5	-1,686
20,625	-7	-1,566
20,649	-6,5	-1,446
20,673	-6	-1,326
20,697	-5	-1,206
20,724	-4,5	-1,03
20,757	-3	-0,905
20,781	-2,5	-0,785
20,805	-2	-0,666
20,829	-1,5	-0,546
20,853	-1,5	-0,416
20,88	-0,5	-0,306
20,901	0	-0,209
20,925	0	-0,131
20,956	0,5	-0,09
20,979	1	-0,062
21,003	1	-0,041
21,03	1	-0,03
21,054	1	-0,018
21,081	1,5	-0,012
21,111	1,5	-0,008
21,135	1,5	-0,006
21,159	1,5	-0,004
21,184	1,5	-0,002
21,207	1,5	-0,001
21,237	1	-0,001
21,263	1	-0,001
21,288	1,5	0
21,315	1,5	-0,073
21,339	1,5	-0,206
21,363	1	-0,328
21,387	0,5	-0,449
21,411	0	-0,569
21,435	-0,5	-0,689
21,459	-1,5	-0,809
21,483	-2	-0,93
21,507	-2,5	-1,08
21,537	-4	-1,2
21,561	-4,5	-1,324
21,585	-4,5	-1,439
21,61	-5	-1,564
21,633	-5,5	-1,679
21,657	-6	-1,8
21,681	-7	-1,924
21,705	-7,5	-2,039
21,729	-8	-2,16
21,755	-8,5	-2,28
21,777	-9,5	-2,4
21,801	-10,5	-2,52
21,825	-10,5	-2,645
21,849	-11,5	-2,76
21,878	-13	-2,91
21,903	-13,5	-3,03
21,927	-14,5	-3,15
21,954	-15	-3,259
21,975	-16,5	-3,335
21,999	-17,5	-3,393
22,029	-18	-3,434
22,059	-18,5	-3,459
22,089	-19	-3,474
22,119	-19,5	-3,483
22,143	-19,5	-3,489
22,173	-19,5	-3,492
22,197	-19,5	-3,494
22,221	-19,5	-3,496
22,251	-19,5	-3,498
22,275	-19,5	-3,498
22,305	-19,5	-3,499
22,329	-19,5	-3,499
22,353	-19,5	-3,499
22,377	-19,5	-3,499
22,401	-19,5	-3,399
22,425	-19,5	-3,268
22,449	-19	-3,145
22,473	-18	-3,024
22,497	-16,5	-2,904
22,521	-15,5	-2,784
22,545	-15	-2,664
22,57	-14,5	-2,548
22,593	-13,5	-2,423
22,617	-12	-2,303
22,642	-11	-2,173
22,665	-10,5	-2,063
22,689	-9,5	-1,938
22,713	-9	-1,823
22,741	-7,5	-1,668
22,767	-7	-1,518
22,797	-5,5	-1,403
22,821	-5	-1,283
22,845	-4,5	-1,163
22,869	-4	-1,043
22,893	-4	-0,923
22,921	-2,5	-0,773
22,947	-2	-0,633
22,971	-1,5	-0,533
22,996	-1	-0,413
23,019	-0,5	-0,289
23,043	0	-0,201
23,067	0	-0,138
23,091	0	-0,095
23,115	1	-0,066
23,139	1	-0,038
23,175	1	-0,026
23,2	1,5	-0,018
23,223	1,5	-0,012
23,247	1,5	-0,009
23,271	1,5	-0,006
23,295	1,5	-0,004
23,319	1,5	-0,002
23,343	1,5	-0,002
23,367	1,5	-0,001
23,391	1,5	-0,001
23,415	1,5	0
23,439	1,5	-0,007
23,463	1,5	-0,133
23,487	1,5	-0,26
23,511	1	-0,397
23,535	0	-0,502
23,559	0	-0,618
23,583	-1	-0,743
23,607	-1,5	-0,863
23,631	-3	-1,013
23,661	-3	-1,163
23,692	-3,5	-1,283
23,715	-4,5	-1,403
23,739	-5	-1,533
23,763	-5,5	-1,648
23,787	-5,5	-1,763
23,811	-6	-1,883
23,835	-7,5	-2,003
23,859	-8	-2,123
23,883	-8,5	-2,243
23,909	-9	-2,363
23,936	-10	-2,513
23,964	-10	-2,633
23,985	-11,5	-2,758
24,009	-12	-2,873
24,033	-13	-2,993
24,057	-14,5	-3,112
24,081	-15	-3,23
24,105	-15,5	-3,323
24,129	-16,5	-3,372
24,153	-17	-3,412
24,177	-18	-3,44
24,201	-18,5	-3,459
24,225	-19	-3,471
24,249	-19	-3,48
24,273	-19	-3,488
24,303	-19,5	-3,492
24,327	-19,5	-3,494
24,351	-19,5	-3,498
24,423	-19,5	-3,498
24,447	-19,5	-3,499
24,471	-19,5	-3,499
24,495	-19,5	-3,5
24,519	-19,5	-3,497
24,543	-19	-3,393
24,567	-19	-3,263
24,594	-19	-3,141
24,616	-17,5	-3,02
24,639	-16	-2,9
24,663	-15	-2,78
24,687	-15	-2,66
24,711	-14	-2,54
24,735	-12,5	-2,419
24,759	-11,5	-2,299
24,783	-11	-2,179
24,811	-10,5	-2,004
24,843	-9	-1,879
24,867	-9	-1,759
24,891	-7,5	-1,639
24,917	-6	-1,519
24,939	-5,5	-1,394
24,963	-5	-1,279
24,991	-4,5	-1,124
25,017	-3,5	-1,009
25,041	-3	-0,884
25,065	-2,5	-0,769
25,089	-2	-0,644
25,113	-1,5	-0,529
25,137	-0,5	-0,379
25,167	-0,5	-0,264
25,198	0	-0,164
25,221	0,5	-0,113
25,245	0,5	-0,078
25,269	1	-0,028
25,335	1,5	-0,019
25,359	1,5	-0,013
25,383	1,5	-0,009
25,407	1,5	-0,007
25,431	1,5	-0,004
25,455	1,5	-0,003
25,482	1,5	-0,002
25,503	1,5	-0,001
25,527	1,5	-0,001
25,551	1,5	0
25,575	1,5	-0,005
25,599	1,5	-0,128
25,623	1,5	-0,254
25,647	1	-0,376
25,671	1	-0,497
25,695	0	-0,617
25,719	-0,5	-0,737
25,747	-1,5	-0,887
25,773	-2	-1,007
25,797	-3	-1,147
25,821	-4	-1,247
25,846	-4,5	-1,367
25,87	-4,5	-1,487
25,893	-5	-1,607
25,917	-5,5	-1,727
25,941	-6	-1,847
25,967	-6,5	-1,967
25,991	-7,5	-2,087
26,013	-7,5	-2,207
26,037	-9	-2,347
26,069	-9,5	-2,477
26,091	-10,5	-2,597
26,115	-11,5	-2,717
26,139	-12	-2,837
26,163	-13	-2,957
26,187	-13,5	-3,077
26,211	-14,5	-3,197
26,235	-15,5	-3,293
26,259	-16,5	-3,358
26,283	-17	-3,402
26,307	-18	-3,436
26,331	-18	-3,457
26,361	-19	-3,471
26,386	-19	-3,48
26,409	-19	-3,486
26,433	-19	-3,49
26,461	-19,5	-3,494
26,487	-19	-3,496
26,511	-19	-3,497
26,535	-19	-3,498
26,563	-19	-3,498
26,583	-19,5	-3,499
26,607	-19	-3,499
26,631	-19	-3,5
26,655	-19	-3,495
26,681	-19	-3,376
26,703	-19	-3,248
26,731	-18,5	-3,096
26,757	-17	-2,975
26,781	-15,5	-2,855
26,805	-15	-2,735
26,829	-14,5	-2,59
26,859	-13	-2,46
26,883	-12	-2,34
26,907	-11,5	-2,225
26,931	-10,5	-2,105
26,955	-10	-1,985
26,979	-8,5	-1,864
27,003	-7,5	-1,715
27,033	-7	-1,59
27,061	-6	-1,475
27,081	-5,5	-1,355
27,105	-4,5	-1,235
27,129	-4,5	-1,115
27,153	-3,5	-0,995
27,177	-3	-0,875
27,201	-2,5	-0,725
27,231	-1,5	-0,585
27,261	-1	-0,455
27,285	-0,5	-0,335
27,309	0	-0,226
27,333	0	-0,148
27,357	0,5	-0,108
27,381	1	-0,068
27,411	1	-0,046
27,435	1,5	-0,032
27,459	1,5	-0,012
27,525	1,5	-0,008
27,549	1,5	-0,006
27,573	1,5	-0,004
27,597	1,5	-0,002
27,621	1,5	-0,002
27,645	1,5	-0,001
27,669	1,5	-0,001
27,693	1,5	0
27,717	1,5	-0,007
27,741	1,5	-0,137
27,765	1,5	-0,267
27,789	1	-0,389
27,813	1	-0,51
27,837	0	-0,63
27,861	-0,5	-0,75
27,885	-1,5	-0,87
27,909	-2	-0,99
27,933	-2,5	-1,11
27,957	-3,5	-1,23
27,981	-4	-1,35
28,005	-4,5	-1,47
28,029	-5	-1,59
28,055	-5	-1,71
28,077	-6	-1,83
