Time (s)	Load (N)	Displacement (mm)
916,835	3	-0,009
916,859	3	-0,006
916,89	3	-0,004
916,913	2,5	-0,002
916,937	2,5	-0,002
916,961	2,5	-0,001
916,985	2,5	-0,001
917,009	3	0
917,033	2,5	-0,027
917,057	2,5	-0,166
917,081	2,5	-0,29
917,105	2	-0,412
917,129	1,5	-0,532
917,153	1	-0,648
917,177	0	-0,772
917,201	0	-0,892
917,225	-0,5	-1,012
917,249	-1	-1,128
917,273	-1	-1,252
917,297	-1,5	-1,373
917,321	-2	-1,492
917,345	-2	-1,612
917,369	-2,5	-1,733
917,393	-2,5	-1,853
917,417	-3,5	-1,973
917,441	-3,5	-2,093
917,465	-4,5	-2,213
917,489	-4,5	-2,333
917,513	-5	-2,453
917,537	-6	-2,573
917,561	-6,5	-2,693
917,585	-7,5	-2,813
917,609	-8	-2,933
917,633	-8,5	-3,053
917,657	-10	-3,173
917,681	-10,5	-3,277
917,705	-11	-3,347
917,729	-12	-3,394
917,753	-12,5	-3,427
917,777	-13	-3,45
917,801	-13	-3,465
917,825	-13,5	-3,475
917,849	-13,5	-3,484
917,873	-14	-3,489
917,897	-13,5	-3,492
917,921	-13,5	-3,495
917,945	-13,5	-3,496
917,969	-13,5	-3,497
917,993	-14	-3,498
918,017	-14	-3,498
918,041	-13,5	-3,499
918,065	-14	-3,499
918,089	-14	-3,5
918,113	-14	-3,499
918,137	-14	-3,392
918,161	-14	-3,262
918,185	-13,5	-3,139
918,209	-12,5	-3,018
918,233	-12	-2,898
918,257	-10	-2,778
918,281	-9,5	-2,623
918,311	-8,5	-2,508
918,335	-7,5	-2,388
918,359	-6,5	-2,268
918,383	-6	-2,148
918,407	-5,5	-2,028
918,431	-5	-1,908
918,455	-3,5	-1,788
918,479	-3	-1,668
918,503	-3	-1,548
918,527	-2,5	-1,428
918,551	-2	-1,308
918,575	-1,5	-1,188
918,599	-1	-1,068
918,623	-0,5	-0,948
918,647	-0,5	-0,828
918,671	0	-0,708
918,695	0	-0,588
918,719	0	-0,468
918,743	0,5	-0,348
918,767	1	-0,239
918,791	1	-0,164
918,815	1,5	-0,113
918,839	2	-0,078
918,863	2	-0,054
918,887	2	-0,037
918,911	2,5	-0,025
918,935	2,5	-0,018
918,959	2,5	-0,012
918,983	3	-0,008
919,007	3	-0,005
919,031	3	-0,004
919,055	2,5	-0,002
919,079	3	-0,002
919,103	3	-0,001
919,127	2,5	-0,001
919,151	2,5	0
919,175	2,5	-0,078
919,199	2,5	-0,214
919,223	2	-0,336
919,247	1,5	-0,458
919,271	1,5	-0,578
919,295	0	-0,698
919,319	0	-0,818
919,343	0	-0,938
919,367	-0,5	-1,058
919,391	-1	-1,178
919,415	-1,5	-1,298
919,439	-1,5	-1,418
919,463	-2	-1,538
919,487	-2	-1,658
919,511	-2,5	-1,778
919,535	-3	-1,898
919,559	-3,5	-2,018
919,583	-4	-2,138
919,607	-4,5	-2,258
919,631	-4,5	-2,379
919,655	-5,5	-2,528
919,685	-6	-2,648
919,709	-7	-2,768
919,733	-7,5	-2,888
919,757	-9	-3,008
919,781	-9,5	-3,128
919,805	-10	-3,243
919,829	-10,5	-3,324
919,853	-11,5	-3,378
919,877	-12,5	-3,416
919,901	-13	-3,442
919,925	-13,5	-3,46
919,949	-13,5	-3,472
919,973	-13,5	-3,481
919,997	-14	-3,488
920,021	-14	-3,492
920,045	-14	-3,494
920,069	-14	-3,496
920,099	-14	-3,497
920,123	-14	-3,498
920,147	-14	-3,498
920,171	-14	-3,499
920,195	-14	-3,499
920,219	-13,5	-3,499
920,243	-13,5	-3,497
920,267	-14	-3,382
920,291	-14	-3,254
920,315	-13	-3,132
920,339	-12,5	-3,012
920,363	-11,5	-2,891
920,387	-10,5	-2,771
920,411	-10	-2,651
920,435	-8	-2,531
920,459	-7,5	-2,411
920,483	-6,5	-2,291
920,507	-6	-2,171
920,531	-5,5	-2,051
920,555	-4,5	-1,931
920,579	-4	-1,811
920,603	-3,5	-1,691
920,627	-3	-1,571
920,651	-2,5	-1,451
920,675	-1,5	-1,336
920,699	-1,5	-1,211
920,723	-1	-1,091
920,747	-0,5	-0,971
920,771	-0,5	-0,851
920,795	0	-0,731
920,819	0	-0,611
920,843	0	-0,491
920,867	0,5	-0,371
920,891	1	-0,257
920,915	1	-0,176
920,939	1,5	-0,121
920,963	2	-0,084
920,987	2	-0,058
921,011	2,5	-0,04
921,035	2,5	-0,027
921,059	2,5	-0,019
921,083	3	-0,013
921,107	3	-0,009
921,131	3	-0,006
921,155	3	-0,004
921,179	3	-0,003
921,203	3	-0,002
921,227	3	-0,001
921,251	3	-0,001
921,275	2,5	0
921,299	3	0
921,323	3	-0,084
921,347	2,5	-0,215
921,371	2,5	-0,338
921,395	1,5	-0,458
921,419	1	-0,578
921,443	0,5	-0,698
921,467	0	-0,813
921,491	0	-0,938
921,515	-0,5	-1,059
921,539	-1	-1,178
921,563	-1	-1,298
921,587	-1,5	-1,418
921,611	-1,5	-1,538
921,635	-2,5	-1,658
921,659	-2,5	-1,778
921,683	-3	-1,898
921,707	-3	-2,018
921,731	-3,5	-2,138
921,755	-4,5	-2,258
921,779	-5	-2,378
921,803	-5,5	-2,498
921,827	-6	-2,618
921,851	-6,5	-2,738
921,875	-7,5	-2,858
921,899	-8,5	-2,978
921,923	-9	-3,098
921,947	-9,5	-3,217
921,971	-10	-3,306
921,995	-11,5	-3,367
922,019	-12	-3,408
922,043	-12,5	-3,437
922,067	-13	-3,456
922,091	-13,5	-3,47
922,115	-13,5	-3,479
922,139	-13,5	-3,486
922,163	-14	-3,49
922,187	-13,5	-3,493
922,211	-13,5	-3,495
922,235	-14	-3,497
922,259	-14	-3,498
922,283	-14	-3,498
922,307	-13,5	-3,499
922,331	-13,5	-3,499
922,355	-14	-3,499
922,379	-14	-3,5
922,403	-14	-3,444
922,427	-14	-3,306
922,451	-13,5	-3,182
922,475	-12,5	-3,061
922,499	-11,5	-2,94
922,523	-10,5	-2,82
922,547	-10	-2,7
922,571	-9	-2,58
922,595	-7,5	-2,46
922,619	-7	-2,34
922,643	-6	-2,22
922,667	-5,5	-2,1
922,691	-5	-1,98
922,715	-4	-1,86
922,739	-3,5	-1,74
922,763	-3	-1,62
922,787	-2,5	-1,5
922,811	-2,5	-1,38
922,835	-1,5	-1,26
922,859	-1	-1,14
922,883	-1	-1,02
922,907	-0,5	-0,901
922,931	-0,5	-0,78
922,955	0	-0,66
922,979	0	-0,541
923,003	0	-0,42
923,027	0,5	-0,301
923,051	1	-0,206
923,075	1,5	-0,141
923,099	2	-0,097
923,123	2	-0,067
923,147	2	-0,046
923,171	2,5	-0,032
923,195	2,5	-0,022
923,219	2,5	-0,016
923,243	3	-0,011
923,267	3	-0,007
923,291	3	-0,005
923,315	2,5	-0,003
923,339	3	-0,002
923,363	3	-0,001
923,387	2,5	-0,001
923,411	2,5	0
923,435	2,5	-0,009
923,459	3	-0,137
923,483	2,5	-0,264
923,507	2	-0,385
923,531	1,5	-0,506
923,555	0,5	-0,626
923,579	0	-0,746
923,603	0	-0,866
923,627	-0,5	-0,986
923,651	-0,5	-1,106
923,675	-1	-1,226
923,699	-1	-1,346
923,723	-1,5	-1,466
923,747	-2	-1,586
923,771	-2	-1,706
923,795	-3	-1,826
923,819	-3	-1,946
923,843	-3,5	-2,066
923,867	-4	-2,186
923,891	-4,5	-2,306
923,915	-5,5	-2,436
923,939	-6	-2,546
923,963	-6,5	-2,666
923,987	-7	-2,786
924,011	-7,5	-2,906
924,035	-8,5	-3,026
924,059	-9,5	-3,146
924,083	-10	-3,257
924,107	-11	-3,333
924,131	-11,5	-3,385
924,155	-12,5	-3,421
924,179	-13	-3,445
924,203	-13	-3,462
924,227	-13,5	-3,474
924,251	-13,5	-3,482
924,275	-13,5	-3,488
924,299	-14	-3,492
924,323	-14	-3,494
924,347	-13,5	-3,496
924,371	-14	-3,497
924,395	-13,5	-3,498
924,419	-14	-3,498
924,443	-14	-3,499
924,467	-14	-3,499
924,491	-14	-3,5
924,515	-14	-3,499
924,539	-13,5	-3,393
924,563	-14	-3,263
924,587	-13,5	-3,14
924,611	-13	-3,02
924,635	-11	-2,899
924,659	-10	-2,779
924,683	-9,5	-2,659
924,707	-9	-2,539
924,731	-8	-2,419
924,755	-6,5	-2,299
924,779	-6	-2,179
924,803	-5,5	-2,059
924,827	-5	-1,939
924,851	-4,5	-1,819
924,875	-3	-1,699
924,899	-3	-1,579
924,923	-2,5	-1,459
924,947	-2	-1,339
924,971	-1,5	-1,219
924,995	-1	-1,099
925,019	-1	-0,979
925,043	-0,5	-0,859
925,067	-0,5	-0,739
925,091	0	-0,619
925,115	0	-0,499
925,139	0	-0,379
925,163	0,5	-0,263
925,187	1	-0,18
925,211	1	-0,117
925,241	2	-0,078
925,265	2	-0,054
925,289	2,5	-0,038
925,313	2,5	-0,025
925,337	3	-0,018
925,361	2,5	-0,012
925,385	2,5	-0,009
925,409	2,5	-0,006
925,433	2,5	-0,004
925,457	2,5	-0,002
925,481	3	-0,002
925,505	2,5	-0,001
925,529	3	-0,001
925,553	2,5	0
925,577	2,5	-0,036
925,601	3	-0,174
925,625	2,5	-0,298
925,649	2	-0,42
925,673	2	-0,54
925,697	0,5	-0,66
925,721	0	-0,78
925,745	0	-0,9
925,769	-0,5	-1,02
925,793	-0,5	-1,14
925,817	-1	-1,26
925,841	-1,5	-1,38
925,865	-1,5	-1,5
925,889	-2,5	-1,62
925,913	-2,5	-1,74
925,937	-3	-1,86
925,961	-3,5	-1,98
925,985	-4	-2,1
926,009	-4,5	-2,215
926,033	-4,5	-2,34
926,057	-5,5	-2,46
926,081	-6	-2,58
926,105	-6,5	-2,7
926,129	-7,5	-2,82
926,153	-8	-2,94
926,177	-9	-3,06
926,201	-10	-3,18
926,225	-10,5	-3,282
926,249	-11	-3,35
926,273	-12	-3,397
926,297	-12,5	-3,429
926,321	-13	-3,45
926,345	-13,5	-3,466
926,369	-13,5	-3,476
926,393	-13,5	-3,484
926,417	-14	-3,489
926,441	-14	-3,492
926,465	-14	-3,495
926,489	-14	-3,496
926,513	-14	-3,497
926,537	-14	-3,498
926,561	-14	-3,498
926,585	-14	-3,499
926,609	-14	-3,499
926,633	-14	-3,5
926,657	-14	-3,486
926,681	-13,5	-3,354
926,705	-14	-3,226
926,729	-13,5	-3,075
926,759	-12	-2,954
926,783	-10,5	-2,834
926,807	-10	-2,714
926,831	-9	-2,594
926,855	-7,5	-2,474
926,879	-7	-2,354
926,903	-6	-2,234
926,927	-5,5	-2,114
926,951	-5	-1,994
926,975	-4	-1,874
926,999	-3,5	-1,754
927,023	-3	-1,629
927,047	-2,5	-1,514
927,071	-2,5	-1,394
927,095	-1,5	-1,274
927,119	-1	-1,154
927,143	-1	-1,034
927,167	-0,5	-0,914
927,191	-0,5	-0,794
927,215	0	-0,674
927,239	0	-0,554
927,263	0	-0,434
927,287	0,5	-0,314
927,311	1	-0,214
927,335	1,5	-0,148
927,359	1,5	-0,102
927,383	2	-0,07
927,407	2	-0,048
927,431	2,5	-0,034
927,455	2,5	-0,023
927,479	2,5	-0,016
927,503	2,5	-0,011
927,527	2,5	-0,008
927,551	2,5	-0,005
927,575	2,5	-0,003
927,599	3	-0,002
927,623	2,5	-0,001
927,647	2,5	-0,001
927,671	2,5	-0,001
927,695	2,5	0
927,719	2,5	-0,084
927,743	2,5	-0,217
927,767	2,5	-0,34
927,791	2	-0,46
927,815	1	-0,58
927,839	0	-0,701
927,863	0	-0,821
927,887	0	-0,941
927,911	-0,5	-1,061
927,935	-1	-1,181
927,959	-1,5	-1,301
927,983	-1,5	-1,421
928,007	-2	-1,541
928,031	-2	-1,661
928,055	-2,5	-1,781
928,079	-3	-1,901
928,103	-3,5	-2,021
928,127	-4	-2,141
928,151	-4,5	-2,261
928,175	-5	-2,381
928,199	-5,5	-2,501
928,223	-6	-2,651
928,253	-7	-2,771
928,277	-8	-2,891
928,301	-8,5	-3,011
928,325	-9	-3,131
928,349	-10	-3,246
928,373	-10,5	-3,326
928,397	-12	-3,38
928,421	-12,5	-3,417
928,445	-12,5	-3,444
928,469	-13	-3,46
928,493	-13,5	-3,472
928,517	-13,5	-3,481
928,541	-13,5	-3,488
928,565	-14	-3,491
928,589	-14	-3,494
928,613	-14	-3,496
928,637	-13,5	-3,497
928,661	-13,5	-3,498
928,685	-14	-3,498
928,709	-14	-3,499
928,733	-14	-3,499
928,757	-13,5	-3,499
928,781	-13,5	-3,5
928,805	-13,5	-3,418
928,829	-13,5	-3,284
928,853	-13,5	-3,16
928,877	-12,5	-3,039
928,901	-11,5	-2,919
928,924	-10,5	-2,799
928,949	-10	-2,679
928,973	-9	-2,559
928,997	-7,5	-2,439
929,021	-7	-2,319
929,045	-6	-2,199
929,069	-5,5	-2,079
929,093	-5	-1,959
929,117	-4	-1,839
929,141	-3,5	-1,719
929,165	-3	-1,599
929,189	-2,5	-1,479
929,213	-2	-1,359
929,237	-1,5	-1,239
929,261	-1	-1,119
929,285	-0,5	-0,999
929,309	-0,5	-0,879
929,333	-0,5	-0,759
929,357	0	-0,639
929,38	0	-0,519
929,404	0,5	-0,399
929,428	0,5	-0,281
929,452	1	-0,192
929,477	1,5	-0,132
929,501	1,5	-0,091
929,525	2	-0,063
929,548	2	-0,043
929,572	2,5	-0,03
929,596	3	-0,019
929,626	3	-0,013
929,65	2,5	-0,009
929,674	2,5	-0,006
929,698	3	-0,004
929,722	3	-0,002
929,746	2,5	-0,002
929,77	3	-0,001
929,794	3	-0,001
929,818	2,5	0
929,842	3	-0,078
929,866	2,5	-0,213
929,89	2	-0,336
929,914	1,5	-0,457
929,938	1	-0,577
929,962	0,5	-0,697
929,986	0	-0,817
930,01	0	-0,937
930,034	-0,5	-1,057
930,058	-1	-1,177
930,082	-1	-1,297
930,106	-1,5	-1,418
930,13	-1,5	-1,537
930,154	-2,5	-1,657
930,179	-3	-1,777
930,202	-3	-1,897
930,226	-3,5	-2,017
930,25	-4	-2,137
930,274	-4,5	-2,257
930,298	-5	-2,378
930,322	-5,5	-2,497
930,346	-6	-2,617
930,37	-6,5	-2,737
930,394	-8	-2,857
930,418	-8,5	-2,977
930,442	-9	-3,097
930,466	-9,5	-3,216
930,49	-10,5	-3,306
930,514	-12	-3,366
930,538	-12	-3,408
930,562	-12,5	-3,436
930,586	-13	-3,456
930,61	-13,5	-3,47
930,634	-13,5	-3,479
930,658	-13,5	-3,486
930,682	-13,5	-3,49
930,706	-14	-3,493
930,73	-14	-3,495
930,754	-14	-3,497
930,778	-14	-3,498
930,802	-14	-3,498
930,826	-14	-3,499
930,85	-14	-3,499
930,874	-14	-3,5
930,898	-14	-3,499
930,922	-14	-3,392
930,946	-14	-3,262
930,97	-13,5	-3,139
930,994	-12	-2,988
931,024	-11	-2,868
931,048	-10,5	-2,748
931,072	-9,5	-2,628
931,096	-8	-2,508
931,12	-7,5	-2,388
931,144	-6,5	-2,268
931,168	-6	-2,148
931,192	-5,5	-2,028
931,216	-4,5	-1,908
931,24	-4	-1,788
931,264	-3,5	-1,668
931,288	-3	-1,548
931,312	-2,5	-1,428
931,336	-1,5	-1,308
931,36	-1,5	-1,188
931,384	-1	-1,068
931,408	-1	-0,948
931,432	-0,5	-0,828
931,456	0	-0,708
931,48	0	-0,588
931,504	0	-0,468
931,528	0,5	-0,348
931,552	1	-0,239
931,576	1,5	-0,164
931,6	1,5	-0,113
931,624	2	-0,078
931,648	2	-0,054
931,672	2,5	-0,037
931,696	3	-0,025
931,72	3	-0,018
931,744	3	-0,012
931,768	2,5	-0,008
931,792	3	-0,006
931,816	3	-0,004
931,84	3	-0,002
931,864	3	-0,002
931,888	3	-0,001
931,912	3	-0,001
931,936	3	-0,002
931,96	3	-0,113
931,984	3	-0,241
932,008	2,5	-0,363
932,032	1,5	-0,483
932,056	1	-0,604
932,08	0	-0,724
932,104	0	-0,844
932,128	0	-0,964
932,152	-0,5	-1,084
932,176	-1	-1,204
932,2	-1	-1,324
932,224	-1,5	-1,444
932,248	-2	-1,564
932,272	-2	-1,684
932,296	-3	-1,804
932,32	-3	-1,924
932,344	-3,5	-2,044
932,368	-4	-2,164
932,392	-4,5	-2,284
932,416	-5	-2,404
932,44	-5,5	-2,524
932,464	-6	-2,644
932,488	-6,5	-2,764
932,512	-7,5	-2,884
932,536	-8,5	-3,004
932,56	-9	-3,124
932,584	-10	-3,24
932,608	-10,5	-3,322
932,632	-11,5	-3,377
932,656	-12	-3,416
932,68	-12,5	-3,441
932,704	-13	-3,459
932,728	-13,5	-3,472
932,752	-13,5	-3,48
932,776	-13,5	-3,487
932,8	-13,5	-3,491
932,824	-13,5	-3,494
932,848	-13,5	-3,496
932,872	-14	-3,497
932,896	-14	-3,498
932,92	-13,5	-3,498
932,944	-14	-3,499
932,968	-13,5	-3,499
932,992	-13,5	-3,5
933,016	-13,5	-3,498
933,04	-14	-3,386
933,064	-13,5	-3,257
933,088	-13	-3,134
933,112	-12,5	-3,014
933,136	-12	-2,894
933,16	-10	-2,774
933,184	-9,5	-2,654
933,208	-8,5	-2,534
933,232	-8	-2,413
933,256	-6,5	-2,294
933,28	-5,5	-2,174
933,304	-5	-2,053
933,328	-4,5	-1,934
933,352	-4,5	-1,814
933,376	-3	-1,694
933,4	-3	-1,574
933,424	-2,5	-1,454
933,448	-2	-1,334
933,472	-1,5	-1,214
933,496	-1	-1,094
933,52	-0,5	-0,954
933,55	-0,5	-0,824
933,574	0	-0,703
933,598	0	-0,584
933,622	0	-0,464
933,646	0,5	-0,344
933,67	1	-0,235
933,694	1,5	-0,162
933,718	1,5	-0,112
933,742	2	-0,077
933,766	2	-0,053
933,79	2,5	-0,037
933,814	2,5	-0,025
933,838	3	-0,018
933,862	2,5	-0,012
933,886	2,5	-0,008
933,91	2,5	-0,005
933,934	3	-0,004
933,958	3	-0,002
933,982	3	-0,002
934,006	3	-0,001
934,03	3	-0,001
934,054	3	-0,002
934,078	3	-0,114
934,102	2,5	-0,241
934,126	2,5	-0,363
934,15	2	-0,483
934,174	0,5	-0,603
934,198	0	-0,724
934,222	0	-0,843
934,246	-0,5	-0,964
934,27	-0,5	-1,084
934,294	-1	-1,204
934,318	-1,5	-1,324
934,342	-1,5	-1,439
934,366	-1,5	-1,564
934,39	-2	-1,684
934,414	-3	-1,804
934,438	-3	-1,924
934,462	-3,5	-2,044
934,486	-4	-2,164
934,51	-4,5	-2,284
934,534	-5	-2,404
934,558	-5,5	-2,524
934,582	-5,5	-2,644
934,606	-7	-2,764
934,63	-7,5	-2,884
934,654	-8,5	-3,004
934,678	-9	-3,124
934,702	-10	-3,24
934,726	-10,5	-3,322
934,75	-11,5	-3,377
934,774	-12,5	-3,415
934,798	-13	-3,442
934,822	-13	-3,46
934,846	-13,5	-3,472
934,87	-13,5	-3,48
934,894	-13,5	-3,487
934,918	-13,5	-3,491
934,942	-14	-3,494
934,966	-14	-3,496
934,99	-14	-3,497
935,014	-13,5	-3,498
935,038	-13,5	-3,498
935,062	-13,5	-3,499
935,086	-13,5	-3,499
935,11	-13,5	-3,499
935,134	-13,5	-3,5
935,158	-14	-3,432
935,182	-14	-3,296
935,206	-13,5	-3,172
935,23	-12	-3,021
935,26	-11	-2,901
935,284	-10,5	-2,78
935,308	-9,5	-2,66
935,332	-9	-2,541
935,356	-7,5	-2,42
935,38	-6,5	-2,3
935,404	-6	-2,18
935,428	-5,5	-2,06
935,452	-5	-1,94
935,476	-4	-1,82
935,5	-3	-1,7
935,524	-3	-1,581
935,548	-2,5	-1,461
935,572	-2	-1,341
935,596	-1,5	-1,221
935,62	-1	-1,101
935,644	-0,5	-0,981
935,668	-0,5	-0,861
935,692	0	-0,741
935,716	0	-0,621
935,74	0	-0,501
935,764	0,5	-0,38
935,788	1	-0,264
935,812	1	-0,181
935,836	1,5	-0,125
935,86	2	-0,086
935,884	2,5	-0,059
935,908	2,5	-0,041
935,932	2,5	-0,028
935,956	3	-0,02
935,98	3	-0,014
936,004	3	-0,01
936,028	3	-0,006
936,052	3	-0,004
936,076	3	-0,002
936,106	3	-0,002
936,13	3	-0,001
936,154	3	-0,001
936,178	3	0
936,202	3	-0,009
936,226	3	-0,137
936,25	3	-0,264
936,274	2	-0,385
936,298	1,5	-0,505
936,322	1	-0,626
936,346	0	-0,746
936,37	0	-0,866
936,394	-0,5	-0,986
936,418	-0,5	-1,106
936,442	-1	-1,226
936,466	-1,5	-1,346
936,49	-1,5	-1,466
936,514	-2	-1,586
936,538	-2,5	-1,706
936,562	-3	-1,826
936,586	-3	-1,946
936,61	-4	-2,096
936,64	-4,5	-2,216
936,664	-4,5	-2,336
936,688	-5	-2,456
936,712	-5,5	-2,576
936,736	-6	-2,696
936,76	-7,5	-2,816
936,784	-8	-2,936
936,808	-8,5	-3,056
936,832	-9	-3,176
936,856	-10,5	-3,279
936,88	-11	-3,348
936,904	-12	-3,395
936,928	-12,5	-3,428
936,952	-12,5	-3,45
936,976	-13,5	-3,466
937	-13,5	-3,476
937,024	-13,5	-3,484
937,048	-13,5	-3,489
937,072	-13,5	-3,492
937,096	-13,5	-3,494
937,12	-14	-3,496
937,144	-14	-3,497
937,168	-13,5	-3,498
937,192	-13,5	-3,498
937,216	-13,5	-3,499
937,24	-13,5	-3,499
937,264	-13,5	-3,5
937,288	-13,5	-3,485
937,312	-13,5	-3,353
937,336	-13,5	-3,226
937,36	-13	-3,104
937,384	-12	-2,984
937,408	-11	-2,863
937,432	-10,5	-2,743
937,456	-9	-2,623
937,48	-8	-2,503
937,504	-7,5	-2,383
937,528	-6,5	-2,263
937,552	-6	-2,143
937,576	-5	-2,023
937,6	-4,5	-1,904
937,624	-4	-1,783
937,648	-3	-1,663
937,672	-3	-1,544
937,696	-2,5	-1,423
937,72	-1,5	-1,304
937,744	-1,5	-1,183
937,768	-1	-1,063
937,792	-0,5	-0,944
937,816	0	-0,828
937,84	0	-0,703
937,864	0	-0,588
937,888	0	-0,463
937,912	0,5	-0,344
937,936	1	-0,235
937,96	1,5	-0,161
937,984	1,5	-0,101
938,014	2	-0,07
938,038	2,5	-0,048
938,062	2,5	-0,034
938,086	2,5	-0,023
938,11	2,5	-0,016
938,134	2,5	-0,011
938,158	2,5	-0,008
938,182	3	-0,005
938,206	3	-0,003
938,23	3	-0,002
938,254	3	-0,002
938,278	3	-0,001
938,302	3	-0,001
938,326	3	0
938,35	3	-0,031
938,374	3	-0,171
938,398	2,5	-0,295
938,422	2	-0,416
938,446	1,5	-0,537
938,47	1	-0,657
938,494	0	-0,777
938,518	0	-0,897
938,542	-0,5	-1,017
938,566	-0,5	-1,137
938,59	-1	-1,257
938,614	-1,5	-1,377
938,638	-1,5	-1,497
938,662	-2	-1,617
938,686	-2,5	-1,737
938,71	-3	-1,857
938,734	-3,5	-1,977
938,758	-3,5	-2,097
938,782	-4	-2,217
938,806	-4,5	-2,337
938,83	-5	-2,457
938,854	-6	-2,577
938,878	-6,5	-2,697
938,902	-7,5	-2,817
938,926	-8	-2,937
938,95	-8,5	-3,057
938,974	-10	-3,177
938,998	-10,5	-3,28
939,022	-11	-3,348
939,046	-12	-3,396
939,07	-12,5	-3,428
939,094	-13	-3,45
939,118	-13	-3,466
939,142	-13,5	-3,476
939,166	-13,5	-3,484
939,19	-13,5	-3,489
939,214	-13,5	-3,492
939,238	-13,5	-3,494
939,262	-13,5	-3,496
939,286	-14	-3,497
939,31	-13,5	-3,498
939,334	-13,5	-3,498
939,358	-13,5	-3,499
939,382	-13,5	-3,499
939,406	-13,5	-3,5
939,43	-13,5	-3,494
939,454	-13,5	-3,371
939,478	-13,5	-3,244
939,502	-13	-3,122
939,526	-12	-3,002
939,55	-11,5	-2,881
939,574	-10	-2,766
939,598	-9	-2,641
939,622	-8,5	-2,521
939,646	-7,5	-2,401
939,67	-7	-2,281
939,694	-5,5	-2,161
939,718	-5	-2,041
939,742	-4,5	-1,921
939,766	-4	-1,801
939,79	-3,5	-1,681
939,814	-2,5	-1,561
939,838	-2	-1,441
939,862	-1,5	-1,321
939,886	-1,5	-1,201
939,91	-1	-1,081
939,934	-0,5	-0,961
939,958	-0,5	-0,841
939,982	0	-0,721
940,006	0	-0,601
940,03	0	-0,481
940,054	0,5	-0,362
940,078	1	-0,249
940,102	1,5	-0,171
940,126	1,5	-0,118
940,15	2	-0,081
940,174	2,5	-0,056
940,198	2,5	-0,039
940,222	3	-0,026
940,246	3	-0,019
940,27	3	-0,013
940,294	3	-0,009
940,318	3	-0,006
940,342	3	-0,004
940,366	3	-0,002
940,39	2,5	-0,002
940,414	3	-0,001
940,438	3	-0,001
940,462	2,5	0
940,486	2,5	-0,058
940,51	3	-0,194
940,534	2	-0,317
940,558	2	-0,438
940,582	1,5	-0,558
940,606	0,5	-0,678
940,63	0	-0,798
940,654	0	-0,918
940,678	-0,5	-1,039
940,702	-1	-1,158
940,726	-1	-1,278
940,75	-1,5	-1,399
940,774	-2	-1,518
940,798	-2	-1,638
940,822	-2,5	-1,794
940,852	-3	-1,909
940,876	-3,5	-2,029
940,9	-3,5	-2,149
940,924	-4,5	-2,269
940,948	-5	-2,389
940,972	-5,5	-2,509
940,996	-6,5	-2,629
941,02	-7	-2,749
941,044	-7,5	-2,869
941,068	-8	-2,989
941,092	-8,5	-3,109
941,116	-10	-3,227
941,14	-10,5	-3,313
941,164	-11,5	-3,371
941,188	-12	-3,411
941,212	-12,5	-3,439
941,236	-13	-3,458
941,26	-13,5	-3,471
941,284	-13,5	-3,479
941,308	-13,5	-3,486
941,332	-13,5	-3,491
941,356	-14	-3,494
941,38	-14	-3,495
941,404	-14	-3,497
941,428	-14	-3,498
941,452	-14	-3,498
941,476	-14	-3,499
941,5	-14	-3,499
941,524	-14	-3,499
941,548	-14	-3,5
941,572	-13,5	-3,412
941,596	-14	-3,278
941,62	-13,5	-3,15
941,644	-12,5	-3,034
941,668	-11,5	-2,914
941,692	-10,5	-2,794
941,716	-9	-2,674
941,74	-8,5	-2,554
941,764	-7,5	-2,434
941,788	-7	-2,314
941,812	-6	-2,194
941,836	-5	-2,074
941,86	-4,5	-1,954
941,884	-4	-1,834
941,908	-3,5	-1,714
941,932	-3	-1,594
941,956	-2,5	-1,474
941,98	-2	-1,354
942,004	-1,5	-1,234
942,028	-1	-1,114
942,052	-0,5	-0,964
942,082	0	-0,844
942,106	0	-0,723
942,13	0	-0,604
942,154	0	-0,483
942,178	0,5	-0,364
942,202	1	-0,251
942,226	1,5	-0,172
942,25	1,5	-0,118
942,274	2	-0,082
942,298	2,5	-0,056
942,322	2,5	-0,039
942,346	3	-0,026
942,37	3	-0,019
942,394	3	-0,013
942,418	3	-0,009
942,442	3	-0,006
942,466	3	-0,004
942,49	3	-0,002
942,514	2,5	-0,002
942,538	3	-0,001
942,562	3	-0,001
942,586	2,5	0
942,61	2,5	-0,042
942,634	2,5	-0,181
942,658	2	-0,305
942,682	1,5	-0,422
942,706	1,5	-0,547
942,73	1	-0,667
942,754	0	-0,787
942,778	0	-0,907
942,802	-0,5	-1,027
942,826	-0,5	-1,147
942,85	-1	-1,266
942,874	-1,5	-1,387
942,898	-2	-1,507
942,922	-2	-1,627
942,946	-2,5	-1,747
942,97	-3	-1,867
942,994	-3,5	-1,987
943,018	-4	-2,107
943,042	-4	-2,227
943,066	-4,5	-2,347
943,09	-5,5	-2,467
943,114	-6	-2,587
943,138	-7	-2,707
943,162	-7,5	-2,827
943,186	-8	-2,947
943,21	-8,5	-3,067
943,234	-10	-3,187
943,258	-10,5	-3,287
943,282	-11	-3,353
943,306	-12	-3,399
943,33	-12,5	-3,43
943,354	-13	-3,452
943,378	-13,5	-3,467
943,402	-13,5	-3,477
943,426	-13,5	-3,484
943,45	-13,5	-3,489
943,474	-13,5	-3,493
943,504	-13,5	-3,495
