Time (s)	Load (N)	Displacement (mm)
50,227	-26	-3,498
50,25	-26	-3,499
50,304	-26	-3,5
50,343	-26	-3,23
50,4	-24,5	-2,988
50,448	-22,5	-2,868
50,472	-21,5	-2,747
50,497	-20,5	-2,622
50,52	-18,5	-2,507
50,544	-17,5	-2,327
50,58	-15	-2,207
50,605	-14,5	-2,082
50,629	-13,5	-1,967
50,669	-12	-1,752
50,695	-11	-1,637
50,719	-9	-1,512
50,742	-8	-1,397
50,799	-6	-1,122
50,821	-5	-1,007
50,844	-4	-0,797
50,886	-3	-0,587
50,929	-1,5	-0,462
50,952	-1	-0,347
50,991	0	-0,197
51,012	0	-0,136
51,036	0,5	-0,094
51,06	1,5	-0,04
51,115	2	-0,028
51,138	2	-0,014
51,18	2	-0,01
51,204	2	-0,007
51,228	2	-0,005
51,252	2,5	-0,004
51,277	2	-0,002
51,3	2,5	-0,001
51,342	2	-0,001
51,367	2	-0,001
51,39	2	-0,002
51,414	2	-0,119
51,438	2	-0,247
51,462	1,5	-0,369
51,486	0,5	-0,645
51,54	-1,5	-0,765
51,565	-2,5	-0,88
51,588	-3,5	-1,09
51,63	-5	-1,215
51,655	-5,5	-1,33
51,678	-6	-1,51
51,714	-7	-1,634
51,739	-7,5	-1,749
51,762	-9	-1,874
51,787	-10	-1,99
51,81	-10,5	-2,11
51,834	-11,5	-2,44
51,9	-15	-2,565
51,925	-15,5	-2,68
51,948	-16,5	-2,8
51,973	-17,5	-3
52,014	-19,5	-3,135
52,039	-21,5	-3,244
52,062	-22,5	-3,354
52,099	-24	-3,401
52,122	-24,5	-3,456
52,176	-25	-3,473
52,206	-25,5	-3,481
52,23	-25,5	-3,487
52,254	-26	-3,491
52,278	-26	-3,494
52,303	-26	-3,496
52,326	-26	-3,498
52,365	-26	-3,499
52,405	-26	-3,499
52,428	-25,5	-3,499
52,461	-25,5	-3,487
52,482	-26	-3,355
52,506	-25,5	-3,137
52,549	-24	-3,011
52,572	-22,5	-2,896
52,596	-22	-2,776
52,638	-19	-2,56
52,663	-18	-2,445
52,686	-16,5	-2,265
52,722	-15	-2,14
52,747	-14	-2,025
52,77	-12	-1,84
52,807	-11	-1,665
52,842	-9,5	-1,55
52,866	-8,5	-1,425
52,89	-7,5	-1,305
52,914	-6,5	-1,185
52,938	-5,5	-1,065
52,962	-4,5	-0,855
53,005	-3	-0,73
53,028	-2,5	-0,46
53,082	-0,5	-0,345
53,106	0	-0,236
53,13	0	-0,162
53,154	0,5	-0,095
53,19	1,5	-0,064
53,214	1,5	-0,044
53,239	2	-0,031
53,262	2	-0,016
53,304	2,5	-0,011
53,329	2,5	-0,008
53,352	2	-0,004
53,388	2,5	-0,003
53,412	2,5	-0,002
53,436	2	-0,002
53,46	2,5	-0,001
53,503	2	-0,001
53,526	2	-0,152
53,574	2	-0,324
53,61	1	-0,445
53,634	0	-0,565
53,658	0	-0,685
53,682	-2	-0,805
53,706	-3	-0,93
53,731	-3,5	-1,045
53,754	-4,5	-1,16
53,778	-5,5	-1,345
53,814	-6	-1,47
53,838	-7,5	-1,736
53,892	-8,5	-1,855
53,916	-9,5	-1,98
53,941	-11	-2,095
53,964	-12	-2,215
53,988	-12,5	-2,335
54,012	-13,5	-2,455
54,036	-13,5	-2,575
54,06	-15,5	-2,695
54,084	-17	-2,815
54,108	-18	-2,935
54,132	-19	-3,055
54,156	-20	-3,175
54,199	-22,5	-3,335
54,223	-23,5	-3,385
54,246	-24,5	-3,434
54,282	-25	-3,472
54,337	-25,5	-3,48
54,36	-25,5	-3,489
54,396	-26	-3,494
54,432	-26	-3,496
54,457	-26	-3,497
54,48	-26	-3,498
54,516	-26	-3,499
54,546	-26	-3,499
54,57	-26	-3,5
54,612	-26	-3,304
54,654	-25,5	-3,169
54,679	-25	-3,053
54,72	-21,5	-2,838
54,744	-21	-2,718
54,769	-20	-2,512
54,81	-18	-2,392
54,834	-16,5	-2,272
54,858	-15,5	-2,152
54,882	-14	-2,022
54,907	-13	-1,852
54,942	-11	-1,733
54,966	-10	-1,608
54,991	-9	-1,492
55,014	-8,5	-1,312
55,05	-6,5	-1,188
55,074	-6	-1,053
55,118	-4,5	-0,768
55,159	-2,5	-0,653
55,182	-1,5	-0,372
55,236	-0,5	-0,266
55,26	0	-0,182
55,284	0,5	-0,126
55,308	1	-0,087
55,332	1,5	-0,06
55,356	1,5	-0,041
55,38	2	-0,024
55,416	2	-0,016
55,44	2	-0,008
55,482	2,5	-0,006
55,507	2,5	-0,004
55,53	2,5	-0,002
55,566	2	-0,002
55,59	2	-0,001
55,626	2	-0,001
55,651	2	-0,001
55,674	2	-0,009
55,716	2	-0,294
55,752	1,5	-0,42
55,776	0,5	-0,535
55,818	-1	-0,745
55,842	-2,5	-0,86
55,866	-3,5	-0,99
55,891	-4	-1,106
55,914	-4,5	-1,231
55,939	-5,5	-1,346
55,962	-6	-1,466
55,995	-7	-1,706
56,034	-8,5	-1,826
56,058	-9	-1,946
56,082	-10,5	-2,07
56,106	-11,5	-2,265
56,148	-13	-2,395
56,172	-14	-2,52
56,196	-15	-2,635
56,22	-16,5	-2,755
56,244	-17,5	-2,876
56,268	-18,5	-2,996
56,292	-19,5	-3,115
56,316	-20,5	-3,33
56,37	-23	-3,386
56,394	-23	-3,421
56,436	-25	-3,458
56,46	-25,5	-3,471
56,484	-25,5	-3,48
56,508	-25,5	-3,486
56,532	-26	-3,49
56,556	-25,5	-3,494
56,58	-26	-3,496
56,604	-26	-3,497
56,628	-26	-3,498
56,652	-25,5	-3,499
56,694	-26	-3,499
56,718	-26	-3,5
56,742	-25,5	-3,47
56,766	-25,5	-3,331
56,821	-24	-3,054
56,844	-22,5	-2,934
56,888	-21	-2,718
56,911	-20	-2,603
56,934	-19	-2,478
56,959	-16,5	-2,363
56,999	-15	-2,148
57,025	-14	-2,033
57,048	-13	-1,853
57,084	-11	-1,583
57,138	-8,5	-1,458
57,162	-7,5	-1,343
57,186	-6,5	-1,223
57,21	-5,5	-1,103
57,234	-5	-0,983
57,277	-4	-0,773
57,3	-2,5	-0,578
57,336	-1,5	-0,468
57,36	-0,5	-0,353
57,384	0	-0,183
57,426	0,5	-0,126
57,45	1	-0,087
57,474	1,5	-0,06
57,518	1,5	-0,031
57,541	2	-0,022
57,564	2	-0,012
57,6	2	-0,008
57,625	2,5	-0,006
57,648	2	-0,004
57,684	2	-0,002
57,709	2	-0,002
57,732	2	-0,001
57,78	2	-0,001
57,804	2	-0,046
57,857	1,5	-0,284
57,883	1	-0,4
57,906	0	-0,611
57,948	-1	-0,731
57,972	-2	-0,852
57,996	-2,5	-0,971
58,02	-4,5	-1,096
58,044	-5	-1,212
58,068	-6	-1,396
58,105	-6,5	-1,516
58,128	-7	-1,721
58,189	-9,5	-1,931
58,213	-10	-2,056
58,236	-10,5	-2,166
58,26	-12,5	-2,291
58,284	-13	-2,471
58,32	-15	-2,596
58,344	-15,5	-2,861
58,399	-19	-2,981
58,422	-19,5	-3,196
58,464	-21,5	-3,289
58,488	-22,5	-3,355
58,512	-23,5	-3,409
58,542	-24,5	-3,438
58,566	-25	-3,457
58,59	-25	-3,477
58,632	-25,5	-3,484
58,656	-25,5	-3,489
58,68	-26	-3,492
58,704	-26	-3,497
58,759	-26	-3,498
58,782	-26	-3,499
58,842	-26	-3,499
58,866	-26	-3,5
58,891	-26	-3,42
58,914	-25,5	-3,143
58,981	-22,5	-2,947
59,005	-21,5	-2,832
59,028	-20,5	-2,652
59,064	-18,5	-2,532
59,088	-17,5	-2,382
59,118	-16,5	-2,256
59,142	-14,5	-2,142
59,166	-13,5	-2,022
59,19	-13	-1,906
59,229	-10,5	-1,722
59,265	-9	-1,537
59,286	-8	-1,362
59,322	-6	-1,146
59,365	-5	-1,032
59,388	-4,5	-0,912
59,412	-3,5	-0,792
59,436	-3	-0,672
59,46	-1,5	-0,552
59,502	-0,5	-0,283
59,538	0	-0,191
59,562	0,5	-0,134
59,613	1,5	-0,064
59,634	1,5	-0,044
59,658	2	-0,03
59,682	2	-0,021
59,706	2,5	-0,014
59,746	2,5	-0,008
59,772	2	-0,005
59,797	2,5	-0,004
59,82	2,5	-0,002
59,862	2,5	-0,001
59,886	2	-0,001
59,94	2	-0,003
59,983	2	-0,221
60,007	1,5	-0,339
60,046	0	-0,555
60,072	-0,5	-0,67
60,096	-1	-0,79
60,12	-3	-0,915
60,144	-4	-1,09
60,18	-5	-1,21
60,204	-5,5	-1,39
60,255	-6,5	-1,575
60,277	-7,5	-1,69
60,3	-8,5	-1,9
60,342	-10	-2,025
60,366	-10,5	-2,14
60,408	-12,5	-2,355
60,432	-13,5	-2,47
60,456	-14	-2,65
60,492	-15,5	-2,775
60,516	-18	-2,95
60,552	-19	-3,16
60,594	-20,5	-3,268
60,618	-22	-3,368
60,654	-23,5	-3,41
60,678	-24	-3,437
60,702	-24,5	-3,473
60,767	-25,5	-3,484
60,792	-25,5	-3,489
60,816	-25,5	-3,492
60,84	-25,5	-3,496
60,87	-25,5	-3,497
60,894	-25,5	-3,498
60,918	-25,5	-3,499
60,975	-25,5	-3,5
61,002	-25,5	-3,496
61,026	-25,5	-3,376
61,05	-25,5	-3,247
61,074	-25	-3,125
61,098	-23	-3,004
61,122	-22	-2,884
61,146	-21	-2,699
61,182	-19,5	-2,589
61,206	-18	-2,404
61,242	-16	-2,284
61,266	-15	-2,159
61,29	-14	-1,964
61,326	-12	-1,784
61,362	-10,5	-1,684
61,386	-9,5	-1,564
61,41	-8,5	-1,444
61,434	-7,5	-1,319
61,458	-7,5	-1,204
61,482	-5	-0,944
61,536	-4	-0,814
61,56	-2,5	-0,694
61,584	-2	-0,574
61,608	-1	-0,454
61,632	-0,5	-0,329
61,656	0	-0,228
61,68	0,5	-0,157
61,704	1	-0,083
61,746	1,5	-0,056
61,77	2	-0,039
61,811	2	-0,02
61,836	2	-0,014
61,86	2	-0,01
61,884	2,5	-0,007
61,908	2	-0,003
61,962	2,5	-0,002
61,986	2,5	-0,002
62,01	2,5	-0,001
62,034	2,5	-0,001
62,058	2,5	0
62,082	2,5	-0,064
62,106	2	-0,207
62,13	2	-0,336
62,154	1,5	-0,452
62,178	0,5	-0,573
62,202	-1	-0,692
62,226	-1,5	-0,818
62,25	-2,5	-1,023
62,292	-4	-1,143
62,316	-4,5	-1,258
62,34	-5,5	-1,383
62,364	-6	-1,503
62,388	-7	-1,628
62,412	-8	-1,803
62,448	-9	-2,018
62,49	-10,5	-2,138
62,514	-11	-2,348
62,556	-13	-2,468
62,58	-15	-2,583
62,604	-15,5	-2,763
62,64	-17,5	-2,888
62,664	-18,5	-3,158
62,718	-21,5	-3,266
62,742	-22,5	-3,337
62,766	-23	-3,387
62,79	-24	-3,422
62,814	-24,5	-3,446
62,838	-24,5	-3,463
62,862	-25,5	-3,481
62,904	-25,5	-3,486
62,928	-25,5	-3,492
62,964	-25,5	-3,495
62,988	-25,5	-3,497
63,012	-25,5	-3,498
63,036	-25,5	-3,498
63,06	-25,5	-3,499
63,108	-26	-3,5
63,132	-26	-3,471
63,172	-26	-3,229
63,198	-24	-3,112
63,222	-23	-2,931
63,258	-21	-2,806
63,282	-20	-2,601
63,324	-18	-2,476
63,348	-17	-2,361
63,404	-14	-2,091
63,425	-13	-1,971
63,449	-12	-1,851
63,474	-11	-1,731
63,498	-10,5	-1,611
63,522	-8,5	-1,491
63,546	-7,5	-1,371
63,569	-7	-1,191
63,606	-5	-1,066
63,63	-4,5	-0,951
63,671	-3	-0,741
63,695	-2,5	-0,621
63,72	-1,5	-0,501
63,744	-0,5	-0,381
63,768	0	-0,265
63,792	0	-0,182
63,815	0,5	-0,079
63,87	1,5	-0,053
63,894	2	-0,037
63,932	2	-0,022
63,954	2,5	-0,014
63,978	2,5	-0,01
64,002	2,5	-0,006
64,038	2,5	-0,004
64,062	2,5	-0,003
64,085	2,5	-0,002
64,11	2,5	-0,001
64,134	2,5	-0,001
64,158	2	-0,001
64,181	2,5	0
64,206	2	-0,058
64,229	2	-0,195
64,253	2	-0,324
64,278	1	-0,49
64,308	0	-0,59
64,332	-0,5	-0,785
64,368	-2,5	-0,894
64,392	-3	-1,1
64,453	-5	-1,31
64,476	-5,5	-1,43
64,499	-6,5	-1,55
64,523	-7,5	-1,67
64,547	-8	-1,795
64,572	-9	-1,91
64,596	-9,5	-2,03
64,619	-11	-2,15
64,643	-12	-2,27
64,667	-13	-2,39
64,691	-14	-2,51
64,715	-14,5	-2,684
64,772	-17	-2,894
64,794	-18	-3,019
64,817	-19	-3,139
64,841	-21	-3,295
64,878	-23	-3,361
64,902	-23	-3,403
64,925	-24,5	-3,433
64,95	-24,5	-3,454
64,974	-25	-3,468
64,997	-25,5	-3,478
65,021	-25,5	-3,484
65,063	-25,5	-3,492
65,088	-25,5	-3,494
65,111	-26	-3,498
65,166	-25,5	-3,499
65,19	-25,5	-3,499
65,214	-25,5	-3,499
65,237	-25,5	-3,5
65,261	-25,5	-3,46
65,286	-25,5	-3,316
65,31	-25,5	-3,01
65,37	-22,5	-2,895
65,393	-21,5	-2,775
65,417	-20,5	-2,655
65,441	-18,5	-2,534
65,465	-17,5	-2,414
65,489	-16,5	-2,294
65,514	-15	-2,169
65,538	-13,5	-1,994
65,592	-12,5	-1,724
65,628	-10	-1,599
65,652	-9	-1,489
65,675	-8	-1,304
65,712	-6	-1,179
65,736	-5,5	-1,064
65,776	-4	-0,854
65,801	-3	-0,674
65,838	-1,5	-0,549
65,862	-1	-0,434
65,905	0	-0,236
65,927	0	-0,162
65,951	1	-0,112
65,975	1,5	-0,077
65,999	2	-0,052
66,024	2	-0,036
66,048	2	-0,026
66,071	2	-0,018
66,095	2,5	-0,012
66,119	2,5	-0,008
66,143	2,5	-0,006
66,167	2,5	-0,004
66,192	2,5	-0,003
66,216	2,5	-0,002
66,239	2	-0,001
66,282	2	-0,001
66,305	2,5	0
66,343	2,5	-0,114
66,365	2,5	-0,244
66,389	2,5	-0,366
66,413	1,5	-0,487
66,437	0	-0,702
66,48	-2	-0,822
66,503	-3	-0,937
66,545	-4,5	-1,147
66,569	-5	-1,272
66,594	-5,5	-1,387
66,617	-6	-1,567
66,654	-7,5	-1,692
66,677	-8,5	-1,872
66,714	-9	-1,988
66,737	-10	-2,107
66,777	-12	-2,382
66,816	-14	-2,502
66,839	-15	-2,618
66,863	-16	-2,738
66,888	-17	-2,858
66,911	-18	-2,978
66,935	-19	-3,187
66,992	-21,5	-3,326
67,014	-22,5	-3,378
67,037	-23,5	-3,43
67,073	-24,5	-3,452
67,097	-25	-3,466
67,121	-25	-3,477
67,145	-25,5	-3,486
67,181	-25,5	-3,491
67,206	-25,5	-3,494
67,229	-25,5	-3,496
67,253	-25,5	-3,497
67,292	-25,5	-3,499
67,332	-25,5	-3,499
67,355	-25,5	-3,499
67,38	-25,5	-3,5
67,416	-25,5	-3,357
67,44	-25,5	-3,168
67,492	-23,5	-2,951
67,518	-22	-2,836
67,541	-20,5	-2,721
67,565	-20,5	-2,596
67,589	-18	-2,476
67,613	-17	-2,356
67,655	-15	-2,141
67,68	-13,5	-2,026
67,703	-12,5	-1,786
67,767	-9,5	-1,606
67,788	-8,5	-1,486
67,811	-8	-1,366
67,835	-7	-1,246
67,859	-5,5	-1,126
67,883	-4,5	-1,011
67,907	-4	-0,881
67,932	-3	-0,766
67,955	-2,5	-0,646
67,979	-1,5	-0,366
68,033	-0,5	-0,257
68,058	0,5	-0,153
68,093	1	-0,102
68,117	1,5	-0,055
68,153	2	-0,04
68,178	2	-0,028
68,201	2,5	-0,02
68,225	2,5	-0,008
68,285	2,5	-0,005
68,31	2,5	-0,004
68,334	2,5	-0,002
68,369	2,5	-0,001
68,394	2,5	-0,001
68,429	2,5	-0,001
68,454	2,5	0
68,477	2,5	-0,179
68,519	1,5	-0,489
68,58	0	-0,604
68,603	0	-0,724
68,627	-1,5	-0,934
68,669	-3,5	-1,054
68,693	-4,5	-1,254
68,729	-5,5	-1,36
68,754	-5,5	-1,475
68,777	-6	-1,595
68,801	-7,5	-1,714
68,825	-8,5	-1,834
68,868	-10	-2,045
68,892	-10,5	-2,17
68,915	-11,5	-2,285
68,939	-13,5	-2,465
68,975	-14,5	-2,635
69,026	-16,5	-2,835
69,048	-18	-2,945
69,071	-19	-3,155
69,113	-20,5	-3,264
69,138	-22,5	-3,34
69,161	-22,5	-3,388
69,201	-24,5	-3,463
69,257	-25	-3,475
69,282	-25,5	-3,482
69,306	-25,5	-3,49
69,341	-25,5	-3,493
69,365	-25,5	-3,496
69,389	-25,5	-3,497
69,414	-25,5	-3,498
69,437	-25,5	-3,499
69,461	-25,5	-3,499
69,485	-25,5	-3,499
69,509	-25,5	-3,5
69,533	-25,5	-3,475
69,557	-25,5	-3,336
69,581	-25	-3,209
69,605	-24,5	-3,082
69,63	-23,5	-2,967
69,653	-22	-2,847
69,677	-20	-2,727
69,701	-19	-2,607
69,745	-17	-2,392
69,768	-15,5	-2,277
69,791	-14	-2,097
69,827	-13	-1,977
69,867	-11	-1,702
69,906	-9,5	-1,582
69,929	-8,5	-1,467
69,953	-7,5	-1,347
69,977	-7	-1,227
70,001	-5,5	-1,107
70,025	-4,5	-0,987
70,049	-4	-0,872
70,073	-3	-0,532
70,139	-0,5	-0,412
70,164	0	-0,297
70,187	0	-0,153
70,229	1	-0,106
70,253	1,5	-0,073
70,277	1,5	-0,05
70,301	2	-0,034
70,325	2	-0,024
70,349	2,5	-0,016
70,373	2	-0,011
70,397	2	-0,008
70,421	2	-0,006
70,445	2	-0,004
70,469	2,5	-0,003
70,493	2,5	-0,002
70,517	2	-0,001
70,541	2	0
70,607	2	-0,107
70,632	2	-0,233
70,655	2	-0,36
70,68	0,5	-0,476
70,703	0	-0,596
70,727	-1	-0,716
70,751	-1,5	-0,921
70,793	-3,5	-1,046
70,817	-4,5	-1,171
70,842	-5	-1,286
70,865	-5,5	-1,406
70,918	-7,5	-1,736
70,955	-8	-1,862
70,979	-9,5	-1,977
71,003	-10,5	-2,187
71,045	-12	-2,307
71,069	-13	-2,432
71,094	-13,5	-2,547
71,137	-15	-2,761
71,16	-17,5	-2,876
71,183	-18,5	-3,116
71,232	-20,5	-3,237
71,255	-21	-3,317
71,279	-23	-3,374
71,303	-24	-3,413
71,344	-24,5	-3,456
71,37	-24,5	-3,469
71,393	-25,5	-3,482
71,429	-25,5	-3,488
71,453	-25,5	-3,491
71,477	-25,5	-3,496
71,525	-25,5	-3,498
71,55	-25,5	-3,498
71,573	-25,5	-3,499
71,597	-25,5	-3,499
71,634	-25,5	-3,5
71,657	-25,5	-3,461
71,681	-25,5	-3,315
71,705	-25,5	-3,195
71,729	-24,5	-3,013
71,765	-22	-2,893
71,789	-21	-2,768
71,813	-20	-2,652
71,855	-18	-2,438
71,88	-16	-2,322
71,903	-15	-2,047
71,958	-12,5	-1,932
71,981	-11,5	-1,812
72,005	-10,5	-1,692
72,029	-9,5	-1,542
72,059	-8	-1,367
72,095	-6,5	-1,242
72,119	-5	-1,127
72,143	-4,5	-1,002
72,167	-4	-0,882
72,191	-3	-0,768
72,215	-2,5	-0,638
72,24	-1,5	-0,517
72,263	-0,5	-0,402
72,287	0	-0,185
72,335	0,5	-0,111
72,372	1,5	-0,076
72,395	1,5	-0,053
72,419	2	-0,036
72,443	2	-0,025
72,467	2	-0,017
72,491	2	-0,012
72,535	2	-0,006
72,558	2	-0,004
72,581	2,5	-0,003
72,605	2,5	-0,002
72,629	2,5	-0,002
72,653	2	-0,001
72,677	2	-0,001
72,701	2	-0,001
72,725	2	-0,046
72,749	2,5	-0,189
72,774	1,5	-0,367
72,809	1	-0,488
72,851	-0,5	-0,703
72,876	-1,5	-0,818
72,913	-3	-0,998
72,935	-4	-1,118
72,959	-5	-1,238
72,983	-5,5	-1,358
73,007	-6	-1,478
73,031	-6,5	-1,598
73,055	-8	-1,723
73,079	-8	-1,838
73,119	-10	-2,198
73,175	-11,5	-2,318
73,199	-13,5	-2,443
73,224	-14,5	-2,558
73,247	-15	-2,678
73,271	-16	-2,893
73,313	-18	-3,038
73,343	-20	-3,163
73,367	-21	-3,266
73,41	-23	-3,379
73,433	-23,5	-3,43
73,469	-24,5	-3,453
73,494	-24,5	-3,467
73,517	-25	-3,482
73,559	-25,5	-3,488
73,583	-25,5	-3,492
73,608	-25	-3,494
73,631	-25	-3,498
73,685	-25,5	-3,498
73,71	-25,5	-3,499
73,733	-25,5	-3,5
73,781	-25,5	-3,5
73,805	-25,5	-3,412
73,829	-25,5	-3,275
73,853	-25	-3,152
73,877	-23	-3,031
73,921	-21	-2,82
73,943	-20	-2,7
73,968	-19	-2,585
73,991	-18	-2,38
74,033	-15,5	-2,245
74,058	-14	-2,13
74,081	-13	-1,86
74,135	-11	-1,735
74,159	-9,5	-1,525
74,201	-7,5	-1,405
74,226	-7	-1,29
74,249	-6	-1,17
74,289	-4,5	-0,955
74,316	-4	-0,84
74,339	-2,5	-0,72
74,363	-2	-0,6
74,387	-1,5	-0,48
74,411	-1	-0,272
74,453	0	-0,184
74,477	0,5	-0,107
74,513	1,5	-0,074
74,537	1,5	-0,051
74,561	2	-0,035
74,585	2	-0,024
74,609	2	-0,017
74,633	2	-0,009
74,669	2,5	-0,006
74,693	2,5	-0,005
74,717	2	-0,003
74,759	2	-0,002
74,783	2	-0,001
74,807	2	-0,001
74,831	2	-0,001
74,855	2,5	-0,019
74,879	2	-0,155
74,903	2	-0,286
74,927	1,5	-0,402
74,951	0,5	-0,528
74,975	0	-0,643
75	-1,5	-0,828
75,035	-2,5	-0,943
75,059	-4	-1,063
75,083	-4,5	-1,183
75,107	-5	-1,303
75,131	-5,5	-1,578
75,185	-7,5	-1,698
75,209	-8	-1,813
75,233	-9	-1,993
75,269	-10,5	-2,113
75,293	-11	-2,233
75,317	-12	-2,353
75,341	-13,5	-2,473
75,365	-14,5	-2,598
75,389	-15	-2,718
75,413	-16	-2,833
75,437	-17	-2,953
75,461	-19	-3,193
75,509	-21	-3,294
75,533	-22	-3,394
75,575	-24	-3,425
75,599	-24,5	-3,448
75,623	-24,5	-3,464
75,648	-25	-3,476
75,671	-25,5	-3,486
75,707	-25,5	-3,49
75,732	-25,5	-3,493
75,755	-25,5	-3,496
75,779	-25,5	-3,498
75,842	-25,5	-3,499
75,864	-25,5	-3,499
75,887	-25,5	-3,5
75,93	-25,5	-3,45
75,953	-25,5	-3,315
75,977	-24,5	-3,123
76,014	-23,5	-3,002
76,037	-22,5	-2,887
76,061	-20,5	-2,767
76,085	-18,5	-2,587
76,14	-16,5	-2,377
76,164	-15	-2,252
76,187	-14,5	-2,137
76,229	-12,5	-1,922
76,254	-11,5	-1,807
76,277	-10	-1,597
76,319	-8	-1,477
76,343	-8	-1,357
76,367	-6	-1,237
76,391	-5,5	-1,117
76,415	-5	-0,987
76,44	-3,5	-0,727
76,493	-2	-0,517
76,535	-1	-0,392
76,559	0	-0,278
76,6	0,5	-0,144
76,625	1	-0,099
76,649	1,5	-0,052
76,691	2	-0,035
76,715	2	-0,021
76,751	2	-0,011
76,787	2	-0,008
76,811	2,5	-0,006
76,835	2,5	-0,004
76,859	2,5	-0,003
76,883	2,5	-0,002
76,907	2,5	-0,001
76,943	2,5	-0,001
76,967	2,5	-0,001
76,991	2,5	-0,015
77,015	2,5	-0,212
77,051	2	-0,335
77,075	1,5	-0,461
77,099	0	-0,581
77,123	-1	-0,756
77,177	-3,5	-0,966
77,201	-4	-1,086
77,225	-4,5	-1,206
77,249	-5	-1,326
77,273	-5,5	-1,446
77,297	-6,5	-1,571
77,321	-7,5	-1,686
77,345	-7,5	-1,807
77,369	-9	-2,017
77,43	-11	-2,232
77,453	-12	-2,346
77,477	-13,5	-2,527
77,513	-14,5	-2,647
77,537	-16,5	-2,827
77,573	-17,5	-2,952
77,597	-19,5	-3,127
77,633	-20	-3,242
77,657	-22	-3,323
77,681	-23	-3,378
77,705	-24	-3,416
77,729	-24	-3,442
77,753	-24,5	-3,46
77,777	-24,5	-3,472
77,801	-25	-3,481
77,825	-25,5	-3,486
77,849	-25,5	-3,491
77,873	-25,5	-3,494
77,897	-25,5	-3,496
77,921	-25,5	-3,497
77,945	-25,5	-3,498
77,969	-25,5	-3,499
77,999	-25,5	-3,499
78,023	-25,5	-3,5
78,047	-25,5	-3,483
78,071	-25,5	-3,341
78,095	-25,5	-3,158
78,131	-24	-3,038
78,155	-22,5	-2,917
78,179	-21	-2,797
78,203	-19,5	-2,677
78,227	-18,5	-2,557
78,251	-17,5	-2,432
78,275	-16,5	-2,317
78,299	-14,5	-2,197
78,323	-14,5	-0,022
78,869	2,5	-0,015
78,893	2,5	-0,01
78,917	2,5	-0,006
78,953	2,5	-0,004
78,977	2,5	-0,003
79,001	2,5	-0,002
79,025	2,5	-0,001
79,055	2,5	-0,001
79,079	2	0
