Time (s)	Load (N)	Displacement (mm)
3,275	-28,5	-3,103
3,299	-27,5	-2,983
3,323	-26,5	-2,862
3,347	-25,5	-2,742
3,371	-24,5	-2,622
3,395	-22,5	-2,502
3,419	-21,5	-2,382
3,443	-20,5	-2,262
3,467	-19,5	-2,142
3,491	-19	-2,022
3,515	-16,5	-1,902
3,539	-15,5	-1,782
3,563	-15	-1,662
3,587	-14	-1,542
3,611	-13	-1,422
3,635	-11	-1,302
3,659	-10	-1,182
3,683	-9,5	-1,062
3,707	-8,5	-0,942
3,731	-7,5	-0,822
3,755	-6	-0,702
3,779	-5,5	-0,582
3,803	-4,5	-0,462
3,827	-4	-0,342
3,851	-3	-0,234
3,875	-1,5	-0,164
3,899	-1	-0,111
3,923	-0,5	-0,077
3,947	0	-0,051
3,971	0	-0,036
3,995	0	-0,026
4,019	0	-0,017
4,043	0	-0,012
4,067	0	-0,008
4,091	0	-0,006
4,115	0	-0,004
4,139	0	-0,003
4,163	0	-0,002
4,187	0	-0,001
4,211	0	-0,001
4,235	0	-0,001
4,259	0	0
4,283	0	-0,082
4,307	0	-0,215
4,331	0	-0,338
4,355	-1	-0,459
4,379	-2	-0,58
4,403	-3	-0,7
4,427	-4	-0,82
4,451	-4,5	-0,94
4,475	-6	-1,06
4,499	-7	-1,18
4,523	-7,5	-1,3
4,547	-8,5	-1,42
4,571	-9	-1,54
4,596	-10,5	-1,66
4,619	-11,5	-1,78
4,643	-12,5	-1,9
4,667	-13,5	-2,02
4,691	-14	-2,14
4,715	-15,5	-2,26
4,739	-16,5	-2,38
4,763	-18	-2,5
4,787	-18,5	-2,62
4,811	-19,5	-2,74
4,835	-21,5	-2,86
4,859	-22,5	-2,98
4,883	-23	-3,1
4,907	-24	-3,219
4,931	-25	-3,307
4,955	-27	-3,368
4,979	-27,5	-3,408
5,003	-28,5	-3,437
5,027	-29	-3,457
5,052	-29,5	-3,47
5,075	-29,5	-3,48
5,099	-29,5	-3,485
5,123	-29,5	-3,49
5,147	-29,5	-3,493
5,171	-29,5	-3,496
5,195	-29,5	-3,497
5,219	-29,5	-3,498
5,243	-29,5	-3,499
5,267	-29,5	-3,499
5,291	-29,5	-3,499
5,315	-29,5	-3,5
5,339	-29,5	-3,467
5,363	-29,5	-3,328
5,387	-29,5	-3,204
5,411	-29	-3,082
5,435	-26,5	-2,962
5,459	-25,5	-2,842
5,483	-24,5	-2,721
5,507	-23,5	-2,601
5,531	-22,5	-2,481
5,555	-21	-2,361
5,579	-20	-2,241
5,603	-19	-2,121
5,627	-18	-2,001
5,651	-17	-1,881
5,675	-15	-1,761
5,699	-14	-1,641
5,723	-13,5	-1,521
5,747	-12,5	-1,401
5,771	-11	-1,281
5,795	-9,5	-1,161
5,819	-8,5	-1,041
5,843	-8	-0,921
5,867	-7	-0,801
5,891	-6	-0,681
5,915	-4,5	-0,561
5,939	-4	-0,441
5,963	-3	-0,321
5,987	-2,5	-0,22
6,011	-2	-0,151
6,035	-0,5	-0,104
6,059	0	-0,072
6,083	0	-0,05
6,107	0	-0,034
6,131	0	-0,024
6,155	0	-0,016
6,179	0	-0,011
6,203	0	-0,008
6,227	0	-0,006
6,251	0	-0,004
6,275	0	-0,003
6,299	0	-0,002
6,323	0	-0,001
6,347	0	-0,001
6,371	0	-0,001
6,395	0	-0,036
6,419	0	-0,173
6,443	0	-0,297
6,467	0	-0,418
6,491	-0,5	-0,538
6,515	-2,5	-0,659
6,539	-3,5	-0,779
6,563	-4,5	-0,899
6,587	-5	-1,014
6,611	-6	-1,139
6,635	-6,5	-1,259
6,659	-8	-1,379
6,683	-9	-1,499
6,707	-9,5	-1,619
6,731	-10,5	-1,739
6,755	-12	-1,859
6,779	-13	-1,979
6,803	-14	-2,099
6,827	-15	-2,219
6,851	-15	-2,339
6,875	-17,5	-2,459
6,899	-18,5	-2,579
6,923	-19,5	-2,699
6,947	-20	-2,819
6,971	-21	-2,939
6,995	-23	-3,065
7,019	-24	-3,18
7,043	-24,5	-3,282
7,067	-25,5	-3,35
7,091	-26,5	-3,396
7,115	-28	-3,429
7,139	-28,5	-3,451
7,163	-29	-3,466
7,187	-29	-3,477
7,211	-29	-3,484
7,235	-29,5	-3,489
7,259	-29,5	-3,492
7,283	-29,5	-3,495
7,307	-29,5	-3,497
7,331	-29,5	-3,498
7,355	-29,5	-3,498
7,379	-29,5	-3,499
7,403	-29,5	-3,499
7,427	-29,5	-3,5
7,451	-29,5	-3,494
7,475	-29,5	-3,369
7,499	-29,5	-3,241
7,523	-28,5	-3,119
7,547	-28	-2,998
7,571	-26,5	-2,878
7,595	-24	-2,758
7,619	-23,5	-2,638
7,643	-22,5	-2,518
7,667	-21,5	-2,398
7,691	-19,5	-2,277
7,715	-18,5	-2,157
7,739	-17,5	-2,038
7,763	-16,5	-1,918
7,787	-15,5	-1,808
7,811	-15	-1,677
7,835	-13	-1,552
7,859	-12	-1,438
7,883	-11	-1,318
7,907	-10	-1,198
7,931	-9	-1,078
7,955	-7,5	-0,958
7,979	-6,5	-0,838
8,003	-6	-0,718
8,027	-5	-0,598
8,051	-4,5	-0,478
8,075	-3	-0,358
8,099	-2	-0,246
8,123	-1,5	-0,169
8,147	-1	-0,116
8,171	-0,5	-0,08
8,195	0	-0,055
8,219	0	-0,039
8,243	0	-0,026
8,267	0	-0,018
8,291	0,5	-0,012
8,315	0,5	-0,008
8,339	0,5	-0,006
8,363	0,5	-0,004
8,387	0,5	-0,003
8,411	0,5	-0,002
8,436	0	-0,002
8,459	0	-0,001
8,483	0,5	-0,001
8,507	0,5	0
8,531	0	-0,064
8,555	0	-0,2
8,579	0	-0,323
8,603	0	-0,444
8,627	-1	-0,559
8,651	-2	-0,684
8,675	-4	-0,804
8,699	-4,5	-0,924
8,723	-5,5	-1,044
8,747	-6	-1,164
8,771	-7	-1,284
8,795	-8,5	-1,404
8,819	-9	-1,524
8,843	-10	-1,644
8,867	-10,5	-1,764
8,891	-11,5	-1,884
8,915	-13	-2,005
8,939	-14	-2,124
8,963	-15	-2,24
8,987	-15,5	-2,365
9,011	-16,5	-2,485
9,035	-18,5	-2,605
9,059	-19,5	-2,725
9,083	-20,5	-2,845
9,107	-21,5	-2,965
9,131	-22	-3,085
9,155	-24	-3,204
9,179	-25	-3,298
9,203	-25,5	-3,361
9,227	-26,5	-3,406
9,251	-27,5	-3,434
9,275	-28,5	-3,454
9,299	-28,5	-3,469
9,323	-29	-3,479
9,347	-29	-3,485
9,371	-29	-3,489
9,395	-29	-3,493
9,419	-29	-3,495
9,443	-29	-3,497
9,467	-29	-3,498
9,491	-29	-3,499
9,515	-29	-3,499
9,539	-29	-3,499
9,563	-29	-3,5
9,587	-29	-3,489
9,611	-29	-3,358
9,635	-28,5	-3,231
9,659	-28	-3,109
9,683	-27	-2,989
9,707	-25,5	-2,868
9,731	-24,5	-2,748
9,755	-23	-2,633
9,779	-22	-2,508
9,803	-21	-2,388
9,827	-20	-2,268
9,851	-19	-2,148
9,875	-17	-2,033
9,9	-16	-1,908
9,923	-15	-1,788
9,947	-14,5	-1,668
9,971	-13,5	-1,548
9,996	-11,5	-1,428
10,019	-10,5	-1,308
10,043	-9,5	-1,188
10,067	-8,5	-1,068
10,091	-7,5	-0,948
10,115	-6	-0,828
10,139	-6	-0,708
10,163	-4,5	-0,588
10,187	-4	-0,468
10,211	-3	-0,348
10,235	-2	-0,239
10,259	-1,5	-0,164
10,283	-0,5	-0,113
10,307	0	-0,078
10,331	0	-0,054
10,355	0	-0,037
10,379	0	-0,026
10,403	0,5	-0,018
10,427	0,5	-0,012
10,451	0,5	-0,008
10,475	0,5	-0,006
10,499	0,5	-0,004
10,523	0,5	-0,003
10,547	0	-0,002
10,571	0,5	-0,001
10,595	0,5	-0,001
10,619	0,5	-0,001
10,643	0,5	-0,001
10,667	0,5	-0,108
10,691	0,5	-0,238
10,715	0	-0,36
10,739	-0,5	-0,48
10,763	-1,5	-0,601
10,787	-2,5	-0,721
10,811	-3,5	-0,841
10,835	-5	-0,961
10,859	-5,5	-1,081
10,883	-6,5	-1,201
10,907	-7	-1,321
10,931	-7,5	-1,441
10,955	-9	-1,561
10,979	-10	-1,681
11,003	-10,5	-1,801
11,027	-11,5	-1,921
11,051	-12,5	-2,041
11,075	-14,5	-2,161
11,099	-15	-2,281
11,123	-16	-2,401
11,147	-17	-2,521
11,171	-18	-2,641
11,195	-19,5	-2,761
11,219	-20,5	-2,881
11,243	-21,5	-3,001
11,267	-22,5	-3,121
11,291	-23,5	-3,237
11,315	-25	-3,32
11,339	-26	-3,376
11,363	-27	-3,414
11,389	-27,5	-3,441
11,411	-28	-3,46
11,435	-28,5	-3,472
11,459	-29	-3,48
11,483	-29	-3,486
11,507	-29	-3,491
11,531	-29	-3,494
11,555	-29	-3,496
11,579	-29	-3,497
11,603	-29	-3,498
11,627	-29	-3,499
11,651	-29	-3,499
11,675	-29	-3,499
11,699	-29	-3,5
11,723	-29	-3,483
11,747	-29	-3,348
11,771	-29	-3,221
11,795	-27,5	-3,099
11,819	-26,5	-2,978
11,843	-25	-2,863
11,867	-24,5	-2,738
11,891	-23,5	-2,618
11,915	-21,5	-2,498
11,939	-20,5	-2,378
11,963	-19,5	-2,258
11,987	-18,5	-2,138
12,011	-17,5	-2,018
12,035	-15,5	-1,898
12,059	-15	-1,778
12,083	-14	-1,658
12,107	-13	-1,538
12,131	-12	-1,418
12,155	-10	-1,298
12,179	-9	-1,178
12,203	-8,5	-1,058
12,227	-7,5	-0,938
12,251	-6,5	-0,818
12,275	-5	-0,698
12,299	-4,5	-0,578
12,323	-3,5	-0,458
12,347	-3	-0,338
12,371	-2,5	-0,231
12,395	-1	-0,159
12,419	-0,5	-0,109
12,443	0	-0,076
12,467	0	-0,052
12,491	0	-0,036
12,515	0	-0,025
12,539	0,5	-0,017
12,563	0,5	-0,011
12,587	0,5	-0,008
12,611	0,5	-0,006
12,635	0,5	-0,004
12,659	0,5	-0,003
12,683	0,5	-0,002
12,707	0,5	-0,001
12,731	0,5	-0,001
12,755	0,5	-0,001
12,779	0,5	-0,022
12,803	0,5	-0,156
12,827	0,5	-0,28
12,851	0	-0,402
12,875	-1	-0,522
12,899	-2	-0,642
12,923	-3	-0,763
12,947	-4	-0,883
12,971	-4,5	-1,003
12,995	-6	-1,123
13,019	-6,5	-1,243
13,043	-7,5	-1,362
13,067	-8	-1,483
13,091	-9	-1,603
13,115	-10,5	-1,723
13,139	-11,5	-1,843
13,163	-12	-1,962
13,187	-13	-2,083
13,211	-14	-2,203
13,235	-15	-2,323
13,259	-16,5	-2,443
13,283	-17,5	-2,562
13,307	-18	-2,683
13,331	-19,5	-2,803
13,355	-21	-2,923
13,379	-21	-3,043
13,403	-23	-3,163
13,427	-24	-3,273
13,451	-24,5	-3,342
13,475	-26,5	-3,391
13,499	-27	-3,425
13,523	-27,5	-3,448
13,547	-28	-3,464
13,571	-28,5	-3,476
13,595	-28,5	-3,483
13,619	-29	-3,488
13,643	-29	-3,492
13,667	-29	-3,495
13,691	-29	-3,497
13,715	-29	-3,498
13,739	-29	-3,498
13,763	-29	-3,499
13,787	-29	-3,499
13,811	-29	-3,5
13,835	-29	-3,47
13,859	-29	-3,332
13,883	-28,5	-3,207
13,907	-28	-3,086
13,931	-27	-2,965
13,955	-24,5	-2,85
13,979	-24	-2,73
14,003	-23	-2,605
14,027	-22	-2,485
14,051	-21	-2,365
14,075	-19	-2,245
14,099	-18	-2,125
14,123	-17	-2,005
14,147	-16	-1,885
14,171	-15	-1,765
14,195	-13,5	-1,645
14,219	-12	-1,525
14,243	-11	-1,405
14,267	-10,5	-1,285
14,291	-9,5	-1,165
14,315	-7,5	-1,045
14,339	-7	-0,925
14,363	-6	-0,805
14,387	-5,5	-0,685
14,411	-4,5	-0,565
14,435	-3	-0,445
14,459	-2,5	-0,325
14,483	-2	-0,222
14,507	-1,5	-0,152
14,531	-0,5	-0,105
14,555	0	-0,073
14,579	0	-0,05
14,603	0	-0,034
14,627	0	-0,024
14,651	0	-0,016
14,675	0,5	-0,011
14,699	0,5	-0,008
14,723	0,5	-0,006
14,747	0,5	-0,004
14,771	0,5	-0,003
14,795	0,5	-0,002
14,819	0,5	-0,001
14,843	0,5	-0,001
14,867	0,5	-0,001
14,891	0,5	0
14,915	0,5	-0,058
14,939	0	-0,194
14,963	0	-0,318
14,987	0	-0,438
15,011	-0,5	-0,559
15,035	-2,5	-0,679
15,059	-3,5	-0,799
15,083	-4,5	-0,919
15,107	-5	-1,039
15,131	-5	-1,159
15,155	-7,5	-1,279
15,179	-8	-1,399
15,203	-8,5	-1,519
15,227	-9,5	-1,639
15,251	-10	-1,759
15,275	-11,5	-1,879
15,299	-12,5	-1,999
15,323	-13,5	-2,119
15,347	-14	-2,239
15,371	-15	-2,359
15,395	-17	-2,479
15,419	-18	-2,599
15,443	-19	-2,719
15,467	-19,5	-2,839
15,491	-20,5	-2,959
15,515	-22,5	-3,079
15,539	-23,5	-3,199
15,563	-24	-3,294
15,587	-25	-3,359
15,611	-26	-3,403
15,635	-27,5	-3,433
15,659	-28	-3,455
15,683	-28	-3,468
15,707	-28,5	-3,478
15,731	-28,5	-3,485
15,755	-29	-3,489
15,779	-28,5	-3,493
15,803	-28,5	-3,495
15,827	-29	-3,497
15,851	-28,5	-3,498
15,875	-29	-3,498
15,899	-28,5	-3,499
15,923	-28,5	-3,499
15,947	-28,5	-3,5
15,971	-29	-3,497
15,995	-29	-3,381
16,019	-28,5	-3,252
16,043	-28	-3,13
16,067	-27	-3,009
16,091	-25,5	-2,889
16,115	-24	-2,769
16,139	-23	-2,648
16,163	-22	-2,528
16,187	-21	-2,398
16,211	-20	-2,288
16,235	-18	-2,173
16,259	-17	-2,048
16,283	-15,5	-1,928
16,307	-15	-1,808
16,331	-14	-1,688
16,355	-12	-1,563
16,379	-11,5	-1,448
16,403	-10,5	-1,328
16,427	-9,5	-1,208
16,451	-8,5	-1,088
16,475	-7	-0,968
16,499	-7	-0,848
16,523	-5,5	-0,728
16,547	-4,5	-0,608
16,571	-4	-0,488
16,595	-2,5	-0,368
16,619	-2	-0,254
16,643	-1,5	-0,174
16,667	-0,5	-0,12
16,691	-0,5	-0,082
16,715	0	-0,057
16,739	0	-0,039
16,763	0,5	-0,027
16,787	0,5	-0,019
16,81	0,5	-0,012
16,835	0,5	-0,009
16,859	0,5	-0,006
16,883	0,5	-0,004
16,906	0,5	-0,003
16,931	0,5	-0,002
16,955	0,5	-0,001
16,979	0,5	-0,001
17,003	0,5	-0,001
17,026	0,5	0
17,051	0,5	-0,059
17,075	0,5	-0,198
17,099	0,5	-0,322
17,123	0	-0,443
17,147	-1	-0,564
17,171	-1,5	-0,684
17,195	-3,5	-0,804
17,219	-4,5	-0,924
17,242	-5	-1,044
17,267	-5,5	-1,164
17,29	-6,5	-1,284
17,315	-8	-1,404
17,338	-8,5	-1,524
17,363	-9	-1,644
17,387	-10	-1,764
17,411	-10,5	-1,884
17,435	-12,5	-2,004
17,459	-13,5	-2,124
17,483	-14	-2,244
17,507	-15	-2,364
17,531	-15,5	-2,484
17,555	-17,5	-2,599
17,579	-18,5	-2,724
17,603	-19,5	-2,844
17,627	-20,5	-2,964
17,651	-21,5	-3,084
17,675	-23,5	-3,204
17,699	-24,5	-3,297
17,723	-24,5	-3,36
17,747	-26	-3,404
17,771	-26,5	-3,434
17,794	-27,5	-3,454
17,819	-28	-3,468
17,843	-28,5	-3,479
17,867	-28,5	-3,485
17,891	-28,5	-3,489
17,915	-28,5	-3,493
17,939	-28,5	-3,495
17,963	-28,5	-3,497
17,987	-28,5	-3,498
18,011	-28,5	-3,499
18,035	-28,5	-3,499
18,059	-28,5	-3,499
18,083	-28,5	-3,5
18,107	-28,5	-3,494
18,13	-28,5	-3,37
18,155	-28,5	-3,242
18,179	-27,5	-3,12
18,203	-26,5	-2,999
18,226	-25	-2,879
18,25	-24	-2,759
18,275	-22,5	-2,639
18,299	-21,5	-2,519
18,323	-20,5	-2,399
18,347	-19,5	-2,278
18,37	-18,5	-2,158
18,395	-16,5	-2,038
18,419	-15	-1,918
18,443	-14,5	-1,798
18,466	-13,5	-1,678
18,49	-13	-1,558
18,514	-11	-1,438
18,538	-10	-1,318
18,563	-9	-1,198
18,586	-8	-1,084
18,611	-7,5	-0,958
18,634	-5,5	-0,844
18,658	-5	-0,719
18,682	-4	-0,598
18,706	-3,5	-0,479
18,73	-3	-0,359
18,754	-1,5	-0,247
18,778	-1	-0,169
18,802	-1	-0,116
18,826	0	-0,08
18,851	0	-0,055
18,874	0,5	-0,038
18,899	0,5	-0,026
18,923	0,5	-0,018
18,946	0,5	-0,012
18,97	0,5	-0,008
18,994	1	-0,006
19,018	1	-0,004
19,043	0,5	-0,003
19,066	0,5	-0,002
19,09	0,5	-0,002
19,114	0,5	-0,001
19,138	0,5	-0,001
19,162	0,5	0
19,186	0,5	-0,012
19,21	0,5	-0,141
19,234	0,5	-0,268
19,258	0	-0,389
19,282	-0,5	-0,509
19,306	-1,5	-0,63
19,33	-2	-0,75
19,354	-4	-0,87
19,378	-5	-0,99
19,402	-5,5	-1,105
19,426	-6	-1,23
19,45	-7	-1,35
19,474	-8,5	-1,47
19,498	-9	-1,59
19,522	-9,5	-1,71
19,546	-10,5	-1,83
19,57	-11	-1,95
19,594	-13	-2,07
19,618	-13,5	-2,189
19,642	-14,5	-2,309
19,666	-15	-2,43
19,69	-16,5	-2,55
19,714	-18,5	-2,67
19,738	-19,5	-2,79
19,762	-20	-2,91
19,786	-21	-3,03
19,811	-22	-3,15
19,834	-24	-3,26
19,859	-24,5	-3,336
19,882	-25,5	-3,387
19,906	-26	-3,422
19,93	-27	-3,446
19,954	-27,5	-3,462
19,978	-28	-3,475
20,002	-28	-3,482
20,026	-28,5	-3,487
20,05	-28,5	-3,491
20,074	-28,5	-3,494
20,098	-28,5	-3,496
20,122	-28,5	-3,498
20,146	-28,5	-3,498
20,17	-28,5	-3,499
20,194	-28,5	-3,499
20,218	-28,5	-3,499
20,242	-28,5	-3,5
20,266	-28,5	-3,45
20,29	-28,5	-3,31
20,314	-27,5	-3,186
20,338	-27	-3,064
20,362	-25,5	-2,944
20,386	-24,5	-2,824
20,41	-23,5	-2,704
20,434	-22	-2,584
20,458	-21	-2,464
20,482	-20	-2,344
20,506	-19	-2,223
20,53	-19	-2,103
20,554	-16	-1,983
20,578	-15	-1,863
20,602	-14	-1,743
20,626	-13	-1,623
20,65	-12	-1,508
20,674	-10	-1,383
20,698	-9	-1,263
20,722	-8,5	-1,143
20,746	-7,5	-1,024
20,77	-6,5	-0,903
20,795	-6	-0,783
20,818	-4,5	-0,663
20,842	-3,5	-0,543
20,866	-3	-0,424
20,89	-2,5	-0,304
20,914	-1	-0,207
20,938	-0,5	-0,142
20,963	0	-0,098
20,986	0	-0,068
21,01	0	-0,047
21,034	0,5	-0,032
21,058	0,5	-0,023
21,082	0,5	-0,015
21,106	0,5	-0,01
21,13	0,5	-0,007
21,154	1	-0,005
21,178	1	-0,004
21,202	1	-0,003
21,226	0,5	-0,002
21,25	0,5	-0,001
21,274	0,5	-0,001
21,298	0,5	0
21,322	0,5	-0,003
21,346	0,5	-0,118
21,37	0,5	-0,245
21,394	0	-0,361
21,418	-0,5	-0,482
21,442	-1,5	-0,607
21,466	-2	-0,717
21,49	-3	-0,848
21,514	-5	-0,968
21,538	-5,5	-1,082
21,562	-6	-1,208
21,586	-6,5	-1,327
21,61	-7,5	-1,452
21,634	-9	-1,567
21,658	-9,5	-1,687
21,682	-10,5	-1,807
21,706	-11	-1,927
21,73	-12	-2,047
21,754	-13,5	-2,167
21,778	-14,5	-2,287
21,802	-15	-2,408
21,826	-16	-2,528
21,85	-18	-2,648
21,874	-19	-2,767
21,898	-20	-2,888
21,922	-21	-3,008
21,946	-22	-3,128
21,97	-22	-3,242
21,994	-24,5	-3,323
22,019	-25	-3,378
22,042	-26	-3,416
22,066	-27	-3,442
22,09	-27	-3,46
22,115	-28	-3,473
22,138	-28	-3,481
22,162	-28	-3,486
22,186	-28	-3,491
22,21	-28	-3,494
22,234	-28,5	-3,496
22,258	-28	-3,497
22,282	-28,5	-3,498
22,306	-28,5	-3,499
22,33	-28,5	-3,499
22,354	-28,5	-3,5
22,378	-28,5	-3,5
22,402	-28	-3,4
22,426	-28,5	-3,27
22,45	-28	-3,148
22,474	-26	-3,027
22,498	-24,5	-2,907
22,522	-24	-2,786
22,546	-23	-2,666
22,57	-22	-2,551
22,594	-20,5	-2,426
22,618	-19,5	-2,306
22,642	-18	-2,186
22,666	-17	-2,066
22,69	-16	-1,946
22,714	-14,5	-1,826
22,738	-13,5	-1,706
22,762	-12	-1,581
22,786	-11	-1,466
22,81	-10,5	-1,346
22,834	-8,5	-1,226
22,858	-7,5	-1,106
22,882	-7	-0,986
22,906	-6	-0,866
22,93	-5	-0,746
22,954	-4	-0,626
22,978	-3	-0,506
23,002	-2,5	-0,386
23,026	-2	-0,269
23,05	-1	-0,184
23,074	0	-0,127
23,098	0	-0,088
23,122	0	-0,06
23,146	0,5	-0,042
23,17	0,5	-0,029
23,194	0,5	-0,02
23,218	0,5	-0,014
23,242	0,5	-0,009
23,266	1	-0,006
23,29	1	-0,005
23,314	1	-0,003
23,338	1	-0,002
23,362	1	-0,002
23,386	0,5	-0,001
23,41	1	-0,001
23,434	1	0
23,458	1	-0,005
23,482	0,5	-0,124
23,506	1	-0,25
23,53	0,5	-0,372
23,554	-0,5	-0,492
23,578	-1,5	-0,612
23,602	-2,5	-0,732
23,626	-3	-0,853
23,65	-4	-0,972
23,674	-5,5	-1,093
23,698	-6	-1,213
23,722	-6,5	-1,333
23,746	-7,5	-1,453
23,77	-8	-1,573
23,794	-9,5	-1,693
23,818	-10,5	-1,813
23,842	-11	-1,933
23,866	-12	-2,053
23,89	-13	-2,173
23,914	-14,5	-2,293
23,938	-15	-2,413
23,962	-16	-2,533
23,986	-17,5	-2,652
24,01	-18	-2,773
24,034	-20	-2,893
24,058	-21	-3,013
24,082	-22	-3,133
24,106	-23	-3,247
24,13	-24	-3,326
24,154	-25,5	-3,38
24,178	-26,5	-3,417
24,202	-27	-3,443
24,226	-27,5	-3,461
24,25	-27,5	-3,473
24,274	-28	-3,482
24,298	-28	-3,487
24,322	-28	-3,491
24,346	-28	-3,494
24,37	-28	-3,496
24,394	-28	-3,498
24,418	-28	-3,498
24,442	-28,5	-3,499
24,466	-28,5	-3,499
24,49	-28,5	-3,499
24,514	-28	-3,5
24,538	-28	-3,474
24,562	-28,5	-3,338
24,586	-28	-3,213
24,61	-27,5	-3,092
24,634	-25	-2,972
24,658	-24	-2,852
24,682	-23,5	-2,731
24,706	-22,5	-2,611
24,73	-21,5	-2,491
24,754	-19,5	-2,371
24,778	-18,5	-2,251
24,802	-17,5	-2,131
24,826	-16,5	-2,011
24,85	-15	-1,891
24,874	-13,5	-1,766
24,898	-12,5	-1,651
24,922	-11,5	-1,531
24,946	-10,5	-1,411
24,97	-10	-1,291
24,994	-8	-1,171
25,018	-7	-1,051
25,042	-6	-0,931
25,066	-5,5	-0,811
25,09	-5	-0,691
25,114	-3,5	-0,571
25,138	-3	-0,451
25,162	-2	-0,331
25,186	-1,5	-0,226
25,21	-1	-0,155
25,234	0	-0,107
25,258	0	-0,074
25,282	0	-0,051
25,306	0,5	-0,035
25,331	0,5	-0,024
25,354	1	-0,017
25,378	1	-0,011
25,402	1	-0,008
25,426	1	-0,006
25,45	1	-0,004
25,474	1	-0,003
25,498	1	-0,002
25,522	1	-0,001
25,546	1	-0,001
25,57	1	-0,001
25,594	1	-0,041
25,618	0,5	-0,179
25,642	0,5	-0,303
25,666	0	-0,424
25,69	0	-0,545
25,714	-2	-0,665
25,738	-3	-0,785
25,762	-4	-0,905
25,786	-4,5	-1,025
25,811	-5,5	-1,145
25,834	-6,5	-1,265
25,858	-7	-1,385
25,882	-7,5	-1,505
25,906	-8,5	-1,624
25,93	-9	-1,745
25,954	-10,5	-1,865
25,978	-11,5	-1,984
26,002	-12,5	-2,104
26,026	-13,5	-2,225
26,05	-14,5	-2,345
26,074	-16	-2,464
26,098	-17	-2,59
26,122	-18	-2,704
26,146	-19	-2,825
26,17	-19,5	-2,945
26,194	-21,5	-3,065
26,218	-22,5	-3,185
26,242	-23,5	-3,285
26,267	-24	-3,352
26,29	-25	-3,398
