Time (s)	Load (N)	Displacement (mm)
2,794	-18,5	-3,258
2,819	-19,5	-3,331
2,843	-21,5	-3,384
2,867	-22	-3,42
2,891	-22,5	-3,445
2,915	-22,5	-3,468
2,951	-23	-3,478
2,975	-23	-3,485
2,999	-23	-3,49
3,023	-23	-3,493
3,047	-23	-3,495
3,071	-23	-3,496
3,095	-23	-3,498
3,119	-23,5	-3,498
3,143	-23	-3,498
3,167	-23	-3,499
3,191	-23	-3,499
3,215	-23	-3,5
3,239	-23	-3,5
3,263	-23	-3,421
3,287	-23	-3,286
3,311	-22,5	-3,163
3,335	-22	-3,042
3,359	-21	-2,922
3,383	-19	-2,796
3,407	-18,5	-2,681
3,431	-17,5	-2,561
3,455	-16,5	-2,441
3,479	-15	-2,321
3,503	-14	-2,201
3,527	-13,5	-2,081
3,551	-12,5	-1,961
3,575	-11,5	-1,841
3,664	-8	-1,391
3,688	-7,5	-1,271
3,712	-6,5	-1,151
3,736	-6	-1,031
3,76	-4,5	-0,906
3,785	-4	-0,791
3,809	-3,5	-0,671
3,833	-3	-0,551
3,857	-2,5	-0,431
3,881	-1,5	-0,311
3,905	-0,5	-0,213
3,928	0	-0,146
3,953	0	-0,1
3,977	0	-0,069
4	0,5	-0,048
4,025	1	-0,033
4,049	1	-0,022
4,073	1	-0,016
4,097	1	-0,011
4,121	1	-0,008
4,145	1	-0,005
4,168	1	-0,003
4,193	1	-0,002
4,217	1	-0,002
4,241	1	-0,001
4,265	1	-0,001
4,289	1	0
4,312	1	-0,012
4,336	1	-0,143
4,36	0,5	-0,27
4,385	0	-0,391
4,409	0	-0,512
4,433	-0,5	-0,632
4,457	-1	-0,752
4,48	-2,5	-0,872
4,505	-3,5	-0,992
4,528	-4	-1,112
4,553	-4,5	-1,232
4,577	-5	-1,352
4,601	-6	-1,472
4,624	-6,5	-1,592
4,648	-7,5	-1,712
4,673	-8	-1,832
4,697	-9	-1,952
4,721	-10	-2,072
4,744	-10,5	-2,192
4,768	-11	-2,312
4,793	-12	-2,432
4,817	-12,5	-2,552
4,841	-14,5	-2,672
4,865	-15	-2,797
4,889	-15,5	-2,912
4,912	-16,5	-3,032
4,937	-17	-3,152
4,96	-19	-3,262
4,985	-19,5	-3,336
5,008	-20,5	-3,387
5,032	-21	-3,422
5,057	-22	-3,446
5,08	-22,5	-3,463
5,104	-22,5	-3,474
5,128	-22,5	-3,482
5,152	-22,5	-3,488
5,176	-22,5	-3,492
5,2	-22,5	-3,494
5,224	-22,5	-3,496
5,248	-22,5	-3,497
5,272	-22,5	-3,498
5,296	-22,5	-3,498
5,32	-22,5	-3,499
5,344	-23	-3,499
5,368	-22,5	-3,499
5,392	-22,5	-3,5
5,416	-22,5	-3,498
5,441	-22,5	-3,382
5,464	-22,5	-3,252
5,488	-22	-3,13
5,512	-21	-3,009
5,536	-21	-2,889
5,56	-18,5	-2,769
5,584	-17,5	-2,649
5,608	-16,5	-2,529
5,632	-15,5	-2,409
5,656	-15	-2,294
5,681	-13,5	-2,169
5,704	-12,5	-2,049
5,728	-12	-1,924
5,752	-11	-1,808
5,776	-10,5	-1,689
5,8	-9	-1,564
5,824	-8	-1,449
5,848	-7,5	-1,329
5,872	-6,5	-1,209
5,897	-6	-1,089
5,92	-5	-0,969
5,944	-4,5	-0,849
5,968	-3,5	-0,729
5,992	-3	-0,609
6,016	-2,5	-0,489
6,04	-1,5	-0,369
6,064	-0,5	-0,255
6,088	-0,5	-0,175
6,112	0	-0,119
6,136	0	-0,083
6,16	0,5	-0,058
6,184	0,5	-0,04
6,208	1	-0,027
6,232	1	-0,019
6,256	1	-0,013
6,28	1	-0,009
6,304	1	-0,006
6,328	1	-0,004
6,352	1	-0,002
6,376	1	-0,002
6,4	1	-0,001
6,424	1	-0,001
6,448	1	-0,001
6,472	1	0
6,496	1	-0,047
6,52	1	-0,19
6,544	0,5	-0,314
6,568	0	-0,436
6,592	0	-0,556
6,616	-0,5	-0,676
6,64	-2	-0,796
6,664	-3	-0,916
6,688	-3	-1,036
6,712	-4	-1,156
6,736	-4,5	-1,276
6,76	-5,5	-1,396
6,784	-6	-1,516
6,808	-6,5	-1,636
6,832	-7,5	-1,756
6,856	-8	-1,876
6,88	-9	-1,996
6,904	-10	-2,116
6,928	-10,5	-2,236
6,952	-11	-2,356
6,976	-12	-2,476
7	-13	-2,596
7,024	-14	-2,716
7,048	-15	-2,836
7,072	-15	-2,956
7,096	-16	-3,081
7,12	-18	-3,196
7,144	-19	-3,292
7,168	-19,5	-3,357
7,192	-20,5	-3,402
7,216	-21	-3,432
7,24	-22	-3,453
7,265	-22	-3,468
7,288	-22,5	-3,477
7,312	-22,5	-3,485
7,336	-22,5	-3,49
7,36	-22,5	-3,493
7,384	-22,5	-3,495
7,408	-22,5	-3,496
7,433	-22,5	-3,497
7,456	-22,5	-3,498
7,48	-22,5	-3,498
7,504	-22,5	-3,499
7,528	-22,5	-3,499
7,552	-22,5	-3,499
7,576	-22,5	-3,498
7,6	-22,5	-3,39
7,624	-22,5	-3,26
7,648	-21,5	-3,137
7,672	-21	-3,016
7,696	-20	-2,896
7,72	-18	-2,776
7,744	-17	-2,656
7,768	-16,5	-2,536
7,792	-15,5	-2,416
7,816	-15	-2,296
7,84	-13	-2,176
7,864	-12,5	-2,056
7,888	-11,5	-1,936
7,912	-10,5	-1,816
7,936	-10	-1,696
7,96	-8,5	-1,576
7,984	-8	-1,456
8,008	-7	-1,336
8,032	-6,5	-1,216
8,056	-5,5	-1,096
8,08	-4,5	-0,975
8,104	-4	-0,855
8,128	-3,5	-0,735
8,152	-3	-0,615
8,176	-2,5	-0,495
8,2	-1	-0,376
8,224	-0,5	-0,26
8,248	0	-0,178
8,272	0	-0,123
8,296	0	-0,085
8,32	0,5	-0,058
8,344	1	-0,041
8,368	1	-0,028
8,392	1	-0,019
8,416	1,5	-0,014
8,44	1,5	-0,009
8,464	1,5	-0,006
8,488	1	-0,004
8,512	1,5	-0,003
8,536	1	-0,002
8,56	1	-0,001
8,584	1,5	-0,001
8,609	1,5	-0,001
8,632	1,5	0
8,656	1	-0,078
8,68	1	-0,21
8,704	1	-0,332
8,728	0,5	-0,453
8,752	0	-0,573
8,776	-0,5	-0,694
8,8	-2	-0,814
8,824	-2,5	-0,934
8,848	-3,5	-1,054
8,872	-4	-1,174
8,896	-4,5	-1,294
8,92	-5,5	-1,414
8,944	-6	-1,534
8,968	-6,5	-1,654
8,992	-7,5	-1,768
9,016	-7,5	-1,893
9,04	-9	-2,014
9,064	-9,5	-2,134
9,088	-10	-2,254
9,112	-11	-2,374
9,136	-12	-2,494
9,16	-13,5	-2,614
9,184	-14	-2,744
9,208	-14,5	-2,854
9,232	-15	-2,974
9,256	-16	-3,094
9,28	-18	-3,213
9,304	-18,5	-3,304
9,328	-19,5	-3,365
9,352	-20	-3,407
9,376	-21	-3,435
9,4	-21,5	-3,456
9,424	-21,5	-3,47
9,448	-22	-3,478
9,472	-22	-3,486
9,496	-22	-3,49
9,52	-22,5	-3,493
9,544	-22	-3,495
9,568	-22	-3,497
9,592	-22	-3,498
9,616	-22,5	-3,498
9,64	-22	-3,499
9,664	-22,5	-3,499
9,688	-22,5	-3,499
9,712	-22	-3,5
9,736	-22	-3,462
9,76	-22	-3,321
9,784	-22	-3,196
9,808	-21	-3,075
9,832	-20	-2,955
9,856	-19,5	-2,834
9,88	-17,5	-2,714
9,904	-17,5	-2,594
9,928	-15,5	-2,474
9,952	-15	-2,354
9,976	-14	-2,234
10	-12,5	-2,114
10,024	-11,5	-1,994
10,048	-10,5	-1,869
10,072	-10	-1,754
10,096	-9	-1,634
10,12	-8	-1,514
10,144	-7,5	-1,394
10,168	-6,5	-1,274
10,192	-5,5	-1,154
10,216	-5	-1,034
10,24	-4	-0,914
10,264	-3	-0,794
10,288	-3	-0,674
10,312	-2	-0,554
10,336	-1,5	-0,434
10,36	-0,5	-0,314
10,384	0	-0,215
10,408	0	-0,148
10,432	0	-0,102
10,456	0,5	-0,07
10,48	1	-0,049
10,504	1,5	-0,034
10,528	1,5	-0,023
10,552	1,5	-0,016
10,576	1,5	-0,011
10,6	1,5	-0,008
10,624	1,5	-0,005
10,648	1,5	-0,003
10,672	1,5	-0,002
10,696	1,5	-0,001
10,72	1	-0,001
10,744	1,5	-0,001
10,768	1,5	0
10,792	1,5	-0,015
10,816	1,5	-0,15
10,84	1	-0,277
10,864	1	-0,399
10,888	0	-0,524
10,912	0	-0,64
10,936	-1	-0,76
10,96	-2	-0,88
10,984	-3	-1
11,008	-3,5	-1,12
11,032	-4,5	-1,24
11,056	-5	-1,36
11,08	-5,5	-1,48
11,104	-6	-1,6
11,128	-7	-1,72
11,152	-7,5	-1,84
11,176	-8	-1,96
11,2	-9,5	-2,08
11,224	-10	-2,2
11,248	-10,5	-2,32
11,272	-11	-2,44
11,296	-12	-2,56
11,32	-13,5	-2,68
11,344	-14	-2,8
11,368	-15	-2,92
11,392	-15,5	-3,04
11,416	-16,5	-3,164
11,44	-18	-3,267
11,464	-19	-3,338
11,488	-19	-3,39
11,512	-20,5	-3,423
11,536	-21	-3,447
11,56	-21,5	-3,463
11,585	-22	-3,475
11,608	-22	-3,483
11,632	-22	-3,488
11,656	-22	-3,492
11,68	-22	-3,494
11,704	-22	-3,496
11,728	-22	-3,497
11,752	-22	-3,498
11,776	-22	-3,498
11,8	-22	-3,499
11,824	-22	-3,499
11,848	-22	-3,499
11,872	-22	-3,5
11,896	-22	-3,427
11,92	-22	-3,291
11,944	-21,5	-3,168
11,968	-21	-3,047
11,992	-19,5	-2,927
12,016	-19	-2,806
12,04	-17	-2,686
12,064	-16	-2,566
12,088	-15	-2,446
12,113	-14,5	-2,326
12,136	-13,5	-2,206
12,16	-12	-2,086
12,184	-11,5	-1,966
12,208	-10,5	-1,846
12,232	-10	-1,726
12,256	-9	-1,606
12,28	-7,5	-1,486
12,304	-7	-1,366
12,328	-6	-1,246
12,353	-5,5	-1,126
12,376	-5	-1,006
12,4	-3,5	-0,886
12,424	-3	-0,766
12,448	-2,5	-0,646
12,472	-2	-0,496
12,502	-1	-0,376
12,526	-0,5	-0,261
12,551	0	-0,179
12,574	0	-0,124
12,598	0,5	-0,085
12,622	1	-0,059
12,646	1	-0,04
12,67	1	-0,028
12,694	1,5	-0,019
12,718	1,5	-0,014
12,742	1,5	-0,009
12,766	1,5	-0,006
12,79	1,5	-0,004
12,814	1,5	-0,003
12,838	1,5	-0,002
12,862	1,5	-0,001
12,886	1,5	-0,001
12,91	1,5	-0,001
12,934	1,5	-0,001
12,958	1,5	-0,107
12,982	1,5	-0,236
13,006	1,5	-0,358
13,03	0,5	-0,479
13,054	0	-0,599
13,078	-0,5	-0,72
13,102	-2	-0,84
13,126	-3	-0,96
13,15	-3,5	-1,08
13,174	-4	-1,2
13,198	-4,5	-1,32
13,222	-5,5	-1,44
13,246	-6	-1,56
13,27	-6	-1,679
13,294	-7	-1,799
13,318	-7,5	-1,919
13,342	-9	-2,039
13,366	-9,5	-2,16
13,39	-10	-2,279
13,414	-10,5	-2,4
13,438	-11,5	-2,52
13,462	-13	-2,64
13,486	-13,5	-2,76
13,51	-14,5	-2,88
13,535	-15	-3,005
13,558	-15,5	-3,12
13,582	-17,5	-3,236
13,606	-18,5	-3,319
13,63	-19	-3,375
13,654	-20	-3,414
13,678	-20,5	-3,441
13,702	-21,5	-3,459
13,726	-21,5	-3,472
13,75	-21,5	-3,48
13,774	-21,5	-3,487
13,798	-22	-3,491
13,822	-22	-3,494
13,846	-22	-3,496
13,87	-22	-3,497
13,894	-22	-3,498
13,918	-22	-3,498
13,942	-22	-3,499
13,966	-22	-3,499
13,99	-22	-3,499
14,014	-22	-3,5
14,038	-22	-3,476
14,062	-22	-3,339
14,086	-21,5	-3,214
14,11	-21	-3,093
14,134	-21	-2,972
14,158	-19,5	-2,852
14,182	-17	-2,732
14,206	-16	-2,612
14,23	-15	-2,492
14,254	-14,5	-2,372
14,278	-13,5	-2,252
14,302	-12	-2,132
14,326	-11,5	-2,011
14,35	-10,5	-1,891
14,374	-10	-1,771
14,398	-9	-1,651
14,422	-7,5	-1,532
14,446	-7	-1,411
14,47	-6	-1,291
14,494	-5,5	-1,171
14,519	-5	-1,051
14,542	-4	-0,931
14,566	-3	-0,811
14,59	-2,5	-0,691
14,614	-2	-0,571
14,638	-1,5	-0,451
14,662	-0,5	-0,331
14,686	0	-0,226
14,71	0	-0,155
14,734	0	-0,107
14,758	0	-0,074
14,782	1,5	-0,052
14,807	1	-0,035
14,83	1,5	-0,024
14,854	1,5	-0,017
14,878	1,5	-0,012
14,902	1,5	-0,008
14,926	1,5	-0,005
14,95	1,5	-0,004
14,974	1,5	-0,002
14,998	1,5	-0,002
15,022	1,5	-0,001
15,046	1	-0,001
15,07	1	0
15,094	1,5	-0,027
15,118	1,5	-0,164
15,142	1	-0,288
15,166	0,5	-0,409
15,19	0	-0,53
15,214	-0,5	-0,65
15,238	-1	-0,77
15,262	-2,5	-0,89
15,286	-3	-1,01
15,31	-3,5	-1,13
15,334	-4,5	-1,245
15,358	-4,5	-1,37
15,382	-5,5	-1,49
15,406	-6	-1,61
15,43	-6	-1,73
15,454	-7	-1,85
15,478	-8	-1,97
15,502	-9	-2,09
15,526	-9,5	-2,21
15,55	-10	-2,33
15,574	-11	-2,45
15,598	-11,5	-2,57
15,622	-13	-2,69
15,646	-14	-2,81
15,67	-14,5	-2,93
15,694	-15	-3,05
15,718	-16	-3,17
15,742	-18	-3,274
15,766	-18,5	-3,345
15,79	-19,5	-3,394
15,814	-20	-3,426
15,838	-20,5	-3,449
15,862	-21	-3,465
15,887	-21,5	-3,476
15,91	-21,5	-3,483
15,934	-22	-3,489
15,958	-21,5	-3,492
15,982	-22	-3,495
16,006	-22	-3,496
16,03	-22	-3,497
16,054	-21,5	-3,498
16,078	-22	-3,498
16,102	-22	-3,499
16,126	-22	-3,499
16,15	-22	-3,499
16,174	-22	-3,496
16,198	-22	-3,377
16,222	-21,5	-3,248
16,246	-21	-3,126
16,27	-20,5	-3,005
16,294	-19,5	-2,885
16,318	-18	-2,764
16,342	-16,5	-2,644
16,366	-15	-2,524
16,39	-14,5	-2,404
16,414	-14	-2,289
16,438	-13	-2,164
16,462	-11,5	-2,044
16,486	-10,5	-1,924
16,51	-10	-1,804
16,534	-9,5	-1,684
16,558	-8,5	-1,564
16,582	-7	-1,444
16,606	-6	-1,324
16,63	-5,5	-1,204
16,654	-5	-1,084
16,678	-4	-0,964
16,702	-3	-0,844
16,726	-3	-0,724
16,75	-2	-0,604
16,774	-1,5	-0,484
16,798	-1	-0,364
16,822	-0,5	-0,255
16,846	0	-0,172
16,87	0	-0,119
16,894	0,5	-0,082
16,918	1	-0,056
16,942	1,5	-0,039
16,966	1,5	-0,027
16,99	1,5	-0,018
17,014	1,5	-0,013
17,038	1,5	-0,009
17,062	1,5	-0,006
17,086	1,5	-0,004
17,11	1,5	-0,003
17,134	1,5	-0,002
17,158	1,5	-0,001
17,182	1,5	-0,001
17,206	1,5	0
17,23	1,5	-0,026
17,254	1,5	-0,163
17,278	1,5	-0,288
17,302	0,5	-0,409
17,326	0	-0,529
17,35	0	-0,649
17,374	-1	-0,769
17,398	-1,5	-0,889
17,422	-3	-1,009
17,446	-3,5	-1,129
17,47	-4	-1,249
17,494	-4,5	-1,369
17,518	-5	-1,489
17,542	-6	-1,604
17,566	-6,5	-1,729
17,59	-7	-1,849
17,614	-7,5	-1,969
17,638	-9	-2,089
17,662	-9,5	-2,209
17,686	-10,5	-2,33
17,71	-11	-2,449
17,734	-11,5	-2,569
17,758	-12,5	-2,684
17,782	-14	-2,809
17,806	-14,5	-2,929
17,83	-14,5	-3,05
17,854	-16	-3,174
17,878	-16,5	-3,274
17,902	-18,5	-3,345
17,926	-19,5	-3,393
17,95	-20	-3,426
17,974	-20,5	-3,449
17,998	-21	-3,465
18,022	-21,5	-3,476
18,046	-21,5	-3,483
18,07	-21,5	-3,489
18,094	-21,5	-3,492
18,118	-21,5	-3,495
18,142	-21,5	-3,496
18,166	-21,5	-3,497
18,19	-21,5	-3,498
18,214	-21,5	-3,498
18,238	-21,5	-3,499
18,262	-21,5	-3,499
18,286	-21,5	-3,499
18,31	-21,5	-3,5
18,334	-21,5	-3,444
18,358	-21,5	-3,301
18,382	-21	-3,175
18,406	-20,5	-3,054
18,43	-19,5	-2,933
18,454	-18,5	-2,813
18,478	-17,5	-2,693
18,502	-15	-2,573
18,526	-15	-2,453
18,55	-14	-2,333
18,574	-13	-2,213
18,598	-12	-2,093
18,622	-10,5	-1,973
18,646	-10	-1,853
18,67	-9	-1,733
18,694	-8,5	-1,613
18,718	-7,5	-1,493
18,742	-6,5	-1,373
18,766	-5,5	-1,253
18,79	-5	-1,133
18,814	-4,5	-1,013
18,839	-3	-0,893
18,862	-3	-0,773
18,886	-2	-0,653
18,91	-1,5	-0,533
18,934	-1	-0,413
18,958	-0,5	-0,294
18,982	0	-0,201
19,006	0	-0,139
19,03	0,5	-0,095
19,054	1	-0,066
19,078	1	-0,045
19,102	1,5	-0,032
19,126	1,5	-0,022
19,15	1,5	-0,015
19,174	1,5	-0,01
19,198	1,5	-0,007
19,222	1,5	-0,005
19,246	1,5	-0,003
19,27	1,5	-0,002
19,294	1,5	-0,002
19,318	1,5	-0,001
19,342	1,5	-0,001
19,366	1,5	0
19,39	1,5	-0,004
19,414	1,5	-0,125
19,438	1,5	-0,252
19,462	1	-0,373
19,486	0,5	-0,494
19,51	0	-0,614
19,534	-0,5	-0,734
19,558	-2	-0,854
19,582	-3	-0,974
19,606	-3,5	-1,094
19,63	-4	-1,214
19,654	-4,5	-1,334
19,678	-5	-1,454
19,702	-5,5	-1,574
19,726	-6	-1,694
19,75	-7	-1,814
19,774	-7,5	-1,934
19,798	-8	-2,054
19,822	-9,5	-2,179
19,846	-10	-2,294
19,87	-10,5	-2,414
19,894	-11,5	-2,534
19,918	-12	-2,654
19,942	-13,5	-2,774
19,966	-14,5	-2,894
19,99	-15	-3,014
20,014	-15,5	-3,139
20,038	-17,5	-3,248
20,062	-18	-3,327
20,086	-19	-3,38
20,11	-19,5	-3,418
20,134	-20	-3,444
20,158	-20,5	-3,461
20,182	-21	-3,473
20,206	-21	-3,481
20,23	-21	-3,488
20,254	-21,5	-3,491
20,278	-21,5	-3,494
20,302	-21,5	-3,496
20,326	-21,5	-3,497
20,35	-21,5	-3,498
20,374	-21,5	-3,498
20,398	-21,5	-3,499
20,422	-21,5	-3,499
20,446	-21,5	-3,499
20,47	-21,5	-3,499
20,494	-21,5	-3,395
20,518	-21,5	-3,263
20,542	-20,5	-3,141
20,566	-20	-3,02
20,59	-18,5	-2,9
20,614	-17,5	-2,784
20,638	-16,5	-2,66
20,662	-15	-2,54
20,686	-14	-2,42
20,71	-13,5	-2,3
20,734	-12,5	-2,18
20,758	-12	-2,06
20,782	-10,5	-1,939
20,806	-9,5	-1,819
20,83	-9	-1,699
20,854	-8	-1,579
20,878	-7,5	-1,459
20,902	-6	-1,34
20,926	-5,5	-1,22
20,95	-4,5	-1,1
20,973	-4	-0,98
20,998	-4	-0,86
21,022	-2,5	-0,74
21,046	-2	-0,619
21,07	-1,5	-0,5
21,094	-1	-0,38
21,118	-0,5	-0,264
21,141	0	-0,181
21,166	0,5	-0,125
21,19	0,5	-0,086
21,214	1	-0,06
21,238	1	-0,041
21,262	1,5	-0,028
21,286	1,5	-0,019
21,31	1,5	-0,014
21,334	1,5	-0,01
21,357	1,5	-0,006
21,382	1,5	-0,004
21,405	1,5	-0,003
21,43	1,5	-0,002
21,454	1,5	-0,001
21,478	1,5	-0,001
21,502	1,5	-0,001
21,526	1,5	0
21,55	1,5	-0,103
21,574	1,5	-0,234
21,597	1	-0,357
21,622	0,5	-0,478
21,646	0	-0,598
21,67	-0,5	-0,718
21,694	-1,5	-0,838
21,718	-2	-0,958
21,742	-3,5	-1,078
21,766	-4	-1,198
21,79	-4,5	-1,318
21,814	-5	-1,438
21,838	-5,5	-1,558
21,862	-6	-1,678
21,886	-6,5	-1,798
21,91	-7,5	-1,918
21,933	-8	-2,038
21,958	-8,5	-2,158
21,981	-10	-2,273
22,005	-10,5	-2,398
22,03	-11	-2,518
22,053	-12	-2,638
22,077	-13	-2,758
22,102	-14,5	-2,878
22,126	-14,5	-3,003
22,152	-15	-3,118
22,174	-16	-3,239
22,198	-17	-3,318
22,222	-19	-3,375
22,246	-19,5	-3,414
22,269	-20	-3,44
22,294	-20,5	-3,458
22,318	-21	-3,472
22,341	-21	-3,48
22,366	-21,5	-3,487
22,389	-21	-3,491
22,414	-21	-3,494
22,438	-21,5	-3,496
22,462	-21,5	-3,497
22,486	-21,5	-3,498
22,509	-21,5	-3,498
22,533	-21,5	-3,499
22,557	-21,5	-3,499
22,582	-21	-3,499
22,605	-21	-3,5
22,629	-21	-3,426
22,653	-21,5	-3,291
22,677	-21,5	-3,168
22,702	-20	-3,046
22,726	-19	-2,926
22,749	-17,5	-2,806
22,773	-17,5	-2,686
22,797	-15,5	-2,566
22,821	-14,5	-2,446
22,845	-13,5	-2,326
22,869	-13	-2,206
22,894	-12	-2,086
22,917	-11	-1,966
22,942	-9,5	-1,846
22,965	-9	-1,726
22,989	-8	-1,606
23,014	-7,5	-1,486
23,037	-6	-1,366
23,061	-5,5	-1,246
23,085	-4,5	-1,126
23,109	-4	-1,006
23,133	-3,5	-0,886
23,157	-2,5	-0,771
23,181	-2	-0,646
23,206	-1,5	-0,526
23,229	-1	-0,406
23,253	-0,5	-0,287
23,277	0	-0,196
23,301	0	-0,135
23,325	0,5	-0,093
23,349	1	-0,064
23,374	1	-0,044
23,397	1,5	-0,029
23,421	1,5	-0,021
23,445	1,5	-0,015
23,469	1,5	-0,01
23,493	1,5	-0,007
23,517	1,5	-0,004
23,541	1,5	-0,003
23,565	1,5	-0,002
23,589	1,5	-0,001
23,613	1,5	-0,001
23,637	1,5	-0,001
23,661	1,5	0
23,685	1,5	-0,065
23,709	1,5	-0,2
23,733	1	-0,324
23,757	1	-0,444
23,781	0	-0,565
23,808	-0,5	-0,685
23,829	-1,5	-0,805
23,853	-2	-0,925
23,877	-3	-1,045
23,901	-4	-1,165
23,925	-4,5	-1,285
23,949	-5	-1,405
23,973	-5	-1,525
23,997	-6	-1,64
24,021	-6,5	-1,765
24,045	-7,5	-1,885
24,069	-8	-2,005
24,093	-8,5	-2,125
24,117	-9,5	-2,245
24,141	-10,5	-2,365
24,165	-11	-2,485
24,189	-12	-2,605
24,213	-12,5	-2,725
24,237	-13,5	-2,845
24,261	-14,5	-2,965
24,285	-15	-3,085
24,309	-16	-3,205
24,333	-17	-3,298
24,357	-19	-3,361
24,381	-19,5	-3,404
24,405	-20	-3,434
24,429	-20,5	-3,454
24,453	-20,5	-3,469
24,477	-21	-3,48
24,507	-21	-3,487
24,531	-21	-3,491
24,555	-21	-3,494
24,579	-21,5	-3,495
24,603	-21	-3,497
24,627	-21	-3,498
24,651	-21	-3,498
24,675	-21	-3,499
24,699	-21,5	-3,499
24,723	-21	-3,499
24,747	-21	-3,492
24,771	-21	-3,366
24,795	-21	-3,238
24,819	-20	-3,116
24,844	-19,5	-2,996
24,867	-18	-2,876
24,892	-17	-2,756
24,915	-16,5	-2,635
24,939	-14,5	-2,516
24,963	-14	-2,395
24,987	-13	-2,276
25,011	-12	-2,156
25,035	-11,5	-2,035
25,059	-10	-1,915
25,083	-9	-1,796
25,107	-8,5	-1,675
25,131	-7,5	-1,555
25,155	-7	-1,435
25,179	-5,5	-1,315
25,203	-5	-1,196
25,227	-4,5	-1,076
25,251	-3,5	-0,955
25,275	-3	-0,835
25,299	-2	-0,715
25,324	-1,5	-0,595
25,347	-1	-0,475
25,371	-0,5	-0,355
25,395	0	-0,244
25,419	0	-0,168
25,443	0,5	-0,116
25,467	1	-0,08
25,491	1,5	-0,055
25,515	1,5	-0,038
25,539	1,5	-0,026
25,563	1,5	-0,018
25,587	1,5	-0,013
25,611	1,5	-0,009
25,635	1,5	-0,006
25,659	1,5	-0,004
25,683	1,5	-0,002
25,707	1,5	-0,002
25,732	1,5	-0,001
25,755	1,5	-0,001
25,779	1,5	0
25,803	1,5	0
25,827	1,5	-0,096
25,851	1,5	-0,226
25,875	1,5	-0,348
25,899	0	-0,468
25,923	0	-0,584
25,947	-0,5	-0,709
25,971	-1,5	-0,829
25,995	-2	-0,949
26,019	-3	-1,069
26,043	-4	-1,194
26,067	-4,5	-1,309
26,091	-4,5	-1,429
26,115	-5	-1,548
26,139	-6	-1,669
26,163	-6,5	-1,788
26,187	-7	-1,909
26,211	-7,5	-2,029
26,235	-8,5	-2,148
26,259	-10	-2,268
26,283	-10,5	-2,388
26,308	-11	-2,509
26,331	-12	-2,629
26,355	-12,5	-2,748
26,379	-14	-2,868
