Time (s)	Load (N)	Displacement (mm)
2,811	-16,5	-3,322
2,835	-16,5	-3,377
2,859	-18	-3,417
2,883	-18,5	-3,442
2,907	-19	-3,46
2,931	-19,5	-3,472
2,955	-19,5	-3,481
2,979	-19,5	-3,487
3,003	-19,5	-3,491
3,027	-19,5	-3,494
3,051	-19,5	-3,496
3,075	-19,5	-3,497
3,099	-19,5	-3,498
3,123	-19,5	-3,499
3,147	-19,5	-3,499
3,171	-19,5	-3,499
3,195	-19,5	-3,5
3,219	-19,5	-3,412
3,243	-19,5	-3,279
3,267	-19	-3,157
3,291	-18	-3,036
3,315	-17	-2,915
3,339	-16	-2,795
3,363	-15	-2,675
3,387	-14,5	-2,555
3,411	-13,5	-2,435
3,435	-12,5	-2,315
3,459	-11,5	-2,195
3,483	-11	-2,075
3,507	-9,5	-1,955
3,531	-9	-1,835
3,555	-8,5	-1,715
3,579	-7,5	-1,595
3,603	-7	-1,48
3,627	-6	-1,355
3,651	-5	-1,235
3,675	-4,5	-1,115
3,699	-4	-0,995
3,723	-3,5	-0,875
3,747	-2,5	-0,755
3,771	-2	-0,635
3,795	-1,5	-0,515
3,819	-1	-0,395
3,843	-1	-0,277
3,867	0	-0,189
3,891	0	-0,13
3,915	0	-0,09
3,939	0,5	-0,062
3,963	1	-0,043
3,987	1	-0,03
4,011	1	-0,021
4,035	1	-0,014
4,059	1	-0,009
4,083	1	-0,007
4,107	1	-0,005
4,131	1	-0,004
4,155	1,5	-0,003
4,179	1,5	-0,002
4,203	1	-0,002
4,227	1	-0,001
4,251	1,5	-0,001
4,275	1	-0,006
4,299	1	-0,13
4,323	1	-0,257
4,347	0,5	-0,379
4,371	0	-0,499
4,395	0	-0,62
4,419	-1	-0,74
4,443	-1,5	-0,86
4,467	-3	-0,98
4,491	-3	-1,1
4,515	-4	-1,22
4,539	-4,5	-1,34
4,563	-4,5	-1,46
4,587	-5,5	-1,58
4,611	-6	-1,699
4,635	-6	-1,82
4,659	-7	-1,94
4,683	-7,5	-2,059
4,707	-8,5	-2,179
4,731	-9	-2,3
4,755	-10	-2,419
4,779	-10,5	-2,54
4,803	-11	-2,66
4,827	-12,5	-2,779
4,851	-13	-2,9
4,875	-13,5	-3,02
4,899	-13,5	-3,14
4,923	-15	-3,256
4,947	-16	-3,33
4,971	-17	-3,383
4,995	-18	-3,42
5,019	-18	-3,444
5,043	-18,5	-3,462
5,067	-19	-3,474
5,091	-19	-3,482
5,115	-19	-3,487
5,139	-19	-3,491
5,163	-19,5	-3,494
5,187	-19	-3,496
5,211	-19	-3,497
5,235	-19,5	-3,498
5,259	-19	-3,499
5,283	-19	-3,499
5,307	-19	-3,5
5,331	-19,5	-3,485
5,355	-19	-3,352
5,379	-19	-3,226
5,403	-18,5	-3,104
5,427	-17	-2,983
5,451	-16	-2,863
5,475	-15	-2,743
5,499	-14,5	-2,623
5,523	-13,5	-2,502
5,547	-12	-2,383
5,571	-11,5	-2,262
5,595	-10,5	-2,143
5,619	-10	-2,022
5,643	-9,5	-1,903
5,667	-8	-1,782
5,691	-7,5	-1,662
5,715	-7	-1,542
5,739	-6	-1,422
5,763	-5,5	-1,302
5,787	-4,5	-1,182
5,811	-4	-1,063
5,835	-3	-0,943
5,859	-3	-0,823
5,883	-2,5	-0,703
5,907	-1,5	-0,583
5,931	-1	-0,463
5,955	-0,5	-0,343
5,979	0	-0,235
6,003	0	-0,161
6,027	0,5	-0,111
6,051	0,5	-0,077
6,075	1	-0,052
6,099	1	-0,036
6,123	1	-0,025
6,147	1,5	-0,017
6,171	1,5	-0,012
6,195	1,5	-0,008
6,219	1,5	-0,006
6,243	1,5	-0,004
6,267	1,5	-0,003
6,291	1,5	-0,002
6,315	1,5	-0,002
6,339	1,5	-0,001
6,363	1,5	-0,001
6,387	1,5	-0,001
6,411	1,5	-0,036
6,435	1	-0,174
6,459	1	-0,299
6,483	0,5	-0,42
6,507	0	-0,541
6,531	-0,5	-0,661
6,555	-1	-0,781
6,579	-1	-0,901
6,603	-2,5	-1,021
6,627	-3,5	-1,141
6,651	-4	-1,262
6,675	-4,5	-1,382
6,699	-4,5	-1,502
6,723	-5	-1,622
6,747	-5,5	-1,741
6,771	-6,5	-1,862
6,795	-7	-1,982
6,819	-7,5	-2,101
6,843	-8,5	-2,222
6,867	-9	-2,341
6,891	-10	-2,461
6,915	-10,5	-2,581
6,939	-11	-2,701
6,963	-12	-2,821
6,987	-13	-2,941
7,011	-13,5	-3,061
7,035	-14,5	-3,181
7,059	-15	-3,282
7,083	-15,5	-3,35
7,107	-17	-3,399
7,131	-17,5	-3,429
7,155	-18	-3,451
7,179	-18,5	-3,466
7,203	-18,5	-3,477
7,227	-18,5	-3,484
7,251	-19	-3,489
7,275	-19	-3,492
7,299	-19	-3,495
7,323	-19	-3,496
7,347	-19	-3,498
7,371	-19	-3,498
7,395	-19	-3,499
7,419	-19	-3,499
7,443	-19	-3,5
7,467	-19	-3,424
7,491	-19	-3,29
7,515	-18	-3,166
7,539	-17,5	-3,046
7,563	-16,5	-2,925
7,587	-15	-2,805
7,611	-14,5	-2,685
7,635	-13,5	-2,565
7,659	-13	-2,445
7,683	-12	-2,325
7,707	-10,5	-2,205
7,731	-10	-2,085
7,755	-9	-1,965
7,779	-8,5	-1,845
7,803	-7,5	-1,725
7,827	-6,5	-1,605
7,851	-6	-1,485
7,875	-5,5	-1,365
7,899	-5	-1,245
7,923	-4,5	-1,125
7,947	-3,5	-1,005
7,971	-3	-0,885
7,995	-2,5	-0,765
8,019	-2	-0,645
8,043	-1,5	-0,525
8,067	-0,5	-0,405
8,091	0	-0,286
8,115	0	-0,196
8,139	0	-0,134
8,163	0,5	-0,092
8,187	1	-0,064
8,211	1	-0,044
8,235	1,5	-0,03
8,259	1,5	-0,021
8,283	1,5	-0,014
8,307	1,5	-0,01
8,331	1,5	-0,007
8,355	1,5	-0,005
8,379	1,5	-0,003
8,403	1,5	-0,002
8,427	1,5	-0,002
8,451	1,5	-0,001
8,475	1,5	-0,001
8,499	1,5	-0,001
8,523	1,5	0
8,547	1,5	-0,096
8,571	1,5	-0,226
8,595	1	-0,349
8,619	0,5	-0,47
8,643	0	-0,59
8,667	-0,5	-0,71
8,691	-1	-0,83
8,715	-1,5	-0,95
8,739	-2,5	-1,07
8,763	-3	-1,19
8,787	-4	-1,31
8,811	-4,5	-1,43
8,835	-4,5	-1,55
8,859	-5	-1,67
8,883	-5,5	-1,79
8,907	-6,5	-1,91
8,931	-7	-2,03
8,955	-7,5	-2,15
8,979	-8	-2,27
9,003	-8,5	-2,39
9,027	-10	-2,51
9,051	-10,5	-2,63
9,075	-11	-2,75
9,099	-12	-2,87
9,123	-12,5	-2,99
9,147	-14	-3,11
9,171	-14,5	-3,228
9,195	-15	-3,314
9,219	-16	-3,372
9,243	-16,5	-3,412
9,267	-17,5	-3,439
9,291	-18	-3,458
9,315	-18	-3,471
9,339	-18	-3,48
9,363	-18,5	-3,486
9,387	-18,5	-3,49
9,411	-18,5	-3,493
9,435	-18,5	-3,496
9,459	-18,5	-3,497
9,483	-18,5	-3,498
9,507	-18,5	-3,499
9,531	-18,5	-3,499
9,555	-18,5	-3,499
9,579	-18,5	-3,5
9,603	-18,5	-3,442
9,627	-18,5	-3,301
9,651	-18	-3,178
9,675	-17,5	-3,057
9,699	-16,5	-2,937
9,723	-15,5	-2,817
9,747	-14	-2,702
9,771	-13,5	-2,576
9,795	-12,5	-2,456
9,819	-12	-2,332
9,843	-11	-2,216
9,867	-9,5	-2,096
9,891	-9	-1,976
9,915	-8,5	-1,856
9,939	-7,5	-1,737
9,963	-7	-1,616
9,987	-6	-1,496
10,011	-5	-1,376
10,035	-4,5	-1,256
10,059	-4	-1,136
10,083	-3,5	-1,016
10,107	-2,5	-0,896
10,131	-2	-0,776
10,155	-1,5	-0,656
10,179	-1	-0,536
10,203	-0,5	-0,416
10,227	0	-0,296
10,251	0	-0,203
10,275	0,5	-0,14
10,299	0,5	-0,096
10,323	1	-0,066
10,347	1,5	-0,046
10,371	1,5	-0,031
10,395	1,5	-0,022
10,419	1,5	-0,014
10,443	1,5	-0,01
10,467	1,5	-0,007
10,491	1,5	-0,005
10,515	1,5	-0,004
10,539	1,5	-0,003
10,563	1,5	-0,002
10,587	1,5	-0,002
10,611	1,5	-0,001
10,635	1,5	-0,001
10,659	1,5	-0,001
10,683	1,5	-0,001
10,707	1,5	-0,009
10,731	1,5	-0,137
10,755	1,5	-0,263
10,779	1	-0,38
10,803	0,5	-0,506
10,827	0	-0,631
10,851	-0,5	-0,746
10,875	-1,5	-0,866
10,899	-2	-0,986
10,923	-2,5	-1,106
10,947	-3,5	-1,226
10,971	-4	-1,346
10,995	-4,5	-1,466
11,019	-4,5	-1,586
11,043	-5	-1,706
11,067	-6	-1,826
11,091	-6,5	-1,946
11,115	-7	-2,066
11,139	-7,5	-2,186
11,163	-8	-2,306
11,187	-9,5	-2,426
11,211	-10	-2,546
11,235	-10,5	-2,666
11,259	-11	-2,786
11,283	-12	-2,906
11,307	-13,5	-3,026
11,331	-14	-3,146
11,355	-14,5	-3,257
11,379	-15	-3,333
11,403	-15,5	-3,385
11,427	-17	-3,421
11,451	-17,5	-3,446
11,475	-18	-3,462
11,499	-18	-3,474
11,523	-18	-3,482
11,547	-18	-3,488
11,571	-18,5	-3,491
11,595	-18,5	-3,494
11,619	-18,5	-3,496
11,643	-18	-3,497
11,667	-18,5	-3,498
11,691	-18,5	-3,499
11,715	-18,5	-3,499
11,739	-18	-3,499
11,763	-18	-3,497
11,787	-18,5	-3,386
11,811	-18,5	-3,258
11,835	-17,5	-3,135
11,859	-17	-3,015
11,883	-16	-2,894
11,907	-14,5	-2,774
11,931	-13,5	-2,654
11,955	-13	-2,534
11,979	-12	-2,414
12,003	-11,5	-2,294
12,027	-10	-2,174
12,051	-9,5	-2,054
12,075	-8,5	-1,934
12,099	-8	-1,814
12,123	-7,5	-1,694
12,147	-6	-1,574
12,171	-5,5	-1,454
12,195	-4,5	-1,334
12,219	-4,5	-1,214
12,243	-4	-1,094
12,267	-2,5	-0,974
12,291	-2	-0,854
12,315	-1,5	-0,734
12,339	-1	-0,614
12,363	-0,5	-0,484
12,387	0	-0,374
12,411	0	-0,259
12,435	0	-0,178
12,459	0,5	-0,122
12,483	1	-0,084
12,507	1,5	-0,058
12,531	1,5	-0,04
12,555	1,5	-0,028
12,579	1,5	-0,019
12,603	1,5	-0,013
12,627	1,5	-0,009
12,651	1,5	-0,006
12,675	1,5	-0,005
12,699	1,5	-0,003
12,723	1,5	-0,002
12,747	1,5	-0,002
12,771	1,5	-0,002
12,795	1,5	-0,001
12,819	1,5	-0,001
12,843	1,5	-0,006
12,867	1,5	-0,13
12,891	1,5	-0,257
12,915	1	-0,379
12,939	0,5	-0,499
12,963	0	-0,62
12,987	-0,5	-0,74
13,011	-1,5	-0,86
13,035	-2	-0,98
13,059	-2,5	-1,1
13,083	-3	-1,22
13,107	-4	-1,34
13,131	-4	-1,46
13,155	-4,5	-1,58
13,179	-5	-1,7
13,203	-5,5	-1,82
13,227	-6,5	-1,94
13,251	-7	-2,06
13,275	-7,5	-2,18
13,299	-8	-2,3
13,323	-9	-2,42
13,347	-10	-2,54
13,371	-10,5	-2,66
13,395	-11	-2,78
13,419	-12	-2,9
13,443	-12,5	-3,02
13,467	-13,5	-3,14
13,491	-14,5	-3,252
13,515	-15	-3,33
13,539	-15,5	-3,383
13,563	-16,5	-3,42
13,587	-17	-3,444
13,611	-17,5	-3,462
13,635	-18	-3,474
13,659	-18	-3,482
13,683	-18	-3,487
13,707	-18	-3,491
13,731	-18	-3,494
13,755	-18	-3,496
13,779	-18	-3,497
13,803	-18	-3,498
13,827	-18	-3,499
13,851	-18	-3,499
13,875	-18	-3,5
13,899	-18	-3,495
13,923	-18	-3,375
13,947	-18	-3,248
13,971	-17,5	-3,126
13,995	-16,5	-3,005
14,019	-15,5	-2,884
14,043	-15	-2,764
14,067	-13,5	-2,644
14,091	-12,5	-2,524
14,115	-12	-2,404
14,139	-11	-2,284
14,163	-10	-2,164
14,187	-9	-2,044
14,211	-8	-1,924
14,235	-7,5	-1,804
14,259	-7	-1,684
14,283	-6	-1,564
14,307	-5	-1,444
14,331	-4,5	-1,324
14,355	-4	-1,204
14,379	-3,5	-1,084
14,403	-3	-0,964
14,427	-1,5	-0,844
14,451	-1,5	-0,724
14,475	-1	-0,604
14,499	-1	-0,484
14,523	-0,5	-0,364
14,547	0	-0,251
14,571	0	-0,172
14,595	1	-0,118
14,619	1	-0,081
14,643	1	-0,056
14,667	1,5	-0,038
14,691	1,5	-0,027
14,715	1,5	-0,018
14,739	1,5	-0,012
14,763	2	-0,008
14,787	1,5	-0,006
14,811	1,5	-0,004
14,835	1,5	-0,003
14,859	1,5	-0,003
14,883	1,5	-0,002
14,907	1,5	-0,001
14,931	1,5	-0,001
14,954	1,5	-0,001
14,979	1,5	0
15,003	1,5	-0,072
15,027	1,5	-0,206
15,051	1,5	-0,33
15,075	1	-0,45
15,098	0	-0,566
15,123	0	-0,691
15,147	-1	-0,811
15,171	-1,5	-0,931
15,195	-2	-1,051
15,219	-2,5	-1,171
15,242	-3	-1,291
15,267	-4	-1,411
15,291	-4,5	-1,531
15,314	-4,5	-1,646
15,339	-5	-1,771
15,363	-5,5	-1,891
15,387	-6,5	-2,011
15,411	-7	-2,131
15,435	-7,5	-2,251
15,459	-8	-2,371
15,482	-9	-2,491
15,507	-10	-2,611
15,53	-10,5	-2,731
15,554	-11	-2,851
15,578	-12	-2,971
15,603	-12,5	-3,086
15,628	-14	-3,21
15,65	-15	-3,302
15,675	-15	-3,363
15,699	-15	-3,406
15,723	-16,5	-3,435
15,746	-17	-3,456
15,771	-17,5	-3,469
15,795	-17,5	-3,479
15,819	-17,5	-3,485
15,843	-17,5	-3,49
15,867	-18	-3,493
15,89	-18	-3,495
15,914	-18	-3,497
15,939	-18	-3,498
15,963	-18	-3,499
15,987	-18	-3,499
16,011	-18	-3,499
16,035	-18	-3,5
16,059	-18	-3,478
16,083	-18	-3,342
16,107	-17,5	-3,217
16,13	-16,5	-3,096
16,155	-16	-2,975
16,179	-15	-2,855
16,202	-14,5	-2,735
16,227	-13	-2,615
16,251	-12	-2,495
16,275	-11,5	-2,375
16,298	-10,5	-2,255
16,322	-9	-2,135
16,347	-8,5	-2,015
16,37	-8	-1,895
16,394	-7,5	-1,775
16,418	-6,5	-1,655
16,443	-6	-1,535
16,466	-4,5	-1,415
16,491	-4,5	-1,295
16,514	-4	-1,175
16,539	-3	-1,055
16,563	-3	-0,935
16,587	-2	-0,815
16,611	-2	-0,695
16,635	-1	-0,575
16,658	-0,5	-0,455
16,682	0	-0,335
16,706	0	-0,229
16,73	0,5	-0,157
16,754	1	-0,108
16,778	1	-0,075
16,803	1,5	-0,052
16,826	1,5	-0,035
16,85	1,5	-0,025
16,875	1,5	-0,017
16,898	1,5	-0,011
16,922	1,5	-0,008
16,946	1,5	-0,005
16,97	2	-0,004
16,994	1,5	-0,003
17,018	1,5	-0,002
17,042	1,5	-0,002
17,066	1,5	-0,001
17,09	1,5	0
17,114	1,5	-0,053
17,138	2	-0,192
17,162	1,5	-0,316
17,186	1	-0,436
17,21	0	-0,557
17,234	0	-0,677
17,258	0	-0,797
17,282	-1	-0,917
17,306	-2	-1,037
17,33	-3	-1,157
17,354	-3	-1,277
17,378	-3,5	-1,397
17,402	-4	-1,517
17,426	-5	-1,637
17,45	-5,5	-1,757
17,474	-5,5	-1,882
17,498	-6	-1,997
17,522	-6,5	-2,117
17,546	-7,5	-2,237
17,57	-8	-2,357
17,594	-9	-2,477
17,618	-9,5	-2,597
17,642	-10	-2,716
17,666	-11	-2,837
17,69	-12	-2,957
17,714	-12,5	-3,076
17,738	-13,5	-3,196
17,763	-14	-3,292
17,786	-15	-3,357
17,81	-16	-3,402
17,834	-16,5	-3,432
17,858	-17	-3,454
17,882	-17	-3,468
17,906	-17,5	-3,478
17,93	-17,5	-3,485
17,954	-17,5	-3,489
17,978	-17,5	-3,493
18,002	-17,5	-3,495
18,026	-17,5	-3,497
18,05	-17,5	-3,498
18,074	-17,5	-3,498
18,098	-17,5	-3,499
18,122	-18	-3,499
18,146	-17,5	-3,5
18,17	-17,5	-3,469
18,194	-17,5	-3,331
18,218	-17,5	-3,206
18,242	-17	-3,084
18,266	-15,5	-2,964
18,29	-15	-2,844
18,314	-14	-2,724
18,338	-13,5	-2,594
18,362	-12,5	-2,484
18,386	-10,5	-2,363
18,41	-10	-2,243
18,434	-10	-2,123
18,458	-9	-2,003
18,482	-8	-1,883
18,506	-6,5	-1,764
18,53	-6	-1,643
18,554	-5,5	-1,523
18,578	-5	-1,403
18,602	-4,5	-1,284
18,626	-3	-1,164
18,65	-3	-1,044
18,674	-2	-0,923
18,698	-1,5	-0,803
18,722	-1,5	-0,684
18,746	-0,5	-0,564
18,77	0	-0,444
18,794	0	-0,324
18,818	0	-0,221
18,842	0,5	-0,152
18,866	1	-0,105
18,89	1,5	-0,072
18,914	1,5	-0,05
18,938	1,5	-0,034
18,962	1,5	-0,024
18,986	1,5	-0,016
19,01	2	-0,011
19,034	2	-0,008
19,058	2	-0,005
19,082	2	-0,004
19,106	2	-0,002
19,13	1,5	-0,002
19,154	2	-0,002
19,178	1,5	-0,001
19,202	1,5	-0,001
19,226	1,5	-0,005
19,25	1,5	-0,128
19,274	1,5	-0,256
19,298	1,5	-0,379
19,322	1,5	-0,499
19,346	0	-0,62
19,37	-0,5	-0,74
19,394	-1	-0,86
19,418	-1,5	-0,98
19,442	-2	-1,1
19,466	-3	-1,215
19,49	-3,5	-1,34
19,514	-4	-1,46
19,538	-4,5	-1,58
19,562	-4,5	-1,7
19,586	-5,5	-1,82
19,61	-6	-1,94
19,634	-6	-2,06
19,658	-7	-2,18
19,682	-7,5	-2,3
19,706	-8,5	-2,42
19,73	-9	-2,54
19,754	-10	-2,66
19,778	-10,5	-2,78
19,802	-11,5	-2,93
19,832	-12,5	-3,05
19,856	-13,5	-3,17
19,88	-14	-3,274
19,904	-14,5	-3,345
19,928	-15,5	-3,393
19,952	-16	-3,427
19,976	-16,5	-3,45
20	-17	-3,465
20,024	-17,5	-3,476
20,048	-17,5	-3,483
20,072	-17,5	-3,488
20,096	-17,5	-3,492
20,12	-17,5	-3,494
20,144	-17,5	-3,496
20,168	-17,5	-3,498
20,192	-17,5	-3,498
20,216	-17,5	-3,499
20,24	-17,5	-3,499
20,264	-17,5	-3,5
20,288	-17,5	-3,494
20,312	-17,5	-3,37
20,336	-17,5	-3,243
20,36	-17	-3,121
20,384	-16,5	-3,001
20,408	-15	-2,881
20,432	-14	-2,761
20,456	-13,5	-2,64
20,48	-12,5	-2,52
20,504	-12	-2,4
20,528	-10,5	-2,28
20,552	-9,5	-2,16
20,576	-9	-2,04
20,6	-8	-1,92
20,624	-7,5	-1,8
20,648	-6	-1,68
20,672	-5,5	-1,56
20,696	-5	-1,44
20,72	-4,5	-1,32
20,744	-4	-1,2
20,768	-3	-1,08
20,792	-2,5	-0,96
20,816	-1,5	-0,84
20,84	-1,5	-0,72
20,864	-1	-0,601
20,888	-0,5	-0,481
20,912	0	-0,36
20,936	0	-0,248
20,96	0,5	-0,17
20,984	1	-0,117
21,008	1,5	-0,081
21,032	1,5	-0,055
21,056	1,5	-0,038
21,08	1,5	-0,027
21,104	2	-0,018
21,128	1,5	-0,012
21,152	1,5	-0,008
21,176	1,5	-0,006
21,2	2	-0,004
21,224	1,5	-0,003
21,248	1,5	-0,002
21,272	1,5	-0,002
21,296	1,5	-0,002
21,32	1,5	-0,001
21,344	1,5	-0,001
21,368	1,5	-0,051
21,392	1,5	-0,19
21,416	1,5	-0,314
21,44	1	-0,434
21,464	0	-0,555
21,488	0	-0,675
21,512	-0,5	-0,795
21,536	-1,5	-0,915
21,56	-2	-1,035
21,584	-2,5	-1,155
21,608	-3,5	-1,275
21,632	-4	-1,395
21,656	-4	-1,515
21,68	-4,5	-1,635
21,704	-4,5	-1,755
21,728	-5,5	-1,875
21,752	-6	-1,995
21,776	-6,5	-2,115
21,8	-7,5	-2,235
21,824	-7,5	-2,355
21,848	-9	-2,48
21,872	-9,5	-2,596
21,896	-10	-2,715
21,92	-10,5	-2,835
21,944	-11,5	-2,955
21,968	-12	-3,075
21,992	-13,5	-3,195
22,016	-14,5	-3,292
22,04	-15	-3,357
22,064	-15	-3,402
22,088	-16,5	-3,432
22,112	-17	-3,454
22,136	-17	-3,468
22,16	-17	-3,478
22,184	-17	-3,484
22,208	-17,5	-3,489
22,232	-17,5	-3,493
22,256	-17,5	-3,495
22,28	-17,5	-3,497
22,304	-17,5	-3,498
22,328	-17,5	-3,498
22,352	-17,5	-3,499
22,376	-17,5	-3,499
22,4	-17,5	-3,5
22,424	-17,5	-3,491
22,448	-17,5	-3,361
22,472	-17,5	-3,234
22,496	-17	-3,112
22,52	-16	-2,991
22,544	-15	-2,87
22,568	-13,5	-2,75
22,592	-13	-2,63
22,616	-12	-2,51
22,64	-11,5	-2,4
22,664	-10,5	-2,27
22,688	-9,5	-2,15
22,712	-8,5	-2,03
22,736	-8	-1,91
22,76	-7,5	-1,79
22,784	-7,5	-1,67
22,808	-5	-1,55
22,832	-4,5	-1,43
22,856	-4,5	-1,315
22,88	-3,5	-1,194
22,904	-3	-1,07
22,928	-2	-0,95
22,952	-1,5	-0,83
22,976	-1	-0,71
23	-0,5	-0,59
23,024	-0,5	-0,47
23,048	0	-0,35
23,072	0	-0,24
23,096	0,5	-0,164
23,12	1	-0,113
23,144	1,5	-0,078
23,168	1,5	-0,054
23,192	1,5	-0,037
23,216	1,5	-0,026
23,24	1,5	-0,018
23,264	1,5	-0,012
23,288	2	-0,008
23,312	1,5	-0,006
23,336	1,5	-0,004
23,36	1,5	-0,003
23,384	1,5	-0,003
23,408	2	-0,002
23,432	2	-0,001
23,456	1,5	-0,001
23,48	1,5	-0,001
23,504	1,5	-0,009
23,528	2	-0,137
23,552	1,5	-0,264
23,576	1,5	-0,385
23,6	1	-0,506
23,624	0	-0,626
23,648	-0,5	-0,746
23,672	-1	-0,866
23,696	-1,5	-0,986
23,72	-2	-1,106
23,744	-3	-1,226
23,768	-3,5	-1,346
23,792	-4	-1,466
23,816	-4,5	-1,587
23,84	-4,5	-1,706
23,864	-5	-1,826
23,888	-6	-1,946
23,912	-6,5	-2,066
23,936	-7	-2,186
23,96	-7,5	-2,306
23,984	-8	-2,421
24,008	-9	-2,546
24,032	-10	-2,666
24,056	-10,5	-2,786
24,08	-11	-2,906
24,104	-11,5	-3,026
24,128	-13	-3,146
24,152	-13,5	-3,257
24,176	-14,5	-3,333
24,2	-15	-3,385
24,224	-15,5	-3,421
24,248	-16,5	-3,446
24,272	-17	-3,462
24,296	-17	-3,474
24,32	-17	-3,482
24,344	-17	-3,488
24,368	-17,5	-3,492
24,392	-17,5	-3,494
24,416	-17,5	-3,496
24,44	-17,5	-3,497
24,464	-17,5	-3,498
24,488	-17,5	-3,499
24,512	-17,5	-3,499
24,536	-17,5	-3,5
24,56	-17,5	-3,485
24,584	-17,5	-3,353
24,608	-17	-3,228
24,632	-16,5	-3,106
24,656	-15,5	-2,986
24,68	-15	-2,866
24,704	-14,5	-2,746
24,728	-12,5	-2,625
24,752	-12	-2,505
24,776	-11	-2,385
24,8	-10,5	-2,27
24,824	-9,5	-2,145
24,848	-8,5	-2,025
24,872	-7,5	-1,905
24,896	-7	-1,785
24,92	-6,5	-1,665
24,944	-6	-1,545
24,968	-4,5	-1,425
24,992	-4	-1,305
25,016	-3,5	-1,19
25,04	-3	-1,065
25,064	-2,5	-0,945
25,088	-1,5	-0,825
25,112	-1	-0,705
25,136	-0,5	-0,585
25,16	-0,5	-0,465
25,184	0	-0,345
25,208	0,5	-0,236
25,232	0,5	-0,162
25,256	1	-0,112
25,28	1,5	-0,077
25,304	1,5	-0,053
25,328	1,5	-0,036
25,352	2	-0,026
25,376	2	-0,017
25,4	2	-0,012
25,424	2	-0,008
25,448	2	-0,006
25,472	2	-0,004
25,496	2	-0,004
25,52	1,5	-0,002
25,544	1,5	-0,002
25,568	2	-0,001
25,592	1,5	-0,001
25,616	1,5	-0,001
25,64	1,5	0
25,664	1,5	-0,086
25,688	1,5	-0,223
25,712	1,5	-0,347
25,736	1	-0,468
25,76	0,5	-0,588
25,784	0	-0,708
25,808	-0,5	-0,828
25,832	-1,5	-0,948
25,856	-2	-1,068
25,88	-2,5	-1,188
25,904	-3	-1,309
25,928	-4	-1,429
25,952	-4	-1,549
25,976	-4,5	-1,668
26	-4,5	-1,788
26,024	-5	-1,908
26,048	-6	-2,028
26,072	-6,5	-2,148
26,096	-7,5	-2,268
26,12	-8	-2,388
26,144	-8,5	-2,508
26,168	-9,5	-2,628
26,192	-10	-2,748
