Time (s)	Load (N)	Displacement (mm)
48,311	-20	-2,36
48,335	-19	-2,24
48,359	-16,5	-2,11
48,383	-15,5	-2
48,407	-14,5	-1,85
48,437	-12,5	-1,726
48,461	-11,5	-1,61
48,494	-10,5	-1,46
48,515	-8,5	-1,33
48,539	-7,5	-1,22
48,563	-6,5	-1,065
48,593	-5,5	-0,945
48,617	-4	-0,83
48,66	-3	-0,61
48,683	-2	-0,501
48,707	-1	-0,32
48,743	0	-0,212
48,767	0	-0,15
48,791	1	-0,093
48,821	2	-0,065
48,845	2	-0,043
48,869	2	-0,031
48,893	3	-0,021
48,927	3	-0,012
48,953	3	-0,009
48,977	3	-0,005
49,007	3	-0,004
49,031	3	-0,002
49,055	3	-0,001
49,091	3	-0,001
49,115	3	-0,001
49,148	3	-0,012
49,169	3	-0,13
49,193	3	-0,318
49,229	1,5	-0,444
49,253	1	-0,62
49,289	-1	-0,745
49,313	-2	-0,92
49,349	-4	-1,045
49,373	-5	-1,16
49,397	-6,5	-1,37
49,439	-7,5	-1,49
49,463	-8	-1,615
49,487	-9	-1,795
49,523	-10,5	-1,915
49,547	-11,5	-2,03
49,583	-13,5	-2,21
49,607	-14	-2,33
49,631	-15	-2,455
49,655	-16	-2,57
49,689	-18	-2,755
49,715	-19	-2,87
49,739	-20	-3,025
49,769	-22,5	-3,14
49,793	-23,5	-3,252
49,817	-25,5	-3,379
49,859	-27,5	-3,414
49,883	-28,5	-3,45
49,919	-29	-3,466
49,943	-29	-3,476
49,98	-29,5	-3,487
50,003	-29,5	-3,491
50,039	-30	-3,494
50,063	-30	-3,496
50,087	-30	-3,497
50,111	-30	-3,498
50,135	-30	-3,499
50,159	-30	-3,499
50,195	-30	-3,499
50,219	-29,5	-3,5
50,243	-29,5	-3,426
50,267	-29,5	-3,288
50,291	-29,5	-3,164
50,315	-27,5	-3,033
50,339	-26	-2,923
50,363	-24,5	-2,793
50,387	-23,5	-2,683
50,421	-21	-2,498
50,447	-20	-2,383
50,471	-19	-2,262
50,495	-18	-2,142
50,519	-15,5	-2,018
50,543	-14,5	-1,903
50,567	-13,5	-1,752
50,597	-11,5	-1,627
50,621	-10,5	-1,452
50,657	-8,5	-1,332
50,681	-7,5	-1,212
50,705	-6,5	-1,092
50,729	-5,5	-0,972
50,753	-5	-0,852
50,777	-3	-0,642
50,819	-2	-0,517
50,843	-1	-0,337
50,879	0	-0,235
50,903	0,5	-0,161
50,927	1	-0,111
50,951	1,5	-0,077
50,975	2	-0,052
50,999	2,5	-0,036
51,023	2,5	-0,025
51,058	3	-0,014
51,083	3	-0,01
51,107	3	-0,007
51,131	3	-0,004
51,167	3	-0,002
51,191	3	-0,001
51,233	3	-0,001
51,257	3	0
51,281	3	-0,047
51,305	3	-0,179
51,329	2,5	-0,305
51,353	2	-0,436
51,377	0	-0,577
51,407	-0,5	-0,707
51,431	-1,5	-0,818
51,466	-3,5	-1,008
51,491	-4,5	-1,118
51,515	-5,5	-1,268
51,545	-6,5	-1,393
51,569	-7,5	-1,512
51,593	-8	-1,688
51,629	-9,5	-1,812
51,653	-10,5	-1,992
51,689	-12	-2,107
51,713	-13	-2,228
51,737	-15	-2,352
51,761	-15,5	-2,472
51,785	-16,5	-2,588
51,821	-18,5	-2,778
51,845	-19,5	-2,958
51,881	-22	-3,073
51,905	-22,5	-3,188
51,94	-25	-3,328
51,965	-26	-3,376
51,989	-27	-3,436
52,031	-28,5	-3,458
52,055	-29	-3,47
52,079	-29,5	-3,481
52,109	-29,5	-3,488
52,133	-29,5	-3,492
52,169	-29,5	-3,495
52,193	-29,5	-3,496
52,231	-29,5	-3,498
52,265	-29,5	-3,499
52,289	-29,5	-3,499
52,313	-29,5	-3,499
52,337	-29,5	-3,489
52,379	-29,5	-3,36
52,417	-29,5	-3,176
52,439	-27,5	-3,05
52,463	-26	-2,935
52,487	-24,5	-2,755
52,523	-22,5	-2,63
52,547	-21	-2,465
52,577	-19	-2,365
52,601	-18	-2,245
52,624	-17	-2,125
52,648	-15,5	-2,005
52,673	-15	-1,88
52,697	-12,5	-1,765
52,721	-11,5	-1,645
52,745	-10,5	-1,515
52,769	-10	-1,4
52,813	-7,5	-1,185
52,835	-7	-1,075
52,871	-5	-0,89
52,895	-4,5	-0,775
52,918	-3	-0,655
52,942	-3	-0,535
52,967	-1,5	-0,405
52,991	-0,5	-0,296
53,015	0	-0,202
53,039	0,5	-0,137
53,063	0,5	-0,077
53,099	2	-0,054
53,123	2,5	-0,029
53,165	3	-0,019
53,189	3	-0,014
53,223	3	-0,008
53,249	3	-0,006
53,273	3	-0,004
53,296	3	-0,002
53,321	3	-0,002
53,345	3	-0,001
53,38	3	0
53,404	3	-0,036
53,428	3	-0,174
53,453	3	-0,308
53,477	1,5	-0,419
53,501	0	-0,544
53,525	-0,5	-0,66
53,549	-1,5	-0,78
53,572	-2,5	-0,9
53,597	-4,5	-1,025
53,621	-5,5	-1,14
53,645	-6	-1,26
53,669	-6,5	-1,505
53,717	-8,5	-1,625
53,741	-9	-1,775
53,771	-10	-1,895
53,794	-10,5	-2,01
53,828	-12,5	-2,17
53,849	-13,5	-2,275
53,873	-14,5	-2,43
53,903	-15	-2,555
53,927	-17	-2,67
53,95	-18,5	-2,865
53,987	-20,5	-2,975
54,01	-21,5	-3,095
54,035	-23,5	-3,26
54,07	-24,5	-3,352
54,101	-27	-3,398
54,124	-27,5	-3,442
54,161	-28,5	-3,46
54,185	-29	-3,472
54,208	-29	-3,483
54,239	-29,5	-3,488
54,262	-29,5	-3,492
54,287	-29,5	-3,494
54,31	-29,5	-3,496
54,334	-29,5	-3,497
54,358	-29,5	-3,498
54,396	-29,5	-3,499
54,418	-29,5	-3,499
54,443	-29,5	-3,499
54,467	-29,5	-3,499
54,496	-29,5	-3,395
54,52	-29,5	-3,262
54,544	-29	-3,139
54,568	-28	-3,018
54,592	-28	-2,893
54,616	-23,5	-2,773
54,641	-22,5	-2,623
54,67	-21,5	-2,508
54,694	-20	-2,388
54,719	-18	-2,263
54,742	-17	-2,148
54,776	-16	-1,988
54,797	-14	-1,878
54,835	-13	-1,698
54,857	-10,5	-1,578
54,88	-10	-1,458
54,905	-9	-1,333
54,929	-8	-1,218
54,953	-7	-1,093
54,997	-5	-0,883
55,019	-3,5	-0,768
55,052	-3	-0,588
55,078	-1,5	-0,463
55,102	-0,5	-0,343
55,127	0	-0,231
55,151	0	-0,161
55,175	1	-0,09
55,21	1,5	-0,063
55,235	2	-0,045
55,258	3	-0,028
55,288	3	-0,019
55,312	3	-0,013
55,337	3	-0,008
55,372	3	-0,005
55,396	3	-0,003
55,427	3	-0,002
55,45	3	-0,001
55,474	3	-0,001
55,511	3	0
55,535	3	-0,036
55,569	3	-0,243
55,595	2,5	-0,36
55,618	1	-0,49
55,643	0	-0,606
55,667	-0,5	-0,726
55,69	-2	-0,846
55,714	-3	-1,021
55,751	-4,5	-1,146
55,774	-5,5	-1,376
55,822	-7,5	-1,501
55,846	-8	-1,626
55,87	-9	-1,746
55,895	-9,5	-1,871
55,919	-11	-1,981
55,942	-12	-2,131
55,973	-13	-2,256
55,997	-15	-2,371
56,02	-15,5	-2,486
56,044	-16,5	-2,616
56,08	-19	-2,796
56,104	-20	-2,911
56,128	-21	-3,036
56,153	-22	-3,156
56,176	-24	-3,264
56,213	-25	-3,364
56,236	-27	-3,408
56,26	-28	-3,435
56,284	-28,5	-3,455
56,308	-29	-3,473
56,338	-29	-3,481
56,363	-29	-3,487
56,386	-29,5	-3,492
56,423	-29,5	-3,495
56,446	-29,5	-3,497
56,482	-29,5	-3,498
56,506	-29,5	-3,498
56,531	-29,5	-3,499
56,566	-29,5	-3,499
56,59	-29,5	-3,498
56,64	-29,5	-3,234
56,681	-28,5	-3,107
56,704	-27	-2,992
56,741	-24	-2,812
56,764	-23	-2,692
56,788	-22	-2,572
56,812	-20,5	-2,446
56,837	-18,5	-2,326
56,86	-17,5	-2,146
56,897	-15	-2,026
56,92	-14,5	-1,841
56,956	-12	-1,721
56,981	-11	-1,611
57,004	-10	-1,432
57,041	-8	-1,306
57,064	-7	-1,126
57,1	-5,5	-1,012
57,124	-4,5	-0,886
57,149	-4	-0,766
57,172	-3	-0,646
57,196	-1,5	-0,531
57,22	-1	-0,406
57,244	-1	-0,261
57,274	0	-0,179
57,298	1	-0,122
57,323	1,5	-0,086
57,346	2	-0,05
57,383	3	-0,033
57,406	3	-0,018
57,449	3	-0,012
57,472	3	-0,007
57,508	3	-0,005
57,532	3	-0,003
57,573	3	-0,002
57,598	3	-0,001
57,623	3	0
57,665	3	-0,2
57,706	2,5	-0,324
57,73	2	-0,444
57,754	0	-0,594
57,785	-0,5	-0,745
57,815	-3	-0,895
57,844	-3,5	-1,01
57,868	-5	-1,235
57,923	-6,5	-1,41
57,947	-7,5	-1,52
57,97	-7,5	-1,705
58,006	-9,5	-1,83
58,031	-10,5	-1,94
58,054	-11	-2,06
58,078	-13	-3,486
58,505	-29,5	-3,491
58,528	-29,5	-3,494
58,564	-29,5	-3,496
58,589	-29,5	-3,497
58,612	-29,5	-3,498
58,655	-29,5	-3,499
58,678	-29,5	-3,499
58,714	-29,5	-3,5
58,738	-29,5	-3,42
58,762	-29,5	-3,275
58,787	-29	-3,158
58,811	-28	-3,037
58,845	-25,5	-2,856
58,87	-24	-2,741
58,894	-23	-2,616
58,918	-20,5	-2,501
58,942	-19,5	-2,371
58,966	-18,5	-2,256
58,99	-17	-2,106
59,02	-15	-1,986
59,044	-14,5	-1,871
59,068	-13	-1,746
59,092	-12	-1,626
59,116	-10	-1,391
59,164	-8	-1,261
59,188	-7	-1,146
59,224	-5	-0,966
59,249	-4,5	-0,851
59,272	-3,5	-0,661
59,308	-2,5	-0,551
59,332	-1,5	-0,431
59,356	-0,5	-0,311
59,38	0	-0,212
59,404	0,5	-0,146
59,428	1,5	-0,099
59,453	1,5	-0,068
59,476	2,5	-0,047
59,513	3	-0,026
59,537	3	-0,019
59,56	3	-0,013
59,584	3	-0,007
59,626	3	-0,005
59,65	3	-0,003
59,674	3	-0,002
59,699	3	-0,001
59,722	3	-0,001
59,746	3	0
59,777	3	-0,041
59,8	3	-0,187
59,825	3	-0,301
59,862	1	-0,483
59,884	0	-0,613
59,909	-0,5	-0,724
59,932	-1,5	-0,843
59,956	-4	-0,964
59,98	-4,5	-1,088
60,005	-5,5	-1,208
60,036	-6	-1,354
60,058	-7,5	-1,504
60,089	-7,5	-1,628
60,112	-8,5	-1,814
60,148	-10	-1,928
60,172	-11	-2,048
60,197	-12,5	-2,168
60,22	-13,5	-2,348
60,256	-15	-2,468
60,28	-16,5	-2,583
60,304	-16,5	-2,733
60,334	-18,5	-2,858
60,358	-19,5	-2,974
60,382	-21,5	-3,093
60,406	-22,5	-3,212
60,43	-23,5	-3,306
60,454	-24,5	-3,378
60,484	-27	-3,429
60,521	-28,5	-3,452
60,544	-28,5	-3,467
60,568	-28,5	-3,477
60,592	-29	-3,484
60,616	-29	-3,489
60,65	-29,5	-3,494
60,677	-29	-3,496
60,713	-29	-3,497
60,736	-29,5	-3,498
60,76	-29	-3,499
60,791	-29	-3,499
60,835	-29	-3,5
60,857	-29	-3,489
60,88	-29	-3,36
60,904	-29	-3,172
60,94	-27	-3,016
60,971	-25,5	-2,891
60,994	-24,5	-2,776
61,029	-22	-2,6
61,054	-21	-2,48
61,078	-18,5	-2,356
61,102	-17,5	-2,236
61,126	-16,5	-2,116
61,15	-15,5	-2,001
61,174	-14,5	-1,87
61,199	-12,5	-1,76
61,222	-11,5	-1,606
61,253	-8,5	-1,371
61,311	-7,5	-1,18
61,337	-5,5	-1,071
61,36	-5,5	-0,916
61,39	-4	-0,801
61,414	-3	-0,671
61,439	-2	-0,556
61,462	-1	-0,371
61,498	0	-0,256
61,522	0	-0,151
61,558	1,5	-0,077
61,6	2,5	-0,03
61,66	3	-0,015
61,708	3	-0,005
61,777	3	-0,004
61,798	3	-0,002
61,822	3	-0,001
61,846	3	-0,001
61,871	3	-0,001
61,9	3	0
61,924	3	-0,078
61,949	3	-0,218
61,972	3	-0,335
61,996	1	-0,451
62,02	0	-0,576
62,044	-0,5	-0,697
62,068	-1,5	-0,817
62,104	-3,5	-1,007
62,129	-4,5	-1,122
62,152	-5,5	-1,332
62,194	-6,5	-1,447
62,218	-7,5	-1,562
62,242	-8,5	-1,687
62,266	-9	-1,807
62,29	-10	-1,932
62,314	-10,5	-2,052
62,338	-12,5	-2,172
62,362	-13,5	-2,292
62,386	-14,5	-2,442
62,417	-16	-2,557
62,44	-17,5	-2,747
62,476	-19,5	-2,862
62,5	-20	-2,977
62,538	-22,5	-3,157
62,56	-23,5	-3,265
62,584	-24,5	-3,341
62,608	-25,5	-3,39
62,633	-26,5	-3,424
62,656	-28	-3,447
62,68	-28,5	-3,473
62,722	-29	-3,481
62,746	-29	-3,487
62,77	-29	-3,491
62,794	-29	-3,494
62,818	-29	-3,496
62,842	-29	-3,497
62,867	-29	-3,498
62,89	-29	-3,498
62,914	-29	-3,499
62,938	-29,5	-3,499
62,962	-29	-3,5
62,998	-29,5	-3,48
63,022	-29,5	-3,354
63,046	-29	-3,22
63,07	-28,5	-3,094
63,094	-25,5	-2,973
63,118	-24,5	-2,793
63,155	-22	-2,673
63,178	-21	-2,453
63,22	-19	-2,338
63,244	-17,5	-2,162
63,28	-15	-2,037
63,304	-14,5	-1,928
63,341	-12,5	-1,738
63,364	-11,5	-1,628
63,4	-9	-1,448
63,424	-8,5	-1,318
63,448	-7,5	-1,208
63,472	-6,5	-1,023
63,508	-4,5	-0,903
63,532	-4	-0,663
63,58	-1,5	-0,548
63,604	-1	-0,428
63,628	-0,5	-0,303
63,652	0	-0,207
63,686	1	-0,117
63,712	1,5	-0,083
63,736	2,5	-0,052
63,766	3	-0,035
63,79	3	-0,02
63,826	3	-0,014
63,85	3	-0,01
63,874	3	-0,006
63,934	3	-0,002
63,97	3	-0,001
63,994	3	-0,001
64,018	3	0
64,043	3	-0,004
64,066	3,5	-0,191
64,102	2,5	-0,32
64,126	2	-0,441
64,159	0	-0,596
64,18	-1	-0,706
64,215	-3	-0,886
64,24	-4	-1,012
64,264	-5	-1,137
64,288	-5,5	-1,246
64,312	-6	-1,427
64,348	-7	-1,547
64,372	-7,5	-1,727
64,408	-9,5	-1,852
64,432	-10	-1,967
64,466	-12	-2,146
64,492	-13	-2,266
64,516	-15	-2,397
64,54	-15,5	-2,507
64,564	-16,5	-2,617
64,588	-16,5	-2,747
64,612	-18,5	-2,877
64,636	-20,5	-2,987
64,672	-21,5	-3,177
64,696	-24	-3,275
64,741	-26	-3,385
64,762	-27	-3,42
64,786	-28	-3,453
64,822	-28,5	-3,469
64,846	-28,5	-3,478
64,87	-29	-3,486
64,9	-29	-3,491
64,924	-29	-3,494
64,96	-29	-3,496
64,984	-29	-3,497
65,008	-29	-3,498
65,032	-29,5	-3,499
65,056	-29	-3,499
65,08	-29	-3,499
65,104	-29	-3,5
65,128	-29	-3,44
65,176	-29	-3,231
65,2	-28	-3,043
65,236	-25,5	-2,933
65,26	-24	-2,813
65,284	-23	-2,693
65,308	-21,5	-2,518
65,344	-19,5	-2,388
65,368	-18,5	-2,278
65,406	-16	-2,088
65,428	-15	-1,978
65,452	-14	-1,768
65,494	-11	-1,638
65,518	-10	-1,528
65,556	-9	-1,338
65,578	-7	-1,228
65,602	-6	-1,048
65,638	-4,5	-0,918
65,662	-3,5	-0,743
65,698	-2,5	-0,618
65,722	-1,5	-0,508
65,759	-0,5	-0,318
65,782	0	-0,221
65,828	1	-0,106
65,854	1,5	-0,073
65,878	2,5	-0,05
65,902	2,5	-0,035
65,926	3	-0,024
65,95	3	-0,016
65,974	3	-0,012
65,998	3	-0,007
66,028	3	-0,005
66,052	3	-0,002
66,088	3	-0,002
66,112	3	-0,001
66,136	3	-0,001
66,16	3	0
66,184	3	-0,052
66,208	3	-0,191
66,232	3	-0,315
66,256	1,5	-0,506
66,292	0	-0,622
66,316	-1,5	-0,732
66,349	-2,5	-0,882
66,37	-3,5	-1,062
66,406	-5	-1,187
66,43	-5,5	-1,372
66,466	-7	-1,492
66,49	-7,5	-1,607
66,514	-8,5	-1,722
66,551	-10	-1,912
66,574	-10,5	-2,022
66,598	-12,5	-2,177
66,628	-13,5	-2,292
66,652	-14,5	-2,412
66,676	-15,5	-2,532
66,7	-17	-2,652
66,724	-18	-2,782
66,748	-20	-2,952
66,784	-21	-3,072
66,808	-22,5	-3,192
66,832	-23,5	-3,289
66,856	-25,5	-3,355
66,88	-26,5	-3,402
66,904	-27,5	-3,431
66,928	-28	-3,459
66,958	-28,5	-3,471
66,982	-28,5	-3,479
67,019	-29	-3,488
67,042	-29	-3,492
67,066	-29	-3,494
67,09	-29	-3,496
67,114	-29	-3,497
67,138	-29	-3,498
67,162	-29	-3,499
67,186	-29	-3,499
67,21	-29	-3,499
67,234	-29	-3,5
67,27	-29	-3,439
67,294	-29	-3,296
67,318	-28,5	-3,173
67,342	-27,5	-3,057
67,366	-26	-2,936
67,39	-24,5	-2,816
67,414	-23,5	-2,571
67,462	-20	-2,451
67,486	-19	-2,261
67,522	-16,5	-2,151
67,546	-15	-2,036
67,57	-14,5	-1,916
67,594	-13,5	-1,796
67,618	-11,5	-1,671
67,642	-10,5	-1,556
67,666	-9,5	-1,426
67,69	-8,5	-1,316
67,714	-7,5	-1,191
67,751	-5,5	-1,006
67,774	-5	-0,896
67,798	-3,5	-0,741
67,828	-2,5	-0,626
67,852	-2	-0,506
67,876	-0,5	-0,386
67,9	0	-0,265
67,924	0	-0,131
67,966	1,5	-0,093
67,99	2	-0,066
68,014	2,5	-0,042
68,044	3	-0,029
68,068	3	-0,02
68,092	3	-0,013
68,116	3	-0,01
68,14	3	-0,006
68,164	3	-0,004
68,2	3	-0,002
68,224	3	-0,002
68,248	3	-0,001
68,284	3	-0,001
68,308	3	-0,006
68,352	3	-0,223
68,374	3	-0,356
68,398	1	-0,466
68,422	0	-0,646
68,458	-1,5	-0,777
68,482	-2,5	-0,892
68,52	-4,5	-1,072
68,542	-5,5	-1,187
68,566	-6	-1,307
68,59	-6,5	-1,427
68,614	-7,5	-1,557
68,638	-8,5	-1,672
68,662	-9	-1,822
68,692	-10	-1,937
68,716	-11,5	-2,172
68,764	-13,5	-2,307
68,788	-14,5	-2,417
68,812	-15	-2,602
68,848	-17	-2,722
68,872	-18	-2,912
68,908	-20,5	-3,017
68,932	-21,5	-3,137
68,956	-23,5	-3,25
68,98	-24,5	-3,334
69,004	-25,5	-3,384
69,028	-27	-3,426
69,058	-28	-3,45
69,082	-28,5	-3,465
69,126	-29	-3,482
69,148	-29	-3,488
69,172	-29	-3,491
69,196	-29	-3,494
69,22	-29	-3,496
69,256	-29	-3,497
69,28	-29	-3,498
69,316	-29	-3,499
69,354	-29	-3,5
69,388	-29	-3,496
69,412	-29	-3,377
69,435	-29	-3,243
69,46	-28	-3,121
69,484	-27	-3,006
69,508	-25,5	-2,88
69,532	-24	-2,73
69,562	-22	-2,61
69,586	-20,5	-2,495
69,61	-19,5	-2,365
69,634	-18,5	-2,255
69,67	-16	-2,065
69,694	-15	-1,955
69,718	-13	-1,835
69,742	-12	-1,715
69,766	-11	-1,59
69,79	-10	-1,4
69,826	-8	-1,285
69,85	-7	-1,175
69,873	-6	-1,055
69,907	-4,5	-0,865
69,934	-3,5	-0,75
69,958	-2,5	-0,605
69,988	-1,5	-0,485
70,012	0	-0,273
70,054	0,5	-0,187
70,078	1	-0,129
70,112	1,5	-0,075
70,138	2,5	-0,051
70,161	2,5	-0,036
70,185	2,5	-0,024
70,21	3	-0,017
70,234	3	-0,012
70,258	3	-0,007
70,294	3	-0,004
70,317	3	-0,003
70,341	3	-0,002
70,366	3	-0,002
70,39	3	-0,001
70,426	3	-0,001
70,45	3	-0,226
70,51	2	-0,419
70,534	1,5	-0,534
70,568	-0,5	-0,714
70,594	-1,5	-0,834
70,618	-3,5	-0,96
70,642	-4,5	-1,14
70,678	-5,5	-1,254
70,701	-6	-1,374
70,726	-7	-1,489
70,749	-7,5	-1,609
70,773	-8	-1,734
70,812	-9,5	-2,034
70,857	-12	-2,22
70,894	-13,5	-2,334
70,917	-15	-2,459
70,941	-16	-2,579
70,965	-17	-2,694
70,99	-18	-2,824
71,014	-19	-2,934
71,05	-21	-3,124
71,074	-22,5	-3,281
71,11	-24,5	-3,352
71,134	-25,5	-3,395
71,158	-27,5	-3,435
71,188	-28	-3,455
71,212	-28,5	-3,479
71,26	-28,5	-3,486
71,284	-29	-3,49
71,308	-29	-3,493
71,331	-29	-3,495
71,355	-29	-3,497
71,392	-29	-3,498
71,415	-29	-3,499
71,452	-29	-3,499
71,476	-29	-3,499
71,511	-29	-3,5
71,535	-29	-3,3
71,578	-28,5	-3,156
71,608	-27,5	-3,035
71,632	-26	-2,845
71,667	-23,5	-2,734
71,691	-22,5	-2,62
71,715	-19,5	-2,499
71,74	-19	-2,374
71,764	-18	-2,254
71,787	-16,5	-2,104
71,818	-14,5	-1,984
71,841	-13,5	-1,864
71,865	-12,5	-1,744
71,89	-11,5	-1,624
71,913	-10,5	-1,504
71,937	-8,5	-1,384
71,961	-7,5	-1,264
71,985	-6,5	-1,024
72,034	-4,5	-0,904
72,058	-3,5	-0,784
72,091	-2	-0,6
72,118	-1,5	-0,49
72,15	-0,5	-0,33
72,172	0	-0,232
72,195	1	-0,132
72,231	1,5	-0,09
72,255	2,5	-0,061
72,28	2,5	-0,042
72,303	3	-0,03
72,328	3	-0,016
72,363	3	-0,008
72,412	3	-0,005
72,435	3	-0,004
72,47	3	-0,002
72,495	3	-0,001
72,52	3	-0,001
72,543	3	0
72,579	3	-0,107
72,609	3	-0,236
72,633	3	-0,352
72,657	1	-0,473
72,681	0	-0,598
72,706	-0,5	-0,719
72,729	-1,5	-0,834
72,775	-3,5	-1,054
72,796	-5,5	-1,164
72,819	-6	-1,349
72,856	-7	-1,468
72,879	-7,5	-1,649
72,916	-9	-1,769
72,939	-10	-1,964
72,975	-11,5	-2,068
73	-12,5	-2,194
73,023	-13,5	-2,304
73,056	-14,5	-2,463
73,078	-16	-2,578
73,101	-17	-2,814
73,149	-19,5	-2,938
73,173	-20,5	-3,059
