Time (s)	Load (N)	Displacement (mm)
87,855	3,5	-0,009
87,891	3,5	-0,006
87,915	3,5	-0,004
87,938	3,5	-0,003
87,962	3,5	-0,002
87,987	3,5	-0,002
88,011	3,5	-0,001
88,047	3,5	-0,001
88,071	3,5	0
88,105	3,5	-0,163
88,13	3,5	-0,334
88,161	2,5	-0,44
88,185	1	-0,56
88,209	0	-0,68
88,233	-1,5	-0,8
88,257	-3	-0,921
88,28	-4	-1,041
88,305	-4,5	-1,161
88,329	-4,5	-1,281
88,365	-6	-1,466
88,389	-7	-1,581
88,413	-8	-1,761
88,449	-8	-1,881
88,472	-10,5	-2,006
88,497	-11,5	-2,121
88,52	-12,5	-2,241
88,545	-13,5	-2,36
88,569	-14,5	-2,486
88,593	-16	-2,6
88,617	-17	-2,725
88,641	-18	-2,965
88,689	-21,5	-3,08
88,712	-22,5	-3,228
88,743	-23,5	-3,314
88,767	-25	-3,372
88,791	-25,5	-3,419
88,821	-27,5	-3,445
88,844	-28	-3,462
88,869	-28,5	-3,474
88,893	-28,5	-3,482
88,916	-29	-3,488
88,94	-29	-3,492
88,965	-29	-3,494
88,999	-29	-3,496
89,025	-29	-3,498
89,049	-29	-3,498
89,084	-29	-3,499
89,121	-29	-3,499
89,144	-29	-3,479
89,18	-29	-3,344
89,204	-29	-3,218
89,229	-28	-3,096
89,252	-25,5	-2,916
89,289	-24	-2,79
89,313	-21,5	-2,626
89,349	-20,5	-2,495
89,372	-18	-2,375
89,396	-17	-2,25
89,421	-15,5	-2,065
89,456	-13,5	-1,89
89,493	-11,5	-1,775
89,516	-10,5	-1,656
89,54	-9,5	-1,505
89,571	-7,5	-1,38
89,594	-6,5	-1,2
89,631	-5,5	-1,086
89,654	-4	-0,966
89,678	-3	-0,845
89,702	-2,5	-0,72
89,727	-2	-0,606
89,751	-0,5	-0,48
89,775	0	-0,366
89,799	0	-0,23
89,829	1	-0,156
89,852	2	-0,108
89,876	2,5	-0,051
89,925	3,5	-0,035
89,948	3,5	-0,024
89,981	3,5	-0,016
90,002	3,5	-0,01
90,027	3,5	-0,007
90,05	3,5	-0,005
90,074	3,5	-0,003
90,098	3,5	-0,002
90,122	3,5	-0,002
90,146	3,5	-0,001
90,187	3,5	-0,001
90,213	3,5	0
90,236	3,5	-0,041
90,266	3,5	-0,181
90,29	3,5	-0,306
90,314	2	-0,427
90,338	1	-0,548
90,362	0	-0,668
90,386	-1,5	-0,853
90,423	-3	-0,968
90,446	-4	-1,088
90,47	-5,5	-1,238
90,511	-6,5	-1,423
90,537	-7	-1,538
90,56	-7,5	-1,688
90,59	-8	-1,808
90,614	-10	-1,928
90,638	-10,5	-2,053
90,663	-12	-2,168
90,686	-12,5	-2,353
90,722	-14,5	-2,473
90,746	-15	-2,588
90,77	-17,5	-2,713
90,795	-18,5	-2,943
90,842	-20,5	-3,068
90,866	-21,5	-3,188
90,89	-22,5	-3,287
90,914	-25	-3,356
90,939	-26	-3,399
90,962	-27	-3,43
90,986	-27,5	-3,452
91,01	-28	-3,467
91,034	-28,5	-3,477
91,058	-28,5	-3,484
91,082	-29	-3,491
91,119	-29	-3,494
91,142	-29	-3,496
91,178	-29	-3,498
91,202	-29	-3,498
91,226	-29	-3,498
91,251	-29	-3,499
91,274	-29	-3,499
91,298	-29	-3,5
91,322	-29	-3,451
91,346	-29	-3,31
91,37	-29	-3,185
91,394	-27	-2,998
91,431	-24	-2,833
91,46	-22,5	-2,733
91,484	-21,5	-2,583
91,514	-19	-2,457
91,539	-18	-2,342
91,571	-17	-2,188
91,593	-14,5	-2,072
91,616	-13,5	-1,902
91,652	-11,5	-1,772
91,677	-10,5	-1,652
91,7	-9,5	-1,532
91,733	-7,5	-1,378
91,755	-6,5	-1,262
91,778	-5,5	-1,138
91,803	-4,5	-1,023
91,849	-3	-0,783
91,874	-1,5	-0,658
91,898	-1	-0,542
91,922	-0,5	-0,422
91,946	0	-0,302
91,97	0	-0,207
91,994	1,5	-0,142
92,018	2	-0,098
92,042	3	-0,068
92,066	3	-0,039
92,103	3,5	-0,026
92,126	3,5	-0,018
92,15	3,5	-0,01
92,187	3,5	-0,007
92,21	3,5	-0,004
92,241	3,5	-0,003
92,264	3,5	-0,002
92,301	3,5	-0,001
92,324	3,5	-0,001
92,348	3,5	-0,001
92,378	3,5	0
92,403	3,5	-0,046
92,426	3,5	-0,186
92,45	3,5	-0,31
92,474	2	-0,431
92,498	1	-0,551
92,522	0	-0,671
92,546	-1	-0,856
92,583	-3	-0,972
92,606	-4	-1,091
92,643	-5,5	-1,272
92,666	-6	-1,391
92,69	-6,5	-1,517
92,715	-7,5	-1,632
92,738	-8,5	-1,752
92,772	-10	-1,936
92,799	-11	-2,051
92,822	-12	-2,176
92,846	-12,5	-2,291
92,87	-14,5	-2,411
92,894	-15	-2,531
92,94	-17,5	-2,776
92,967	-18,5	-2,921
92,997	-20,5	-3,041
93,02	-21,5	-3,161
93,044	-22,5	-3,308
93,081	-25	-3,368
93,104	-26	-3,409
93,128	-27	-3,437
93,152	-28	-3,456
93,176	-28,5	-3,47
93,2	-28,5	-3,479
93,224	-28,5	-3,486
93,248	-29	-3,49
93,272	-29	-3,494
93,297	-29	-3,496
93,32	-29	-3,498
93,374	-28,5	-3,498
93,405	-29	-3,499
93,428	-29	-3,499
93,467	-28,5	-3,5
93,488	-29	-3,358
93,525	-29	-3,214
93,548	-28	-3,097
93,572	-25	-2,896
93,615	-22,5	-2,761
93,638	-21,5	-2,646
93,662	-20,5	-2,496
93,692	-18	-2,376
93,716	-17	-2,256
93,74	-15,5	-2,136
93,764	-15	-2,016
93,788	-13,5	-1,891
93,813	-11,5	-1,776
93,836	-10,5	-1,656
93,86	-9,5	-1,531
93,885	-8,5	-1,356
93,92	-6,5	-1,231
93,945	-5,5	-1,116
93,968	-5	-0,996
93,992	-3	-0,876
94,016	-2,5	-0,756
94,04	-1,5	-0,581
94,077	-0,5	-0,451
94,1	0	-0,336
94,125	0	-0,19
94,16	1	-0,129
94,185	2	-0,09
94,208	2,5	-0,057
94,239	3	-0,039
94,262	3,5	-0,027
94,286	3,5	-0,017
94,316	3,5	-0,012
94,34	3,5	-0,008
94,364	3,5	-0,005
94,389	3,5	-0,003
94,412	3,5	-0,002
94,436	3,5	-0,002
94,466	3,5	-0,001
94,49	3,5	-0,001
94,514	3,5	0
94,553	3,5	-0,022
94,575	3,5	-0,152
94,598	3,5	-0,338
94,634	2	-0,459
94,658	0,5	-0,579
94,682	0	-0,699
94,706	-1	-0,819
94,73	-2	-0,939
94,754	-4	-1,059
94,778	-5	-1,184
94,802	-5,5	-1,299
94,826	-6	-1,419
94,85	-6,5	-1,539
94,874	-7,5	-1,659
94,898	-7,5	-1,779
94,922	-9,5	-1,899
94,946	-10	-2,024
94,971	-12	-2,189
95	-13	-2,294
95,025	-14	-2,409
95,048	-15	-2,529
95,082	-16,5	-2,714
95,109	-18	-2,879
95,138	-19,5	-3,009
95,168	-21	-3,129
95,192	-23	-3,248
95,217	-24	-3,356
95,252	-26,5	-3,4
95,276	-27	-3,432
95,3	-27,5	-3,452
95,324	-28	-3,467
95,348	-28,5	-3,477
95,372	-28,5	-3,484
95,396	-28,5	-3,49
95,42	-29	-3,493
95,444	-29	-3,495
95,468	-29	-3,496
95,504	-29	-3,498
95,529	-29	-3,498
95,552	-29	-3,499
95,576	-29	-3,499
95,612	-29	-3,5
95,636	-29	-3,407
95,66	-29	-3,269
95,685	-28,5	-3,151
95,708	-28,5	-3
95,738	-24	-2,88
95,762	-23	-2,755
95,787	-22	-2,64
95,81	-19,5	-2,49
95,84	-18,5	-2,37
95,864	-17	-2,25
95,888	-16	-2,13
95,912	-14	-2,01
95,936	-13	-1,894
95,96	-13	-1,765
95,984	-10,5	-1,65
96,008	-10	-1,53
96,032	-7,5	-1,41
96,056	-6,5	-1,29
96,08	-6	-1,175
96,104	-5	-1,05
96,128	-4,5	-0,93
96,152	-3	-0,81
96,177	-2	-0,594
96,218	-0,5	-0,475
96,242	0	-0,36
96,266	0	-0,199
96,302	1,5	-0,139
96,326	2	-0,097
96,35	3	-0,067
96,374	3	-0,046
96,398	3,5	-0,032
96,422	3,5	-0,022
96,446	3,5	-0,015
96,471	3,5	-0,01
96,494	3,5	-0,006
96,53	3,5	-0,004
96,554	3,5	-0,002
96,578	3,5	-0,002
96,602	3,5	-0,001
96,626	3,5	-0,001
96,65	3,5	0
96,692	3,5	-0,006
96,716	3,5	-0,124
96,74	3,5	-0,283
96,77	2	-0,41
96,795	1	-0,525
96,818	0	-0,715
96,854	-2	-0,83
96,878	-3	-0,946
96,902	-4	-1,126
96,938	-5	-1,251
96,962	-5,5	-1,366
97	-7	-1,546
97,022	-7,5	-1,671
97,047	-8	-1,786
97,07	-9	-1,996
97,113	-11,5	-2,116
97,136	-12,5	-2,295
97,172	-14,5	-2,416
97,196	-15	-2,541
97,22	-16	-2,66
97,245	-17,5	-2,776
97,268	-18,5	-2,896
97,292	-20,5	-3,015
97,316	-21,5	-3,136
97,34	-22,5	-3,249
97,364	-24	-3,357
97,4	-26	-3,401
97,424	-27	-3,432
97,457	-28	-3,457
97,478	-28	-3,47
97,502	-28,5	-3,48
97,526	-28,5	-3,486
97,571	-29	-3,493
97,593	-29	-3,495
97,629	-29	-3,497
97,652	-29	-3,498
97,676	-29	-3,498
97,7	-29	-3,499
97,732	-29	-3,499
97,755	-28,5	-3,499
97,778	-29	-3,432
97,814	-29	-3,294
97,838	-28,5	-3,169
97,862	-27	-3,043
97,886	-25,5	-2,928
97,91	-24	-2,808
97,945	-20,5	-2,593
97,976	-19,5	-2,478
98	-18	-2,313
98,03	-17	-2,208
98,054	-15	-2,088
98,078	-13,5	-1,968
98,102	-13	-1,848
98,126	-11,5	-1,723
98,15	-9,5	-1,608
98,174	-8,5	-1,488
98,198	-7,5	-1,368
98,222	-6,5	-1,188
98,258	-4,5	-1,063
98,282	-4	-0,893
98,318	-2,5	-0,763
98,342	-2	-0,648
98,366	-1,5	-0,498
98,397	0	-0,378
98,42	0	-0,24
98,459	1,5	-0,146
98,481	2	-0,102
98,504	2,5	-0,06
98,54	3	-0,04
98,564	3,5	-0,028
98,588	3,5	-0,019
98,612	4	-0,014
98,636	3,5	-0,009
98,66	3,5	-0,005
98,69	3,5	-0,004
98,714	3,5	-0,002
98,75	3,5	-0,002
98,774	3,5	-0,001
98,798	3,5	-0,001
98,84	3,5	0
98,864	3,5	-0,089
98,888	3,5	-0,226
98,912	2,5	-0,343
98,936	2	-0,464
98,96	0,5	-0,584
98,984	0	-0,704
99,008	-1	-0,824
99,032	-3	-0,945
99,056	-4	-1,064
99,08	-4	-1,229
99,11	-6	-1,34
99,134	-6,5	-1,454
99,168	-8	-1,639
99,195	-8,5	-1,754
99,218	-9	-1,94
99,254	-11	-2,054
99,278	-12	-2,174
99,302	-13	-2,299
99,326	-13,5	-2,415
99,35	-14,5	-2,63
99,392	-18	-2,749
99,416	-18,5	-2,864
99,44	-19,5	-3,044
99,476	-22	-3,164
99,5	-23	-3,271
99,524	-24	-3,342
99,548	-25	-3,391
99,572	-27	-3,425
99,596	-27,5	-3,448
99,62	-28	-3,465
99,644	-28,5	-3,475
99,668	-28,5	-3,484
99,698	-28,5	-3,49
99,722	-28,5	-3,494
99,758	-29	-3,496
99,782	-29	-3,497
99,806	-29	-3,498
99,83	-29	-3,498
99,854	-28,5	-3,499
99,89	-28,5	-3,499
99,914	-29	-3,499
99,938	-29	-3,36
99,968	-28,5	-3,227
99,992	-27	-3,11
100,027	-25,5	-2,924
100,052	-23	-2,809
100,076	-22	-2,639
100,106	-21	-2,534
100,13	-19,5	-2,418
100,166	-17	-2,234
100,19	-15	-2,118
100,214	-14	-1,898
100,256	-12	-1,788
100,28	-10,5	-1,668
100,304	-10	-1,548
100,328	-9	-1,428
100,352	-6,5	-1,304
100,376	-5,5	-1,189
100,4	-5	-1,069
100,434	-3,5	-0,889
100,46	-3	-0,769
100,484	-2	-0,619
100,514	-0,5	-0,499
100,538	0	-0,349
100,568	0	-0,218
100,598	1,5	-0,15
100,622	1,5	-0,103
100,646	2,5	-0,07
100,67	3	-0,049
100,694	3	-0,034
100,718	3,5	-0,023
100,765	3,5	-0,011
100,79	3,5	-0,007
100,814	3,5	-0,005
100,838	3,5	-0,003
100,862	3,5	-0,002
100,898	3,5	-0,002
100,922	3,5	-0,001
100,946	3,5	-0,001
100,976	3,5	0
101	3,5	-0,021
101,024	3,5	-0,157
101,057	3	-0,349
101,084	2	-0,464
101,108	1	-0,645
101,144	-0,5	-0,765
101,168	-1,5	-0,88
101,192	-4	-1,005
101,216	-4,5	-1,13
101,24	-5,5	-1,245
101,264	-5,5	-1,395
101,294	-6,5	-1,515
101,318	-7,5	-1,64
101,342	-8	-1,755
101,366	-9	-1,88
101,39	-10,5	-1,995
101,414	-11,5	-2,145
101,444	-12,5	-2,27
101,468	-13,5	-2,385
101,492	-15	-2,536
101,522	-16	-2,66
101,546	-17	-2,775
101,57	-19	-2,985
101,612	-21,5	-3,105
101,636	-22,5	-3,223
101,66	-22,5	-3,328
101,69	-24,5	-3,381
101,714	-27	-3,418
101,738	-27,5	-3,444
101,762	-28	-3,461
101,786	-28	-3,473
101,81	-28,5	-3,485
101,846	-28,5	-3,49
101,882	-29	-3,494
101,906	-29	-3,496
101,93	-29	-3,497
101,954	-29	-3,498
101,988	-29	-3,499
102,014	-29	-3,499
102,044	-29	-3,5
102,068	-28,5	-3,445
102,092	-28,5	-3,306
102,116	-28	-3,183
102,14	-27	-3,062
102,164	-25,5	-2,941
102,188	-24	-2,821
102,212	-21,5	-2,701
102,236	-20,5	-2,521
102,272	-18	-2,401
102,296	-17	-2,281
102,333	-15	-2,101
102,356	-14	-1,981
102,38	-12,5	-1,861
102,404	-11,5	-1,741
102,428	-10,5	-1,621
102,452	-8,5	-1,501
102,476	-7,5	-1,376
102,5	-6,5	-1,256
102,524	-5,5	-1,141
102,548	-5	-1,021
102,585	-3	-0,836
102,608	-2,5	-0,721
102,632	-1	-0,511
102,674	0	-0,391
102,698	0	-0,273
102,722	1	-0,188
102,746	1,5	-0,129
102,77	2	-0,089
102,805	3	-0,051
102,83	3,5	-0,035
102,854	3,5	-0,02
102,89	3,5	-0,014
102,914	3,5	-0,01
102,938	3,5	-0,006
102,962	3,5	-0,004
102,986	3,5	-0,003
103,01	3,5	-0,002
103,034	3,5	-0,002
103,058	3,5	-0,001
103,082	3,5	-0,001
103,106	3,5	-0,001
103,13	3,5	0
103,154	3,5	-0,09
103,178	3,5	-0,362
103,226	2	-0,468
103,25	0	-0,593
103,274	-0,5	-0,708
103,298	-1,5	-0,888
103,334	-3,5	-1,008
103,358	-4,5	-1,128
103,382	-5	-1,248
103,406	-5,5	-1,368
103,43	-6	-1,488
103,454	-7,5	-1,608
103,478	-8	-1,728
103,502	-9	-1,848
103,526	-9,5	-1,968
103,55	-10,5	-2,088
103,574	-12,5	-2,208
103,598	-13,5	-2,328
103,622	-14,5	-2,448
103,646	-15	-2,573
103,67	-16	-2,718
103,7	-18	-2,838
103,724	-19,5	-2,958
103,748	-21,5	-3,078
103,772	-22,5	-3,23
103,814	-24,5	-3,344
103,838	-25,5	-3,393
103,862	-25,5	-3,426
103,886	-27	-3,449
103,91	-28	-3,465
103,946	-28,5	-3,48
103,97	-28,5	-3,486
103,994	-28,5	-3,492
104,024	-28,5	-3,494
104,048	-28,5	-3,496
104,072	-28,5	-3,497
104,096	-28,5	-3,498
104,12	-28,5	-3,498
104,144	-28,5	-3,499
104,168	-29	-3,499
104,192	-28,5	-3,5
104,222	-28,5	-3,489
104,246	-28,5	-3,366
104,279	-28,5	-3,177
104,306	-27	-3,056
104,33	-24,5	-2,93
104,354	-23	-2,76
104,39	-21,5	-2,63
104,414	-19,5	-2,515
104,438	-18,5	-2,336
104,474	-16	-2,216
104,498	-15	-2,095
104,522	-14	-1,975
104,546	-13	-1,855
104,57	-12	-1,735
104,594	-10	-1,615
104,618	-9	-1,49
104,642	-8	-1,376
104,666	-6,5	-1,256
104,69	-6	-1,136
104,713	-4,5	-1,016
104,737	-3,5	-0,896
104,762	-3	-0,776
104,786	-2	-0,656
104,81	-1,5	-0,536
104,834	0	-0,416
104,858	0	-0,296
104,882	0,5	-0,202
104,929	2,5	-0,096
104,954	3	-0,066
104,978	3	-0,045
105,002	3	-0,026
105,038	3,5	-0,018
105,062	3,5	-0,01
105,098	3,5	-0,007
105,122	3,5	-0,004
105,146	3,5	-0,003
105,176	3,5	-0,002
105,2	3,5	-0,001
105,224	3,5	-0,001
105,287	3,5	0
105,314	3,5	-0,172
105,35	3,5	-0,298
105,374	2	-0,42
105,398	1	-0,54
105,422	0	-0,661
105,457	-1,5	-0,846
105,482	-3	-0,961
105,506	-4	-1,081
105,53	-4,5	-1,316
105,578	-6	-1,446
105,602	-6,5	-1,621
105,638	-8	-1,746
105,662	-9	-1,861
105,686	-9,5	-1,981
105,71	-11,5	-2,101
105,733	-12	-2,221
105,758	-13,5	-2,341
105,782	-14,5	-2,461
105,806	-15	-2,646
105,842	-17	-2,761
105,866	-18	-2,881
105,89	-20	-3,006
105,914	-21	-3,181
105,949	-22,5	-3,279
105,974	-24,5	-3,351
105,998	-25,5	-3,397
106,022	-26,5	-3,429
106,046	-27,5	-3,451
106,07	-28	-3,467
106,094	-28	-3,477
106,118	-28,5	-3,49
106,166	-28,5	-3,493
106,19	-28,5	-3,495
106,214	-28,5	-3,496
106,246	-28,5	-3,497
106,268	-28,5	-3,498
106,313	-28,5	-3,499
106,346	-28,5	-3,499
106,37	-28,5	-3,354
106,434	-28	-3,156
106,46	-26,5	-3,036
106,484	-25	-2,92
106,508	-24	-2,8
106,532	-21,5	-2,68
106,555	-20	-2,525
106,586	-19	-2,41
106,609	-18	-2,225
106,645	-15,5	-2,105
106,67	-14,5	-1,99
106,693	-12,5	-1,81
106,729	-11,5	-1,69
106,753	-9,5	-1,57
106,777	-8,5	-1,42
106,807	-7	-1,3
106,831	-5,5	-1,18
106,856	-4,5	-1,06
106,879	-4,5	-0,895
106,909	-2,5	-0,785
106,934	-2	-0,67
106,957	-1	-0,545
106,982	-0,5	-0,43
107,005	0	-0,31
107,03	0,5	-0,212
107,054	1,5	-0,146
107,077	2	-0,092
107,107	2,5	-0,062
107,132	3,5	-0,044
107,155	3,5	-0,03
107,18	3,5	-0,02
107,204	3,5	-0,014
107,227	3,5	-0,007
107,27	3,5	-0,004
107,293	3,5	-0,003
107,329	3,5	-0,002
107,353	3,5	-0,001
107,378	3,5	-0,001
107,401	3,5	0
107,431	3,5	-0,083
107,485	3,5	-0,32
107,516	2	-0,436
107,539	1	-0,556
107,564	0	-0,676
107,587	-0,5	-0,796
107,611	-3	-0,916
107,635	-3,5	-1,101
107,672	-5	-1,216
107,695	-5,5	-1,366
107,725	-6	-1,491
107,75	-7,5	-1,601
107,773	-8	-1,726
107,797	-9	-1,911
107,834	-10,5	-2,026
107,857	-11,5	-2,146
107,881	-12,5	-2,266
107,914	-14	-2,481
107,948	-15	-2,606
107,972	-17	-2,716
108,005	-18	-2,896
108,031	-20,5	-3,016
108,055	-21,5	-3,141
108,08	-22,5	-3,249
108,103	-23,5	-3,359
108,14	-25,5	-3,402
108,163	-26,5	-3,432
108,188	-27	-3,457
108,217	-28	-3,47
108,241	-28,5	-3,48
108,266	-28,5	-3,486
108,289	-28,5	-3,491
108,314	-28,5	-3,494
108,337	-28,5	-3,496
108,361	-28,5	-3,497
108,385	-29	-3,498
108,409	-28,5	-3,498
108,433	-28,5	-3,499
108,457	-28,5	-3,499
108,481	-28,5	-3,5
108,518	-28,5	-3,445
108,541	-28,5	-3,306
108,565	-28,5	-3,152
108,595	-26	-3,026
108,62	-24,5	-2,86
108,656	-22	-2,725
108,679	-21	-2,61
108,703	-19,5	-2,43
108,739	-17,5	-2,31
108,763	-16,5	-2,185
108,788	-15	-2,07
108,811	-13	-1,95
108,835	-12	-1,8
108,866	-11	-1,63
108,895	-9	-1,475
108,931	-7	-1,35
108,955	-6	-1,23
108,979	-5,5	-1,105
109,004	-4,5	-0,99
109,028	-3,5	-0,865
109,051	-2,5	-0,75
109,075	-1,5	-0,63
109,099	-1	-0,446
109,136	0	-0,33
109,159	0,5	-0,187
109,195	2	-0,127
109,22	2,5	-0,089
109,243	3	-0,061
109,267	3	-0,042
109,302	3,5	-0,024
109,328	3,5	-0,015
109,357	3,5	-0,01
109,381	3,5	-0,007
109,405	3,5	-0,005
109,429	3,5	-0,003
109,465	3,5	-0,002
109,489	3,5	-0,001
109,525	3,5	-0,001
109,549	3,5	0
109,585	3,5	-0,012
109,62	3,5	-0,215
109,646	3,5	-0,332
109,669	1,5	-0,483
109,699	0	-0,604
109,723	0	-0,724
109,756	-2,5	-0,879
109,778	-3,5	-0,994
109,811	-5	-1,179
109,838	-5,5	-1,359
109,873	-6,5	-1,474
109,897	-7,5	-1,594
109,921	-8	-1,714
109,945	-8,5	-1,839
109,97	-10	-1,954
109,993	-11	-2,138
110,03	-13	-2,254
110,053	-14	-2,374
110,077	-14,5	-2,498
110,102	-15	-2,714
110,143	-17,5	-2,824
110,167	-18,5	-2,944
110,191	-20,5	-3,069
110,216	-22	-3,184
110,239	-23	-3,284
110,263	-24	-3,352
110,287	-25	-3,398
110,311	-27	-3,429
110,335	-27,5	-3,451
110,359	-27,5	-3,466
110,383	-28	-3,481
110,419	-28	-3,487
110,443	-28,5	-3,491
110,467	-28,5	-3,495
110,503	-28,5	-3,496
110,527	-28,5	-3,497
110,551	-28,5	-3,498
110,575	-28,5	-3,498
110,599	-28,5	-3,499
110,623	-28,5	-3,499
110,648	-28,5	-3,5
110,671	-28,5	-3,462
110,695	-28,5	-3,321
110,719	-28	-3,169
110,75	-25,5	-2,983
110,785	-24,5	-2,803
110,821	-22	-2,683
110,845	-20,5	-2,563
110,869	-18,5	-2,438
110,894	-17	-2,322
110,917	-16	-2,148
110,954	-14	-2,018
110,977	-13	-1,902
111,001	-11,5	-1,752
111,031	-9,5	-1,633
111,055	-8,5	-1,513
111,079	-7,5	-1,393
111,103	-6,5	-1,273
111,127	-6	-1,153
111,151	-4,5	-1,028
111,176	-3,5	-0,913
111,2	-3	-0,788
111,223	-2	-0,673
111,247	-1,5	-0,553
111,271	-0,5	-0,433
111,295	0	-0,313
111,319	0,5	-0,214
111,343	1	-0,147
111,367	2,5	-0,084
111,404	2,5	-0,057
111,427	3	-0,04
111,451	3,5	-0,023
111,487	3,5	-0,016
111,511	3,5	-0,011
111,535	4	-0,007
111,559	3,5	-0,005
111,583	3,5	-0,003
111,607	3,5	-0,002
111,632	3,5	-0,002
111,655	3,5	-0,001
111,679	3,5	-0,001
111,712	3,5	0
111,757	3,5	-0,232
111,799	3,5	-0,349
111,823	2	-0,51
111,854	0	-0,625
111,877	-1	-0,805
111,913	-3	-0,925
111,937	-4	-1,05
111,962	-4,5	-1,165
111,985	-5	-1,315
112,015	-6	-1,44
112,039	-6,5	-1,555
112,077	-8	-1,735
112,099	-9	-1,855
112,124	-9,5	-1,97
112,147	-11,5	-2,16
112,184	-12,5	-2,275
112,218	-14,5	-2,455
112,243	-15	-2,575
112,267	-16	-2,695
112,291	-18	-2,815
112,315	-19,5	-2,935
112,339	-20	-3,055
112,363	-21,5	-3,17
112,387	-22,5	-3,282
112,411	-24,5	-3,348
112,446	-25,5	-3,414
112,472	-27	-3,44
112,495	-27,5	-3,458
112,519	-28	-3,476
112,555	-28,5	-3,484
112,579	-28,5	-3,489
112,603	-28,5	-3,494
112,64	-28,5	-3,496
112,675	-28,5	-3,498
112,705	-28,5	-3,498
112,729	-28,5	-3,499
112,753	-28,5	-3,499
