Time (s)	Load (N)	Displacement (mm)
14,866	1,5	-0,003
14,89	1,5	-0,119
14,914	1,5	-0,242
14,938	1	-0,37
14,962	0	-0,49
14,986	-2	-0,61
15,01	-3,5	-0,731
15,034	-4,5	-0,856
15,058	-5,5	-0,976
15,082	-6,5	-1,09
15,106	-9	-1,211
15,13	-9,5	-1,331
15,154	-10,5	-1,45
15,178	-12	-1,576
15,202	-13	-1,686
15,226	-14	-1,811
15,25	-16	-1,93
15,275	-17	-2,056
15,298	-18	-2,171
15,322	-19	-2,29
15,346	-20,5	-2,411
15,37	-22,5	-2,53
15,394	-23,5	-2,65
15,418	-24,5	-2,77
15,442	-25,5	-2,89
15,466	-26,5	-3,01
15,49	-29	-3,13
15,514	-30	-3,245
15,538	-31,5	-3,325
15,562	-33	-3,379
15,586	-34,5	-3,416
15,61	-36	-3,442
15,634	-36,5	-3,46
15,658	-37	-3,472
15,682	-37,5	-3,481
15,706	-37,5	-3,487
15,73	-37,5	-3,491
15,754	-38	-3,494
15,778	-38	-3,496
15,802	-38	-3,497
15,826	-37,5	-3,498
15,85	-37,5	-3,499
15,874	-37,5	-3,499
15,898	-37,5	-3,5
15,922	-37,5	-3,489
15,946	-37,5	-3,36
15,97	-37,5	-3,234
15,994	-36,5	-3,112
16,018	-35	-2,991
16,043	-33	-2,871
16,066	-30	-2,751
16,09	-29	-2,631
16,114	-27,5	-2,511
16,138	-26	-2,391
16,162	-25	-2,271
16,186	-24	-2,151
16,21	-22	-2,03
16,234	-20,5	-1,911
16,258	-19,5	-1,791
16,282	-18,5	-1,671
16,306	-16,5	-1,551
16,33	-15	-1,431
16,354	-14	-1,311
16,378	-13	-1,191
16,402	-12	-1,071
16,426	-10,5	-0,951
16,45	-8,5	-0,83
16,474	-7,5	-0,711
16,498	-6	-0,586
16,522	-5	-0,471
16,546	-3	-0,35
16,57	-2,5	-0,241
16,594	-1,5	-0,165
16,618	-0,5	-0,114
16,642	0	-0,079
16,666	0,5	-0,054
16,69	1	-0,037
16,714	1,5	-0,026
16,738	1,5	-0,018
16,762	1,5	-0,012
16,786	1,5	-0,008
16,816	1,5	-0,005
16,84	1,5	-0,004
16,864	1,5	-0,003
16,888	1,5	-0,002
16,912	1,5	-0,001
16,936	1,5	-0,001
16,96	1,5	0
16,984	1,5	-0,041
17,008	1,5	-0,178
17,032	1	-0,302
17,056	1	-0,424
17,08	0	-0,544
17,104	-1,5	-0,664
17,128	-3	-0,784
17,152	-5	-0,904
17,177	-6	-1,024
17,2	-7,5	-1,144
17,224	-8,5	-1,264
17,248	-10	-1,384
17,272	-11	-1,504
17,296	-12,5	-1,629
17,32	-13,5	-1,744
17,344	-14,5	-1,864
17,368	-16,5	-1,984
17,392	-18	-2,104
17,416	-18,5	-2,224
17,44	-19,5	-2,344
17,464	-21	-2,464
17,488	-23	-2,584
17,512	-24	-2,704
17,536	-25	-2,824
17,56	-26	-2,949
17,584	-27	-3,064
17,608	-29,5	-3,184
17,632	-30,5	-3,285
17,656	-32	-3,354
17,68	-33,5	-3,398
17,704	-35	-3,43
17,728	-36	-3,452
17,752	-36,5	-3,466
17,776	-37	-3,478
17,8	-37,5	-3,484
17,824	-37,5	-3,489
17,848	-37,5	-3,492
17,872	-37,5	-3,495
17,897	-37,5	-3,497
17,92	-37,5	-3,498
17,944	-37,5	-3,498
17,968	-37,5	-3,499
17,992	-37,5	-3,499
18,016	-37,5	-3,499
18,04	-37,5	-3,4
18,064	-37,5	-3,27
18,088	-36,5	-3,147
18,112	-35	-3,026
18,136	-33	-2,906
18,16	-31,5	-2,786
18,184	-30	-2,666
18,208	-27,5	-2,546
18,232	-26	-2,426
18,256	-25	-2,306
18,28	-24	-2,18
18,304	-23	-2,066
18,328	-20,5	-1,946
18,352	-19,5	-1,826
18,376	-18,5	-1,7
18,4	-17,5	-1,586
18,424	-16	-1,466
18,448	-14,5	-1,346
18,472	-13	-1,226
18,498	-11,5	-1,106
18,52	-10,5	-0,986
18,544	-9,5	-0,866
18,568	-7	-0,746
18,592	-6	-0,626
18,616	-5	-0,506
18,64	-4	-0,386
18,664	-3	-0,265
18,688	-1	-0,184
18,712	-0,5	-0,127
18,736	0	-0,088
18,76	0,5	-0,059
18,784	1	-0,041
18,808	1,5	-0,029
18,832	1,5	-0,02
18,856	1,5	-0,014
18,88	1,5	-0,01
18,904	1,5	-0,007
18,928	1,5	-0,005
18,952	1,5	-0,003
18,976	2	-0,002
19	1,5	-0,002
19,024	1,5	-0,001
19,048	2	-0,001
19,072	1,5	0
19,096	1,5	-0,095
19,12	1,5	-0,225
19,144	1,5	-0,347
19,168	0	-0,468
19,192	-1,5	-0,588
19,216	-2,5	-0,708
19,24	-3,5	-0,828
19,264	-5	-0,953
19,288	-7,5	-1,063
19,312	-8	-1,188
19,336	-8	-1,308
19,36	-10	-1,433
19,384	-11	-1,548
19,408	-13	-1,668
19,432	-14,5	-1,788
19,456	-15	-1,908
19,48	-16	-2,028
19,504	-17,5	-2,148
19,528	-19,5	-2,273
19,552	-20,5	-2,388
19,578	-21,5	-2,508
19,6	-22,5	-2,628
19,624	-23,5	-2,748
19,648	-25,5	-2,868
19,672	-27	-2,988
19,696	-28	-3,113
19,72	-29	-3,226
19,744	-30,5	-3,315
19,768	-33,5	-3,371
19,792	-34,5	-3,412
19,816	-35,5	-3,438
19,84	-36	-3,458
19,864	-36,5	-3,471
19,888	-37	-3,48
19,912	-37	-3,486
19,936	-37,5	-3,49
19,96	-37,5	-3,493
19,984	-37,5	-3,496
20,008	-37,5	-3,497
20,032	-37,5	-3,498
20,056	-37,5	-3,499
20,08	-37,5	-3,499
20,104	-37,5	-3,499
20,128	-37,5	-3,496
20,152	-37,5	-3,376
20,176	-37,5	-3,247
20,2	-37	-3,124
20,224	-35,5	-3,004
20,248	-31,5	-2,884
20,272	-30	-2,758
20,296	-29	-2,643
20,32	-27,5	-2,523
20,344	-26,5	-2,398
20,368	-24	-2,283
20,392	-23	-2,163
20,416	-22	-2,043
20,44	-21	-1,923
20,464	-19,5	-1,803
20,488	-18	-1,683
20,512	-16,5	-1,563
20,536	-15	-1,443
20,56	-14,5	-1,323
20,584	-13,5	-1,203
20,608	-10,5	-1,083
20,632	-9,5	-0,963
20,656	-8,5	-0,843
20,68	-7,5	-0,723
20,704	-6	-0,603
20,727	-4,5	-0,483
20,752	-3,5	-0,363
20,776	-2,5	-0,25
20,8	-1,5	-0,172
20,824	-0,5	-0,12
20,848	0	-0,082
20,872	0	-0,056
20,895	1	-0,038
20,92	1	-0,027
20,944	1,5	-0,018
20,968	1,5	-0,012
20,992	1,5	-0,009
21,016	1,5	-0,006
21,04	1,5	-0,004
21,064	1,5	-0,003
21,088	1,5	-0,002
21,112	1,5	-0,002
21,136	1,5	-0,001
21,16	1,5	-0,001
21,184	1,5	0
21,208	1,5	-0,064
21,231	1,5	-0,199
21,256	1	-0,322
21,28	1	-0,443
21,304	-0,5	-0,568
21,328	-2,5	-0,703
21,353	-4	-0,803
21,375	-4	-0,923
21,399	-6	-1,044
21,424	-7,5	-1,164
21,447	-9,5	-1,283
21,472	-10,5	-1,408
21,497	-11	-1,523
21,52	-12	-1,643
21,544	-13,5	-1,763
21,568	-15	-1,883
21,592	-16,5	-2,003
21,616	-17,5	-2,128
21,64	-18,5	-2,243
21,663	-19,5	-2,364
21,688	-21,5	-2,483
21,712	-23	-2,603
21,735	-24	-2,724
21,76	-25	-2,844
21,784	-26	-2,963
21,808	-28,5	-3,083
21,832	-29,5	-3,203
21,856	-30,5	-3,297
21,882	-32	-3,361
21,904	-33,5	-3,404
21,928	-35,5	-3,434
21,952	-36	-3,454
21,976	-36,5	-3,468
22	-37	-3,478
22,023	-37	-3,485
22,048	-37,5	-3,489
22,072	-37,5	-3,492
22,095	-37,5	-3,495
22,12	-37,5	-3,497
22,144	-37,5	-3,498
22,168	-37,5	-3,499
22,192	-37,5	-3,499
22,216	-37,5	-3,499
22,239	-37,5	-3,482
22,264	-37,5	-3,354
22,288	-37	-3,228
22,312	-36	-3,102
22,335	-34,5	-2,986
22,359	-32,5	-2,866
22,383	-31	-2,746
22,408	-28,5	-2,626
22,432	-27	-2,506
22,456	-25,5	-2,381
22,481	-24,5	-2,266
22,504	-23,5	-2,141
22,528	-21	-2,026
22,552	-20	-1,906
22,576	-19	-1,786
22,599	-18	-1,666
22,624	-17	-1,546
22,648	-15	-1,426
22,672	-13,5	-1,306
22,695	-12,5	-1,186
22,72	-11,5	-1,066
22,743	-10	-0,941
22,767	-8	-0,826
22,791	-6,5	-0,706
22,815	-6	-0,586
22,839	-4,5	-0,466
22,863	-4	-0,346
22,887	-2	-0,237
22,911	-1	-0,163
22,935	0	-0,112
22,959	0	-0,078
22,983	0,5	-0,054
23,007	1	-0,036
23,031	1,5	-0,026
23,056	1,5	-0,017
23,079	1,5	-0,012
23,103	1,5	-0,008
23,127	1,5	-0,006
23,152	1,5	-0,004
23,175	1,5	-0,003
23,199	1,5	-0,002
23,223	1,5	-0,001
23,247	1,5	-0,001
23,271	1,5	-0,001
23,295	1,5	0
23,319	1,5	-0,078
23,343	1,5	-0,212
23,368	1	-0,335
23,391	0	-0,456
23,415	-1	-0,576
23,439	-2	-0,696
23,463	-3,5	-0,816
23,487	-6	-0,936
23,511	-7	-1,056
23,535	-8	-1,176
23,559	-9	-1,296
23,583	-10	-1,416
23,607	-11,5	-1,536
23,631	-12,5	-1,656
23,655	-13,5	-1,776
23,679	-15	-1,901
23,703	-15,5	-2,016
23,727	-18	-2,136
23,751	-19,5	-2,256
23,775	-20	-2,376
23,799	-21	-2,496
23,823	-22	-2,616
23,847	-24	-2,741
23,871	-25,5	-2,856
23,895	-26,5	-2,976
23,919	-27,5	-3,096
23,943	-29	-3,215
23,967	-31,5	-3,305
23,991	-32,5	-3,366
24,015	-32,5	-3,408
24,039	-35	-3,436
24,063	-36	-3,456
24,087	-36,5	-3,47
24,111	-37	-3,479
24,135	-37	-3,485
24,159	-37	-3,49
24,183	-37,5	-3,493
24,207	-37,5	-3,496
24,231	-37,5	-3,497
24,255	-37,5	-3,498
24,279	-37,5	-3,498
24,303	-37,5	-3,499
24,327	-37,5	-3,5
24,351	-37,5	-3,456
24,375	-37,5	-3,315
24,4	-37,5	-3,19
24,423	-36	-3,069
24,447	-33	-2,948
24,471	-31	-2,828
24,495	-30	-2,708
24,519	-28,5	-2,583
24,543	-27	-2,468
24,567	-24,5	-2,348
24,591	-23,5	-2,228
24,615	-22,5	-2,108
24,639	-21,5	-1,988
24,663	-20	-1,868
24,687	-18	-1,748
24,711	-17	-1,628
24,735	-15,5	-1,508
24,759	-15	-1,388
24,783	-13,5	-1,263
24,807	-11	-1,148
24,832	-10	-1,028
24,855	-9	-0,903
24,879	-8	-0,788
24,903	-7	-0,668
24,927	-5	-0,548
24,951	-4	-0,428
24,975	-3	-0,308
24,999	-2	-0,21
25,023	-1	-0,145
25,047	0	-0,1
25,071	0,5	-0,068
25,096	1	-0,046
25,119	1	-0,033
25,143	1,5	-0,022
25,167	1,5	-0,015
25,191	1,5	-0,011
25,215	1,5	-0,008
25,239	1,5	-0,005
25,263	1,5	-0,004
25,287	1,5	-0,002
25,311	1,5	-0,002
25,335	1,5	-0,001
25,359	1,5	-0,001
25,383	1,5	0
25,407	1,5	-0,007
25,431	1,5	-0,13
25,455	1,5	-0,258
25,479	1,5	-0,379
25,503	0	-0,5
25,527	-0,5	-0,62
25,551	-3,5	-0,735
25,575	-4,5	-0,855
25,599	-5,5	-0,98
25,623	-6,5	-1,1
25,647	-8,5	-1,225
25,671	-9,5	-1,34
25,695	-10,5	-1,46
25,719	-11,5	-1,58
25,743	-12,5	-1,7
25,767	-14,5	-1,825
25,791	-15	-1,945
25,815	-16,5	-2,06
25,839	-18	-2,18
25,863	-19	-2,3
25,887	-21	-2,42
25,911	-22	-2,54
25,935	-23	-2,665
25,959	-24	-2,78
25,983	-25	-2,9
26,007	-27,5	-3,02
26,031	-28,5	-3,14
26,055	-30	-3,253
26,079	-31	-3,333
26,103	-32	-3,383
26,127	-35	-3,419
26,151	-35,5	-3,444
26,175	-36	-3,462
