Time (s)	Load (N)	Displacement (mm)
6,113	-1,5	-0,161
6,137	0	-0,111
6,161	0	-0,077
6,185	0,5	-0,053
6,209	1	-0,036
6,233	1,5	-0,025
6,257	1,5	-0,018
6,281	1,5	-0,012
6,305	1,5	-0,008
6,329	1,5	-0,005
6,353	1,5	-0,004
6,377	1,5	-0,002
6,401	1,5	-0,002
6,425	1,5	-0,001
6,449	1,5	-0,001
6,473	1,5	-0,001
6,497	1,5	0
6,521	1,5	-0,008
6,545	1,5	-0,135
6,569	1,5	-0,263
6,593	1	-0,384
6,617	-0,5	-0,506
6,641	-1,5	-0,626
6,665	-3	-0,746
6,689	-4	-0,866
6,713	-5,5	-0,986
6,737	-7,5	-1,106
6,761	-8,5	-1,226
6,785	-9,5	-1,346
6,809	-10,5	-1,466
6,833	-11,5	-1,586
6,857	-13,5	-1,706
6,881	-14,5	-1,826
6,905	-15,5	-1,951
6,929	-16,5	-2,066
6,953	-18	-2,186
6,977	-20	-2,306
7,001	-20,5	-2,426
7,025	-22	-2,547
7,049	-22,5	-2,666
7,073	-24	-2,786
7,097	-25,5	-2,906
7,121	-27	-3,026
7,145	-28	-3,146
7,169	-29	-3,257
7,193	-30,5	-3,334
7,217	-33	-3,385
7,241	-34	-3,421
7,265	-35	-3,444
7,289	-35,5	-3,462
7,313	-36	-3,474
7,337	-36	-3,482
7,361	-36	-3,488
7,386	-36,5	-3,492
7,409	-36,5	-3,494
7,433	-36,5	-3,496
7,457	-36,5	-3,497
7,481	-36,5	-3,498
7,505	-36,5	-3,499
7,529	-36,5	-3,499
7,553	-36,5	-3,499
7,577	-36	-3,5
7,601	-36	-3,492
7,625	-36,5	-3,363
7,649	-36	-3,234
7,673	-35,5	-3,112
7,697	-34,5	-2,991
7,721	-31	-2,871
7,745	-29,5	-2,751
7,769	-28,5	-2,631
7,793	-27	-2,511
7,817	-25,5	-2,391
7,841	-23,5	-2,271
7,865	-22,5	-2,151
7,889	-21,5	-2,031
7,913	-20,5	-1,911
7,937	-19	-1,791
7,961	-17,5	-1,671
7,985	-16,5	-1,551
8,009	-15	-1,431
8,033	-14,5	-1,311
8,057	-12	-1,186
8,081	-10,5	-1,071
8,105	-9,5	-0,951
8,129	-8,5	-0,831
8,153	-7,5	-0,711
8,177	-5,5	-0,591
8,201	-4,5	-0,471
8,225	-3,5	-0,351
8,249	-2,5	-0,24
8,273	-1,5	-0,165
8,297	0	-0,114
8,321	0	-0,078
8,345	0,5	-0,054
8,369	1	-0,038
8,393	1,5	-0,026
8,417	1,5	-0,018
8,441	1,5	-0,013
8,465	1,5	-0,008
8,489	1,5	-0,006
8,513	1,5	-0,004
8,537	1,5	-0,003
8,561	1,5	-0,002
8,585	1,5	-0,001
8,609	1,5	-0,001
8,633	1,5	-0,001
8,657	1,5	0
8,681	1,5	-0,056
8,705	1,5	-0,196
8,729	1,5	-0,32
8,753	0,5	-0,44
8,777	-1,5	-0,561
8,801	-2,5	-0,681
8,825	-3,5	-0,801
8,849	-4,5	-0,921
8,873	-6	-1,041
8,897	-8	-1,162
8,921	-9	-1,282
8,945	-10	-1,402
8,969	-11	-1,522
8,993	-12	-1,642
9,017	-14	-1,762
9,041	-15	-1,882
9,065	-16	-2,002
9,089	-17,5	-2,122
9,113	-18,5	-2,242
9,137	-20,5	-2,362
9,161	-21,5	-2,482
9,184	-22,5	-2,602
9,208	-23	-2,722
9,233	-24,5	-2,837
9,256	-26,5	-2,962
9,281	-27,5	-3,082
9,305	-29	-3,202
9,329	-29	-3,296
9,353	-31	-3,36
9,377	-33,5	-3,403
9,401	-34,5	-3,433
9,425	-34,5	-3,454
9,449	-35,5	-3,468
9,473	-36	-3,478
9,497	-36	-3,484
9,521	-36	-3,49
9,545	-36	-3,493
9,569	-36,5	-3,495
9,593	-36,5	-3,496
9,617	-36,5	-3,497
9,641	-36,5	-3,498
9,665	-36,5	-3,499
9,689	-36,5	-3,499
9,713	-36,5	-3,499
9,737	-36,5	-3,5
9,761	-36,5	-3,492
9,785	-36,5	-3,365
9,808	-36,5	-3,237
9,832	-36	-3,114
9,856	-34,5	-2,994
9,881	-30,5	-2,874
9,905	-29	-2,754
9,928	-28	-2,634
9,953	-27	-2,513
9,977	-24	-2,393
10,001	-23	-2,273
10,024	-22,5	-2,148
10,048	-21,5	-2,033
10,072	-20,5	-1,908
10,097	-18,5	-1,788
10,121	-18	-1,673
10,145	-16,5	-1,553
10,168	-15	-1,433
10,193	-14	-1,313
10,217	-12	-1,193
10,24	-10,5	-1,073
10,265	-9,5	-0,953
10,289	-8,5	-0,828
10,312	-7,5	-0,713
10,337	-5,5	-0,593
10,361	-4,5	-0,473
10,385	-3,5	-0,353
10,409	-2,5	-0,242
10,432	-1,5	-0,166
10,457	0	-0,115
10,481	0,5	-0,079
10,505	1	-0,055
10,529	1	-0,038
10,553	1,5	-0,026
10,577	1,5	-0,018
10,601	1,5	-0,013
10,624	1,5	-0,008
10,649	1,5	-0,006
10,673	1,5	-0,004
10,696	1,5	-0,003
10,72	1,5	-0,002
10,744	1,5	-0,002
10,768	1,5	-0,001
10,792	1,5	-0,001
10,817	1,5	0
10,84	1,5	-0,04
10,864	1,5	-0,18
10,888	1,5	-0,305
10,912	0,5	-0,426
10,936	-1	-0,546
10,96	-2,5	-0,667
10,984	-3,5	-0,792
11,008	-4,5	-0,907
11,032	-5,5	-1,027
11,056	-8	-1,147
11,08	-9	-1,267
11,104	-9,5	-1,387
11,128	-10,5	-1,507
11,152	-11,5	-1,626
11,176	-14	-1,746
11,2	-15	-1,867
11,224	-15,5	-1,986
11,248	-17	-2,107
11,272	-18	-2,232
11,296	-20	-2,346
11,321	-21	-2,466
11,344	-21	-2,586
11,368	-22,5	-2,706
11,393	-24	-2,826
11,416	-26	-2,946
11,44	-27	-3,066
11,464	-28	-3,186
11,488	-29,5	-3,286
11,512	-30,5	-3,355
11,536	-33	-3,399
11,56	-34,5	-3,43
11,584	-35	-3,452
11,609	-35,5	-3,467
11,632	-35,5	-3,477
11,656	-36	-3,484
11,68	-36	-3,489
11,704	-36	-3,493
11,728	-36	-3,495
11,752	-36	-3,496
11,776	-36	-3,497
11,8	-36	-3,498
11,824	-36	-3,499
11,848	-36	-3,499
11,872	-36	-3,499
11,896	-36	-3,5
11,92	-36	-3,496
11,944	-36	-3,375
11,968	-36	-3,241
11,992	-35,5	-3,129
12,016	-32,5	-3,003
12,04	-31	-2,878
12,064	-29,5	-2,763
12,089	-28	-2,643
12,112	-27	-2,523
12,136	-24	-2,403
12,162	-23	-2,283
12,184	-22	-2,163
12,208	-21,5	-2,043
12,232	-20,5	-1,923
12,256	-18,5	-1,803
12,28	-17,5	-1,683
12,304	-16	-1,563
12,328	-15	-1,443
12,352	-14	-1,323
12,376	-12	-1,203
12,401	-10,5	-1,083
12,424	-9,5	-0,963
12,448	-8,5	-0,843
12,472	-7,5	-0,723
12,496	-5,5	-0,603
12,52	-4,5	-0,483
12,544	-3,5	-0,363
12,568	-2,5	-0,25
12,593	-1,5	-0,172
12,616	0	-0,118
12,64	0,5	-0,082
12,664	1	-0,056
12,688	1	-0,039
12,712	1,5	-0,027
12,736	1,5	-0,019
12,76	1,5	-0,013
12,784	1,5	-0,009
12,808	1,5	-0,006
12,832	1,5	-0,004
12,856	1,5	-0,003
12,88	1,5	-0,002
12,904	1,5	-0,002
12,928	1,5	-0,001
12,952	1,5	-0,001
12,976	1,5	-0,001
13	1,5	-0,026
13,024	1,5	-0,168
13,048	1,5	-0,286
13,072	1	-0,407
13,096	-1	-0,528
13,12	-2	-0,648
13,144	-3	-0,768
13,168	-4,5	-0,893
13,192	-5,5	-1,008
13,216	-7,5	-1,128
13,24	-7,5	-1,248
13,264	-9,5	-1,368
13,288	-10,5	-1,488
13,312	-11,5	-1,613
13,336	-13,5	-1,733
13,361	-14,5	-1,848
13,384	-15	-1,968
13,408	-16,5	-2,088
13,432	-18	-2,213
13,456	-20	-2,328
13,48	-21	-2,448
13,504	-22	-2,568
13,528	-22,5	-2,688
13,552	-23,5	-2,808
13,576	-25,5	-2,923
13,6	-27	-3,048
13,624	-28	-3,168
13,648	-29	-3,274
13,672	-30	-3,345
13,696	-33	-3,393
13,72	-34	-3,426
13,744	-34,5	-3,449
13,769	-35	-3,465
13,793	-35,5	-3,476
13,816	-36	-3,483
13,84	-36	-3,488
13,864	-36	-3,492
13,888	-36	-3,495
13,912	-36	-3,496
13,936	-36	-3,497
13,96	-36	-3,498
13,984	-36	-3,498
14,008	-36	-3,499
14,032	-36	-3,499
14,056	-36	-3,5
14,08	-36	-3,5
14,104	-36	-3,414
14,128	-36	-3,282
14,152	-35,5	-3,159
14,176	-32,5	-3,033
14,2	-31	-2,918
14,225	-29,5	-2,798
14,248	-28,5	-2,678
14,272	-27	-2,558
14,296	-24,5	-2,438
14,32	-23,5	-2,318
14,345	-22,5	-2,193
14,368	-21,5	-2,078
14,392	-20,5	-1,958
14,416	-19,5	-1,838
14,441	-18	-1,713
14,464	-16,5	-1,598
14,488	-15	-1,478
14,512	-14,5	-1,358
14,536	-12	-1,238
14,56	-11	-1,118
14,584	-11	-0,998
14,608	-9	-0,878
14,632	-7,5	-0,758
14,656	-5,5	-0,638
14,68	-4,5	-0,518
14,705	-3,5	-0,398
14,729	-3,5	-0,279
14,752	-1,5	-0,191
14,776	0	-0,132
14,8	0	-0,091
14,824	0,5	-0,063
14,848	1	-0,043
14,872	1,5	-0,03
14,896	1,5	-0,02
14,92	1,5	-0,014
14,944	2	-0,01
14,968	1,5	-0,006
14,992	1,5	-0,004
15,016	2	-0,003
15,04	2	-0,002
15,064	1,5	-0,002
15,088	2	-0,001
15,112	2	-0,001
15,136	2	-0,001
15,16	2	0
15,184	2	-0,09
15,208	2	-0,223
15,232	1,5	-0,346
15,256	0	-0,466
15,28	-1	-0,587
15,304	-2,5	-0,707
15,328	-3,5	-0,827
15,352	-4,5	-0,947
15,376	-7	-1,067
15,4	-8	-1,187
15,425	-9	-1,307
15,448	-9,5	-1,427
15,472	-10,5	-1,552
15,496	-12,5	-1,667
15,52	-13,5	-1,787
15,544	-15	-1,907
15,568	-15,5	-2,027
15,592	-17	-2,147
15,616	-19	-2,267
15,64	-20	-2,387
15,664	-21	-2,507
15,688	-22	-2,627
15,712	-22,5	-2,752
15,736	-24,5	-2,872
15,76	-25,5	-2,987
15,784	-27	-3,107
15,808	-28	-3,225
15,832	-29	-3,312
15,856	-32	-3,372
15,88	-33	-3,411
15,904	-34	-3,438
15,928	-34,5	-3,457
15,952	-35	-3,471
15,976	-35,5	-3,48
16	-35,5	-3,486
16,024	-36	-3,491
16,048	-36	-3,494
16,072	-36	-3,496
16,096	-36	-3,497
16,12	-36	-3,498
16,144	-36	-3,498
16,168	-36	-3,499
16,192	-36	-3,499
16,216	-36	-3,499
16,24	-36	-3,5
16,264	-36	-3,471
16,288	-36	-3,331
16,312	-36	-3,206
16,336	-33,5	-3,084
16,36	-31,5	-2,964
16,384	-30	-2,844
16,408	-28,5	-2,718
16,432	-27,5	-2,604
16,456	-24,5	-2,483
16,48	-23,5	-2,364
16,504	-22,5	-2,244
16,528	-21,5	-2,123
16,552	-20,5	-2,003
16,576	-19	-1,884
16,6	-18	-1,764
16,624	-17	-1,644
16,648	-15,5	-1,524
16,672	-14,5	-1,404
16,697	-12,5	-1,284
16,72	-11	-1,158
16,744	-10	-1,044
16,768	-9	-0,918
16,792	-8	-0,803
16,816	-7	-0,683
16,84	-5	-0,564
16,864	-4	-0,444
16,888	-3	-0,324
16,913	-2	-0,22
16,936	0	-0,149
16,962	0	-0,105
16,984	0,5	-0,072
17,008	1	-0,05
17,032	1,5	-0,034
17,056	1,5	-0,023
17,08	1,5	-0,017
17,104	2	-0,012
17,128	2	-0,008
17,152	2	-0,005
17,176	2	-0,004
17,2	2	-0,002
17,224	2	-0,002
17,248	2	-0,002
17,272	2	-0,001
17,296	2	-0,001
17,32	2	0
17,344	2	-0,018
17,368	2	-0,158
17,392	1,5	-0,284
17,416	0,5	-0,405
17,44	0	-0,526
17,464	-1,5	-0,646
17,488	-2,5	-0,766
17,512	-3,5	-0,886
17,536	-6	-1,006
17,56	-7	-1,126
17,584	-8	-1,252
17,608	-9	-1,366
17,632	-10	-1,486
17,656	-12	-1,606
17,68	-13	-1,726
17,704	-14	-1,846
17,728	-15	-1,966
17,752	-16	-2,086
17,776	-18,5	-2,211
17,8	-19,5	-2,326
17,824	-20	-2,446
17,848	-21	-2,566
17,872	-22	-2,686
17,897	-24	-2,816
17,92	-25	-2,926
17,944	-26	-3,046
17,968	-27	-3,166
17,992	-28,5	-3,272
18,016	-31	-3,343
18,04	-32	-3,392
18,064	-33	-3,426
18,088	-34	-3,449
18,112	-34,5	-3,465
18,136	-35	-3,476
18,161	-35,5	-3,483
18,184	-35,5	-3,488
18,208	-35,5	-3,492
18,232	-36	-3,494
18,256	-35,5	-3,496
18,28	-36	-3,497
18,304	-36	-3,498
18,328	-36	-3,499
18,352	-35,5	-3,499
18,376	-35,5	-3,499
18,4	-35,5	-3,5
18,424	-35,5	-3,492
18,448	-35,5	-3,364
18,472	-35,5	-3,236
18,496	-33,5	-3,124
18,52	-32	-2,993
18,544	-30	-2,873
18,568	-29	-2,748
18,592	-27,5	-2,633
18,616	-25	-2,513
18,64	-24	-2,393
18,665	-22,5	-2,273
18,688	-22	-2,158
18,712	-21	-2,023
18,736	-19,5	-1,913
18,76	-18,5	-1,793
18,784	-17	-1,668
18,808	-16	-1,548
18,832	-15	-1,428
18,856	-12,5	-1,308
18,88	-11,5	-1,192
18,904	-10,5	-1,073
18,928	-9	-0,953
18,952	-8	-0,828
18,976	-6	-0,713
19	-5	-0,593
19,024	-4	-0,472
19,048	-3	-0,353
19,072	-2	-0,242
19,096	-0,5	-0,161
19,12	0	-0,114
19,147	0,5	-0,079
19,168	1	-0,054
19,192	1,5	-0,038
19,216	1,5	-0,026
19,24	2	-0,018
19,264	2	-0,013
19,288	2	-0,008
19,312	2	-0,006
19,336	2	-0,004
19,36	2	-0,003
19,384	2	-0,002
19,408	2	-0,002
19,432	2	-0,001
19,456	2	-0,001
19,48	2	0
19,504	2	-0,009
19,528	2	-0,137
19,552	2	-0,264
19,576	0,5	-0,391
19,6	0	-0,507
19,624	-1	-0,627
19,649	-2,5	-0,747
19,672	-3,5	-0,867
19,696	-6	-0,987
19,72	-7	-1,107
19,744	-8	-1,227
19,768	-9	-1,347
19,792	-10	-1,467
19,816	-10,5	-1,587
19,84	-12,5	-1,707
19,865	-13,5	-1,828
19,888	-15	-1,947
19,912	-15,5	-2,067
19,936	-18	-2,188
19,96	-19	-2,308
19,984	-20	-2,427
20,008	-20,5	-2,548
20,032	-21,5	-2,668
20,056	-24	-2,787
20,08	-24,5	-2,908
20,104	-25,5	-3,027
20,128	-27	-3,147
20,152	-28	-3,258
20,176	-30,5	-3,334
20,2	-31,5	-3,386
20,224	-33	-3,422
20,248	-33,5	-3,446
20,272	-34,5	-3,462
20,297	-35	-3,475
20,32	-35	-3,482
20,344	-35	-3,488
20,368	-35,5	-3,492
20,392	-35,5	-3,494
20,416	-35,5	-3,496
20,44	-35,5	-3,497
20,464	-35,5	-3,498
20,488	-35,5	-3,499
20,512	-35,5	-3,499
20,536	-35,5	-3,499
20,56	-35,5	-3,5
20,584	-35,5	-3,499
20,608	-35,5	-3,394
20,632	-35,5	-3,265
20,656	-34	-3,142
20,68	-32,5	-3,022
20,704	-30,5	-2,902
20,728	-29,5	-2,781
20,752	-28	-2,656
20,776	-25,5	-2,541
20,8	-24	-2,421
20,824	-23	-2,301
20,848	-22	-2,181
20,872	-21	-2,061
20,896	-19,5	-1,941
20,92	-18,5	-1,821
20,944	-17	-1,701
20,968	-16	-1,581
20,992	-15	-1,461
21,016	-12,5	-1,341
21,04	-11,5	-1,221
21,064	-10,5	-1,101
21,088	-9,5	-0,981
21,112	-8	-0,861
21,136	-6	-0,736
21,16	-5	-0,621
21,184	-4,5	-0,501
21,208	-3	-0,381
21,232	-2,5	-0,26
21,256	-0,5	-0,181
21,28	-0,5	-0,123
21,304	0,5	-0,086
21,328	1	-0,06
21,352	1,5	-0,041
21,376	1,5	-0,028
21,4	1,5	-0,02
21,424	2	-0,014
21,448	2	-0,009
21,472	2	-0,006
21,496	2	-0,004
21,52	2	-0,003
21,544	2	-0,002
21,568	2	-0,002
21,592	2	-0,001
21,616	2	-0,001
21,64	2	0
21,664	2	-0,006
21,688	2	-0,129
21,712	2	-0,256
21,736	1,5	-0,377
21,76	0	-0,498
21,784	-1	-0,618
21,808	-2,5	-0,738
21,832	-3,5	-0,858
21,856	-5,5	-0,978
21,88	-7	-1,098
21,904	-8	-1,218
21,928	-8,5	-1,338
21,952	-9,5	-1,458
21,976	-11,5	-1,578
22	-12,5	-1,698
22,024	-13,5	-1,818
22,048	-14,5	-1,938
22,072	-15	-2,063
22,097	-17,5	-2,193
22,12	-19	-2,303
22,144	-20	-2,418
22,168	-21	-2,538
22,192	-21,5	-2,658
22,216	-23,5	-2,778
22,24	-24,5	-2,898
22,264	-25,5	-3,018
22,288	-27	-3,138
22,312	-28	-3,251
22,336	-30,5	-3,329
22,36	-31,5	-3,382
22,385	-32,5	-3,418
22,408	-33,5	-3,444
22,432	-34,5	-3,461
22,456	-35	-3,473
22,48	-35	-3,481
22,504	-35	-3,487
22,528	-35,5	-3,492
22,552	-35,5	-3,494
22,576	-35,5	-3,496
22,6	-35,5	-3,497
22,624	-35,5	-3,498
22,648	-35,5	-3,498
22,672	-35,5	-3,499
22,696	-35,5	-3,499
22,72	-35,5	-3,5
22,744	-35,5	-3,494
22,768	-35,5	-3,371
22,792	-35,5	-3,242
22,816	-33,5	-3,12
22,84	-31,5	-2,994
22,864	-30	-2,879
22,888	-29	-2,759
22,912	-27,5	-2,639
22,936	-25	-2,514
22,96	-24	-2,399
22,984	-22,5	-2,279
23,008	-21,5	-2,159
23,032	-20,5	-2,039
23,056	-19	-1,924
23,08	-18	-1,799
23,104	-17	-1,679
23,128	-15,5	-1,559
23,152	-14,5	-1,439
23,176	-12,5	-1,319
23,2	-11	-1,199
23,224	-10	-1,079
23,248	-9	-0,959
23,272	-8	-0,839
23,296	-6	-0,719
23,32	-5	-0,599
23,344	-4	-0,479
23,368	-3	-0,359
23,392	-2	-0,247
23,416	-0,5	-0,169
23,44	0	-0,117
23,464	0,5	-0,081
23,488	1	-0,056
23,512	1,5	-0,039
23,536	2	-0,026
23,56	2	-0,019
23,584	2	-0,013
23,608	2	-0,009
23,632	2	-0,006
23,656	2	-0,004
23,68	2	-0,003
23,704	2	-0,002
23,728	2	-0,002
23,752	2	-0,001
23,776	2	-0,001
23,8	2	0
23,824	2	-0,009
23,848	2	-0,136
23,872	2	-0,269
23,896	0,5	-0,385
23,92	0	-0,511
23,944	-1	-0,626
23,968	-2,5	-0,746
23,992	-3,5	-0,866
24,016	-5,5	-0,991
24,04	-7	-1,106
24,064	-8	-1,226
24,088	-8,5	-1,346
24,112	-9,5	-1,471
24,136	-11,5	-1,586
24,16	-12,5	-1,706
24,184	-13,5	-1,826
24,208	-14,5	-1,946
24,232	-15	-2,066
24,256	-17,5	-2,191
24,28	-19	-2,306
24,304	-20	-2,426
24,328	-20	-2,546
24,353	-21,5	-2,666
24,376	-23,5	-2,791
24,4	-24,5	-2,906
24,424	-25,5	-3,026
24,448	-26,5	-3,151
24,472	-28	-3,257
24,496	-30,5	-3,334
24,52	-31,5	-3,387
24,544	-32,5	-3,421
24,568	-33,5	-3,446
24,592	-34	-3,462
24,616	-35	-3,474
24,64	-35	-3,482
24,664	-35	-3,488
24,688	-35	-3,492
24,712	-35	-3,494
24,736	-35	-3,496
24,76	-35	-3,497
24,784	-35	-3,498
24,808	-35	-3,498
24,832	-35	-3,499
24,856	-35	-3,499
24,88	-35	-3,5
24,904	-35	-3,494
24,928	-35	-3,372
24,952	-35	-3,244
24,976	-33	-3,123
25	-31,5	-2,992
25,024	-30	-2,882
25,048	-29	-2,762
25,072	-27,5	-2,642
25,096	-25	-2,522
25,12	-24	-2,396
25,144	-22,5	-2,281
25,168	-21,5	-2,161
25,192	-21	-2,041
25,216	-19	-1,922
25,24	-18	-1,796
25,264	-16,5	-1,682
25,288	-15,5	-1,562
25,312	-14,5	-1,442
25,336	-12	-1,322
25,36	-11	-1,202
25,384	-10	-1,077
25,408	-9	-0,961
25,432	-8	-0,842
25,456	-6	-0,716
25,48	-5	-0,602
25,504	-4	-0,476
25,528	-3	-0,362
25,552	-2	-0,245
25,576	-0,5	-0,17
25,6	0	-0,118
25,624	0,5	-0,081
25,648	1	-0,057
25,672	1,5	-0,039
25,696	1,5	-0,027
25,72	2	-0,018
25,744	2	-0,013
25,768	2	-0,008
25,792	2	-0,006
25,816	2	-0,004
25,84	2	-0,003
25,864	2	-0,002
25,888	2	-0,002
25,912	2	-0,001
25,936	2	-0,001
25,96	2	0
25,984	2	-0,035
26,008	2	-0,174
26,032	2	-0,298
26,056	0,5	-0,419
26,08	0	-0,54
26,104	-1,5	-0,66
26,128	-1,5	-0,78
26,152	-4	-0,905
26,176	-6	-1,02
26,2	-7	-1,141
26,224	-8	-1,26
26,248	-9	-1,38
26,272	-10	-1,506
26,296	-11,5	-1,625
