Time (s)	Load (N)	Displacement (mm)
5,339	-33	-3,499
5,363	-33	-3,499
5,387	-33	-3,5
5,412	-33	-3,496
5,436	-33	-3,378
5,46	-32,5	-3,135
5,507	-31,5	-3,01
5,531	-30	-2,889
5,555	-27	-2,769
5,579	-27	-2,649
5,603	-25	-2,454
5,639	-23	-2,344
5,664	-22	-2,229
5,687	-21	-2,079
5,717	-19	-1,899
5,754	-16,5	-1,779
5,777	-15,5	-0,007
6,311	1,5	-0,005
6,335	1,5	-0,003
6,36	1,5	-0,002
6,384	1,5	-0,002
6,413	1,5	-0,001
6,449	1,5	-0,001
6,474	1,5	0
6,497	1,5	-0,089
6,522	1,5	-0,215
6,545	1,5	-0,528
6,605	-1	-0,644
6,63	-2	-0,759
6,653	-4	-0,909
6,684	-5	-1,029
6,707	-6	-1,209
6,744	-7,5	-1,334
6,767	-8,5	-1,509
6,803	-10	-1,634
6,828	-10,5	-1,749
6,851	-12	-1,989
6,899	-13,5	-2,114
6,924	-15	-2,229
6,947	-16,5	-2,379
6,978	-18,5	-2,504
7,001	-19,5	-2,679
7,037	-21,5	-2,799
7,061	-22,5	-2,924
7,086	-23,5	-3,039
7,109	-24,5	-3,244
7,152	-27,5	-3,324
7,175	-28,5	-3,379
7,221	-30,5	-3,444
7,248	-31	-3,46
7,271	-31,5	-3,477
7,308	-32	-3,484
7,331	-32,5	-3,492
7,374	-32,5	-3,494
7,397	-32,5	-3,497
7,433	-32,5	-3,498
7,457	-32,5	-3,498
7,481	-32,5	-3,499
7,505	-32,5	-3,499
7,529	-32,5	-3,499
7,554	-32,5	-3,5
7,577	-32,5	-3,458
7,601	-32,5	-3,222
7,657	-30,5	-3,035
7,68	-28,5	-2,92
7,703	-27,5	-2,77
7,733	-25	-2,644
7,758	-24	-2,53
7,781	-23	-2,41
7,805	-22	-2,289
7,845	-20	-2,104
7,866	-19	-1,989
7,914	-15,5	-1,744
7,938	-14,5	-1,63
7,961	-13,5	-1,449
7,998	-11,5	-1,324
8,021	-10,5	-1,149
8,057	-8,5	-1,029
8,081	-7,5	-0,904
8,106	-6,5	-0,79
8,129	-6	-0,609
8,165	-4	-0,484
8,19	-3	-0,37
8,213	-1,5	-0,192
8,256	0	-0,132
8,279	0	-0,091
8,318	1	-0,052
8,339	1	-0,036
8,363	1,5	-0,025
8,387	1,5	-0,017
8,412	1,5	-0,012
8,435	1,5	-0,006
8,472	1,5	-0,004
8,495	1,5	-0,002
8,531	1,5	-0,002
8,561	1,5	-0,001
8,585	1,5	-0,001
8,61	1,5	0
8,645	1,5	-0,015
8,67	1,5	-0,142
8,693	1,5	-0,299
8,737	0	-0,485
8,76	-0,5	-0,6
8,783	-1,5	-0,75
8,813	-4	-0,871
8,837	-5	-0,99
8,862	-5,5	-1,116
8,885	-6,5	-1,23
8,934	-9	-1,476
8,958	-9,5	-1,591
8,993	-11,5	-1,776
9,018	-12	-1,891
9,041	-13	-2,011
9,078	-15	-2,196
9,102	-16	-2,31
9,137	-18	-2,496
9,162	-19	-2,61
9,212	-21	-2,856
9,234	-23	-2,97
9,272	-24	-3,156
9,294	-26,5	-3,26
9,317	-27	-3,378
9,36	-29	-3,414
9,383	-30	-3,446
9,413	-31,5	-3,463
9,437	-31,5	-3,48
9,473	-32	-3,485
9,498	-32	-3,494
9,551	-32	-3,496
9,576	-32	-3,497
9,599	-32	-3,498
9,635	-32	-3,499
9,659	-32	-3,499
9,684	-32	-3,499
9,724	-32	-3,472
9,785	-32	-3,201
9,81	-31,5	-3,084
9,833	-29	-2,934
9,863	-27,5	-2,813
9,887	-26,5	-2,693
9,911	-24	-2,573
9,935	-23	-2,453
9,959	-22	-2,333
9,983	-21	-2,208
10,007	-20	-2,003
10,049	-18	-1,883
10,073	-15,5	-1,763
10,097	-15	-1,643
10,121	-13,5	-1,523
10,145	-12,5	-1,403
10,169	-11,5	-1,283
10,193	-9,5	-1,158
10,218	-9,5	-1,043
10,254	-6,5	-0,863
10,277	-5,5	-0,739
10,302	-4,5	-0,563
10,337	-3	-0,414
10,367	-2,5	-0,289
10,392	-1	-0,201
10,429	0	-0,113
10,452	0,5	-0,079
10,475	1	-0,046
10,511	1,5	-0,031
10,535	1,5	-0,022
10,575	1,5	-0,011
10,602	1,5	-0,006
10,637	1,5	-0,004
10,661	2	-0,003
10,686	1,5	-0,002
10,709	1,5	-0,001
10,739	1,5	-0,001
10,769	1,5	0
10,793	1,5	-0,012
10,846	1,5	-0,233
10,871	1,5	-0,356
10,895	0	-0,477
10,92	-0,5	-0,602
10,943	-1,5	-0,712
10,975	-3,5	-0,932
11,009	-4,5	-1,052
11,033	-6,5	-1,167
11,073	-7,5	-1,347
11,093	-8	-1,467
11,117	-9,5	-1,587
11,141	-10	-1,707
11,165	-11	-1,827
11,189	-12	-1,952
11,214	-14	-2,067
11,237	-15	-2,217
11,267	-15,5	-2,342
11,291	-16,5	-2,517
11,327	-19,5	-2,697
11,363	-21	-2,817
11,387	-22	-2,942
11,412	-24	-3,057
11,435	-25	-3,177
11,459	-26	-3,28
11,494	-28	-3,376
11,52	-29	-3,434
11,561	-30	-3,455
11,585	-31	-3,469
11,609	-31	-3,478
11,633	-31,5	-3,485
11,657	-31,5	-3,49
11,682	-31,5	-3,493
11,705	-31,5	-3,495
11,73	-31,5	-3,497
11,771	-31,5	-3,498
11,795	-31,5	-3,499
11,819	-31,5	-3,499
11,861	-31,5	-3,5
11,885	-31,5	-3,5
11,91	-31,5	-3,434
11,933	-31,5	-3,232
11,969	-31,5	-3,079
11,999	-29	-2,959
12,023	-27,5	-2,838
12,047	-26	-2,718
12,071	-25	-2,598
12,095	-23	-2,478
12,119	-22,5	-2,328
12,15	-20	-2,208
12,173	-19	-1,968
12,221	-16,5	-1,843
12,246	-15,5	-1,728
12,269	-14,5	-1,548
12,306	-12,5	-1,428
12,329	-11,5	-1,248
12,365	-9,5	-1,128
12,389	-8,5	-1,008
12,413	-6,5	-0,883
12,438	-5,5	-0,768
12,461	-4,5	-0,588
12,497	-3	-0,464
12,521	-1,5	-0,289
12,557	-0,5	-0,198
12,581	0	-0,136
12,605	0	-0,094
12,642	1	-0,045
12,678	1,5	-0,03
12,701	1,5	-0,014
12,755	1,5	-0,009
12,779	1,5	-0,006
12,803	1,5	-0,004
12,827	2	-0,003
12,851	1,5	-0,002
12,875	1,5	-0,001
12,899	1,5	-0,001
12,935	1,5	0
12,96	1,5	-0,012
12,983	1,5	-0,295
13,037	1	-0,426
13,061	0	-0,541
13,085	-0,5	-0,692
13,115	-3	-0,817
13,14	-3,5	-0,932
13,163	-4,5	-1,052
13,203	-7,5	-1,382
13,253	-8	-1,507
13,278	-9,5	-1,622
13,312	-11,5	-1,867
13,35	-12	-1,982
13,373	-14	-2,162
13,409	-15	-2,282
13,433	-16,5	-2,402
13,457	-18	-2,637
13,505	-19,5	-2,767
13,529	-21	-2,882
13,553	-23	-3,067
13,59	-25	-3,182
13,613	-26	-3,283
13,637	-28	-3,389
13,679	-29	-3,422
13,703	-30	-3,446
13,739	-30,5	-3,47
13,763	-31	-3,484
13,805	-31,5	-3,489
13,838	-31,5	-3,493
13,859	-31,5	-3,495
13,884	-31,5	-3,497
13,907	-31,5	-3,498
13,931	-31,5	-3,498
13,967	-31,5	-3,499
13,991	-31,5	-3,499
14,015	-31,5	-3,499
14,039	-31,5	-3,5
14,063	-31,5	-3,5
14,087	-31,5	-3,422
14,111	-31,5	-3,207
14,147	-31	-3,07
14,177	-28,5	-2,945
14,201	-27	-2,83
14,252	-24,5	-2,589
14,273	-22,5	-2,47
14,297	-21,5	-2,35
14,321	-20,5	-2,224
14,345	-19,5	-2,11
14,386	-17,5	-1,9
14,411	-16	-1,78
14,435	-14	-1,66
14,459	-13	-1,54
14,483	-12	-1,42
14,507	-11,5	-1,295
14,531	-9	-1,175
14,555	-8	-1,03
14,585	-7	-0,905
14,609	-6	-0,79
14,633	-4,5	-0,67
14,657	-3,5	-0,46
14,699	-2	-0,34
14,723	-1	-0,193
14,759	0	-0,133
14,783	0	-0,092
14,807	1	-0,062
14,831	1,5	-0,044
14,871	1,5	-0,022
14,897	2	-0,016
14,921	2	-0,011
14,945	2	-0,007
14,984	2	-0,004
15,005	2	-0,003
15,029	2	-0,002
15,065	2	-0,001
15,089	2	-0,001
15,127	2	0
15,149	2	-0,064
15,173	2	-0,202
15,212	2	-0,392
15,233	0	-0,507
15,257	-0,5	-0,628
15,296	-3	-0,868
15,329	-4,5	-0,993
15,353	-5,5	-1,228
15,401	-7	-1,353
15,425	-8	-1,468
15,464	-9,5	-1,653
15,485	-10	-1,768
15,509	-11	-1,978
15,551	-13	-2,103
15,575	-15	-2,218
15,599	-15,5	-2,428
15,642	-17,5	-2,553
15,665	-18,5	-2,788
15,713	-21,5	-2,913
15,737	-22,5	-3,028
15,761	-24	-3,212
15,797	-25,5	-3,303
15,821	-27	-3,362
15,845	-28	-3,422
15,881	-29,5	-3,447
15,905	-30	-3,472
15,947	-31	-3,48
15,971	-31	-3,486
15,995	-31,5	-3,491
16,019	-31,5	-3,494
16,043	-31,5	-3,496
16,067	-31,5	-3,497
16,091	-31,5	-3,498
16,145	-31,5	-3,499
16,169	-31,5	-3,499
16,207	-31,5	-3,5
16,229	-31,5	-3,457
16,273	-31,5	-3,194
16,307	-30,5	-3,073
16,331	-28	-2,842
16,373	-25,5	-2,742
16,397	-24,5	-2,622
16,421	-23,5	-2,502
16,445	-22,5	-2,382
16,469	-20	-2,257
16,493	-19	-2,142
16,517	-18	-1,992
16,547	-16,5	-1,872
16,571	-15,5	-1,692
16,607	-13,5	-1,572
16,631	-12	-1,362
16,673	-9	-1,152
16,732	-6,5	-0,937
16,757	-6	-0,822
16,781	-5	-0,702
16,817	-3	-0,517
16,841	-2,5	-0,402
16,878	-1	-0,231
16,901	-0,5	-0,124
16,943	0,5	-0,083
16,967	1	-0,04
17,015	1,5	-0,027
17,039	1,5	-0,019
17,063	2	-0,013
17,087	2	-0,008
17,117	2	-0,005
17,141	2	-0,004
17,165	2	-0,003
17,189	2	-0,002
17,213	2	-0,002
17,237	2	-0,001
17,273	2	0
17,297	2	-0,096
17,333	2	-0,304
17,375	1	-0,43
17,399	0	-0,546
17,423	-0,5	-0,666
17,447	-2	-0,816
17,489	-4	-1,031
17,519	-5,5	-1,146
17,543	-6,5	-1,266
17,578	-8	-1,456
17,603	-8,5	-1,696
17,651	-10	-1,806
17,675	-12	-1,931
17,699	-13	-2,046
17,723	-13,5	-2,226
17,759	-15,5	-2,351
17,783	-16,5	-2,526
17,832	-19,5	-2,711
17,855	-19,5	-2,826
17,895	-22,5	-3,041
17,921	-23,5	-3,181
17,951	-24,5	-3,286
17,991	-28	-3,39
18,017	-28,5	-3,423
18,041	-29,5	-3,447
18,076	-29,5	-3,47
18,101	-30,5	-3,479
18,125	-31	-3,486
18,149	-31	-3,49
18,188	-31	-3,495
18,209	-31	-3,496
18,25	-31	-3,498
18,275	-31	-3,499
18,311	-31	-3,499
18,353	-31	-3,5
18,377	-31	-3,452
18,413	-31	-3,312
18,437	-30,5	-3,18
18,461	-29,5	-3,064
18,498	-27	-2,878
18,521	-25,5	-2,763
18,559	-24,5	-2,578
18,581	-22,5	-2,462
18,613	-21,5	-2,252
18,647	-19,5	-2,068
18,683	-17	-1,952
18,707	-16	-1,692
18,755	-13	-1,592
18,779	-12	-1,473
18,803	-11	-1,232
18,851	-9	-1,113
18,874	-7	-0,933
18,911	-5,5	-0,808
18,935	-4,5	-0,628
18,971	-3	-0,483
19,001	-2	-0,363
19,025	-1,5	-0,25
19,049	-0,5	-0,172
19,073	0	-0,118
19,097	0,5	-0,082
19,121	1	-0,056
19,145	1,5	-0,038
19,169	1,5	-0,027
19,193	1,5	-0,013
19,241	2	-0,008
19,271	2	-0,005
19,295	2	-0,003
19,337	2	-0,002
19,36	2	-0,001
19,397	2	-0,001
19,421	2	0
19,457	2	-0,218
19,505	1,5	-0,371
19,535	0,5	-0,492
19,558	0	-0,612
19,582	-1,5	-0,732
19,607	-2,5	-0,917
19,643	-4,5	-1,037
19,667	-5,5	-1,237
19,724	-7,5	-1,482
19,757	-9	-1,607
19,781	-10	-1,722
19,805	-10,5	-1,872
19,846	-12,5	-2,057
19,871	-14,5	-2,172
19,895	-15	-2,322
19,925	-16	-2,447
19,949	-17	-2,562
19,973	-19,5	-2,682
19,996	-20	-2,802
20,021	-21	-2,922
20,045	-22	-3,037
20,069	-23,5	-3,162
20,093	-25,5	-3,268
20,139	-27,5	-3,392
20,165	-28,5	-3,424
20,189	-29	-3,452
20,219	-30	-3,467
20,242	-30,5	-3,477
20,266	-30,5	-3,484
20,291	-31	-3,49
20,315	-31	-3,493
20,338	-31	-3,495
20,363	-31	-3,496
20,387	-31	-3,498
20,441	-31	-3,499
20,465	-31	-3,499
20,513	-31	-3,5
20,543	-31	-3,283
20,591	-30	-3,134
20,621	-29	-3,008
20,645	-27,5	-2,742
20,699	-24	-2,592
20,729	-23	-2,467
20,753	-21	-2,267
20,795	-19	-2,142
20,818	-18	-1,957
20,855	-15,5	-1,842
20,879	-14,5	-1,662
20,914	-12,5	-1,462
20,957	-10,5	-1,332
20,98	-9,5	-1,122
21,023	-7,5	-1,002
21,046	-6,5	-0,882
21,071	-5	-0,757
21,095	-4	-0,642
21,118	-3	-0,492
21,149	-2	-0,372
21,173	-1	-0,213
21,209	0	-0,144
21,233	0,5	-0,101
21,256	1	-0,07
21,28	1,5	-0,048
21,304	1,5	-0,033
21,329	2	-0,023
21,374	2	-0,011
21,4	2	-0,007
21,424	2	-0,005
21,448	2	-0,003
21,472	2	-0,002
21,497	2	-0,002
21,527	2	-0,001
21,551	2	-0,001
21,574	2	0
21,611	2	-0,036
21,635	2	-0,176
21,67	1,5	-0,362
21,695	0,5	-0,482
21,718	0	-0,602
21,742	-1	-0,728
21,767	-2,5	-0,843
21,79	-3	-0,963
21,814	-5	-1,178
21,857	-6,5	-1,293
21,881	-7,5	-1,488
21,916	-9	-1,593
21,94	-9,5	-1,713
21,964	-10,5	-1,833
21,988	-11,5	-1,953
22,013	-13	-2,073
22,036	-14	-2,198
22,061	-15	-2,313
22,084	-16,5	-2,523
22,127	-18	-2,643
22,151	-20	-2,858
22,193	-22	-2,973
22,216	-23	-3,212
22,264	-25	-3,303
22,288	-26	-3,366
22,313	-28,5	-3,406
22,337	-29	-3,436
22,36	-29,5	-3,465
22,403	-30	-3,477
22,426	-30,5	-3,488
22,462	-31	-3,491
22,486	-31	-3,494
22,511	-30,5	-3,496
22,534	-31	-3,497
22,57	-31	-3,498
22,595	-31	-3,499
22,624	-31	-3,499
22,648	-31	-3,499
22,672	-31	-3,5
22,696	-30,5	-3,479
22,72	-30,5	-3,244
22,763	-30	-3,127
22,786	-29	-3,006
22,823	-26,5	-2,826
22,846	-25,5	-2,696
22,871	-23	-2,586
22,911	-21	-2,371
22,937	-20	-2,256
22,96	-19	-2,046
23,003	-16,5	-1,92
23,027	-15,5	-1,806
23,05	-14,5	-1,621
23,086	-12,5	-1,501
23,111	-11,5	-1,301
23,152	-8,5	-1,176
23,176	-7,5	-1,056
23,2	-6,5	-0,931
23,225	-5,5	-0,816
23,248	-5	-0,666
23,279	-3	-0,541
23,302	-2,5	-0,311
23,351	0	-0,209
23,374	0	-0,144
23,398	0	-0,099
23,422	1	-0,067
23,447	1,5	-0,047
23,47	1,5	-0,027
23,507	2	-0,018
23,531	2	-0,013
23,554	2	-0,007
23,591	2	-0,005
23,614	2	-0,003
23,65	2	-0,002
23,674	2	-0,002
23,698	2	-0,001
23,723	2	-0,001
23,746	2	0
23,78	2	-0,17
23,812	1,5	-0,3
23,837	1	-0,501
23,878	-0,5	-0,631
23,902	-1,5	-0,746
23,926	-2,5	-0,896
23,956	-4,5	-1,022
23,981	-5,5	-1,137
24,004	-6	-1,326
24,04	-7,5	-1,442
24,065	-8	-1,557
24,088	-9,5	-1,736
24,124	-10,5	-1,856
24,148	-11,5	-1,976
24,172	-13,5	-2,096
24,196	-14	-2,216
24,22	-15	-2,396
24,257	-17	-2,521
24,28	-18	-2,726
24,322	-20	-2,846
24,346	-21	-2,966
24,37	-23,5	-3,086
24,394	-24	-3,206
24,418	-25	-3,299
24,442	-26,5	-3,364
24,467	-27,5	-3,406
24,491	-29	-3,434
24,514	-29,5	-3,466
24,557	-30	-3,476
24,58	-30	-3,483
24,612	-30,5	-3,49
24,634	-30,5	-3,493
24,658	-30,5	-3,496
24,695	-30,5	-3,497
24,718	-30,5	-3,498
24,757	-30,5	-3,499
24,778	-30,5	-3,499
24,803	-30,5	-3,499
24,826	-30,5	-3,5
24,868	-30,5	-3,218
24,93	-29,5	-3,031
24,953	-27	-2,916
24,976	-25,5	-2,736
25,012	-23,5	-2,61
25,037	-22,5	-2,495
25,06	-21,5	-2,3
25,096	-19,5	-2,19
25,121	-18	-2,075
25,168	-16	-1,83
25,193	-14	-1,715
25,216	-13	-1,565
25,246	-12	-1,44
25,27	-10	-1,24
25,312	-7,5	-1,11
25,336	-7	-0,92
25,372	-5	-0,81
25,397	-4,5	-0,695
25,42	-3,5	-0,515
25,456	-2	-0,39
25,481	-1	-0,196
25,528	0	-0,128
25,552	1	-0,072
25,588	1,5	-0,051
25,613	1,5	-0,036
25,636	2	-0,018
25,679	2	-0,013
25,702	2	-0,006
25,744	2	-0,004
25,768	2	-0,002
25,816	2	-0,002
25,84	2	-0,001
25,864	2	-0,001
25,888	2	0
25,925	2	-0,052
25,948	2	-0,253
25,984	1,5	-0,38
26,009	1	-0,495
26,046	-0,5	-0,68
26,069	-1,5	-0,796
26,12	-4,5	-1,066
26,146	-5,5	-1,19
26,171	-7	-1,306
26,194	-7,5	-1,486
26,23	-9	-1,61
26,255	-10	-1,725
26,278	-10,5	-1,906
26,315	-12,5	-2,03
26,338	-13,5	-2,23
26,38	-15	-2,36
26,405	-16	-2,475
26,428	-17	-2,716
26,477	-20,5	-2,84
26,5	-21	-2,96
26,525	-22,5	-3,075
26,548	-23,5	-3,268
26,59	-26,5	-3,345
26,614	-27	-3,392
26,653	-29	-3,439
26,675	-29,5	-3,458
26,698	-30	-3,471
26,737	-30	-3,483
26,759	-30,5	-3,488
26,782	-30,5	-3,494
26,825	-30,5	-3,496
26,848	-30,5	-3,497
26,888	-30,5	-3,498
26,915	-30,5	-3,499
26,951	-30,5	-3,499
26,975	-30,5	-3,5
27,01	-30,5	-3,288
27,058	-30	-3,159
27,083	-29,5	-3,038
27,106	-28	-2,923
27,13	-25	-2,742
27,167	-24	-2,617
27,19	-23	-2,407
27,233	-20	-2,292
27,256	-19	-2,172
27,28	-18	-2,052
27,304	-16,5	-1,902
27,335	-14,5	-1,777
27,358	-13,5	-1,552
27,417	-10,5	-1,362
27,442	-9,5	-1,242
27,466	-8,5	-1,122
27,49	-7,5	-1,002
27,514	-5,5	-0,882
27,538	-5	-0,757
27,563	-4	-0,637
27,587	-3	-0,518
27,61	-1,5	-0,402
27,649	-1	-0,23
27,671	0	-0,161
27,694	0,5	-0,092
27,73	1,5	-0,064
27,754	1,5	-0,044
27,778	2	-0,03
27,802	2	-0,021
27,826	2	-0,014
27,851	2	-0,01
27,898	2	-0,004
27,923	2	-0,003
27,946	2	-0,002
27,986	2	-0,001
28,013	2	-0,001
28,048	2	0
28,072	2	-0,031
28,113	2	-0,328
28,151	1	-0,444
28,174	0	-0,684
28,222	-2	-0,805
28,246	-3	-0,925
28,27	-5	-1,045
28,294	-6	-1,17
28,319	-6	-1,285
28,342	-7	-1,495
28,384	-8,5	-1,62
28,409	-9	-1,735
28,432	-10,5	-1,99
28,48	-12,5	-2,1
28,505	-13,5	-2,22
28,55	-16	-2,455
28,576	-17	-2,58
28,601	-18	-2,695
28,625	-19,5	-2,82
28,648	-20,5	-2,935
28,672	-22,5	-3,055
28,696	-23,5	-3,175
28,72	-24,5	-3,278
28,744	-25,5	-3,348
28,768	-26,5	-3,413
28,817	-29	-3,451
28,841	-29,5	-3,466
28,864	-29,5	-3,48
28,908	-30	-3,488
28,931	-30	-3,492
28,954	-30,5	-3,495
28,99	-30	-3,496
29,014	-30	-3,498
29,038	-30	-3,498
29,062	-30,5	-3,499
29,086	-30,5	-3,499
29,123	-30,5	-3,5
29,147	-30,5	-3,494
29,17	-30	-3,299
29,206	-30	-3,175
29,23	-29,5	-2,923
29,278	-25,5	-2,818
29,302	-24,5	-2,693
29,327	-23,5	-2,578
29,35	-21,5	-2,428
29,38	-20,5	-2,303
29,404	-19,5	-2,123
29,44	-17	-2,008
29,464	-16	-1,883
29,488	-15	-1,768
29,524	-13	-1,588
29,548	-12	-1,463
29,572	-9,5	-1,228
29,62	-7,5	-1,108
29,644	-6,5	-0,988
29,668	-6	-0,872
29,692	-4,5	-0,753
29,716	-3,5	-0,623
29,741	-2,5	-0,507
29,764	-2	-0,388
29,788	-0,5	-0,266
29,812	0	-0,185
29,852	1	-0,095
29,879	1,5	-0,067
29,915	2	-0,038
29,938	2	-0,026
29,962	2	-0,018
29,986	2	-0,013
30,024	2	-0,007
30,047	2	-0,005
30,079	2	-0,002
30,13	2	-0,001
30,154	2	-0,001
30,19	2,5	0
30,214	2	-0,058
30,238	2	-0,205
30,263	2	-0,323
30,287	1,5	-0,474
30,316	0	-0,679
30,358	-1	-0,809
30,382	-3	-0,999
30,418	-5	-1,104
30,442	-6	-1,229
30,467	-6,5	-1,349
30,49	-8	-1,534
30,526	-8,5	-1,649
30,55	-9,5	-1,764
30,587	-10,5	-1,944
30,61	-12,5	-2,069
30,634	-13,5	-2,274
30,689	-15	-2,459
30,712	-17,5	-2,574
30,736	-18,5	-2,699
30,76	-19,5	-2,814
30,784	-20,5	-2,964
30,826	-22,5	-3,149
30,85	-24,5	-3,256
30,874	-25,5	-3,361
30,91	-27,5	-3,404
30,934	-28,5	-3,434
30,958	-29	-3,455
30,983	-29,5	-3,469
31,006	-30	-3,487
31,06	-30	-3,491
31,084	-30	-3,494
31,122	-30,5	-3,497
31,168	-30,5	-3,498
31,192	-30	-3,498
31,242	-30	-3,499
31,264	-30,5	-3,5
31,288	-30	-3,407
31,324	-30	-3,28
31,348	-30	-3,155
31,372	-28,5	-3,034
31,396	-26,5	-2,914
31,42	-25,5	-2,794
31,46	-23,5	-2,579
31,486	-22,5	-2,388
31,522	-20	-2,278
31,546	-19	-2,114
31,593	-15,5	-1,918
31,618	-15	-1,803
31,642	-13,5	-1,653
31,672	-11,5	-1,528
31,696	-10,5	-1,414
31,72	-9,5	-1,233
31,756	-7,5	-1,108
31,78	-6,5	-0,988
31,804	-6	-0,874
31,828	-5	-0,719
31,858	-3,5	-0,598
31,882	-2,5	-0,368
31,93	-0,5	-0,247
31,954	0	-0,172
31,978	0,5	-0,119
32,002	1	-0,082
32,026	1,5	-0,056
32,05	1,5	-0,039
32,074	2	-0,027
32,098	2	-0,019
32,134	2	-0,011
32,158	2	-0,007
32,198	2,5	-0,004
32,224	2,5	-0,002
32,248	2	-0,002
32,272	2,5	-0,001
32,302	2	0
32,366	2	-0,137
32,392	2	-0,264
