Time (s)	Load (N)	Displacement (mm)
331,259	3,5	-0,01
331,283	3,5	-0,007
331,307	3,5	-0,005
331,331	3,5	-0,003
331,355	3,5	-0,002
331,379	3,5	-0,001
331,403	3,5	-0,001
331,427	3,5	0
331,451	3	-0,003
331,475	3,5	-0,132
331,499	3	-0,248
331,523	2,5	-0,436
331,559	0,5	-0,551
331,583	0	-0,671
331,607	-1	-0,856
331,643	-2,5	-0,977
331,667	-3	-1,096
331,691	-3,5	-1,216
331,715	-4	-1,337
331,739	-4,5	-1,457
331,763	-5	-1,577
331,787	-5,5	-1,692
331,811	-6	-1,812
331,835	-7	-1,937
331,859	-7,5	-2,062
331,883	-9	-2,177
331,907	-10	-2,362
331,943	-12	-2,472
331,967	-13	-2,592
331,991	-14	-2,702
332,015	-15	-2,832
332,039	-16,5	-2,952
332,063	-18	-3,082
332,087	-19	-3,197
332,111	-20	-3,29
332,135	-21	-3,358
332,159	-23	-3,431
332,207	-24,5	-3,453
332,23	-24,5	-3,467
332,255	-25	-3,478
332,279	-25,5	-3,485
332,303	-25,5	-3,49
332,326	-25,5	-3,492
332,35	-25,5	-3,494
332,375	-25,5	-3,496
332,398	-25,5	-3,497
332,423	-25,5	-3,498
332,447	-25,5	-3,499
332,471	-25,5	-3,499
332,495	-25,5	-3,499
332,519	-25,5	-3,5
332,542	-25,5	-3,466
332,566	-25,5	-3,328
332,591	-25,5	-3,198
332,615	-25	-3,087
332,639	-22	-2,906
332,675	-21	-2,776
332,699	-18,5	-2,666
332,723	-17,5	-2,541
332,746	-16	-2,421
332,77	-15	-2,246
332,807	-13	-2,121
332,83	-11,5	-2,006
332,854	-10,5	-1,886
332,879	-8,5	-1,69
332,915	-7,5	-1,576
332,939	-5,5	-1,46
332,963	-5	-1,345
332,987	-4	-1,221
333,01	-3,5	-1,106
333,034	-3	-0,986
333,075	-1,5	-0,766
333,101	-0,5	-0,656
333,125	0	-0,531
333,149	0	-0,411
333,172	0	-0,296
333,196	1	-0,202
333,221	1,5	-0,114
333,257	2,5	-0,079
333,281	3	-0,055
333,313	3	-0,034
333,335	3,5	-0,024
333,358	3,5	-0,016
333,382	3,5	-0,012
333,407	3,5	-0,008
333,43	3,5	-0,006
333,454	3,5	-0,004
333,479	3,5	-0,002
333,503	3,5	-0,002
333,526	3	-0,001
333,55	3,5	0
333,575	3,5	-0,11
333,611	3,5	-0,228
333,635	3	-0,351
333,659	1,5	-0,472
333,683	0,5	-0,592
333,707	0	-0,742
333,737	-2	-0,862
333,761	-2,5	-0,977
333,785	-3	-1,102
333,808	-3,5	-1,222
333,832	-4	-1,397
333,869	-5	-1,517
333,892	-5	-1,642
333,917	-5,5	-1,762
333,941	-7	-1,882
333,964	-8	-2,062
334,001	-9,5	-2,177
334,024	-10	-2,297
334,048	-11	-2,422
334,072	-12	-2,547
334,097	-14	-2,662
334,121	-15	-2,842
334,157	-16	-2,957
334,18	-18	-3,077
334,204	-19	-3,197
334,229	-20	-3,293
334,252	-21	-3,36
334,277	-23	-3,405
334,301	-24	-3,432
334,325	-24	-3,453
334,348	-24,5	-3,468
334,372	-24,5	-3,478
334,396	-25	-3,485
334,42	-25,5	-3,49
334,444	-25,5	-3,492
334,468	-25,5	-3,495
334,505	-25,5	-3,497
334,528	-25,5	-3,498
334,552	-25,5	-3,499
334,589	-25,5	-3,499
334,613	-25,5	-3,5
334,637	-25,5	-3,456
334,661	-25,5	-3,311
334,684	-25,5	-3,19
334,708	-24,5	-3,068
334,733	-23	-2,948
334,756	-21,5	-2,823
334,78	-19	-2,703
334,804	-18	-2,588
334,828	-16,5	-2,468
334,852	-15,5	-2,348
334,876	-14,5	-2,162
334,913	-12	-2,038
334,937	-11	-1,923
334,977	-8	-1,708
335,003	-7	-1,592
335,026	-6	-1,478
335,05	-5,5	-1,358
335,074	-4,5	-1,232
335,098	-3	-1,113
335,122	-2,5	-0,933
335,158	-1,5	-0,783
335,189	-1	-0,658
335,213	-0,5	-0,543
335,236	0	-0,422
335,26	0	-0,308
335,284	1	-0,21
335,309	1,5	-0,145
335,332	2	-0,1
335,356	2,5	-0,069
335,38	3	-0,047
335,404	3	-0,027
335,441	3,5	-0,018
335,464	3,5	-0,013
335,488	3,5	-0,008
335,524	3,5	-0,005
335,548	3,5	-0,004
335,572	3	-0,002
335,608	3,5	-0,001
335,632	3	-0,001
335,657	3	0
335,681	3	-0,06
335,704	3	-0,192
335,728	3	-0,316
335,752	2	-0,432
335,776	1,5	-0,552
335,816	-1	-0,772
335,843	-2	-0,887
335,866	-2,5	-1,002
335,89	-3	-1,122
335,914	-3,5	-1,247
335,938	-4,5	-1,357
335,962	-4,5	-1,482
335,986	-5	-1,637
336,016	-5,5	-1,752
336,04	-7	-1,872
336,064	-7,5	-1,997
336,088	-8,5	-2,117
336,112	-9	-2,297
336,149	-11	-2,422
336,172	-12	-2,532
336,196	-13	-2,657
336,22	-15	-2,777
336,244	-15,5	-2,897
336,269	-17	-3,012
336,292	-18	-3,132
336,316	-19	-3,246
336,34	-21	-3,358
336,388	-23	-3,42
336,413	-24	-3,443
336,436	-24,5	-3,467
336,473	-25	-3,478
336,497	-25	-3,485
336,52	-25,5	-3,489
336,544	-25,5	-3,493
336,58	-25,5	-3,495
336,604	-25,5	-3,497
336,644	-25,5	-3,498
336,671	-25,5	-3,499
336,694	-25,5	-3,499
336,718	-25,5	-3,499
336,742	-25,5	-3,5
336,767	-25,5	-3,456
336,79	-25,5	-3,314
336,814	-25,5	-3,19
336,838	-23,5	-3,069
336,862	-22,5	-2,873
336,898	-19,5	-2,758
336,923	-18,5	-2,648
336,946	-17	-2,458
336,982	-15	-2,288
337,018	-13	-2,168
337,042	-11,5	-2,048
337,066	-10,5	-1,928
337,09	-9,5	-1,803
337,114	-8,5	-1,678
337,139	-6,5	-1,568
337,162	-5,5	-1,443
337,186	-5	-1,328
337,21	-4,5	-1,113
337,252	-3	-0,998
337,276	-2	-0,873
337,3	-1	-0,753
337,324	-0,5	-0,633
337,348	0	-0,518
337,373	0	-0,388
337,396	0	-0,28
337,42	1,5	-0,192
337,444	2	-0,13
337,468	2,5	-0,075
337,504	3	-0,052
337,528	3	-0,036
337,552	3	-0,024
337,576	3,5	-0,017
337,6	3,5	-0,012
337,625	3,5	-0,007
337,66	3,5	-0,004
337,684	3,5	-0,003
337,708	3,5	-0,002
337,75	3,5	-0,001
337,774	3,5	-0,001
337,798	3,5	0
337,822	3,5	-0,061
337,846	3,5	-0,193
337,87	3	-0,317
337,894	2,5	-0,433
337,918	0,5	-0,553
337,942	0	-0,674
337,966	-1	-0,794
337,99	-2	-0,918
338,014	-2,5	-1,039
338,038	-3	-1,159
338,062	-4	-1,274
338,086	-4,5	-1,399
338,11	-5	-1,519
338,134	-5,5	-1,634
338,158	-6	-1,759
338,182	-7	-1,878
338,206	-7	-1,994
338,23	-8,5	-2,118
338,254	-8,5	-2,238
338,279	-10,5	-2,358
338,302	-12	-2,478
338,326	-13	-2,598
338,35	-14	-2,714
338,374	-15	-2,838
338,398	-17	-2,959
338,422	-18	-3,078
338,446	-19	-3,198
338,47	-19,5	-3,294
338,494	-21	-3,358
338,518	-23	-3,419
338,554	-24	-3,444
338,578	-24,5	-3,461
338,602	-25	-3,473
338,643	-25	-3,486
338,669	-25,5	-3,49
338,692	-25,5	-3,493
338,716	-25,5	-3,495
338,74	-25,5	-3,496
338,764	-25,5	-3,497
338,788	-25,5	-3,499
338,824	-25,5	-3,499
338,848	-25,5	-3,499
338,873	-25,5	-3,5
338,896	-25,5	-3,461
338,936	-25	-3,22
338,963	-24	-3,048
338,998	-21,5	-2,923
339,022	-20	-2,813
339,046	-19	-2,683
339,07	-18	-2,563
339,094	-16,5	-2,447
339,118	-14,5	-2,322
339,142	-13,5	-2,138
339,178	-11	-2,018
339,203	-11	-1,902
339,226	-9	-1,722
339,263	-7	-1,602
339,286	-6	-1,488
339,31	-5	-1,368
339,334	-4,5	-1,242
339,358	-3	-1,122
339,382	-2,5	-1,008
339,406	-2	-0,882
339,43	-1,5	-0,768
339,454	-0,5	-0,648
339,478	0	-0,528
339,502	0	-0,402
339,526	0,5	-0,238
339,577	1,5	-0,136
339,598	2,5	-0,092
339,622	3	-0,064
339,646	3	-0,045
339,67	3	-0,031
339,694	3,5	-0,02
339,719	3,5	-0,015
339,742	3,5	-0,01
339,766	3,5	-0,007
339,79	3,5	-0,005
339,814	3,5	-0,003
339,844	3,5	-0,002
339,869	3,5	-0,001
339,892	3,5	-0,001
339,916	3,5	0
339,94	3	-0,015
339,964	3,5	-0,16
339,989	3,5	-0,28
340,012	2,5	-0,522
340,06	0	-0,642
340,084	-0,5	-0,762
340,108	-1,5	-0,877
340,132	-2	-1,002
340,156	-3	-1,122
340,18	-3,5	-1,237
340,204	-4	-1,357
340,228	-4,5	-1,487
340,253	-5	-1,597
340,276	-5,5	-1,722
340,3	-6,5	-1,842
340,324	-7,5	-1,962
340,348	-8	-2,112
340,379	-10	-2,232
340,402	-10,5	-2,347
340,426	-11,5	-2,467
340,45	-12,5	-2,592
340,474	-13,5	-2,707
340,498	-15	-2,897
340,534	-16,5	-3,017
340,559	-18,5	-3,132
340,582	-19,5	-3,29
340,618	-22	-3,356
340,642	-23	-3,4
340,666	-24	-3,432
340,69	-24,5	-3,461
340,741	-25	-3,478
340,763	-25	-3,484
340,786	-25	-3,492
340,829	-25,5	-3,494
340,852	-25,5	-3,496
340,876	-25,5	-3,497
340,9	-25,5	-3,498
340,924	-25,5	-3,499
340,977	-25,5	-3,5
341,003	-25,5	-3,488
341,026	-25,5	-3,367
341,05	-25,5	-3,241
341,074	-25	-3,114
341,099	-22,5	-2,994
341,122	-21	-2,799
341,158	-19	-2,694
341,182	-18	-2,574
341,206	-16,5	-2,454
341,23	-15	-2,334
341,254	-14,5	-2,219
341,278	-12	-2,089
341,303	-10,5	-1,974
341,326	-10	-1,854
341,35	-8,5	-1,734
341,374	-7,5	-1,539
341,41	-5,5	-1,434
341,434	-5	-1,254
341,471	-3,5	-1,134
341,494	-3	-1,019
341,518	-1,5	-0,899
341,542	-1,5	-0,779
341,566	-1	-0,624
341,596	0	-0,504
341,62	0	-0,379
341,644	0,5	-0,267
341,668	1	-0,183
341,692	1,5	-0,128
341,716	2	-0,072
341,752	2,5	-0,05
341,777	3,5	-0,034
341,8	3	-0,024
341,824	3,5	-0,016
341,848	3,5	-0,012
341,872	3,5	-0,007
341,902	3,5	-0,005
341,926	3,5	-0,004
341,95	3,5	-0,002
341,987	3,5	-0,001
342,01	3,5	-0,001
342,034	3,5	0
342,058	3	-0,016
342,082	3	-0,212
342,118	2,5	-0,33
342,142	2	-0,461
342,167	0,5	-0,572
342,19	0	-0,692
342,214	-1	-0,817
342,238	-2,5	-0,932
342,262	-3	-1,057
342,286	-3	-1,177
342,311	-3,5	-1,297
342,334	-4	-1,477
342,37	-5	-1,592
342,394	-5,5	-1,712
342,418	-7	-1,837
342,442	-7,5	-1,962
342,467	-7,5	-2,077
342,49	-9	-2,242
342,52	-10,5	-2,407
342,556	-11,5	-2,527
342,58	-13,5	-2,647
342,604	-14,5	-2,767
342,628	-15	-2,887
342,652	-16,5	-3,007
342,676	-17,5	-3,122
342,7	-19,5	-3,242
342,724	-21	-3,323
342,748	-22	-3,378
342,772	-23	-3,416
342,796	-23,5	-3,442
342,82	-24,5	-3,46
342,844	-24,5	-3,472
342,869	-25	-3,481
342,892	-25	-3,487
342,916	-25	-3,491
342,94	-25,5	-3,494
342,964	-25,5	-3,496
342,994	-25,5	-3,497
343,018	-25,5	-3,498
343,042	-25,5	-3,498
343,066	-25,5	-3,499
343,09	-25,5	-3,499
343,114	-25,5	-3,489
343,15	-25,5	-3,358
343,174	-25,5	-3,236
343,198	-24	-3,109
343,222	-23	-2,983
343,246	-21,5	-2,868
343,27	-20	-2,748
343,294	-19	-2,628
343,318	-16,5	-2,508
343,342	-15	-2,388
343,366	-14,5	-2,263
343,391	-13,5	-2,148
343,414	-12	-2,028
343,438	-10	-1,908
343,462	-9	-1,788
343,486	-7,5	-1,672
343,51	-7	-1,548
343,534	-6	-1,432
343,558	-4,5	-1,307
343,582	-4	-1,188
343,606	-3	-1,072
343,63	-2,5	-0,948
343,654	-2	-0,828
343,678	-1	-0,712
343,702	-0,5	-0,588
343,726	-0,5	-0,468
343,75	0	-0,353
343,774	0,5	-0,239
343,798	1,5	-0,164
343,822	2	-0,113
343,846	2,5	-0,078
343,87	3	-0,054
343,894	3	-0,037
343,918	3,5	-0,026
343,942	3,5	-0,017
343,966	3,5	-0,011
344,002	3,5	-0,007
344,026	3,5	-0,005
344,05	3,5	-0,004
344,074	3,5	-0,002
344,117	3,5	-0,001
344,14	3,5	-0,001
344,164	3,5	0
344,188	3,5	-0,047
344,212	3,5	-0,195
344,236	3,5	-0,313
344,26	2	-0,438
344,284	1	-0,559
344,308	0	-0,679
344,332	-0,5	-0,799
344,356	-1,5	-0,914
344,38	-3	-1,034
344,404	-3,5	-1,159
344,428	-3,5	-1,274
344,468	-4,5	-1,494
344,494	-5	-1,609
344,518	-6	-1,729
344,542	-6,5	-1,904
344,578	-8	-2,029
344,602	-9	-2,149
344,626	-9,5	-2,269
344,65	-10,5	-2,389
344,674	-11,5	-2,509
344,698	-13,5	-2,629
344,722	-14,5	-2,749
344,746	-15,5	-2,869
344,77	-15,5	-2,989
344,794	-17,5	-3,109
344,818	-19,5	-3,226
344,842	-20,5	-3,31
344,866	-21,5	-3,371
344,89	-22,5	-3,411
344,914	-23,5	-3,438
344,938	-24,5	-3,458
344,962	-25	-3,471
344,986	-25	-3,485
345,028	-25	-3,49
345,052	-25,5	-3,492
345,076	-25,5	-3,494
345,1	-25,5	-3,496
345,124	-25,5	-3,498
345,164	-25,5	-3,499
345,19	-25,5	-3,499
345,214	-25,5	-3,499
345,238	-25,5	-3,491
345,274	-25,5	-3,365
345,298	-25	-3,172
345,334	-24	-3,051
345,358	-21,5	-2,93
345,382	-20,5	-2,81
345,406	-19	-2,69
345,43	-18	-2,575
345,454	-17	-2,455
345,478	-14,5	-2,33
345,502	-13,5	-2,205
345,526	-12,5	-2,09
345,55	-11	-1,975
345,574	-11	-1,85
345,598	-8	-1,73
345,622	-7	-1,61
345,647	-6	-1,49
345,67	-5	-1,37
345,706	-4	-1,155
345,736	-3	-1,04
345,76	-2	-0,92
345,784	-1,5	-0,8
345,808	-1	-0,63
345,844	0	-0,5
345,868	0	-0,385
345,892	0,5	-0,264
345,916	1	-0,182
345,94	2	-0,127
345,964	2,5	-0,086
345,988	3	-0,048
346,024	3,5	-0,034
346,048	3,5	-0,023
346,072	3,5	-0,016
346,096	3,5	-0,011
346,12	3,5	-0,008
346,144	3,5	-0,005
346,168	3,5	-0,004
346,192	3,5	-0,002
346,216	3,5	-0,002
346,24	3	-0,001
346,276	3,5	0
346,3	3	-0,023
346,324	3	-0,318
346,378	1,5	-0,439
346,402	1	-0,554
346,426	0	-0,679
346,45	-1	-0,794
346,474	-1,5	-0,914
346,498	-3	-1,034
346,522	-3,5	-1,159
346,546	-4	-1,284
346,57	-4	-1,404
346,594	-4,5	-1,519
346,618	-5,5	-1,639
346,642	-6	-1,759
346,666	-7	-1,879
346,69	-7,5	-1,999
346,714	-8,5	-2,119
346,738	-10	-2,294
346,774	-10,5	-2,419
346,798	-12,5	-2,539
346,846	-14,5	-2,784
346,87	-14,5	-2,894
346,894	-16,5	-3,019
346,918	-18,5	-3,134
346,942	-19,5	-3,251
346,966	-21	-3,33
346,99	-22	-3,402
347,026	-24	-3,433
347,05	-24,5	-3,453
347,074	-24,5	-3,468
347,098	-25	-3,478
347,122	-25	-3,485
347,146	-25,5	-3,489
347,17	-25,5	-3,492
347,194	-25,5	-3,495
347,218	-25,5	-3,496
347,242	-25,5	-3,497
347,266	-25,5	-3,498
347,29	-25,5	-3,499
347,332	-25,5	-3,499
347,356	-25,5	-3,5
347,38	-25,5	-3,426
347,404	-25,5	-3,228
347,44	-24	-3,106
347,464	-22,5	-2,985
347,505	-20	-2,78
347,53	-19	-2,655
347,554	-18	-2,535
347,578	-15,5	-2,415
347,602	-14,5	-2,295
347,626	-13,5	-2,175
347,65	-12	-2,06
347,674	-11	-1,93
347,698	-9	-1,82
347,722	-8	-1,69
347,746	-7	-1,575
347,77	-6	-1,455
347,794	-5,5	-1,335
347,818	-3,5	-1,22
347,842	-3	-1,095
347,866	-2,5	-0,975
347,89	-2	-0,855
347,914	-1,5	-0,735
347,938	-0,5	-0,615
347,962	-0,5	-0,495
347,986	0	-0,375
348,01	0,5	-0,26
348,034	1	-0,181
348,058	2	-0,123
348,082	2,5	-0,085
348,106	3	-0,059
348,13	3	-0,041
348,154	3,5	-0,021
348,196	3,5	-0,014
348,22	3,5	-0,01
348,244	3,5	-0,007
348,268	3,5	-0,005
348,292	3,5	-0,003
348,316	3	-0,002
348,34	3,5	-0,001
348,364	3,5	-0,001
348,388	3,5	0
348,412	3,5	-0,06
348,448	3	-0,205
348,472	3	-0,323
348,496	2,5	-0,504
348,532	0,5	-0,624
348,556	0	-0,744
348,58	-2	-0,864
348,604	-2,5	-0,984
348,628	-3	-1,104
348,652	-3,5	-1,224
348,676	-4	-1,399
348,712	-4,5	-1,519
348,736	-5	-1,644
348,76	-6	-1,764
348,784	-7	-1,884
348,808	-7,5	-2,009
348,832	-8,5	-2,124
348,856	-9	-2,239
348,88	-11	-2,359
348,904	-12	-2,479
348,928	-13	-2,604
348,952	-14	-2,804
348,994	-15,5	-2,939
349,018	-18	-3,054
349,042	-19	-3,174
349,066	-20	-3,277
349,09	-20	-3,346
349,114	-22	-3,394
349,15	-24	-3,44
349,174	-24,5	-3,458
349,198	-25	-3,48
349,246	-25	-3,486
349,269	-25,5	-3,49
349,294	-25,5	-3,493
349,318	-25,5	-3,495
349,342	-25,5	-3,497
349,366	-25,5	-3,498
349,39	-25,5	-3,498
349,414	-25,5	-3,499
349,438	-25,5	-3,499
349,462	-25,5	-3,5
349,486	-25,5	-3,494
349,51	-25,5	-3,373
349,534	-25,5	-3,245
349,558	-24	-3,123
349,582	-23	-3,003
349,606	-21	-2,883
349,63	-20	-2,702
349,666	-19	-2,582
349,69	-16,5	-2,467
349,714	-14,5	-2,312
349,744	-13,5	-2,192
349,768	-12	-2,072
349,792	-11	-1,957
349,815	-11	-1,832
349,839	-9	-1,652
349,876	-7	-1,532
349,9	-5	-1,412
349,924	-4,5	-1,292
349,948	-3,5	-1,112
349,984	-2,5	-0,992
350,007	-2	-0,872
350,032	-1,5	-0,752
350,056	-1	-0,632
350,079	0	-0,512
350,104	0	-0,392
350,128	0,5	-0,274
350,151	1	-0,188
350,176	1,5	-0,13
350,199	2,5	-0,09
350,223	3	-0,062
350,248	3	-0,042
350,271	3	-0,03
350,295	3	-0,02
350,32	3,5	-0,014
350,344	3,5	-0,01
350,368	3,5	-0,007
350,391	3,5	-0,005
350,415	3,5	-0,003
350,44	3	-0,002
350,463	3	-0,001
350,512	3,5	0
350,536	3	-0,019
350,559	3	-0,158
350,583	3	-0,285
350,608	2,5	-0,407
350,632	1,5	-0,532
350,656	0	-0,648
350,68	-1	-0,768
350,703	-2	-0,888
350,728	-2,5	-1,038
350,758	-3,5	-1,158
350,782	-4	-1,278
350,806	-4,5	-1,398
350,83	-4,5	-1,518
350,854	-5	-1,638
350,878	-6	-1,758
350,902	-7	-1,878
350,926	-7,5	-1,998
350,95	-8,5	-2,118
350,974	-9	-2,358
351,022	-12	-2,473
351,046	-13	-2,592
351,07	-14	-2,718
351,094	-15	-2,838
351,118	-16,5	-2,957
351,142	-18	-3,078
351,166	-19	-3,221
351,196	-19,5	-3,314
351,22	-22	-3,37
351,244	-23	-3,41
351,285	-24	-3,452
351,31	-24,5	-3,468
351,333	-25	-3,478
351,357	-25,5	-3,485
351,382	-25,5	-3,49
351,406	-25	-3,492
351,429	-25,5	-3,496
351,478	-25,5	-3,497
351,501	-25,5	-3,498
351,525	-25,5	-3,499
351,55	-25,5	-3,499
351,574	-25,5	-3,499
351,598	-25,5	-3,5
351,634	-25,5	-3,456
351,657	-25,5	-3,315
351,681	-25	-3,19
351,706	-24	-3,068
351,729	-23	-2,948
351,753	-21	-2,828
351,778	-19	-2,708
351,802	-18	-2,588
351,825	-16,5	-2,468
351,849	-15	-2,348
351,873	-14	-2,228
351,897	-12	-2,108
351,921	-10,5	-1,988
351,945	-10	-1,868
351,969	-8,5	-1,748
351,994	-7,5	-1,628
352,018	-6	-1,508
352,041	-5	-1,388
352,065	-4,5	-1,208
352,101	-3	-1,088
352,126	-2,5	-0,968
352,149	-1,5	-0,848
352,173	-1	-0,728
352,197	-0,5	-0,607
352,221	0	-0,488
352,245	0	-0,368
352,269	0,5	-0,254
352,293	1	-0,174
352,317	2	-0,12
352,341	2,5	-0,083
352,365	3	-0,056
352,39	3	-0,039
352,414	3	-0,027
352,437	3,5	-0,018
352,461	3,5	-0,013
352,485	3,5	-0,009
352,509	3,5	-0,005
352,546	3,5	-0,004
352,57	3,5	-0,002
352,608	3,5	-0,001
352,63	3,5	-0,001
352,653	3,5	0
352,677	3,5	-0,023
352,701	3	-0,222
352,737	2,5	-0,345
352,761	1,5	-0,466
352,785	0,5	-0,616
352,828	-1	-0,801
352,852	-1,5	-0,916
352,875	-2,5	-1,036
352,899	-3	-1,156
352,923	-4	-1,276
352,947	-4,5	-1,396
352,986	-5	-1,576
353,007	-5,5	-1,696
353,031	-6	-1,816
353,055	-7	-1,936
353,079	-8,5	-2,061
353,104	-9	-2,176
353,127	-11	-2,416
353,175	-12	-2,536
353,199	-13,5	-2,656
353,223	-15	-2,776
353,248	-15,5	-2,896
353,271	-16,5	-3,016
353,295	-18	-3,166
353,326	-19,5	-3,272
353,349	-20,5	-3,343
353,373	-22	-3,392
353,397	-24	-3,426
353,421	-24	-3,449
353,446	-24,5	-3,465
353,469	-25	-3,475
353,493	-25	-3,484
353,517	-25,5	-3,488
353,541	-25	-3,492
353,565	-25,5	-3,494
353,589	-25,5	-3,496
353,613	-25,5	-3,497
353,637	-25,5	-3,498
353,661	-25,5	-3,499
353,685	-25,5	-3,499
353,709	-25,5	-3,499
353,733	-25,5	-3,5
353,769	-25,5	-3,419
353,793	-25,5	-3,287
353,817	-24,5	-3,158
353,841	-23,5	-3,038
353,865	-22	-2,917
353,889	-20,5	-2,797
353,913	-19,5	-2,677
353,937	-17	-2,557
353,961	-15,5	-2,437
353,985	-15	-2,317
354,009	-13,5	-2,197
354,033	-12,5	-2,077
354,057	-10,5	-1,956
354,081	-9,5	-1,837
354,105	-8,5	-1,717
354,129	-7,5	-1,597
354,153	-6,5	-1,477
354,177	-5	-1,357
354,201	-4	-1,237
354,225	-3,5	-1,117
354,249	-3	-0,997
354,273	-2,5	-0,787
354,327	-0,5	-0,607
354,352	-0,5	-0,487
354,375	0	-0,367
354,399	1	-0,253
354,423	1,5	-0,144
354,46	2	-0,098
354,483	2,5	-0,068
354,507	2,5	-0,047
354,531	3	-0,033
354,555	3	-0,022
354,579	3,5	-0,016
354,603	3,5	-0,011
354,627	3,5	-0,008
354,651	3,5	-0,005
354,675	3,5	-0,004
354,699	3,5	-0,002
354,723	3,5	-0,002
354,747	3,5	-0,001
354,771	3,5	-0,001
354,795	3,5	0
354,819	3	-0,048
354,843	3	-0,189
354,867	3	-0,313
354,891	2,5	-0,465
354,922	0,5	-0,59
354,945	0	-0,705
354,969	-1	-0,825
354,993	-2	-0,945
355,017	-3	-1,065
355,071	-4	-1,336
355,095	-4,5	-1,456
355,119	-5	-1,576
355,143	-5,5	-1,696
355,167	-6	-1,816
355,191	-6	-1,936
355,215	-7,5	-2,06
355,24	-9	-2,175
355,263	-10	-2,296
355,287	-11	-2,416
355,311	-12	-2,536
355,335	-14	-2,686
355,365	-15	-2,806
355,389	-16	-2,926
355,413	-17	-3,046
355,438	-19	-3,166
355,461	-20	-3,267
355,485	-21	-3,343
355,509	-22	-3,392
355,533	-23	-3,425
355,557	-24,5	-3,448
355,581	-24,5	-3,464
355,605	-25	-3,475
355,629	-25	-3,484
355,654	-25	-3,488
355,677	-25,5	-3,492
355,701	-25,5	-3,494
355,725	-25,5	-3,496
355,749	-25,5	-3,497
355,773	-25,5	-3,498
355,797	-25,5	-3,499
355,833	-25,5	-3,499
355,857	-25,5	-3,499
355,881	-25,5	-3,496
355,905	-25,5	-3,377
355,929	-25	-3,248
355,953	-25	-3,126
355,977	-22,5	-3,005
356,001	-21,5	-2,885
356,025	-20	-2,765
356,049	-19	-2,645
356,073	-18	-2,465
356,109	-15	-2,345
356,133	-14,5	-2,224
356,157	-14,5	-2,105
356,181	-11	-1,985
356,205	-10	-1,865
356,229	-9	-1,745
356,253	-8	-1,625
356,277	-6	-1,505
356,301	-5	-1,385
356,325	-4,5	-1,265
356,349	-3,5	-1,145
356,373	-3	-1,025
356,397	-2	-0,905
356,421	-1,5	-0,785
356,445	-1,5	-0,665
356,469	0	-0,54
356,494	0	-0,425
356,517	0,5	-0,305
356,541	1	-0,209
356,565	1,5	-0,125
356,595	2	-0,09
356,634	3	-0,052
356,655	3	-0,036
356,679	3,5	-0,024
356,703	3	-0,017
356,728	3,5	-0,012
356,751	3,5	-0,008
356,775	3,5	-0,006
356,799	3,5	-0,004
356,823	3,5	-0,003
356,847	3,5	-0,002
356,871	3	-0,001
356,896	3,5	-0,001
356,919	3,5	0
356,943	3,5	-0,021
356,967	3	-0,158
356,991	3	-0,284
357,015	3	-0,405
357,039	1	-0,526
357,063	0	-0,646
