Time (s)	Load (N)	Displacement (mm)
0	-0,5	-0,036
0,024	-0,5	-0,212
0,054	-1	-0,331
0,078	-3,5	-0,452
0,101	-5,5	-0,577
0,126	-7,5	-0,697
0,15	-9,5	-0,812
0,174	-12	-0,927
0,198	-13,5	-1,053
0,222	-15	-1,172
0,246	-16	-1,298
0,27	-17,5	-1,413
0,294	-20	-1,533
0,318	-21	-1,658
0,342	-22	-1,773
0,366	-23	-1,893
0,389	-24	-2,018
0,413	-26,5	-2,133
0,438	-27,5	-2,252
0,462	-28,5	-2,373
0,486	-29,5	-2,492
0,51	-28,5	-2,613
0,537	-30	-2,733
0,558	-31,5	-2,853
0,582	-32,5	-2,973
0,606	-34	-3,098
0,63	-35,5	-3,212
0,653	-37,5	-3,306
0,678	-39	-3,365
0,701	-39,5	-3,408
0,726	-40,5	-3,436
0,75	-41	-3,456
0,774	-41	-3,47
0,798	-41,5	-3,478
0,821	-41	-3,486
0,846	-41	-3,49
0,87	-41	-3,493
0,894	-41	-3,495
0,917	-41	-3,497
0,942	-41	-3,498
0,965	-41	-3,498
0,989	-41	-3,499
1,014	-40,5	-3,499
1,037	-40,5	-3,499
1,062	-40,5	-3,5
1,085	-40,5	-3,414
1,11	-40,5	-3,279
1,134	-39	-3,156
1,158	-37	-3,03
1,182	-35,5	-2,914
1,206	-33,5	-2,789
1,23	-32	-2,674
1,254	-29	-2,549
1,278	-28	-2,429
1,302	-26,5	-2,308
1,326	-25	-2,194
1,35	-24	-2,063
1,373	-22	-1,953
1,397	-21	-1,838
1,422	-20	-1,713
1,445	-19	-1,593
1,47	-18	-1,478
1,493	-15	-1,353
1,517	-14,5	-1,233
1,542	-13,5	-1,113
1,565	-12	-0,963
1,595	-10	-0,838
1,619	-8,5	-0,723
1,644	-7,5	-0,603
1,668	-6	-0,484
1,691	-5,5	-0,364
1,715	-3	-0,251
1,739	-2,5	-0,173
1,763	-1,5	-0,119
1,787	-0,5	-0,082
1,811	0	-0,056
1,838	0	-0,039
1,859	0,5	-0,026
1,884	0,5	-0,018
1,907	0,5	-0,013
1,931	0,5	-0,009
1,955	1	-0,006
1,979	1	-0,004
2,003	1	-0,002
2,027	1	-0,002
2,051	1	0
2,135	1	-0,07
2,159	0,5	-0,201
2,183	0,5	-0,323
2,207	0	-0,449
2,231	-1,5	-0,564
2,255	-4	-0,684
2,279	-5	-0,804
2,303	-6,5	-0,925
2,327	-7,5	-1,045
2,351	-9	-1,17
2,375	-11,5	-1,284
2,399	-12,5	-1,405
2,423	-12,5	-1,53
2,447	-14,5	-1,644
2,471	-15	-1,765
2,495	-17,5	-1,915
2,525	-19	-2,03
2,549	-20	-2,155
2,573	-22	-2,28
2,597	-22,5	-2,395
2,621	-24	-2,515
2,645	-25	-2,635
2,669	-26	-2,755
2,693	-28,5	-2,875
2,717	-30	-2,995
2,741	-31	-3,12
2,765	-32,5	-3,232
2,789	-34	-3,316
2,813	-36,5	-3,376
2,837	-37,5	-3,413
2,861	-38,5	-3,44
2,885	-39	-3,458
2,909	-39	-3,471
2,933	-40	-3,48
2,957	-40	-3,487
2,981	-40	-3,491
3,005	-40	-3,494
3,029	-40	-3,496
3,053	-40	-3,497
3,077	-40	-3,498
3,101	-40	-3,498
3,125	-40	-3,499
3,149	-40	-3,499
3,173	-39,5	-3,5
3,197	-39,5	-3,492
3,221	-39,5	-3,362
3,245	-39,5	-3,24
3,269	-38,5	-3,118
3,293	-35,5	-2,998
3,317	-33,5	-2,872
3,341	-32	-2,757
3,365	-30,5	-2,637
3,389	-29	-2,517
3,413	-26,5	-2,397
3,437	-25	-2,277
3,461	-24	-2,157
3,485	-23	-2,037
3,509	-22	-1,917
3,533	-20	-1,797
3,557	-19	-1,672
3,581	-18	-1,557
3,605	-16,5	-1,437
3,629	-15	-1,317
3,653	-13,5	-1,197
3,677	-12	-1,077
3,701	-11	-0,957
3,725	-10	-0,837
3,749	-8,5	-0,717
3,773	-6,5	-0,597
3,797	-5,5	-0,477
3,821	-4,5	-0,357
3,845	-3,5	-0,246
3,869	-2,5	-0,169
3,893	-0,5	-0,116
3,917	0	-0,078
3,941	0	-0,055
3,965	0,5	-0,037
3,989	0,5	-0,026
4,013	1	-0,018
4,037	1	-0,012
4,061	1	-0,009
4,085	1	-0,005
4,109	1	-0,004
4,133	1	-0,002
4,157	1,5	-0,002
4,181	1	-0,001
4,205	1	-0,001
4,229	1	-0,001
4,253	1	0
4,277	1	-0,025
4,301	1	-0,162
4,325	0,5	-0,287
4,349	0	-0,409
4,373	-2	-0,529
4,397	-3	-0,644
4,421	-4,5	-0,769
4,445	-5,5	-0,894
4,469	-6,5	-1,01
4,493	-9	-1,13
4,517	-10	-1,25
4,541	-11	-1,375
4,565	-12	-1,494
4,589	-13,5	-1,61
4,613	-15	-1,73
4,637	-16,5	-1,85
4,661	-17,5	-1,97
4,685	-19	-2,095
4,709	-20	-2,21
4,733	-21,5	-2,33
4,757	-23	-2,45
4,781	-24	-2,57
4,805	-25	-2,69
4,829	-26,5	-2,81
4,853	-28,5	-2,93
4,877	-30	-3,05
4,901	-31	-3,17
4,925	-32,5	-3,274
4,949	-34	-3,342
4,973	-36,5	-3,394
4,997	-37,5	-3,426
5,021	-38	-3,45
5,045	-38,5	-3,465
5,069	-39	-3,476
5,093	-39	-3,484
5,117	-39	-3,489
5,141	-39,5	-3,492
5,165	-39	-3,494
5,189	-39	-3,496
5,213	-39	-3,498
5,237	-39,5	-3,498
5,261	-39,5	-3,499
5,285	-39	-3,499
5,309	-39	-3,499
5,333	-39	-3,5
5,357	-39	-3,497
5,381	-39	-3,382
5,405	-39	-3,253
5,429	-38,5	-3,126
5,453	-35	-3,01
5,477	-33	-2,889
5,501	-31,5	-2,769
5,525	-30	-2,649
5,549	-28,5	-2,529
5,573	-26	-2,404
5,597	-25	-2,284
5,621	-23,5	-2,169
5,645	-22,5	-2,049
5,669	-21,5	-1,924
5,693	-19,5	-1,809
5,717	-18,5	-1,689
5,741	-17,5	-1,569
5,765	-16,5	-1,449
5,789	-15	-1,329
5,813	-13	-1,209
5,837	-12	-1,089
5,861	-10,5	-0,97
5,885	-9,5	-0,85
5,909	-8,5	-0,73
5,933	-6	-0,614
5,957	-5	-0,484
5,981	-4	-0,369
6,005	-3	-0,256
6,029	-2	-0,176
6,053	-0,5	-0,119
6,077	0	-0,083
6,101	0,5	-0,057
6,125	1	-0,039
6,149	1	-0,026
6,173	1,5	-0,018
6,197	1,5	-0,013
6,221	1,5	-0,009
6,245	1,5	-0,006
6,269	1,5	-0,004
6,293	1,5	-0,002
6,317	1,5	-0,002
6,341	1,5	-0,001
6,365	1,5	-0,001
6,389	1,5	-0,001
6,413	1,5	0
6,437	1,5	-0,031
6,461	1,5	-0,175
6,485	1	-0,294
6,509	0,5	-0,416
6,533	-1,5	-0,531
6,557	-1,5	-0,651
6,581	-4,5	-0,776
6,605	-5,5	-0,896
6,629	-6,5	-1,016
6,653	-9	-1,136
6,677	-10	-1,262
6,701	-11	-1,376
6,725	-12	-1,496
6,749	-13	-1,616
6,773	-15	-1,736
6,797	-16,5	-1,862
6,821	-17,5	-1,976
6,845	-18,5	-2,096
6,869	-19,5	-2,216
6,893	-21,5	-2,336
6,917	-22,5	-2,462
6,941	-23,5	-2,576
6,965	-24,5	-2,696
6,989	-26	-2,816
7,013	-28,5	-2,936
7,037	-29,5	-3,056
7,061	-30,5	-3,181
7,085	-32	-3,283
7,109	-34	-3,348
7,133	-36	-3,396
7,157	-37	-3,428
7,181	-37,5	-3,451
7,205	-38	-3,466
7,229	-38,5	-3,476
7,253	-39	-3,484
7,277	-39	-3,489
7,301	-39	-3,493
7,325	-39	-3,495
7,349	-39	-3,496
7,373	-39	-3,497
7,397	-39	-3,498
7,421	-39	-3,498
7,445	-39	-3,499
7,469	-39	-3,499
7,493	-39	-3,499
7,517	-39	-3,5
7,541	-39	-3,456
7,565	-38,5	-3,313
7,589	-38,5	-3,194
7,613	-36	-3,073
7,637	-34	-2,948
7,661	-32	-2,837
7,685	-30,5	-2,712
7,709	-29	-2,592
7,733	-26,5	-2,472
7,757	-25,5	-2,352
7,781	-24	-2,227
7,805	-23	-2,112
7,829	-22	-1,992
7,853	-20	-1,867
7,877	-19	-1,752
7,901	-18	-1,632
7,925	-16,5	-1,512
7,949	-15,5	-1,387
7,973	-14,5	-1,267
7,997	-12	-1,152
8,021	-11	-1,032
8,045	-10	-0,907
8,069	-9	-0,792
8,093	-6,5	-0,667
8,117	-5,5	-0,547
8,141	-4,5	-0,427
8,165	-3,5	-0,312
8,189	-2,5	-0,21
8,213	-1	-0,147
8,237	0	-0,101
8,261	0	-0,068
8,285	0,5	-0,048
8,309	1	-0,032
8,333	1,5	-0,022
8,357	1,5	-0,015
8,381	1,5	-0,011
8,405	1,5	-0,007
8,429	1,5	-0,005
8,453	1,5	-0,003
8,477	1,5	-0,002
8,501	1,5	-0,002
8,525	1,5	-0,001
8,549	1,5	-0,001
8,573	1,5	-0,001
8,597	1,5	0
8,621	1,5	-0,056
8,645	1,5	-0,196
8,669	1	-0,315
8,693	-0,5	-0,441
8,717	-2	-0,566
8,741	-3	-0,682
8,765	-4,5	-0,802
8,789	-5,5	-0,927
8,813	-7,5	-1,042
8,837	-9	-1,167
8,861	-10	-1,282
8,885	-10,5	-1,407
8,909	-12	-1,522
8,933	-14	-1,647
8,957	-15	-1,762
8,981	-16	-1,887
9,005	-17,5	-2,007
9,029	-18,5	-2,122
9,053	-20,5	-2,242
9,077	-21,5	-2,362
9,101	-22,5	-2,482
9,125	-23,5	-2,602
9,149	-24,5	-2,722
9,173	-27	-2,847
9,197	-28	-2,962
9,221	-29	-3,087
9,245	-30,5	-3,202
9,269	-31,5	-3,296
9,293	-35	-3,36
9,317	-36	-3,404
9,341	-37	-3,434
9,365	-37,5	-3,454
9,389	-38	-3,468
9,413	-38,5	-3,478
9,437	-38,5	-3,485
9,461	-38,5	-3,49
9,485	-39	-3,493
9,509	-39	-3,495
9,533	-39	-3,496
9,557	-38,5	-3,498
9,581	-38,5	-3,498
9,605	-39	-3,498
9,629	-39	-3,499
9,653	-39	-3,499
9,677	-39	-3,499
9,701	-38,5	-3,5
9,725	-39	-3,479
9,749	-38,5	-3,343
9,773	-38	-3,222
9,797	-36,5	-3,09
9,821	-34,5	-2,974
9,845	-33	-2,854
9,869	-31	-2,734
9,893	-28,5	-2,614
9,917	-27	-2,488
9,941	-25,5	-2,373
9,965	-25,5	-2,253
9,989	-23,5	-2,128
10,013	-21	-2,013
10,037	-20	-1,888
10,061	-19,5	-1,773
10,085	-18,5	-1,653
10,109	-17	-1,533
10,133	-15	-1,413
10,157	-13,5	-1,293
10,181	-12,5	-1,173
10,205	-11,5	-1,053
10,229	-10,5	-0,933
10,253	-8	-0,813
10,277	-7	-0,693
10,301	-6	-0,568
10,325	-5	-0,453
10,349	-4	-0,333
10,373	-2	-0,228
10,397	-1	-0,157
10,421	0	-0,108
10,445	0	-0,074
10,469	0,5	-0,051
10,493	1	-0,036
10,517	1	-0,024
10,541	1,5	-0,017
10,565	1,5	-0,012
10,589	1,5	-0,008
10,613	1,5	-0,005
10,637	1,5	-0,004
10,661	1,5	-0,002
10,685	1,5	-0,002
10,709	1,5	-0,001
10,733	1,5	-0,001
10,757	1,5	-0,001
10,781	1,5	-0,001
10,805	1,5	-0,003
10,829	1,5	-0,119
10,853	1	-0,246
10,877	0	-0,367
10,901	-0,5	-0,488
10,925	-1,5	-0,608
10,949	-3	-0,728
10,973	-5,5	-0,848
10,997	-6,5	-0,968
11,021	-7,5	-1,088
11,045	-9	-1,208
11,069	-10	-1,328
11,093	-12	-1,448
11,117	-13	-1,568
11,141	-14	-1,693
11,165	-15	-1,808
11,189	-16	-1,934
11,213	-18,5	-2,048
11,237	-19,5	-2,168
11,261	-20,5	-2,293
11,285	-21,5	-2,408
11,309	-22,5	-2,528
11,333	-24	-2,648
11,357	-25,5	-2,768
11,381	-26,5	-2,888
11,405	-28	-3,008
11,429	-29	-3,128
11,453	-31,5	-3,243
11,477	-33	-3,324
11,501	-35	-3,379
11,525	-36	-3,416
11,549	-36,5	-3,443
11,573	-37,5	-3,46
11,597	-38	-3,472
11,621	-38,5	-3,481
11,645	-38,5	-3,487
11,669	-38,5	-3,491
11,693	-38,5	-3,494
11,717	-38,5	-3,496
11,741	-38,5	-3,497
11,765	-38,5	-3,498
11,789	-38,5	-3,498
11,813	-38,5	-3,499
11,837	-38,5	-3,499
11,861	-38,5	-3,499
11,885	-38,5	-3,499
11,909	-38,5	-3,5
11,933	-38,5	-3,408
11,957	-38,5	-3,277
11,981	-37,5	-3,154
12,005	-36	-3,033
12,029	-34	-2,912
12,053	-30,5	-2,792
12,077	-29	-2,672
12,101	-27,5	-2,557
12,125	-26,5	-2,432
12,149	-26,5	-2,312
12,173	-23	-2,187
12,197	-22	-2,072
12,221	-20,5	-1,947
12,245	-19,5	-1,832
12,269	-19	-1,712
12,293	-16,5	-1,592
12,317	-15	-1,472
12,341	-14,5	-1,352
12,365	-13	-1,232
12,389	-12	-1,112
12,413	-10	-0,992
12,437	-10	-0,872
12,461	-7,5	-0,752
12,485	-6,5	-0,622
12,509	-5,5	-0,507
12,533	-3,5	-0,392
12,557	-2,5	-0,274
12,581	-1,5	-0,188
12,605	-0,5	-0,13
12,629	0	-0,089
12,653	0,5	-0,061
12,677	1	-0,042
12,701	1,5	-0,029
12,725	1,5	-0,02
12,749	1,5	-0,014
12,773	1,5	-0,01
12,797	1,5	-0,006
12,821	1,5	-0,004
12,845	1,5	-0,003
12,869	1,5	-0,002
12,893	1,5	-0,002
12,917	1,5	-0,001
12,941	1,5	-0,001
12,965	1,5	0
12,989	1,5	-0,003
13,013	1,5	-0,119
13,037	1	-0,245
13,061	0,5	-0,367
13,085	0	-0,487
13,109	-1,5	-0,607
13,133	-4	-0,728
13,157	-5	-0,852
13,181	-6	-0,968
13,205	-7,5	-1,088
13,229	-8,5	-1,208
13,253	-10,5	-1,328
13,277	-11,5	-1,448
13,301	-12,5	-1,578
13,325	-13,5	-1,688
13,349	-14,5	-1,808
13,373	-16,5	-1,928
13,397	-18	-2,048
13,421	-19	-2,168
13,445	-19,5	-2,288
13,469	-21	-2,408
13,493	-22,5	-2,533
13,517	-24	-2,648
13,541	-25	-2,768
13,565	-26	-2,888
13,589	-27,5	-3,008
13,613	-29,5	-3,128
13,637	-31	-3,242
13,661	-32,5	-3,323
13,685	-34	-3,378
13,709	-35,5	-3,416
13,733	-37	-3,442
13,757	-37,5	-3,46
13,781	-37,5	-3,473
13,805	-38	-3,481
13,829	-38	-3,487
13,853	-38,5	-3,491
13,877	-38,5	-3,494
13,901	-38,5	-3,496
13,925	-38	-3,497
13,949	-38	-3,498
13,973	-38,5	-3,498
13,997	-38,5	-3,499
14,021	-38,5	-3,499
14,045	-38,5	-3,5
14,069	-38,5	-3,494
14,093	-38,5	-3,37
14,117	-38	-3,242
14,141	-36,5	-3,114
14,165	-35	-2,999
14,189	-33	-2,883
14,213	-29,5	-2,758
14,237	-28,5	-2,633
14,261	-27	-2,518
14,285	-26	-2,398
14,309	-24,5	-2,278
14,333	-22,5	-2,153
14,357	-21,5	-2,038
14,381	-20,5	-1,918
14,405	-19,5	-1,793
14,429	-18,5	-1,678
14,453	-15,5	-1,558
14,477	-15,5	-1,438
14,501	-14	-1,323
14,525	-13	-1,193
14,549	-11,5	-1,078
14,573	-9	-0,958
14,597	-8	-0,838
14,621	-7	-0,718
14,645	-6	-0,593
14,669	-5	-0,473
14,693	-3	-0,353
14,717	-2	-0,247
14,741	-1	-0,169
14,765	-0,5	-0,115
14,789	0	-0,08
14,813	1	-0,054
14,837	1	-0,038
14,861	1,5	-0,026
14,885	1,5	-0,018
14,909	1,5	-0,012
14,933	1,5	-0,008
14,957	1,5	-0,006
14,981	1,5	-0,004
15,005	1,5	-0,002
15,029	1,5	-0,002
15,053	1,5	-0,001
15,077	1,5	-0,001
15,101	1,5	-0,001
15,125	1,5	0
15,149	1,5	0
15,173	1,5	-0,066
15,197	1,5	-0,208
15,221	1	-0,326
15,245	0,5	-0,447
15,269	-0,5	-0,572
15,293	-3	-0,688
15,317	-4,5	-0,808
15,341	-5,5	-0,928
15,365	-7	-1,048
15,389	-8	-1,173
15,413	-10	-1,288
15,437	-10,5	-1,408
15,461	-12	-1,528
15,485	-13	-1,648
15,509	-14	-1,773
15,533	-16	-1,893
15,557	-17	-2,013
15,581	-18	-2,128
15,605	-19,5	-2,253
15,629	-20	-2,373
15,653	-22,5	-2,493
15,677	-23,5	-2,613
15,701	-24,5	-2,728
15,725	-25,5	-2,848
15,749	-27	-2,968
15,773	-29	-3,088
15,797	-30,5	-3,208
15,821	-32	-3,3
15,845	-33,5	-3,363
15,869	-34,5	-3,407
15,893	-36,5	-3,435
15,917	-37	-3,455
15,941	-37,5	-3,47
15,965	-37,5	-3,478
15,989	-38	-3,485
16,013	-38	-3,49
16,037	-38	-3,493
16,061	-38	-3,495
16,085	-38	-3,496
16,109	-38	-3,498
16,133	-38	-3,498
16,157	-38	-3,499
16,181	-38	-3,499
16,205	-38	-3,499
16,229	-38	-3,5
16,253	-38	-3,445
16,277	-38	-3,312
16,301	-37,5	-3,182
16,325	-36	-3,061
16,349	-34	-2,946
16,373	-30,5	-2,82
16,397	-29,5	-2,705
16,421	-28	-2,586
16,445	-26,5	-2,465
16,469	-25	-2,346
16,493	-22,5	-2,226
16,517	-22	-2,106
16,541	-21	-1,986
16,565	-20	-1,861
16,589	-19	-1,746
16,613	-16,5	-1,626
16,637	-15,5	-1,506
16,661	-14,5	-1,386
16,685	-13,5	-1,266
16,709	-12	-1,141
16,733	-10	-1,021
16,757	-8,5	-0,906
16,781	-7,5	-0,786
16,805	-6,5	-0,666
16,828	-5,5	-0,546
16,853	-3,5	-0,426
16,877	-2,5	-0,306
16,901	-1,5	-0,206
16,925	-0,5	-0,144
16,949	0	-0,098
16,973	0,5	-0,068
16,997	1	-0,046
17,021	1,5	-0,032
17,045	1,5	-0,022
17,069	1,5	-0,015
17,093	1,5	-0,011
17,117	1,5	-0,007
17,141	1,5	-0,005
17,165	2	-0,003
17,189	2	-0,002
17,213	1,5	-0,002
17,237	1,5	-0,001
17,261	1,5	-0,001
17,285	1,5	-0,001
17,309	1,5	0
17,333	1,5	-0,023
17,357	1,5	-0,154
17,381	1,5	-0,285
17,404	0,5	-0,401
17,429	0	-0,521
17,453	-2,5	-0,641
17,476	-4	-0,767
17,501	-5	-0,886
17,524	-6	-1,007
17,549	-7,5	-1,122
17,573	-9,5	-1,242
17,596	-10,5	-1,362
17,621	-11	-1,486
17,645	-12	-1,606
17,669	-13,5	-1,727
17,693	-15,5	-1,847
17,717	-16,5	-1,966
17,741	-17,5	-2,087
17,765	-19	-2,202
17,789	-19,5	-2,322
17,813	-21,5	-2,447
17,837	-23	-2,567
17,861	-24	-2,682
17,885	-25	-2,806
17,908	-26	-2,922
17,933	-28,5	-3,042
17,957	-30	-3,166
17,98	-31	-3,269
18,005	-32,5	-3,341
18,028	-34	-3,391
18,053	-36	-3,425
18,077	-36,5	-3,448
18,101	-37	-3,464
18,125	-37,5	-3,475
18,148	-37,5	-3,483
18,172	-38	-3,489
18,196	-38	-3,492
18,221	-38	-3,494
18,245	-38	-3,496
18,269	-38	-3,497
18,293	-38	-3,498
18,317	-38	-3,499
18,341	-38	-3,499
18,364	-38	-3,499
18,388	-38	-3,5
18,413	-38	-3,426
18,437	-38	-3,291
18,461	-37	-3,163
18,484	-35,5	-3,042
18,509	-35,5	-2,921
18,533	-30	-2,801
18,557	-29	-2,681
18,58	-27,5	-2,566
18,604	-26	-2,441
18,629	-25	-2,326
18,652	-22,5	-2,201
18,676	-21,5	-2,081
18,7	-20,5	-1,966
18,724	-19,5	-1,841
18,748	-18,5	-1,721
18,773	-16	-1,601
18,796	-15	-1,481
18,82	-14	-1,361
18,844	-13	-1,246
18,868	-12	-1,121
18,893	-9,5	-1,001
18,917	-8,5	-0,886
18,94	-7,5	-0,766
18,964	-6	-0,646
18,988	-5	-0,521
19,012	-3,5	-0,406
19,036	-2,5	-0,283
19,06	-1,5	-0,194
19,084	-0,5	-0,135
19,108	0	-0,092
19,132	1	-0,064
19,156	1,5	-0,044
19,18	1,5	-0,03
19,204	1,5	-0,021
19,228	1,5	-0,014
19,252	1,5	-0,01
19,276	1,5	-0,007
19,3	1,5	-0,004
19,324	1,5	-0,003
19,348	1,5	-0,002
19,372	1,5	-0,001
19,396	1,5	-0,001
19,42	1,5	-0,001
19,444	1,5	0
19,468	1,5	0
19,492	1,5	-0,09
19,516	1,5	-0,219
19,54	1	-0,342
19,564	0	-0,462
19,588	-0,5	-0,582
19,612	-3	-0,703
19,636	-4,5	-0,822
19,66	-5,5	-0,938
19,684	-7	-1,063
19,708	-8	-1,183
19,732	-10	-1,303
19,756	-10,5	-1,418
19,78	-11,5	-1,543
19,804	-13	-1,663
19,828	-14	-1,783
19,852	-16	-1,903
19,876	-17	-2,023
19,9	-18	-2,143
19,924	-19,5	-2,263
19,948	-20	-2,383
19,972	-22	-2,503
19,996	-23	-2,623
20,02	-24,5	-2,743
20,044	-25,5	-2,858
20,068	-26,5	-2,983
20,092	-29	-3,103
20,116	-30,5	-3,221
20,14	-31,5	-3,31
20,164	-33	-3,367
20,188	-34,5	-3,41
20,212	-36	-3,436
20,236	-36	-3,456
20,26	-37	-3,47
20,284	-37,5	-3,479
20,308	-37,5	-3,486
20,332	-37,5	-3,49
20,356	-37,5	-3,493
20,38	-37,5	-3,495
20,404	-37,5	-3,497
20,428	-38	-3,498
20,452	-37,5	-3,498
20,476	-37,5	-3,499
20,5	-37,5	-3,499
20,524	-38	-3,499
20,548	-37,5	-3,5
20,572	-37,5	-3,5
20,596	-37,5	-3,45
20,62	-37,5	-3,31
20,644	-37,5	-3,186
20,668	-36	-3,064
20,692	-32	-2,944
20,716	-30,5	-2,823
20,74	-29	-2,708
20,764	-28	-2,588
20,788	-26,5	-2,463
20,812	-24	-2,343
20,836	-23	-2,223
20,86	-22	-2,103
20,884	-22	-1,988
20,908	-20	-1,863
20,932	-18	-1,743
20,956	-16,5	-1,624
20,98	-15	-1,503
21,004	-14,5	-1,388
21,028	-13	-1,263
21,052	-11	-1,143
21,076	-10	-1,028
21,1	-9	-0,908
21,124	-7,5	-0,783
21,148	-6,5	-0,663
21,172	-4,5	-0,543
21,196	-3,5	-0,423
21,22	-2,5	-0,303
21,244	-1,5	-0,211
21,268	-0,5	-0,145
21,292	0	-0,098
21,316	0,5	-0,069
21,34	1	-0,047
21,364	1,5	-0,029
21,394	1,5	-0,02
21,418	1,5	-0,014
21,442	1,5	-0,01
21,466	1,5	-0,006
21,49	1,5	-0,004
21,514	2	-0,003
21,538	2	-0,002
21,562	2	-0,002
21,586	2	-0,001
21,61	1,5	-0,001
21,634	2	-0,001
21,658	1,5	0
21,682	1,5	-0,092
21,706	1,5	-0,237
21,73	1,5	-0,35
21,754	0	-0,466
21,778	-1,5	-0,591
21,802	-3	-0,706
21,826	-4	-0,832
21,851	-5	-0,952
21,874	-7,5	-1,072
21,898	-8,5	-1,192
21,922	-9,5	-1,306
21,946	-10,5	-1,432
21,97	-11	-1,551
21,994	-13	-1,666
22,018	-14,5	-1,792
22,042	-15	-1,912
22,066	-16,5	-2,026
22,09	-17,5	-2,151
22,114	-19,5	-2,272
22,138	-20,5	-2,392
22,162	-21,5	-2,512
22,186	-22,5	-2,631
22,21	-24	-2,746
22,234	-26	-2,866
22,258	-27	-2,991
22,282	-28,5	-3,111
22,306	-29,5	-3,224
22,33	-31	-3,314
22,354	-34	-3,37
22,378	-35	-3,412
22,402	-36	-3,438
22,426	-36	-3,458
22,45	-36,5	-3,47
22,474	-37,5	-3,479
22,498	-37,5	-3,486
22,522	-37,5	-3,491
22,546	-37,5	-3,494
22,57	-37,5	-3,496
22,594	-37,5	-3,497
22,618	-37,5	-3,498
22,642	-37,5	-3,498
22,666	-37,5	-3,499
22,69	-37,5	-3,499
22,714	-37,5	-3,499
22,738	-37,5	-3,5
22,762	-37,5	-3,445
22,786	-37,5	-3,307
22,81	-37	-3,178
22,834	-34,5	-3,062
22,858	-32,5	-2,942
22,882	-31	-2,821
22,906	-29,5	-2,696
22,93	-28	-2,576
22,954	-25,5	-2,456
22,978	-24	-2,336
23,002	-23	-2,216
23,026	-22	-2,096
23,05	-21,5	-1,981
23,074	-19,5	-1,856
23,098	-18	-1,741
23,122	-16,5	-1,616
23,146	-15,5	-1,496
23,17	-14,5	-1,376
23,194	-12	-1,256
23,218	-11	-1,136
23,242	-10	-1,016
23,266	-9	-0,901
23,29	-8	-0,776
23,314	-5,5	-0,661
23,338	-4,5	-0,536
23,362	-4	-0,422
23,386	-3	-0,302
23,41	-2	-0,203
23,434	-0,5	-0,142
23,458	0	-0,096
23,482	0,5	-0,066
23,506	1	-0,046
23,53	1,5	-0,031
23,554	1,5	-0,022
23,578	1,5	-0,015
23,602	1,5	-0,01
23,626	1,5	-0,007
23,65	2	-0,005
23,674	2	-0,003
23,698	2	-0,002
23,722	1,5	-0,002
23,746	1,5	-0,001
23,77	2	-0,001
23,794	1,5	-0,001
23,818	1,5	-0,001
23,842	1,5	-0,108
23,866	1,5	-0,232
23,89	1,5	-0,354
23,914	0	-0,479
23,939	-1,5	-0,6
23,962	-3	-0,72
23,986	-4	-0,84
24,01	-5	-0,96
24,034	-7,5	-1,08
24,058	-8,5	-1,2
24,082	-9,5	-1,32
24,106	-10,5	-1,44
24,13	-11	-1,56
24,154	-13,5	-1,68
24,178	-14,5	-1,8
24,202	-15	-1,92
24,226	-16,5	-2,04
24,25	-17,5	-2,155
24,274	-19,5	-2,28
24,298	-20,5	-2,4
24,322	-21,5	-2,52
24,346	-22,5	-2,64
24,37	-24	-2,76
24,394	-26	-2,88
24,418	-27	-3
24,442	-28,5	-3,12
24,466	-29,5	-3,236
24,49	-31	-3,319
24,514	-34	-3,374
24,538	-35	-3,414
24,562	-35,5	-3,441
24,586	-36	-3,459
24,61	-36,5	-3,472
24,634	-37	-3,48
24,658	-37	-3,487
24,682	-37,5	-3,491
24,706	-37,5	-3,494
24,73	-37,5	-3,496
24,754	-37,5	-3,497
24,778	-37,5	-3,498
24,802	-37,5	-3,498
24,826	-37,5	-3,499
24,85	-37,5	-3,499
24,874	-37,5	-3,499
24,898	-37,5	-3,499
24,922	-37,5	-3,5
24,946	-37,5	-3,499
24,97	-37,5	-3,394
24,994	-37	-3,265
25,018	-36	-3,143
25,042	-34,5	-3,027
25,066	-32,5	-2,917
25,09	-30,5	-2,782
25,114	-28	-2,667
25,138	-26,5	-2,542
25,162	-25	-2,421
25,186	-24	-2,302
25,21	-23	-2,182
25,234	-21	-2,066
25,258	-20	-1,941
25,282	-19	-1,821
25,306	-18	-1,702
25,33	-16,5	-1,586
25,356	-14,5	-1,462
25,378	-13,5	-1,342
25,402	-12	-1,222
25,426	-11	-1,102
25,45	-10	-0,982
25,474	-7,5	-0,862
25,498	-6,5	-0,742
25,522	-5,5	-0,622
25,546	-4,5	-0,501
25,57	-3,5	-0,382
25,594	-2	-0,266
25,618	-1	-0,182
25,642	0	-0,125
25,666	0	-0,086
25,69	1	-0,06
25,714	1,5	-0,042
25,738	1,5	-0,028
25,762	1,5	-0,019
25,786	2	-0,014
25,81	2	-0,009
25,834	2	-0,006
25,858	2	-0,004
25,882	2	-0,003
25,906	2	-0,002
25,93	2	-0,002
25,954	2	-0,001
25,978	2	-0,001
26,002	1,5	0
26,026	2	0
26,05	2	-0,097
26,074	1,5	-0,234
26,098	1	-0,351
26,122	0	-0,476
26,146	-1	-0,597
26,17	-2	-0,712
26,194	-4,5	-0,837
26,218	-6	-0,957
26,242	-7	-1,077
