Time (s)	Load (N)	Displacement (mm)
980,042	-2,5	-0,789
980,066	-1,5	-0,639
980,096	-0,5	-0,489
980,126	0	-0,369
980,15	0	-0,256
980,174	1	-0,175
980,198	2	-0,12
980,222	3	-0,083
980,246	3	-0,057
980,27	3,5	-0,039
980,294	3,5	-0,027
980,318	3,5	-0,019
980,342	4	-0,013
980,366	4	-0,009
980,39	4	-0,006
980,414	4	-0,004
980,438	4	-0,003
980,462	4	-0,002
980,486	4	-0,002
980,51	4	-0,001
980,534	4	-0,001
980,558	3,5	0
980,582	3,5	-0,078
980,606	4	-0,21
980,63	3,5	-0,332
980,654	2,5	-0,453
980,678	0	-0,573
980,702	-0,5	-0,694
980,726	-2	-0,813
980,75	-2,5	-0,933
980,774	-3	-1,054
980,798	-4,5	-1,174
980,822	-4,5	-1,294
980,846	-5	-1,414
980,87	-5,5	-1,534
980,894	-6	-1,654
980,918	-8	-1,774
980,942	-8,5	-1,894
980,966	-9,5	-2,009
980,99	-10,5	-2,134
981,014	-11,5	-2,254
981,038	-13,5	-2,374
981,062	-14,5	-2,494
981,086	-15	-2,614
981,11	-16,5	-2,734
981,134	-18	-2,854
981,158	-18	-2,974
981,182	-21,5	-3,094
981,206	-22,5	-3,213
981,23	-23,5	-3,304
981,254	-23,5	-3,365
981,278	-26,5	-3,405
981,302	-27	-3,435
981,326	-27	-3,456
981,35	-27	-3,469
981,374	-27	-3,479
981,398	-28	-3,486
981,422	-28,5	-3,49
981,446	-28,5	-3,493
981,476	-28,5	-3,496
981,501	-28,5	-3,497
981,524	-28,5	-3,498
981,548	-28,5	-3,499
981,572	-28,5	-3,499
981,596	-28,5	-3,5
981,62	-28,5	-3,444
981,644	-28,5	-3,306
981,668	-28,5	-3,182
981,692	-26,5	-3,061
981,716	-25	-2,941
981,74	-25	-2,821
981,764	-25	-2,701
981,788	-20,5	-2,581
981,812	-19	-2,461
981,836	-18	-2,341
981,86	-18	-2,221
981,884	-14	-2,101
981,908	-13	-1,981
981,932	-12	-1,861
981,956	-10,5	-1,741
981,98	-9	-1,621
982,004	-7,5	-1,501
982,028	-7	-1,381
982,052	-6	-1,261
982,076	-5,5	-1,141
982,1	-3,5	-1,021
982,124	-3	-0,901
982,148	-2,5	-0,786
982,172	-2	-0,661
982,196	-1	-0,541
982,22	0	-0,421
982,244	0	-0,301
982,268	0,5	-0,206
982,292	1,5	-0,142
982,316	2	-0,098
982,34	3	-0,067
982,364	3,5	-0,046
982,388	3,5	-0,032
982,412	3,5	-0,022
982,436	3,5	-0,015
982,46	3,5	-0,01
982,484	3,5	-0,007
982,508	4	-0,005
982,532	4	-0,003
982,556	4	-0,002
982,58	4	-0,002
982,604	4	-0,001
982,628	3,5	-0,001
982,652	4	0
982,682	4	-0,005
982,706	4	-0,125
982,73	3,5	-0,252
982,754	3	-0,374
982,778	1	-0,494
982,802	0	-0,614
982,826	-1	-0,734
982,85	-2	-0,854
982,874	-3	-0,974
982,898	-3,5	-1,095
982,922	-4,5	-1,214
982,946	-5	-1,334
982,97	-5,5	-1,454
982,994	-6	-1,574
983,018	-7,5	-1,714
983,042	-8	-1,814
983,066	-9	-1,934
983,09	-10	-2,055
983,114	-10,5	-2,175
983,138	-12,5	-2,294
983,162	-12,5	-2,415
983,186	-15	-2,535
983,21	-15,5	-2,655
983,234	-17	-2,775
983,258	-17	-2,895
983,282	-20,5	-3,015
983,306	-21,5	-3,135
983,33	-22,5	-3,249
983,354	-22,5	-3,328
983,378	-25,5	-3,382
983,402	-26,5	-3,418
983,426	-27	-3,443
983,45	-27	-3,461
983,474	-27	-3,473
983,498	-28	-3,482
983,522	-28	-3,487
983,546	-28,5	-3,491
983,57	-28	-3,494
983,594	-28,5	-3,496
983,618	-28,5	-3,497
983,642	-28,5	-3,498
983,666	-28,5	-3,499
983,69	-28,5	-3,499
983,714	-28,5	-3,5
983,738	-28,5	-3,407
983,762	-28,5	-3,274
983,786	-27	-3,15
983,81	-26	-3,03
983,834	-24	-2,909
983,858	-24	-2,789
983,888	-21	-2,639
983,912	-20	-2,519
983,936	-18,5	-2,399
983,96	-18,5	-2,279
983,984	-15	-2,169
984,008	-13,5	-2,039
984,032	-12,5	-1,919
984,056	-11,5	-1,799
984,08	-9,5	-1,679
984,104	-8	-1,559
984,128	-7,5	-1,439
984,152	-6,5	-1,324
984,176	-5,5	-1,199
984,2	-4,5	-1,079
984,224	-3,5	-0,959
984,248	-3	-0,839
984,272	-2	-0,719
984,296	-1,5	-0,599
984,32	-0,5	-0,479
984,344	0	-0,359
984,368	0	-0,247
984,392	1	-0,17
984,416	1,5	-0,117
984,44	3	-0,08
984,464	3	-0,055
984,488	3,5	-0,038
984,512	3,5	-0,026
984,536	3,5	-0,018
984,56	4	-0,012
984,584	4	-0,009
984,608	4	-0,006
984,632	4	-0,004
984,656	4	-0,003
984,68	4	-0,002
984,704	4	-0,001
984,728	4	-0,001
984,752	3,5	-0,001
984,776	4	0
984,8	4	-0,09
984,824	4	-0,22
984,848	3	-0,342
984,872	2	-0,463
984,896	1	-0,583
984,92	-1	-0,704
984,944	-2	-0,824
984,968	-2	-0,944
984,992	-3	-1,064
985,016	-3,5	-1,184
985,04	-4,5	-1,304
985,064	-5,5	-1,424
985,088	-6	-1,544
985,112	-6,5	-1,659
985,136	-6,5	-1,784
985,16	-9	-1,904
985,184	-9,5	-2,054
985,214	-9,5	-2,174
985,238	-12,5	-2,294
985,262	-13,5	-2,414
985,286	-15	-2,534
985,31	-15,5	-2,654
985,334	-17	-2,774
985,358	-17	-2,894
985,382	-20,5	-3,009
985,406	-21,5	-3,134
985,43	-21,5	-3,248
985,454	-21,5	-3,327
985,478	-25,5	-3,381
985,502	-26,5	-3,418
985,526	-27	-3,443
985,55	-27	-3,461
985,574	-27	-3,473
985,598	-28,5	-3,482
985,622	-28,5	-3,487
985,646	-28,5	-3,49
985,67	-28,5	-3,494
985,694	-28,5	-3,496
985,718	-28,5	-3,497
985,742	-28,5	-3,498
985,766	-28,5	-3,499
985,79	-28,5	-3,499
985,814	-28,5	-3,5
985,838	-28,5	-3,399
985,862	-28,5	-3,268
985,886	-27	-3,146
985,91	-25,5	-3,024
985,934	-24	-2,904
985,958	-24	-2,784
985,982	-21	-2,664
986,006	-21	-2,549
986,03	-18,5	-2,424
986,054	-18,5	-2,304
986,078	-15	-2,184
986,102	-13,5	-2,064
986,126	-12,5	-1,944
986,15	-11	-1,824
986,174	-10	-1,704
986,198	-8	-1,584
986,222	-7	-1,464
986,246	-6	-1,344
986,27	-5,5	-1,224
986,294	-5	-1,104
986,318	-3,5	-0,984
986,342	-3	-0,864
986,366	-2	-0,744
986,39	-1,5	-0,624
986,414	-1	-0,504
986,438	0	-0,384
986,462	0	-0,268
986,486	1	-0,167
986,516	1,5	-0,115
986,54	3	-0,079
986,564	3	-0,055
986,588	3,5	-0,038
986,612	3,5	-0,026
986,636	3,5	-0,018
986,66	4	-0,012
986,684	4	-0,008
986,708	4	-0,006
986,732	4	-0,004
986,756	4	-0,003
986,78	4	-0,002
986,804	4	-0,002
986,828	3,5	-0,001
986,852	4	-0,001
986,876	4	0
986,9	4	-0,027
986,924	4	-0,164
986,948	3,5	-0,289
986,972	2,5	-0,41
986,996	1,5	-0,53
987,02	-0,5	-0,681
987,05	-1,5	-0,801
987,074	-2,5	-0,921
987,098	-3,5	-1,041
987,122	-4	-1,161
987,146	-4,5	-1,281
987,17	-5	-1,401
987,194	-5,5	-1,521
987,218	-7	-1,636
987,242	-7,5	-1,761
987,266	-8,5	-1,881
987,29	-9	-2,001
987,314	-10	-2,121
987,338	-12	-2,241
987,362	-13	-2,361
987,386	-14	-2,48
987,41	-15	-2,601
987,434	-16,5	-2,721
987,458	-16,5	-2,84
987,482	-20	-2,96
987,506	-21	-3,081
987,53	-22	-3,2
987,554	-23	-3,296
987,578	-25	-3,359
987,602	-26	-3,403
987,626	-27	-3,433
987,65	-27	-3,454
987,674	-27,5	-3,468
987,698	-28	-3,478
987,722	-28,5	-3,485
987,753	-28,5	-3,49
987,776	-28,5	-3,493
987,8	-28,5	-3,496
987,824	-28,5	-3,497
987,848	-28,5	-3,498
987,872	-28,5	-3,499
987,896	-28,5	-3,499
987,92	-28,5	-3,499
987,944	-28,5	-3,491
987,968	-28,5	-3,36
987,992	-28,5	-3,234
988,016	-27	-3,112
988,04	-24	-2,996
988,064	-24	-2,871
988,088	-22,5	-2,751
988,112	-21	-2,631
988,136	-20	-2,511
988,16	-20	-2,391
988,184	-16	-2,271
988,208	-15	-2,151
988,232	-14	-2,031
988,256	-12,5	-1,911
988,28	-10,5	-1,791
988,304	-9,5	-1,671
988,328	-8	-1,551
988,352	-7,5	-1,431
988,376	-6,5	-1,311
988,4	-4,5	-1,191
988,424	-4	-1,071
988,448	-3,5	-0,951
988,472	-3	-0,831
988,496	-2	-0,711
988,52	-1	-0,591
988,544	-0,5	-0,471
988,568	0	-0,351
988,592	0	-0,241
988,616	1	-0,154
988,646	2	-0,104
988,67	3	-0,072
988,694	3	-0,05
988,718	3,5	-0,034
988,742	4	-0,024
988,766	4	-0,016
988,79	4	-0,011
988,814	4	-0,008
988,838	4	-0,005
988,862	4	-0,004
988,886	4	-0,002
988,91	4	-0,002
988,934	4	-0,001
988,958	4	-0,001
988,982	3,5	0
989,006	4	-0,023
989,03	4	-0,157
989,054	4	-0,282
989,078	2	-0,402
989,102	1	-0,523
989,126	0	-0,643
989,15	-1	-0,763
989,174	-2	-0,883
989,198	-3	-1,003
989,222	-4	-1,123
989,246	-4,5	-1,243
989,27	-5	-1,363
989,294	-5	-1,483
989,318	-6,5	-1,603
989,342	-7,5	-1,723
989,366	-8	-1,843
989,39	-9	-1,963
989,414	-9,5	-2,083
989,438	-11,5	-2,203
989,462	-12,5	-2,323
989,486	-13,5	-2,443
989,51	-15	-2,563
989,534	-15,5	-2,683
989,558	-18	-2,803
989,582	-19,5	-2,923
989,606	-20,5	-3,044
989,63	-21,5	-3,164
989,654	-21,5	-3,27
989,678	-24,5	-3,342
989,702	-25,5	-3,391
989,726	-26,5	-3,424
989,75	-26,5	-3,448
989,774	-26,5	-3,464
989,798	-28	-3,476
989,822	-28	-3,483
989,846	-28	-3,488
989,87	-28	-3,491
989,894	-28,5	-3,494
989,918	-28,5	-3,496
989,942	-28,5	-3,497
989,966	-28,5	-3,498
989,99	-28,5	-3,499
990,014	-28,5	-3,499
990,038	-28,5	-3,5
990,062	-28,5	-3,45
990,086	-28,5	-3,31
990,11	-27,5	-3,185
990,134	-26,5	-3,064
990,158	-26,5	-2,944
990,182	-22,5	-2,823
990,206	-21,5	-2,703
990,23	-20,5	-2,583
990,254	-19	-2,463
990,278	-16,5	-2,343
990,302	-15	-2,223
990,326	-14,5	-2,103
990,35	-13	-1,983
990,377	-12	-1,863
990,398	-9,5	-1,743
990,422	-8,5	-1,623
990,446	-7,5	-1,503
990,47	-6,5	-1,383
990,494	-6	-1,263
990,518	-4,5	-1,143
990,542	-4	-1,023
990,566	-3	-0,903
990,59	-2,5	-0,783
990,614	-2	-0,663
990,638	-0,5	-0,543
990,662	0	-0,423
990,686	0	-0,304
990,71	0,5	-0,208
990,734	1,5	-0,143
990,758	2,5	-0,098
990,782	3	-0,068
990,806	3,5	-0,046
990,83	3,5	-0,032
990,854	3,5	-0,022
990,878	4	-0,015
990,902	4	-0,011
990,926	4	-0,007
990,95	4	-0,005
990,974	4	-0,004
990,998	4	-0,002
991,022	4	-0,002
991,052	4	-0,001
991,076	4	-0,001
991,1	4	0
991,124	4	-0,048
991,148	4	-0,185
991,172	3,5	-0,309
991,196	2,5	-0,43
991,22	0	-0,55
991,244	-0,5	-0,67
991,268	-1,5	-0,79
991,292	-2,5	-0,91
991,316	-3	-1,03
991,34	-4	-1,15
991,364	-4,5	-1,27
991,388	-5	-1,39
991,412	-5,5	-1,51
991,436	-6	-1,63
991,46	-6,5	-1,75
991,484	-8,5	-1,87
991,508	-9	-1,99
991,532	-10	-2,11
991,556	-11	-2,23
991,58	-13	-2,35
991,604	-14	-2,5
991,634	-15	-2,62
991,658	-17,5	-2,74
991,682	-18,5	-2,86
991,706	-20	-2,98
991,73	-21	-3,1
991,754	-21	-3,219
991,778	-24	-3,308
991,802	-25	-3,368
991,826	-25,5	-3,407
991,85	-25,5	-3,437
991,874	-25,5	-3,457
991,898	-28	-3,47
991,922	-28	-3,479
991,946	-28	-3,486
991,97	-28	-3,49
991,994	-28,5	-3,493
992,018	-28,5	-3,495
992,042	-28,5	-3,497
992,066	-28,5	-3,498
992,09	-28,5	-3,498
992,114	-28,5	-3,499
992,138	-28,5	-3,499
992,162	-28,5	-3,498
992,186	-28,5	-3,387
992,21	-28	-3,257
992,234	-27,5	-3,134
992,258	-27,5	-3,013
992,282	-23,5	-2,893
992,306	-22,5	-2,773
992,33	-21	-2,653
992,354	-21	-2,533
992,378	-17,5	-2,413
992,402	-16	-2,293
992,426	-15	-2,173
992,45	-13,5	-2,053
992,474	-12,5	-1,933
992,498	-10,5	-1,813
992,522	-9	-1,693
992,546	-8,5	-1,573
992,57	-7,5	-1,453
992,594	-6,5	-1,333
992,618	-5	-1,213
992,642	-4,5	-1,093
992,666	-3,5	-0,973
992,69	-3	-0,853
992,714	-2,5	-0,733
992,738	-1	-0,613
992,762	-0,5	-0,493
992,786	0	-0,373
992,81	0	-0,258
992,834	1,5	-0,162
992,864	2	-0,111
992,888	3	-0,077
992,912	3,5	-0,053
992,936	3,5	-0,036
992,96	4	-0,025
992,984	4	-0,017
993,008	4	-0,012
993,032	3,5	-0,008
993,056	4	-0,006
993,08	4	-0,004
993,104	4	-0,003
993,128	4	-0,002
993,152	4	-0,001
993,176	4	-0,001
993,2	4	-0,001
993,224	4	-0,007
993,248	4	-0,132
993,272	4	-0,259
993,296	3	-0,38
993,32	2	-0,501
993,344	0	-0,621
993,368	-1	-0,741
993,392	-2	-0,862
993,416	-3	-0,982
993,44	-3,5	-1,102
993,464	-4	-1,222
993,488	-4,5	-1,341
993,512	-5	-1,462
993,536	-6	-1,582
993,56	-7	-1,702
993,584	-8	-1,822
993,608	-9	-1,942
993,632	-9,5	-2,062
993,656	-10,5	-2,182
993,68	-12,5	-2,302
993,704	-13,5	-2,422
993,728	-14,5	-2,542
993,752	-15,5	-2,662
993,776	-16,5	-2,782
993,8	-19,5	-2,902
993,824	-20,5	-3,022
993,848	-20,5	-3,142
993,872	-20,5	-3,254
993,896	-23,5	-3,331
993,92	-25,5	-3,384
993,944	-25,5	-3,418
993,968	-25,5	-3,444
993,992	-27,5	-3,462
994,016	-27,5	-3,474
994,04	-27,5	-3,482
994,064	-27,5	-3,487
994,088	-28,5	-3,491
994,112	-28,5	-3,494
994,136	-28,5	-3,496
994,16	-28,5	-3,497
994,184	-28,5	-3,498
994,208	-28,5	-3,499
994,238	-28,5	-3,5
994,262	-28,5	-3,475
994,286	-28,5	-3,338
994,31	-28	-3,212
994,334	-27	-3,09
994,358	-27	-2,97
994,382	-23	-2,85
994,406	-22	-2,729
994,43	-21	-2,61
994,454	-21	-2,49
994,478	-17	-2,37
994,502	-15,5	-2,25
994,526	-14,5	-2,13
994,55	-14,5	-2,01
994,574	-12	-1,89
994,598	-10	-1,77
994,622	-9	-1,65
994,646	-8	-1,53
994,67	-7	-1,41
994,694	-6	-1,29
994,718	-5	-1,17
994,742	-4	-1,05
994,766	-3	-0,93
994,789	-2,5	-0,81
994,814	-2	-0,69
994,837	-0,5	-0,57
994,861	0	-0,45
994,885	0	-0,33
994,909	0,5	-0,226
994,933	1,5	-0,155
994,957	2,5	-0,107
994,982	3	-0,074
995,006	3,5	-0,051
995,029	3,5	-0,032
995,059	4	-0,022
995,083	4	-0,015
995,107	4	-0,011
995,131	4	-0,008
995,155	4	-0,005
995,179	4	-0,004
995,203	4	-0,002
995,227	4	-0,002
995,252	4	-0,001
995,275	4	-0,001
995,299	4	0
995,323	4	-0,097
995,347	4	-0,229
995,371	3	-0,352
995,395	2,5	-0,472
995,419	0	-0,592
995,443	-1	-0,712
995,467	-1,5	-0,832
995,498	-3	-0,982
995,521	-3,5	-1,102
995,545	-4,5	-1,222
995,569	-4,5	-1,342
995,593	-5	-1,462
995,617	-6,5	-1,582
995,641	-7	-1,702
995,665	-8	-1,823
995,689	-8,5	-1,942
995,713	-9,5	-2,063
995,738	-11,5	-2,182
995,761	-12,5	-2,302
995,785	-13,5	-2,422
995,809	-14,5	-2,542
995,833	-15,5	-2,662
995,857	-15,5	-2,782
995,881	-19	-2,902
995,905	-20,5	-3,022
995,929	-21,5	-3,142
995,953	-21,5	-3,254
995,978	-24	-3,331
996,001	-25	-3,384
996,025	-26	-3,42
996,049	-26	-3,444
996,073	-26	-3,462
996,097	-27,5	-3,474
996,121	-28	-3,482
996,145	-28	-3,487
996,169	-28	-3,491
996,193	-28,5	-3,494
996,217	-28,5	-3,496
996,241	-28,5	-3,497
996,265	-28,5	-3,498
996,289	-28,5	-3,499
996,313	-28,5	-3,499
996,337	-28,5	-3,498
996,361	-28,5	-3,377
996,385	-28	-3,253
996,409	-27	-3,126
996,433	-25,5	-3,006
996,457	-25,5	-2,885
996,481	-22	-2,765
996,505	-21	-2,645
996,529	-19,5	-2,525
996,553	-19,5	-2,405
996,577	-15,5	-2,285
996,601	-14,5	-2,165
996,625	-13,5	-2,045
996,649	-12	-1,925
996,673	-11	-1,805
996,697	-9	-1,685
996,721	-8	-1,565
996,745	-7	-1,445
996,769	-6	-1,325
996,794	-5,5	-1,205
996,818	-4	-1,055
996,848	-3	-0,935
996,871	-2,5	-0,815
996,895	-2	-0,695
996,919	-1	-0,575
996,943	-0,5	-0,456
996,967	-0,5	-0,335
996,991	0,5	-0,229
997,015	1	-0,158
997,039	2,5	-0,108
997,063	3	-0,076
997,087	3	-0,052
997,111	3,5	-0,036
997,135	3,5	-0,025
997,159	4	-0,017
997,183	4	-0,012
997,207	4	-0,008
997,231	4	-0,006
997,255	4	-0,004
997,279	4	-0,003
997,303	4	-0,002
997,327	4	-0,001
997,351	4	-0,001
997,375	4	-0,001
997,399	4	-0,001
997,423	4	-0,002
997,447	4	-0,114
997,471	4	-0,243
997,495	3,5	-0,365
997,519	1	-0,485
997,543	0	-0,606
997,567	-1	-0,726
997,591	-2	-0,846
997,615	-2,5	-0,966
997,639	-3,5	-1,086
997,663	-3,5	-1,206
997,687	-4,5	-1,326
997,711	-5	-1,446
997,735	-5,5	-1,566
997,759	-7	-1,686
997,783	-7,5	-1,806
997,807	-8,5	-1,925
997,831	-9,5	-2,046
997,855	-10,5	-2,166
997,879	-12	-2,286
997,903	-13,5	-2,406
997,927	-14,5	-2,526
997,951	-14,5	-2,646
997,975	-14,5	-2,766
997,999	-19	-2,886
998,023	-20	-3,006
998,047	-21,5	-3,126
998,071	-22,5	-3,241
998,095	-23,5	-3,322
998,119	-25	-3,388
998,149	-26	-3,423
998,173	-26	-3,447
998,197	-27,5	-3,463
998,221	-28	-3,475
998,245	-28	-3,483
998,269	-28	-3,488
998,293	-28,5	-3,491
998,317	-28,5	-3,494
998,341	-28,5	-3,496
998,365	-28,5	-3,497
998,389	-28,5	-3,498
998,413	-28,5	-3,499
998,437	-28,5	-3,499
998,461	-28,5	-3,5
998,485	-28,5	-3,45
998,509	-28,5	-3,305
998,533	-28	-3,181
998,557	-28	-3,06
998,581	-23,5	-2,939
998,605	-22,5	-2,819
998,629	-21,5	-2,699
998,653	-21,5	-2,579
998,677	-18	-2,459
998,701	-16,5	-2,339
998,725	-15	-2,219
998,749	-14,5	-2,099
998,773	-14,5	-1,979
998,797	-10,5	-1,859
998,821	-9,5	-1,739
998,845	-8,5	-1,619
998,869	-8	-1,499
998,893	-7	-1,379
998,917	-5	-1,259
998,941	-4,5	-1,139
998,965	-3,5	-1,019
998,989	-3	-0,899
999,013	-2,5	-0,749
999,043	-1	-0,629
999,067	-0,5	-0,509
999,091	0	-0,394
999,115	0	-0,272
999,139	1,5	-0,186
999,163	2	-0,128
999,187	3	-0,088
999,211	3	-0,061
999,235	3,5	-0,042
999,259	4	-0,029
999,283	4	-0,02
999,307	4	-0,014
999,331	4	-0,01
999,355	4	-0,007
999,379	4	-0,005
999,403	4	-0,003
999,427	4	-0,002
999,451	4	-0,002
999,475	4	-0,001
999,505	4	-0,001
999,529	4	-0,009
999,553	4	-0,136
999,577	3,5	-0,263
999,601	2,5	-0,384
999,625	1,5	-0,505
999,649	0	-0,625
999,673	-0,5	-0,745
999,697	-2,5	-0,865
999,721	-3	-0,985
999,745	-3,5	-1,105
999,769	-4	-1,225
999,793	-4,5	-1,345
999,817	-5,5	-1,465
999,841	-6	-1,585
999,865	-7	-1,705
999,889	-7,5	-1,825
999,913	-8,5	-1,945
999,937	-10	-2,066
999,961	-11	-2,185
999,985	-12	-2,305
1000,009	-13,5	-2,425
1000,033	-14,5	-2,545
1000,057	-14,5	-2,665
1000,081	-17,5	-2,785
1000,105	-19	-2,905
1000,129	-20	-3,025
1000,153	-21	-3,145
1000,177	-23	-3,256
1000,201	-24	-3,333
1000,225	-24	-3,385
1000,249	-24	-3,42
1000,273	-24	-3,445
1000,297	-27,5	-3,462
1000,321	-28	-3,474
1000,345	-28	-3,482
1000,369	-28	-3,488
1000,393	-28	-3,491
1000,417	-28	-3,494
1000,441	-28	-3,496
1000,465	-28	-3,497
1000,489	-28,5	-3,498
1000,513	-28	-3,499
1000,537	-28	-3,499
1000,561	-28	-3,5
1000,585	-28,5	-3,419
1000,609	-28	-3,285
1000,633	-27,5	-3,162
1000,657	-24,5	-3,041
1000,681	-23,5	-2,92
1000,705	-22,5	-2,8
1000,729	-21,5	-2,68
1000,753	-21,5	-2,515
1000,783	-18	-2,41
1000,808	-16	-2,29
1000,831	-15	-2,17
1000,855	-14	-2,05
1000,879	-11,5	-1,93
1000,903	-10,5	-1,81
1000,927	-9,5	-1,69
1000,951	-8,5	-1,57
1000,975	-7,5	-1,45
1000,999	-5,5	-1,33
1001,023	-5	-1,21
1001,047	-4,5	-1,09
1001,071	-3,5	-0,97
1001,095	-3	-0,85
1001,119	-1,5	-0,73
1001,143	-1	-0,61
1001,167	-0,5	-0,491
1001,191	0	-0,37
1001,215	0	-0,256
1001,239	1,5	-0,176
1001,263	2	-0,123
1001,287	3	-0,083
1001,311	3	-0,057
1001,335	3,5	-0,04
1001,359	4	-0,028
1001,383	4	-0,019
1001,407	4	-0,013
1001,431	4	-0,009
1001,455	4	-0,006
1001,479	4	-0,004
1001,503	4	-0,003
1001,527	4	-0,002
1001,551	4	-0,002
1001,575	4	-0,001
1001,599	4	-0,001
1001,623	4	0
1001,647	4	-0,071
1001,671	4	-0,205
1001,695	4	-0,327
1001,719	2	-0,448
1001,743	0,5	-0,568
1001,767	0	-0,688
1001,791	-1,5	-0,808
1001,815	-2	-0,928
1001,839	-3,5	-1,049
1001,863	-4	-1,168
1001,887	-4,5	-1,288
1001,911	-5	-1,409
1001,935	-5,5	-1,529
1001,959	-6,5	-1,649
1001,983	-7,5	-1,769
1002,007	-8	-1,889
1002,031	-9	-2,009
1002,055	-10	-2,129
1002,079	-12	-2,248
1002,103	-13	-2,399
1002,133	-14	-2,519
1002,157	-16	-2,639
1002,181	-17,5	-2,759
1002,205	-18,5	-2,879
1002,229	-19,5	-2,999
1002,253	-19,5	-3,119
1002,277	-23	-3,236
1002,301	-24	-3,318
1002,325	-25	-3,373
1002,349	-25	-3,414
1002,373	-25	-3,44
1002,397	-27,5	-3,459
1002,421	-27,5	-3,472
1002,445	-27,5	-3,481
1002,469	-27,5	-3,486
1002,493	-28	-3,49
1002,517	-28	-3,493
1002,541	-28	-3,496
1002,565	-28	-3,497
1002,589	-28,5	-3,498
1002,613	-28,5	-3,499
1002,637	-28,5	-3,499
1002,661	-28,5	-3,5
1002,685	-28,5	-3,444
1002,709	-28,5	-3,306
1002,733	-28	-3,182
1002,757	-28	-3,061
1002,781	-23,5	-2,941
1002,805	-22,5	-2,82
1002,829	-21,5	-2,7
1002,853	-21,5	-2,585
1002,877	-18	-2,46
1002,901	-18	-2,34
1002,925	-15	-2,22
1002,949	-14,5	-2,1
1002,973	-13	-1,98
1002,997	-10,5	-1,86
1003,021	-10	-1,71
1003,051	-9	-1,59
1003,075	-8	-1,47
1003,099	-6	-1,35
1003,123	-5	-1,23
1003,147	-4,5	-1,11
1003,171	-4	-0,99
1003,195	-3	-0,87
1003,219	-2	-0,75
1003,243	-1,5	-0,63
1003,267	-0,5	-0,51
1003,291	0	-0,39
1003,315	0	-0,273
1003,339	1,5	-0,187
1003,363	2	-0,129
1003,387	2,5	-0,089
1003,411	3	-0,061
1003,435	3,5	-0,038
1003,465	4	-0,027
1003,489	4	-0,018
1003,513	4	-0,012
1003,537	4	-0,009
1003,561	4	-0,006
1003,585	4	-0,004
1003,609	4	-0,003
1003,633	4	-0,002
1003,657	4	-0,002
1003,681	4	-0,001
1003,705	4	0
1003,729	4	0
1003,753	4	-0,059
1003,777	4	-0,196
1003,801	3	-0,32
1003,825	2,5	-0,441
1003,849	1	-0,561
1003,873	0	-0,681
1003,897	-2	-0,801
1003,921	-3	-0,916
1003,945	-3	-1,041
1003,969	-3,5	-1,161
1003,993	-4	-1,281
1004,017	-5	-1,401
1004,041	-5,5	-1,521
1004,065	-6,5	-1,641
1004,089	-7	-1,761
1004,113	-8	-1,881
1004,137	-9,5	-2,001
1004,161	-10,5	-2,121
1004,185	-11,5	-2,241
1004,209	-12,5	-2,361
1004,233	-13,5	-2,481
1004,257	-15,5	-2,601
1004,281	-16,5	-2,721
1004,305	-18	-2,836
1004,329	-19	-2,961
1004,353	-19	-3,082
1004,377	-22,5	-3,201
1004,401	-23,5	-3,296
1004,425	-24,5	-3,36
1004,449	-24,5	-3,403
1004,473	-24,5	-3,433
1004,497	-27	-3,454
1004,521	-27,5	-3,468
1004,545	-27,5	-3,478
1004,569	-28	-3,485
1004,593	-28	-3,489
1004,617	-28	-3,492
1004,641	-28	-3,495
1004,665	-28	-3,497
1004,689	-28	-3,498
1004,713	-28,5	-3,499
1004,737	-28,5	-3,499
1004,761	-28,5	-3,5
1004,785	-28,5	-3,479
1004,815	-28	-3,3
1004,845	-28	-3,186
1004,869	-28	-3,064
1004,893	-24,5	-2,944
1004,917	-22,5	-2,824
1004,941	-21	-2,704
1004,965	-20	-2,584
1004,989	-19	-2,464
1005,013	-17,5	-2,344
1005,037	-15	-2,224
1005,061	-14	-2,104
1005,085	-12,5	-1,984
1005,109	-11,5	-1,864
1005,133	-10,5	-1,744
1005,157	-8,5	-1,624
1005,181	-8,5	-1,504
1005,205	-6,5	-1,384
1005,229	-5,5	-1,264
1005,253	-5	-1,145
1005,277	-3,5	-1,025
1005,301	-3	-0,904
1005,325	-2	-0,785
1005,349	-1,5	-0,665
1005,373	-1	-0,545
1005,397	0	-0,425
1005,421	0	-0,31
1005,445	1	-0,208
1005,469	1,5	-0,146
1005,493	2	-0,1
1005,517	3	-0,068
1005,541	3,5	-0,047
1005,565	3,5	-0,032
1005,589	4	-0,022
1005,613	4	-0,015
1005,637	4	-0,01
1005,661	4	-0,008
1005,685	4	-0,005
1005,709	4	-0,004
1005,733	4	-0,003
1005,757	4	-0,002
1005,781	4	-0,001
1005,805	4	-0,001
1005,829	4	0
1005,853	4	0
1005,877	4	-0,052
1005,901	4	-0,189
1005,925	3,5	-0,312
1005,949	2,5	-0,433
1005,973	1,5	-0,553
1005,997	-0,5	-0,673
1006,021	-1,5	-0,793
1006,05	-2,5	-0,943
1006,075	-3	-1,063
1006,099	-4	-1,184
1006,123	-4,5	-1,303
1006,147	-5	-1,423
1006,171	-5,5	-1,544
1006,195	-6	-1,663
1006,219	-7,5	-1,783
1006,243	-8,5	-1,904
1006,267	-9,5	-2,023
1006,291	-10	-2,144
